species,class,order,weight_kg,length_cm,conservation_status
Middle remember,Aves,Passeriformes,2957.734,422.18,Least Concern
Five unit,Mammalia,Passeriformes,2846.278,1762.57,Vulnerable
Require follow,Reptilia,Primates,2108.697,2526.4,Extinct in the Wild
Write need,Reptilia,Anura,4779.76,1608.11,Critically Endangered
Share tonight,Aves,Anura,3581.818,2597.72,Critically Endangered
Matter wish,Actinopterygii,Rodentia,956.122,2503.31,Vulnerable
Body seat,Aves,Anura,4844.366,2388.02,Critically Endangered
Now cell,Actinopterygii,Passeriformes,3812.649,2364.79,Near Threatened
Major child,Amphibia,Anura,1965.75,528.18,Extinct in the Wild
Letter power,Actinopterygii,Squamata,2402.278,2049.14,Endangered
People product,Actinopterygii,Primates,1202.13,925.63,Endangered
Best step,Aves,Passeriformes,58.822,2864.17,Vulnerable
Middle ever,Aves,Squamata,3339.763,1933.68,Least Concern
Process hope,Amphibia,Carnivora,211.975,781.16,Critically Endangered
Other rest,Aves,Passeriformes,1196.197,1265.08,Extinct in the Wild
Cause stop,Aves,Primates,842.356,2832.7,Least Concern
For major,Aves,Squamata,3393.74,2205.89,Endangered
Simply political,Reptilia,Passeriformes,3207.05,223.91,Extinct in the Wild
The whose,Aves,Primates,4495.951,2502.55,Vulnerable
Next partner,Aves,Primates,3540.442,2805.6,Critically Endangered
Room however,Reptilia,Rodentia,2031.134,991.15,Endangered
Once standard,Actinopterygii,Primates,1685.787,2645.12,Extinct in the Wild
History person,Aves,Anura,3325.535,582.95,Critically Endangered
Congress outside,Actinopterygii,Primates,4161.924,473.38,Vulnerable
Peace real,Reptilia,Passeriformes,3092.461,1139.4,Endangered
Investment project,Reptilia,Passeriformes,592.296,2126.93,Near Threatened
Smile fast,Aves,Passeriformes,2800.538,185.56,Near Threatened
Go alone,Reptilia,Carnivora,2750.511,2634.11,Extinct in the Wild
Significant might,Amphibia,Squamata,410.107,859.24,Extinct in the Wild
His compare,Aves,Rodentia,2824.313,642.05,Critically Endangered
Shoulder century,Mammalia,Anura,4981.887,2990.4,Near Threatened
Young commercial,Actinopterygii,Carnivora,1570.833,2093.43,Vulnerable
Section number,Amphibia,Primates,4330.165,1217.23,Near Threatened
Than almost,Aves,Squamata,4607.537,152.3,Extinct in the Wild
Modern money,Actinopterygii,Passeriformes,2709.692,2575.46,Endangered
Employee writer,Amphibia,Carnivora,3505.856,1652.85,Near Threatened
Heart my,Reptilia,Rodentia,3190.327,2326.17,Endangered
Trade radio,Mammalia,Anura,2810.851,1585.98,Endangered
When majority,Reptilia,Primates,645.107,1852.47,Near Threatened
Sure during,Amphibia,Carnivora,4809.692,776.43,Vulnerable
Land vote,Amphibia,Primates,3335.705,2745.34,Vulnerable
Around language,Actinopterygii,Anura,1696.306,2597.97,Extinct in the Wild
Wide executive,Reptilia,Carnivora,2407.802,2025.14,Least Concern
Today receive,Actinopterygii,Carnivora,1210.944,1626.23,Vulnerable
Maybe nice,Actinopterygii,Anura,1410.599,1389.08,Near Threatened
Side agreement,Mammalia,Squamata,2955.198,2547.94,Critically Endangered
Conference town,Actinopterygii,Passeriformes,3387.622,2286.03,Near Threatened
We effect,Amphibia,Primates,389.622,75.94,Least Concern
Cold son,Reptilia,Primates,4784.405,1911.81,Extinct in the Wild
Like own,Aves,Passeriformes,1787.276,969.98,Near Threatened
Work contain,Reptilia,Passeriformes,862.858,411.72,Critically Endangered
