species,class,order,weight_kg,length_cm,conservation_status
Work skill,Aves,Passeriformes,2685.361,2311.36,Endangered
Trouble pressure,Reptilia,Carnivora,3907.93,2618.39,Near Threatened
Fast I,Actinopterygii,Squamata,4990.94,241.21,Critically Endangered
Pattern report,Reptilia,Primates,437.261,224.51,Extinct in the Wild
Religious campaign,Amphibia,Primates,1438.244,416.86,Endangered
Town left,Amphibia,Carnivora,1736.99,2309.28,Near Threatened
Easy ok,Mammalia,Squamata,1983.261,2022.64,Endangered
Star watch,Actinopterygii,Passeriformes,3261.664,2577.66,Near Threatened
Team she,Amphibia,Rodentia,631.481,153.04,Critically Endangered
Eight yet,Aves,Anura,3479.511,1570.25,Extinct in the Wild
Bad rest,Actinopterygii,Anura,1181.776,896.81,Vulnerable
Buy difficult,Actinopterygii,Primates,1657.3,1316.54,Near Threatened
Recognize bed,Mammalia,Rodentia,4164.307,114.66,Endangered
Decision age,Actinopterygii,Primates,4715.213,774.5,Extinct in the Wild
Only kind,Reptilia,Carnivora,2274.516,342.67,Extinct in the Wild
Prove out,Amphibia,Primates,3454.571,1919.48,Extinct in the Wild
Performance natural,Mammalia,Rodentia,2120.91,2432.76,Near Threatened
Government matter,Aves,Anura,1926.714,824.26,Critically Endangered
Woman art,Mammalia,Primates,3755.636,1476.39,Vulnerable
Less eye,Amphibia,Rodentia,1697.388,1989.25,Extinct in the Wild
Them wonder,Aves,Squamata,4354.074,1881.32,Near Threatened
Say somebody,Reptilia,Carnivora,4655.974,2307.61,Near Threatened
A music,Mammalia,Squamata,529.118,1337.84,Near Threatened
Quite production,Mammalia,Carnivora,4832.976,838.02,Extinct in the Wild
Set attack,Mammalia,Primates,1191.536,2081.79,Vulnerable
Tv leg,Actinopterygii,Squamata,4965.756,1361.96,Near Threatened
Herself where,Mammalia,Anura,3358.052,1313.8,Extinct in the Wild
Conference heart,Actinopterygii,Anura,707.725,900.71,Least Concern
Across begin,Mammalia,Carnivora,1370.151,1149.38,Least Concern
Thought although,Actinopterygii,Carnivora,2865.006,775.17,Vulnerable
Operation option,Aves,Carnivora,1654.793,2762.54,Vulnerable
Something father,Amphibia,Rodentia,581.02,1460.55,Endangered
Discussion during,Reptilia,Primates,3453.428,239.92,Endangered
Light these,Reptilia,Carnivora,4822.675,1149.41,Extinct in the Wild
Become art,Reptilia,Passeriformes,3097.226,1054.5,Near Threatened
Left loss,Actinopterygii,Passeriformes,3151.317,1369.57,Critically Endangered
Sing former,Amphibia,Anura,4292.45,377.36,Least Concern
Price agent,Amphibia,Squamata,4450.182,809.57,Extinct in the Wild
Stuff chance,Actinopterygii,Primates,4771.383,2572.28,Least Concern
From push,Mammalia,Rodentia,4238.118,2427.49,Vulnerable
Not blue,Mammalia,Primates,2002.034,2829.82,Near Threatened
Piece hundred,Actinopterygii,Passeriformes,3610.904,1126.64,Endangered
Most study,Actinopterygii,Passeriformes,3159.593,1204.56,Least Concern
Training film,Aves,Carnivora,3537.424,1483.62,Near Threatened
Range raise,Mammalia,Carnivora,1878.861,303.38,Endangered
Least water,Amphibia,Passeriformes,4610.063,1411.65,Endangered
Certainly especially,Mammalia,Rodentia,3379.968,2834.0,Least Concern
No beautiful,Actinopterygii,Rodentia,1919.154,770.84,Near Threatened
Structure yes,Amphibia,Primates,202.134,370.86,Near Threatened
Industry perform,Amphibia,Passeriformes,1799.627,2799.42,Vulnerable
Assume include,Reptilia,Carnivora,3565.055,2415.75,Critically Endangered
Give generation,Amphibia,Passeriformes,1408.26,1703.98,Near Threatened
Feel question,Mammalia,Carnivora,4734.553,2177.57,Critically Endangered
Before wall,Amphibia,Squamata,4038.238,2182.62,Critically Endangered
Off international,Actinopterygii,Squamata,2811.209,1694.52,Least Concern
Security onto,Reptilia,Squamata,125.734,2633.17,Vulnerable
Test service,Mammalia,Carnivora,495.709,2547.73,Endangered
Cut most,Aves,Anura,3813.973,1163.79,Critically Endangered
Computer foreign,Reptilia,Carnivora,208.983,597.78,Critically Endangered
Listen speak,Mammalia,Anura,3618.762,1035.94,Vulnerable
Because apply,Actinopterygii,Primates,3607.706,65.58,Endangered
Apply coach,Actinopterygii,Squamata,3969.401,106.81,Least Concern
West including,Actinopterygii,Primates,3648.091,1789.32,Endangered
Method bring,Reptilia,Anura,2227.066,1956.95,Critically Endangered
Southern evidence,Reptilia,Anura,1994.847,2111.8,Critically Endangered
How carry,Reptilia,Carnivora,973.851,1842.64,Vulnerable
Feel animal,Aves,Anura,4412.788,1192.93,Endangered
Themselves certain,Reptilia,Anura,1523.028,1288.48,Extinct in the Wild
Social kind,Aves,Passeriformes,1916.85,1204.63,Near Threatened
Me main,Mammalia,Primates,3059.078,72.52,Near Threatened
Test magazine,Actinopterygii,Primates,3333.817,1857.07,Critically Endangered
Radio budget,Aves,Passeriformes,4582.003,678.97,Vulnerable
Finally likely,Reptilia,Passeriformes,2878.964,2946.84,Least Concern
Than soldier,Reptilia,Anura,3255.793,1525.41,Vulnerable
Movie sign,Aves,Rodentia,4264.856,2585.66,Near Threatened
Eat quickly,Mammalia,Rodentia,985.575,888.31,Vulnerable
Finish once,Actinopterygii,Carnivora,4228.171,148.05,Extinct in the Wild
Sit team,Amphibia,Squamata,2836.8,1841.13,Extinct in the Wild
Toward change,Reptilia,Primates,2417.641,537.71,Endangered
Show author,Reptilia,Squamata,607.803,2140.93,Endangered
Plan this,Aves,Primates,437.527,2450.12,Extinct in the Wild
Establish under,Reptilia,Squamata,745.153,177.41,Extinct in the Wild
Reason well,Aves,Squamata,1891.44,1233.14,Critically Endangered
Medical prevent,Aves,Rodentia,2982.545,2860.19,Critically Endangered
Especially store,Amphibia,Primates,394.079,2591.51,Critically Endangered
While movement,Aves,Rodentia,3096.382,1156.69,Near Threatened
May very,Actinopterygii,Carnivora,4523.651,1861.17,Extinct in the Wild
Security care,Reptilia,Anura,1404.328,621.08,Critically Endangered
