species,class,order,weight_kg,length_cm,conservation_status
Trip sense,Aves,Squamata,4051.125,1761.42,Endangered
Act enough,Amphibia,Anura,286.273,2125.42,Near Threatened
Indeed enjoy,Amphibia,Carnivora,430.323,346.3,Vulnerable
School prepare,Reptilia,Carnivora,4731.379,1046.49,Extinct in the Wild
First grow,Actinopterygii,Rodentia,117.92,485.21,Vulnerable
Authority people,Amphibia,Passeriformes,3661.616,2764.93,Endangered
Hot agree,Mammalia,Rodentia,4343.655,2919.11,Least Concern
Green Republican,Mammalia,Carnivora,4197.664,1132.12,Vulnerable
Somebody information,Reptilia,Anura,2919.366,2787.6,Least Concern
Husband much,Aves,Squamata,2190.006,325.49,Least Concern
Land pay,Mammalia,Passeriformes,3562.698,177.72,Near Threatened
Especially area,Amphibia,Squamata,3514.101,240.01,Critically Endangered
Leader position,Reptilia,Passeriformes,1457.847,323.42,Endangered
Chair development,Actinopterygii,Squamata,1785.982,599.74,Least Concern
Deal attorney,Mammalia,Squamata,158.935,2781.55,Near Threatened
Social movie,Reptilia,Carnivora,2151.799,586.16,Near Threatened
Never market,Aves,Rodentia,1286.9,67.37,Vulnerable
Economy knowledge,Actinopterygii,Rodentia,1158.662,2308.34,Near Threatened
Short successful,Aves,Squamata,4548.629,2292.51,Least Concern
Remember under,Mammalia,Rodentia,3331.889,1037.54,Least Concern
World break,Aves,Carnivora,2182.32,775.79,Critically Endangered
Central attorney,Aves,Rodentia,4882.632,52.47,Vulnerable
Third writer,Actinopterygii,Carnivora,481.522,540.21,Near Threatened
Another institution,Actinopterygii,Rodentia,4355.5,2008.58,Near Threatened
Education environment,Actinopterygii,Primates,1989.788,1797.19,Vulnerable
Chance try,Reptilia,Rodentia,335.229,41.96,Vulnerable
Special poor,Amphibia,Passeriformes,4614.864,2299.46,Critically Endangered
Another approach,Actinopterygii,Rodentia,4868.585,2644.87,Least Concern
Catch film,Reptilia,Passeriformes,3629.023,1532.5,Endangered
Interest look,Amphibia,Rodentia,812.676,2083.51,Least Concern
Eat she,Reptilia,Rodentia,1697.184,418.85,Endangered
Buy week,Aves,Squamata,4216.824,2631.39,Extinct in the Wild
Sort must,Mammalia,Rodentia,930.029,680.4,Critically Endangered
Fish now,Reptilia,Squamata,4861.414,1463.62,Extinct in the Wild
Policy score,Mammalia,Anura,3285.391,2509.22,Critically Endangered
Any approach,Aves,Carnivora,2757.975,1687.61,Extinct in the Wild
Night read,Amphibia,Anura,4850.544,2192.22,Vulnerable
Each life,Reptilia,Carnivora,463.553,2927.75,Vulnerable
Model rate,Aves,Primates,2856.308,2495.04,Endangered
Consumer structure,Reptilia,Rodentia,2148.434,1161.46,Extinct in the Wild
Structure throw,Reptilia,Primates,4947.155,2306.76,Least Concern
Career than,Aves,Passeriformes,3850.243,2556.75,Endangered
Director future,Reptilia,Anura,937.84,2594.5,Vulnerable
Modern fast,Aves,Squamata,4540.99,1820.14,Near Threatened
Both result,Amphibia,Rodentia,4750.231,2162.76,Critically Endangered
Adult mission,Amphibia,Passeriformes,115.288,176.87,Least Concern
His beyond,Mammalia,Carnivora,4846.185,2788.15,Near Threatened
Story detail,Reptilia,Carnivora,598.032,2086.86,Least Concern
Send far,Amphibia,Carnivora,3672.74,2767.28,Least Concern
Cut weight,Reptilia,Squamata,4689.619,97.44,Endangered
Deal them,Amphibia,Rodentia,3927.861,1973.88,Extinct in the Wild
Official something,Amphibia,Carnivora,3671.567,2084.21,Extinct in the Wild
Others mouth,Reptilia,Passeriformes,4957.747,1583.31,Vulnerable
Clearly relate,Aves,Anura,4526.49,1566.35,Extinct in the Wild
Almost account,Reptilia,Carnivora,826.148,694.73,Near Threatened
Blood start,Mammalia,Rodentia,1551.32,2604.74,Least Concern
Minute apply,Reptilia,Primates,4860.766,958.84,Near Threatened
Before leader,Mammalia,Primates,1217.845,55.35,Critically Endangered
Case answer,Amphibia,Carnivora,235.987,1967.81,Near Threatened
Hear quite,Actinopterygii,Squamata,3098.946,1676.33,Endangered
Court range,Reptilia,Squamata,1324.104,1119.81,Endangered
Pm certain,Aves,Passeriformes,4951.749,350.28,Critically Endangered
Key hope,Amphibia,Primates,2235.032,2171.0,Vulnerable
Pattern several,Reptilia,Rodentia,2487.85,830.18,Near Threatened
Reality natural,Aves,Squamata,3565.85,2317.49,Critically Endangered
Once owner,Actinopterygii,Carnivora,2620.087,637.54,Endangered
Analysis miss,Reptilia,Primates,884.025,1911.45,Near Threatened
Concern should,Reptilia,Rodentia,4752.34,1626.96,Vulnerable
Partner wife,Actinopterygii,Carnivora,2098.723,2773.62,Extinct in the Wild
Seem pass,Amphibia,Primates,3478.524,2446.57,Critically Endangered
Serve treat,Actinopterygii,Squamata,3816.636,2491.45,Near Threatened
However possible,Actinopterygii,Anura,4121.972,2337.36,Least Concern
Little memory,Amphibia,Anura,2234.247,871.87,Endangered
Beyond near,Aves,Rodentia,4342.468,1638.74,Near Threatened
Right Democrat,Reptilia,Rodentia,3668.342,1364.81,Critically Endangered
Adult ground,Amphibia,Carnivora,2944.251,984.06,Least Concern
Nature a,Mammalia,Anura,2965.544,325.97,Vulnerable
Alone environment,Aves,Carnivora,1477.225,1404.21,Least Concern
Six site,Amphibia,Primates,4924.028,2513.5,Endangered
Present quality,Actinopterygii,Passeriformes,3410.05,36.43,Extinct in the Wild
Stop head,Actinopterygii,Primates,1048.854,1113.51,Extinct in the Wild
Eye five,Amphibia,Primates,2044.495,1855.88,Near Threatened
Organization common,Actinopterygii,Passeriformes,4930.557,2953.39,Least Concern
Stay Mrs,Aves,Carnivora,881.245,1389.42,Least Concern
Place actually,Mammalia,Carnivora,2385.282,1834.88,Vulnerable
Message perhaps,Reptilia,Anura,3825.279,1997.55,Endangered
Before entire,Amphibia,Rodentia,3734.394,1502.6,Least Concern
Shake technology,Aves,Rodentia,3004.329,1965.9,Critically Endangered
Attention hot,Actinopterygii,Passeriformes,729.101,1513.45,Extinct in the Wild
Deal trouble,Reptilia,Passeriformes,1877.507,2971.59,Least Concern
Run approach,Aves,Passeriformes,4455.959,510.41,Least Concern
Case late,Actinopterygii,Squamata,2601.602,621.26,Endangered
Blood onto,Mammalia,Rodentia,1510.578,1610.87,Critically Endangered
Other before,Mammalia,Rodentia,1778.714,228.11,Near Threatened
Any painting,Amphibia,Carnivora,1968.079,1084.68,Least Concern
Win hit,Actinopterygii,Squamata,358.525,1887.39,Least Concern
Hundred heart,Actinopterygii,Rodentia,2664.379,1478.36,Extinct in the Wild
Alone leg,Reptilia,Anura,1211.667,1832.57,Extinct in the Wild
Either risk,Mammalia,Anura,1432.568,1859.29,Critically Endangered
Name those,Reptilia,Carnivora,3067.013,1236.72,Vulnerable
Success score,Amphibia,Anura,4710.41,1396.22,Endangered
Full music,Amphibia,Rodentia,3373.975,1561.14,Critically Endangered
Tonight book,Reptilia,Primates,3397.625,166.62,Critically Endangered
