species,class,order,weight_kg,length_cm,conservation_status
Though oil,Actinopterygii,Passeriformes,1711.974,2953.7,Endangered
Account staff,Amphibia,Carnivora,1622.64,1801.66,Vulnerable
West tonight,Aves,Squamata,4373.346,755.08,Endangered
Left meeting,Aves,Passeriformes,1067.317,1580.15,Endangered
Model dog,Reptilia,Primates,3152.987,1680.06,Endangered
Live leg,Amphibia,Squamata,1307.018,660.85,Near Threatened
Speech set,Aves,Squamata,4513.554,2316.76,Endangered
Tough tax,Actinopterygii,Squamata,1738.899,2972.88,Vulnerable
Accept authority,Amphibia,Passeriformes,4776.94,1306.67,Endangered
Threat open,Actinopterygii,Squamata,590.694,2442.22,Vulnerable
Enter cost,Mammalia,Passeriformes,305.281,1132.12,Vulnerable
Go charge,Reptilia,Primates,2496.564,2346.86,Vulnerable
Rich Republican,Aves,Passeriformes,3997.567,138.7,Extinct in the Wild
Television better,Aves,Carnivora,3650.987,2599.35,Least Concern
Vote kid,Actinopterygii,Passeriformes,3501.108,350.25,Critically Endangered
Deep very,Reptilia,Passeriformes,979.227,225.99,Least Concern
Growth behind,Amphibia,Carnivora,2100.284,2726.79,Extinct in the Wild
Recent there,Reptilia,Rodentia,1040.599,2937.64,Endangered
Ask there,Reptilia,Primates,1003.707,1338.13,Endangered
Say fast,Actinopterygii,Passeriformes,4545.893,552.29,Extinct in the Wild
Scene western,Amphibia,Primates,3575.55,2383.36,Critically Endangered
Begin but,Actinopterygii,Primates,4049.36,2777.69,Endangered
Against response,Aves,Carnivora,4778.381,2132.78,Vulnerable
Market institution,Mammalia,Anura,690.796,1051.89,Vulnerable
Throw once,Reptilia,Passeriformes,4821.803,1807.23,Least Concern
Once subject,Actinopterygii,Anura,2548.247,25.96,Endangered
Explain inside,Reptilia,Anura,2499.422,671.07,Critically Endangered
Age foreign,Amphibia,Primates,1394.239,1210.13,Vulnerable
Provide share,Mammalia,Primates,2925.426,2181.05,Least Concern
At your,Reptilia,Carnivora,358.711,2700.23,Near Threatened
Cut doctor,Actinopterygii,Primates,4465.272,703.31,Vulnerable
Thing red,Actinopterygii,Rodentia,4083.265,1360.85,Endangered
Week magazine,Reptilia,Primates,294.113,434.91,Endangered
Suffer city,Amphibia,Anura,4569.828,2920.36,Critically Endangered
Second western,Reptilia,Anura,2040.905,1751.7,Vulnerable
Future or,Amphibia,Primates,1055.081,163.18,Least Concern
Gun institution,Reptilia,Passeriformes,1056.479,1051.93,Extinct in the Wild
