species,class,order,weight_kg,length_cm,conservation_status
Later mission,Mammalia,Rodentia,4693.32,669.04,Vulnerable
Peace girl,Mammalia,Carnivora,3167.262,1695.37,Critically Endangered
Measure call,Aves,Anura,2047.938,2259.59,Near Threatened
Those air,Amphibia,Squamata,1191.16,1225.43,Least Concern
Eat answer,Amphibia,Carnivora,664.856,375.42,Least Concern
Wide population,Reptilia,Anura,2139.818,2517.61,Extinct in the Wild
Age radio,Actinopterygii,Primates,3887.511,2541.48,Endangered
Yard arrive,Amphibia,Primates,368.531,1533.3,Critically Endangered
Especially condition,Aves,Rodentia,3757.73,2699.7,Critically Endangered
Shoulder give,Actinopterygii,Anura,4642.632,2502.24,Near Threatened
Space black,Aves,Primates,4920.02,1794.07,Extinct in the Wild
Wear very,Aves,Carnivora,3631.463,45.42,Near Threatened
Expect public,Mammalia,Rodentia,1437.138,2743.05,Endangered
Market conference,Mammalia,Rodentia,837.262,1107.98,Endangered
Remember painting,Amphibia,Anura,3961.131,2192.81,Critically Endangered
Manage what,Mammalia,Rodentia,2991.826,2993.13,Critically Endangered
Manager stuff,Actinopterygii,Passeriformes,428.802,2536.61,Endangered
Woman drop,Actinopterygii,Anura,2163.97,2667.15,Extinct in the Wild
By skill,Amphibia,Rodentia,2630.603,2609.43,Least Concern
Unit support,Actinopterygii,Rodentia,3284.588,2532.21,Near Threatened
Ball beat,Reptilia,Primates,3281.335,2447.12,Vulnerable
Bed care,Reptilia,Anura,2342.75,1459.62,Vulnerable
Our administration,Amphibia,Primates,3526.125,2543.29,Near Threatened
Issue well,Mammalia,Anura,3200.407,2054.38,Critically Endangered
Serve them,Amphibia,Carnivora,4651.715,2671.54,Least Concern
Yet lot,Actinopterygii,Primates,2067.955,363.84,Endangered
So and,Actinopterygii,Passeriformes,1803.312,740.21,Vulnerable
Kind agent,Amphibia,Primates,4168.575,2246.07,Least Concern
Detail south,Aves,Carnivora,2722.307,496.17,Vulnerable
Behind decade,Amphibia,Rodentia,4816.478,2418.55,Extinct in the Wild
President financial,Actinopterygii,Squamata,2697.926,133.36,Vulnerable
Nature tax,Aves,Carnivora,2252.259,2012.72,Vulnerable
Pm real,Actinopterygii,Rodentia,1127.276,912.03,Critically Endangered
Artist piece,Mammalia,Passeriformes,1684.455,704.94,Near Threatened
Various return,Mammalia,Rodentia,177.449,656.0,Near Threatened
Section no,Amphibia,Passeriformes,731.585,2128.91,Least Concern
Purpose group,Reptilia,Anura,1678.652,1456.23,Near Threatened
