species,class,order,weight_kg,length_cm,conservation_status
Who total,Actinopterygii,Rodentia,4020.633,1642.94,Vulnerable
Own there,Mammalia,Anura,1269.965,473.87,Endangered
Point painting,Mammalia,Rodentia,4559.393,2136.53,Least Concern
Scientist six,Actinopterygii,Anura,4904.047,2026.13,Least Concern
Worry consider,Mammalia,Passeriformes,4333.395,910.43,Vulnerable
Recently street,Reptilia,Squamata,960.804,918.44,Critically Endangered
Process in,Reptilia,Rodentia,1406.951,841.29,Least Concern
Other leave,Mammalia,Primates,4713.28,455.25,Extinct in the Wild
Foreign boy,Aves,Anura,1629.732,411.82,Critically Endangered
Operation material,Amphibia,Primates,1300.149,2789.09,Near Threatened
Consumer measure,Mammalia,Primates,4656.123,309.4,Near Threatened
Election teach,Aves,Squamata,701.781,2062.95,Extinct in the Wild
Choice city,Amphibia,Primates,1884.101,164.78,Extinct in the Wild
Person culture,Aves,Passeriformes,4566.041,1538.87,Endangered
Admit win,Actinopterygii,Carnivora,2359.389,72.63,Vulnerable
Kid car,Actinopterygii,Squamata,1502.213,2248.28,Least Concern
Bag military,Actinopterygii,Squamata,1835.229,1795.5,Least Concern
Dinner study,Aves,Carnivora,4617.381,775.55,Vulnerable
Especially window,Actinopterygii,Passeriformes,985.182,894.56,Endangered
Situation church,Reptilia,Primates,2531.454,893.76,Endangered
Add thought,Amphibia,Passeriformes,4305.61,551.72,Least Concern
Tax attorney,Mammalia,Squamata,4278.949,2566.06,Vulnerable
Data scene,Actinopterygii,Primates,2818.29,2416.92,Endangered
Traditional situation,Amphibia,Anura,2330.781,945.53,Near Threatened
All family,Mammalia,Squamata,2634.934,1738.84,Extinct in the Wild
Forget north,Amphibia,Anura,2441.154,1747.84,Extinct in the Wild
Agency place,Actinopterygii,Anura,1410.518,1195.12,Near Threatened
Run finish,Amphibia,Carnivora,3988.249,2771.11,Endangered
Direction any,Aves,Carnivora,1035.079,895.68,Endangered
Arm business,Mammalia,Anura,1401.735,1756.83,Vulnerable
Before guy,Reptilia,Carnivora,1561.358,1719.63,Least Concern
Thousand each,Aves,Carnivora,4715.093,2086.47,Near Threatened
Affect share,Actinopterygii,Anura,2304.447,180.87,Least Concern
Recent explain,Actinopterygii,Rodentia,1791.368,2009.78,Vulnerable
Reflect remain,Mammalia,Primates,4823.922,2931.38,Least Concern
Common back,Amphibia,Squamata,442.34,293.68,Critically Endangered
Produce business,Actinopterygii,Carnivora,4580.098,1625.18,Critically Endangered
Region lose,Aves,Carnivora,1628.789,2697.31,Vulnerable
Short technology,Aves,Squamata,1927.401,1791.0,Extinct in the Wild
Thank hotel,Reptilia,Anura,790.723,2189.43,Endangered
Feeling nor,Aves,Squamata,3785.833,1413.85,Critically Endangered
New PM,Aves,Passeriformes,2506.159,165.31,Least Concern
Staff like,Reptilia,Rodentia,1198.633,2858.64,Vulnerable
Magazine note,Aves,Primates,3581.468,1450.71,Endangered
Street very,Actinopterygii,Squamata,599.851,1676.27,Critically Endangered
Follow PM,Aves,Primates,1644.875,470.64,Vulnerable
Room body,Reptilia,Passeriformes,4089.647,2466.77,Vulnerable
Start history,Actinopterygii,Squamata,1181.101,52.87,Endangered
Data play,Aves,Squamata,2795.781,1826.85,Extinct in the Wild
Marriage commercial,Actinopterygii,Anura,1981.263,2791.01,Endangered
Special some,Mammalia,Rodentia,2446.567,621.41,Endangered
Practice hand,Actinopterygii,Primates,4619.633,1567.26,Extinct in the Wild
Memory unit,Actinopterygii,Anura,1560.906,649.61,Near Threatened
Continue firm,Mammalia,Carnivora,1790.595,1176.77,Extinct in the Wild
Agreement surface,Reptilia,Carnivora,1755.641,1149.53,Extinct in the Wild
Talk agreement,Amphibia,Squamata,4130.601,2120.79,Near Threatened
Fast matter,Reptilia,Rodentia,4505.58,2173.94,Least Concern
Move partner,Actinopterygii,Carnivora,3508.349,1673.16,Endangered
Suggest arm,Aves,Primates,99.679,714.42,Extinct in the Wild
Cold worker,Aves,Squamata,3894.823,378.25,Least Concern
With relationship,Aves,Rodentia,2584.765,2188.28,Near Threatened
Amount mention,Aves,Squamata,3077.993,364.18,Endangered
Thing your,Amphibia,Primates,1510.479,998.65,Critically Endangered
Idea deal,Amphibia,Passeriformes,2308.759,746.15,Endangered
Capital network,Aves,Primates,301.418,2215.35,Vulnerable
Several we,Mammalia,Squamata,4744.013,637.85,Extinct in the Wild
Room hit,Reptilia,Anura,432.589,1949.02,Near Threatened
Drug pretty,Reptilia,Primates,109.271,2760.97,Endangered
Ever suggest,Mammalia,Carnivora,2457.168,1901.95,Least Concern
Who concern,Actinopterygii,Squamata,4004.43,377.14,Vulnerable
Public create,Actinopterygii,Rodentia,1405.429,1726.99,Endangered
Culture after,Reptilia,Squamata,2743.412,1305.36,Extinct in the Wild
So your,Reptilia,Squamata,4042.334,2478.8,Extinct in the Wild
Too four,Amphibia,Carnivora,2353.504,202.42,Least Concern
My another,Aves,Squamata,4052.935,2693.75,Critically Endangered
Of it,Reptilia,Squamata,4507.379,1485.18,Vulnerable
Both age,Mammalia,Rodentia,3478.103,1637.29,Endangered
Discuss dog,Actinopterygii,Rodentia,700.294,524.09,Vulnerable
Peace air,Aves,Primates,3259.778,1001.82,Least Concern
Score expert,Mammalia,Anura,774.016,2208.51,Vulnerable
Low challenge,Aves,Rodentia,1321.082,1275.36,Extinct in the Wild
Visit front,Actinopterygii,Squamata,4737.067,440.32,Critically Endangered
Stand democratic,Mammalia,Anura,4494.688,882.33,Endangered
Size test,Reptilia,Rodentia,1277.158,1799.48,Critically Endangered
Hear guy,Reptilia,Primates,2503.422,2463.49,Critically Endangered
Song one,Actinopterygii,Anura,2043.308,551.2,Vulnerable
Deal beat,Aves,Passeriformes,1194.822,1799.75,Near Threatened
Southern they,Reptilia,Passeriformes,4596.402,636.34,Endangered
Work pretty,Reptilia,Anura,3874.66,2279.83,Least Concern
Value sometimes,Actinopterygii,Squamata,530.071,700.05,Vulnerable
Able eight,Aves,Carnivora,1424.097,593.34,Critically Endangered
President difficult,Reptilia,Primates,3451.372,452.06,Near Threatened
Loss rock,Mammalia,Squamata,4997.861,2504.85,Near Threatened
When measure,Aves,Squamata,4270.792,888.92,Vulnerable
Machine speak,Mammalia,Rodentia,18.774,494.87,Critically Endangered
Player thousand,Mammalia,Rodentia,3531.83,573.56,Critically Endangered
Leave nice,Actinopterygii,Anura,4330.351,1739.37,Near Threatened
Fall out,Actinopterygii,Passeriformes,203.94,2552.96,Least Concern
Little character,Amphibia,Passeriformes,514.744,1713.68,Vulnerable
Own successful,Reptilia,Passeriformes,1533.811,529.76,Extinct in the Wild
Public purpose,Actinopterygii,Carnivora,628.049,1544.0,Least Concern
Several field,Amphibia,Anura,2050.444,1679.39,Vulnerable
Enjoy our,Mammalia,Passeriformes,1594.347,1518.65,Near Threatened
Open manager,Reptilia,Squamata,2749.462,1873.97,Extinct in the Wild
Race rock,Reptilia,Primates,3131.983,471.52,Critically Endangered
Girl cultural,Actinopterygii,Squamata,1350.314,55.65,Extinct in the Wild
Benefit figure,Amphibia,Primates,1658.266,664.51,Critically Endangered
Crime get,Amphibia,Primates,2041.581,110.83,Near Threatened
Worker friend,Actinopterygii,Carnivora,3802.35,448.57,Near Threatened
Stage central,Reptilia,Carnivora,3426.888,1693.67,Extinct in the Wild
Speech thousand,Aves,Passeriformes,4686.822,2089.53,Critically Endangered
Hundred join,Reptilia,Anura,4309.402,719.52,Extinct in the Wild
By low,Amphibia,Squamata,2843.222,1841.21,Endangered
Response series,Reptilia,Rodentia,1673.348,893.02,Least Concern
Hotel structure,Mammalia,Squamata,3726.326,2502.86,Endangered
Rule realize,Actinopterygii,Squamata,784.379,1542.04,Endangered
Place education,Amphibia,Rodentia,3412.776,1469.47,Extinct in the Wild
Statement number,Actinopterygii,Carnivora,2528.4,537.09,Least Concern
Sort soon,Actinopterygii,Carnivora,4724.688,1261.95,Extinct in the Wild
Peace grow,Aves,Carnivora,4145.899,2267.38,Least Concern
Management walk,Amphibia,Carnivora,2267.729,1885.29,Vulnerable
Rate nothing,Aves,Rodentia,3897.288,1119.18,Extinct in the Wild
Among move,Aves,Anura,690.72,1423.86,Critically Endangered
Hotel community,Aves,Carnivora,4023.606,1900.85,Endangered
Officer charge,Mammalia,Carnivora,2328.437,2806.55,Critically Endangered
Information morning,Reptilia,Primates,2352.826,362.56,Least Concern
Speech forward,Amphibia,Squamata,3710.876,2482.26,Vulnerable
Employee some,Amphibia,Primates,610.366,1626.88,Endangered
Possible lawyer,Aves,Anura,639.172,845.53,Near Threatened
Social buy,Aves,Squamata,1140.864,1983.98,Least Concern
Administration play,Amphibia,Rodentia,3039.226,870.02,Endangered
Need take,Reptilia,Anura,1411.055,202.07,Extinct in the Wild
Budget item,Mammalia,Anura,1135.26,2530.49,Endangered
Tax mention,Reptilia,Passeriformes,2646.721,2657.88,Least Concern
Prepare could,Mammalia,Anura,2656.977,1676.48,Extinct in the Wild
Deep special,Aves,Carnivora,485.652,1147.52,Critically Endangered
Interest view,Actinopterygii,Rodentia,1259.117,2822.09,Near Threatened
Discuss now,Amphibia,Passeriformes,4047.299,1719.49,Extinct in the Wild
Occur purpose,Amphibia,Carnivora,3217.58,2978.63,Vulnerable
Great available,Aves,Anura,1824.427,403.01,Least Concern
Result politics,Mammalia,Squamata,1551.555,2336.98,Extinct in the Wild
Put religious,Mammalia,Squamata,81.442,1978.33,Least Concern
Interview there,Reptilia,Carnivora,4507.431,1536.78,Vulnerable
Clear growth,Amphibia,Primates,3783.271,2868.01,Critically Endangered
Discuss mouth,Amphibia,Rodentia,4836.815,2560.91,Least Concern
Catch north,Mammalia,Rodentia,1814.924,217.65,Extinct in the Wild
Whether industry,Actinopterygii,Rodentia,3731.034,2962.1,Critically Endangered
Blue management,Actinopterygii,Primates,3346.341,1361.59,Near Threatened
Trial chance,Reptilia,Squamata,292.404,2096.63,Endangered
Organization game,Aves,Squamata,635.557,1984.89,Extinct in the Wild
Staff choice,Mammalia,Anura,4870.652,1239.7,Endangered
Response data,Mammalia,Carnivora,2866.07,625.56,Near Threatened
Who pattern,Aves,Carnivora,4966.215,1610.14,Endangered
Political without,Reptilia,Carnivora,2222.11,2114.74,Near Threatened
Entire church,Mammalia,Anura,4514.879,121.78,Extinct in the Wild
Eight ok,Aves,Rodentia,4117.096,823.09,Near Threatened
Director herself,Mammalia,Anura,1527.354,2454.21,Extinct in the Wild
Environment without,Mammalia,Rodentia,344.613,1894.61,Near Threatened
Pretty bill,Actinopterygii,Primates,2752.268,2291.6,Critically Endangered
Democrat culture,Actinopterygii,Rodentia,3760.952,1230.63,Extinct in the Wild
Participant it,Aves,Rodentia,2553.158,2285.18,Endangered
Likely particular,Aves,Anura,1593.928,64.13,Extinct in the Wild
Into however,Amphibia,Anura,337.307,2991.31,Vulnerable
Charge grow,Reptilia,Anura,627.738,1331.18,Critically Endangered
Late later,Mammalia,Passeriformes,3089.935,1547.32,Critically Endangered
Opportunity beautiful,Reptilia,Rodentia,2962.398,1552.47,Near Threatened
Administration modern,Amphibia,Passeriformes,1140.325,454.65,Vulnerable
Finish century,Amphibia,Squamata,4442.849,2861.78,Vulnerable
Himself close,Mammalia,Primates,2357.436,2784.55,Vulnerable
Generation with,Mammalia,Rodentia,569.035,443.28,Vulnerable
Society two,Aves,Passeriformes,1391.071,659.33,Extinct in the Wild
Practice appear,Actinopterygii,Carnivora,1910.351,806.58,Critically Endangered
Sign trade,Actinopterygii,Anura,1877.332,1560.59,Critically Endangered
Street opportunity,Reptilia,Primates,468.759,2552.17,Extinct in the Wild
Consumer person,Actinopterygii,Passeriformes,3881.072,447.47,Least Concern
Model draw,Reptilia,Passeriformes,63.396,1222.94,Critically Endangered
Customer news,Aves,Primates,4996.516,1964.75,Critically Endangered
Run bit,Actinopterygii,Rodentia,4305.799,2381.72,Vulnerable
Already picture,Amphibia,Rodentia,1964.742,2306.37,Extinct in the Wild
Protect dinner,Actinopterygii,Squamata,4557.494,2784.79,Vulnerable
Itself let,Aves,Passeriformes,4416.459,1196.81,Critically Endangered
Trial end,Aves,Rodentia,3700.259,1982.03,Vulnerable
If carry,Aves,Passeriformes,4973.353,2505.72,Endangered
Board yet,Mammalia,Passeriformes,2152.988,1875.06,Vulnerable
Market also,Actinopterygii,Squamata,2158.804,2947.46,Least Concern
Level career,Amphibia,Squamata,4196.606,2657.41,Endangered
Design continue,Aves,Carnivora,1622.793,595.91,Endangered
Production road,Aves,Rodentia,1413.476,1423.09,Vulnerable
Bring cut,Actinopterygii,Primates,4352.752,681.17,Least Concern
Each police,Aves,Primates,2056.041,1662.83,Extinct in the Wild
Today campaign,Actinopterygii,Squamata,1519.913,2806.85,Extinct in the Wild
Soon memory,Actinopterygii,Carnivora,2768.114,936.49,Endangered
Analysis but,Aves,Primates,1234.168,649.98,Endangered
Occur society,Amphibia,Passeriformes,2351.683,2906.07,Extinct in the Wild
Food approach,Actinopterygii,Primates,3876.342,627.42,Extinct in the Wild
Position condition,Aves,Rodentia,141.762,2478.66,Least Concern
Sell remain,Amphibia,Anura,244.448,2381.02,Critically Endangered
Yet section,Mammalia,Rodentia,1715.919,482.11,Least Concern
Relate in,Amphibia,Anura,2174.126,529.02,Least Concern
Step despite,Mammalia,Squamata,589.341,73.43,Extinct in the Wild
Tax leave,Actinopterygii,Rodentia,774.703,562.7,Vulnerable
World later,Actinopterygii,Passeriformes,916.148,601.36,Least Concern
Sit join,Actinopterygii,Carnivora,2942.852,2533.67,Least Concern
Produce management,Amphibia,Squamata,1578.766,1113.79,Near Threatened
He should,Actinopterygii,Carnivora,2389.451,2581.66,Vulnerable
Activity thousand,Reptilia,Anura,4809.338,2447.02,Near Threatened
Spring else,Actinopterygii,Rodentia,1981.435,2062.48,Near Threatened
Live care,Actinopterygii,Anura,2572.776,2604.83,Least Concern
Performance commercial,Amphibia,Anura,544.721,2379.39,Vulnerable
Issue there,Reptilia,Primates,4199.558,1690.66,Vulnerable
Beat worry,Mammalia,Passeriformes,1279.907,1917.74,Vulnerable
Deep have,Aves,Passeriformes,835.793,2541.8,Near Threatened
Something image,Reptilia,Rodentia,3680.836,2753.11,Extinct in the Wild
Expect suddenly,Amphibia,Carnivora,2900.173,552.52,Near Threatened
Gun they,Aves,Passeriformes,3898.292,2223.44,Vulnerable
Reduce for,Actinopterygii,Anura,1323.207,1964.16,Near Threatened
Window every,Reptilia,Primates,1098.239,2795.52,Near Threatened
That read,Amphibia,Primates,2932.322,1082.58,Endangered
North heavy,Aves,Squamata,3363.62,893.27,Extinct in the Wild
Similar care,Amphibia,Primates,275.973,262.29,Endangered
Ago floor,Actinopterygii,Anura,3353.739,318.27,Extinct in the Wild
I everybody,Amphibia,Rodentia,2715.466,2668.44,Least Concern
Very investment,Reptilia,Anura,3341.455,1178.19,Critically Endangered
Score wind,Reptilia,Carnivora,3404.906,2166.68,Near Threatened
Should heavy,Amphibia,Squamata,1583.254,559.79,Endangered
Recent experience,Amphibia,Passeriformes,203.391,1443.74,Critically Endangered
Pressure street,Actinopterygii,Anura,4903.458,2811.57,Endangered
Service beautiful,Reptilia,Anura,4595.454,91.64,Endangered
Start option,Actinopterygii,Anura,4210.485,851.98,Least Concern
While high,Reptilia,Carnivora,964.67,2501.78,Critically Endangered
Analysis position,Actinopterygii,Passeriformes,1087.186,1847.64,Near Threatened
Entire may,Reptilia,Primates,1409.599,2716.21,Extinct in the Wild
Pull school,Reptilia,Anura,4607.578,2313.16,Extinct in the Wild
Finish option,Amphibia,Rodentia,3765.267,1199.88,Vulnerable
By skin,Amphibia,Carnivora,1751.587,852.74,Near Threatened
Major really,Mammalia,Anura,1006.327,2209.17,Endangered
Lose exist,Aves,Squamata,3207.058,1397.92,Critically Endangered
Seem safe,Amphibia,Rodentia,1085.725,1427.18,Critically Endangered
Member down,Mammalia,Squamata,1424.83,2961.51,Endangered
Play both,Actinopterygii,Anura,3154.181,1100.43,Vulnerable
Year soldier,Aves,Anura,4400.178,2336.6,Least Concern
Catch let,Amphibia,Rodentia,2841.837,10.49,Vulnerable
Or difference,Mammalia,Passeriformes,3550.878,505.0,Extinct in the Wild
Care produce,Reptilia,Rodentia,3563.786,2878.79,Extinct in the Wild
Group get,Actinopterygii,Passeriformes,4603.92,2558.58,Vulnerable
Rock decade,Aves,Carnivora,441.946,2101.75,Endangered
Safe citizen,Mammalia,Primates,3393.148,98.67,Endangered
Risk arrive,Actinopterygii,Rodentia,4097.393,87.19,Near Threatened
Police manage,Actinopterygii,Rodentia,864.141,2095.27,Least Concern
Free say,Amphibia,Passeriformes,4469.823,1087.4,Extinct in the Wild
Explain than,Reptilia,Passeriformes,982.945,434.02,Endangered
Buy range,Amphibia,Carnivora,370.194,305.26,Near Threatened
Pick authority,Amphibia,Anura,3105.31,1813.74,Least Concern
At instead,Amphibia,Passeriformes,1277.123,949.7,Least Concern
Capital radio,Mammalia,Rodentia,2990.028,1520.76,Critically Endangered
Information attack,Amphibia,Anura,1819.866,1270.99,Near Threatened
Recent what,Amphibia,Primates,133.243,60.42,Extinct in the Wild
Sea lawyer,Aves,Rodentia,2537.672,1397.18,Vulnerable
Rule whom,Amphibia,Passeriformes,2633.672,233.21,Critically Endangered
Interview difficult,Aves,Carnivora,4503.88,447.7,Endangered
Report song,Mammalia,Squamata,2001.142,1500.45,Critically Endangered
