species,class,order,weight_kg,length_cm,conservation_status
Table during,Actinopterygii,Anura,4543.056,2101.89,Near Threatened
Art magazine,Aves,Squamata,3067.923,1147.96,Near Threatened
Trade win,Mammalia,Passeriformes,4146.231,2099.91,Least Concern
Into office,Amphibia,Primates,3385.821,1950.88,Extinct in the Wild
Center study,Amphibia,Squamata,2205.809,1979.76,Near Threatened
Show memory,Reptilia,Carnivora,4862.563,383.84,Vulnerable
Nation suggest,Mammalia,Anura,3058.943,94.41,Vulnerable
Black pass,Actinopterygii,Carnivora,918.747,1175.73,Vulnerable
Couple cold,Mammalia,Squamata,2600.479,2877.19,Extinct in the Wild
Where audience,Amphibia,Passeriformes,1775.45,2769.88,Extinct in the Wild
Relate gas,Amphibia,Carnivora,2744.384,1275.01,Critically Endangered
Third politics,Mammalia,Rodentia,2962.718,2790.48,Critically Endangered
Effect without,Mammalia,Rodentia,3265.033,2176.49,Endangered
Home class,Aves,Squamata,3916.498,148.3,Least Concern
Play big,Actinopterygii,Anura,3312.296,240.31,Critically Endangered
Doctor sport,Actinopterygii,Passeriformes,4572.968,2400.19,Extinct in the Wild
Test space,Reptilia,Squamata,1095.759,816.44,Endangered
Win and,Aves,Anura,4580.607,782.87,Vulnerable
Brother together,Aves,Carnivora,570.463,2491.78,Extinct in the Wild
Budget either,Actinopterygii,Rodentia,4820.494,1892.21,Critically Endangered
Political market,Amphibia,Rodentia,1079.783,1124.89,Critically Endangered
There story,Actinopterygii,Anura,3019.867,1275.92,Critically Endangered
Firm range,Aves,Primates,3955.888,1438.22,Critically Endangered
Reason factor,Reptilia,Passeriformes,2799.461,1682.12,Endangered
Subject TV,Amphibia,Primates,4476.515,2264.08,Critically Endangered
Specific follow,Reptilia,Carnivora,60.346,1205.0,Near Threatened
Term better,Reptilia,Rodentia,4887.663,613.03,Vulnerable
Shake rich,Mammalia,Carnivora,3697.208,1883.4,Near Threatened
Listen accept,Reptilia,Primates,4007.321,2049.81,Vulnerable
Soon bar,Aves,Rodentia,162.846,784.02,Vulnerable
Concern impact,Actinopterygii,Primates,3554.884,2911.04,Extinct in the Wild
Event ok,Actinopterygii,Primates,891.152,1337.32,Vulnerable
Success thousand,Reptilia,Rodentia,3580.544,2153.04,Endangered
Scene enter,Reptilia,Passeriformes,4739.711,2386.15,Vulnerable
Watch message,Amphibia,Primates,2138.157,2377.07,Vulnerable
Often per,Amphibia,Rodentia,2789.14,1164.72,Vulnerable
Later still,Amphibia,Carnivora,1252.093,1284.65,Near Threatened
Drop also,Amphibia,Passeriformes,673.371,2641.28,Vulnerable
