species,class,order,weight_kg,length_cm,conservation_status
Talk record,Actinopterygii,Anura,3209.577,356.6,Extinct in the Wild
Apply board,Reptilia,Anura,3687.503,437.54,Near Threatened
Relationship crime,Mammalia,Rodentia,812.688,2260.24,Endangered
Suggest majority,Amphibia,Carnivora,1587.081,178.5,Critically Endangered
Give film,Actinopterygii,Anura,3491.174,2387.02,Endangered
Learn entire,Aves,Passeriformes,1564.399,851.0,Critically Endangered
Ask always,Amphibia,Passeriformes,1870.867,637.32,Critically Endangered
Bank have,Mammalia,Rodentia,247.003,163.53,Least Concern
Strategy next,Mammalia,Carnivora,1235.179,1412.25,Extinct in the Wild
Never soon,Actinopterygii,Rodentia,3721.023,1008.64,Least Concern
Professor western,Aves,Rodentia,4386.078,1390.93,Extinct in the Wild
Never call,Actinopterygii,Rodentia,1003.711,2592.89,Endangered
Deal yes,Reptilia,Squamata,3782.82,237.15,Endangered
Necessary doctor,Aves,Anura,1.147,2552.31,Critically Endangered
Management or,Amphibia,Passeriformes,1003.464,1639.34,Least Concern
Ask threat,Amphibia,Primates,3828.799,2790.04,Least Concern
Hospital worry,Aves,Rodentia,2065.611,1112.59,Endangered
Yard around,Mammalia,Anura,1784.714,1907.39,Extinct in the Wild
Certainly week,Actinopterygii,Passeriformes,438.208,2728.78,Endangered
Structure most,Amphibia,Carnivora,4157.575,1028.16,Extinct in the Wild
Writer ok,Actinopterygii,Anura,1527.124,2544.93,Near Threatened
Subject return,Actinopterygii,Rodentia,1780.73,525.86,Near Threatened
Major include,Aves,Squamata,4955.434,970.86,Near Threatened
When side,Mammalia,Carnivora,1351.153,657.88,Vulnerable
Personal project,Reptilia,Rodentia,394.995,1946.17,Least Concern
Decide although,Aves,Anura,4840.832,2484.27,Near Threatened
Any Mrs,Mammalia,Rodentia,3191.456,1204.48,Near Threatened
Response experience,Amphibia,Primates,2538.456,2305.4,Extinct in the Wild
Author environmental,Aves,Anura,2074.696,755.76,Near Threatened
Start so,Aves,Primates,2408.834,1806.03,Critically Endangered
Move manage,Actinopterygii,Primates,1767.604,2209.08,Near Threatened
Clearly apply,Mammalia,Rodentia,448.913,1558.39,Near Threatened
Seek war,Mammalia,Rodentia,3722.429,627.45,Near Threatened
Red which,Mammalia,Passeriformes,2786.992,1077.86,Extinct in the Wild
Necessary board,Aves,Passeriformes,2902.854,380.21,Near Threatened
There want,Aves,Squamata,3894.248,2640.73,Least Concern
Relationship quality,Amphibia,Anura,1970.815,2345.5,Endangered
Way water,Mammalia,Carnivora,1982.945,1250.62,Vulnerable
Walk skin,Actinopterygii,Passeriformes,3470.117,2716.77,Vulnerable
Human establish,Mammalia,Anura,284.671,430.92,Near Threatened
Argue themselves,Mammalia,Primates,3306.935,1538.67,Near Threatened
Could inside,Amphibia,Primates,2184.906,1272.3,Least Concern
Occur protect,Reptilia,Rodentia,4763.334,1669.95,Vulnerable
Candidate could,Amphibia,Anura,958.87,2244.61,Vulnerable
Own ground,Actinopterygii,Passeriformes,2483.558,1778.1,Near Threatened
Build front,Actinopterygii,Anura,2996.351,114.97,Near Threatened
Continue member,Aves,Primates,152.902,1988.96,Critically Endangered
Factor tell,Reptilia,Rodentia,1632.445,1753.12,Near Threatened
Program million,Mammalia,Anura,2791.02,1494.91,Near Threatened
Already interview,Amphibia,Anura,1777.528,2124.02,Least Concern
Around wish,Amphibia,Passeriformes,3430.459,668.64,Least Concern
Light evening,Reptilia,Anura,1056.397,2594.27,Near Threatened
Positive both,Mammalia,Rodentia,1396.596,734.69,Least Concern
Since move,Reptilia,Rodentia,4923.365,504.21,Vulnerable
