species,class,order,weight_kg,length_cm,conservation_status
Each I,Mammalia,Passeriformes,1166.645,2518.42,Vulnerable
Wish spring,Mammalia,Anura,1874.223,821.18,Endangered
Own carry,Aves,Squamata,991.054,1931.3,Vulnerable
Indeed this,Mammalia,Rodentia,4881.494,2853.9,Extinct in the Wild
Great boy,Aves,Passeriformes,1859.247,136.78,Critically Endangered
Third show,Mammalia,Rodentia,2194.376,588.44,Endangered
Pressure election,Aves,Anura,410.91,1273.86,Vulnerable
Human travel,Mammalia,Carnivora,1835.03,2295.59,Least Concern
Condition the,Aves,Passeriformes,2955.3,503.92,Endangered
Kitchen return,Amphibia,Anura,809.164,1949.57,Near Threatened
Property form,Aves,Carnivora,23.903,879.5,Extinct in the Wild
Reason us,Reptilia,Carnivora,1216.037,2304.26,Least Concern
Sister possible,Aves,Carnivora,4536.972,855.06,Vulnerable
Team be,Mammalia,Squamata,1856.468,1295.28,Extinct in the Wild
Individual analysis,Aves,Squamata,3863.404,1604.35,Critically Endangered
Human forward,Amphibia,Primates,1454.209,1911.25,Endangered
Thing development,Reptilia,Passeriformes,4506.383,2597.19,Vulnerable
Course first,Aves,Carnivora,3555.144,147.76,Least Concern
Job story,Amphibia,Anura,1716.966,2733.33,Near Threatened
Dog after,Reptilia,Primates,1593.58,1235.9,Vulnerable
Enter treatment,Amphibia,Rodentia,2592.478,1397.8,Near Threatened
House decade,Amphibia,Carnivora,4438.489,1931.77,Near Threatened
Song sport,Aves,Squamata,3045.994,2423.56,Near Threatened
Road shake,Reptilia,Squamata,2702.539,2093.49,Near Threatened
Make lawyer,Mammalia,Passeriformes,4659.338,2927.65,Extinct in the Wild
Drive hospital,Reptilia,Anura,4251.92,302.76,Least Concern
Interest include,Mammalia,Passeriformes,3476.884,132.58,Near Threatened
Side ever,Mammalia,Squamata,4895.856,2060.97,Extinct in the Wild
Hard case,Mammalia,Primates,3212.927,168.83,Endangered
Without success,Amphibia,Primates,941.776,1788.07,Extinct in the Wild
Attack sport,Reptilia,Anura,1388.84,1859.35,Near Threatened
Direction ball,Amphibia,Squamata,4904.022,1186.23,Endangered
We modern,Mammalia,Passeriformes,355.24,2413.88,Least Concern
Less pattern,Actinopterygii,Carnivora,4399.301,2758.03,Endangered
Go eat,Actinopterygii,Anura,3001.698,729.06,Near Threatened
Cell impact,Amphibia,Carnivora,2871.464,2301.2,Least Concern
Woman edge,Actinopterygii,Carnivora,2392.858,2276.2,Extinct in the Wild
Down it,Mammalia,Rodentia,3501.125,2564.06,Vulnerable
When describe,Aves,Anura,4567.439,2964.37,Critically Endangered
Base start,Mammalia,Anura,4996.2,2595.99,Near Threatened
Since somebody,Amphibia,Rodentia,2339.254,1269.24,Critically Endangered
Its enjoy,Actinopterygii,Rodentia,3904.501,2483.31,Endangered
Issue sure,Reptilia,Passeriformes,3953.668,1972.5,Critically Endangered
Later step,Actinopterygii,Passeriformes,2923.275,2198.79,Critically Endangered
Her white,Amphibia,Passeriformes,507.435,2571.56,Least Concern
Write tend,Aves,Rodentia,1930.264,382.48,Least Concern
Treatment clear,Mammalia,Anura,1680.821,1567.48,Extinct in the Wild
Unit than,Amphibia,Rodentia,4354.585,15.54,Endangered
Age method,Actinopterygii,Carnivora,1494.165,1467.13,Least Concern
Soldier continue,Amphibia,Carnivora,1594.327,1478.68,Least Concern
Account real,Actinopterygii,Passeriformes,1329.11,1178.74,Critically Endangered
Role process,Reptilia,Rodentia,4857.72,925.09,Extinct in the Wild
Almost argue,Reptilia,Primates,4259.664,1740.14,Vulnerable
Black head,Actinopterygii,Squamata,4150.67,617.66,Extinct in the Wild
Decision media,Reptilia,Carnivora,2205.597,1441.22,Least Concern
Place civil,Aves,Squamata,2311.581,2222.17,Near Threatened
Play sometimes,Reptilia,Passeriformes,2907.985,508.65,Critically Endangered
Face her,Amphibia,Primates,4278.891,2326.04,Endangered
White Mrs,Amphibia,Anura,492.502,2135.46,Least Concern
Particular including,Reptilia,Carnivora,4886.094,2794.23,Vulnerable
Stuff example,Mammalia,Passeriformes,4427.458,1275.6,Vulnerable
Threat a,Mammalia,Anura,3721.602,709.32,Vulnerable
Relationship activity,Actinopterygii,Rodentia,1704.442,480.67,Endangered
Rate career,Actinopterygii,Rodentia,2906.565,1492.53,Endangered
Deal vote,Reptilia,Squamata,3660.016,398.34,Endangered
Skill tree,Actinopterygii,Rodentia,3957.873,1039.83,Endangered
Begin source,Amphibia,Anura,4548.472,1934.2,Endangered
Heart shoulder,Aves,Squamata,721.064,1941.02,Critically Endangered
His several,Actinopterygii,Carnivora,1660.953,2551.4,Least Concern
Night especially,Reptilia,Squamata,1736.913,906.63,Critically Endangered
Single leader,Mammalia,Rodentia,3348.932,2152.21,Vulnerable
Wish leg,Amphibia,Anura,2405.272,1464.71,Endangered
Fear indicate,Reptilia,Passeriformes,2767.037,1784.66,Critically Endangered
Discover similar,Reptilia,Carnivora,3694.041,1060.39,Vulnerable
Section cup,Actinopterygii,Rodentia,2760.957,1389.51,Vulnerable
Herself person,Reptilia,Squamata,4961.663,523.87,Extinct in the Wild
Fast receive,Aves,Primates,3154.706,1005.53,Vulnerable
Easy require,Actinopterygii,Anura,2552.976,2781.82,Least Concern
Forget line,Mammalia,Squamata,3263.612,1740.35,Extinct in the Wild
Price toward,Amphibia,Primates,1241.452,762.27,Endangered
Ahead he,Aves,Passeriformes,4938.488,1004.29,Critically Endangered
Low party,Mammalia,Squamata,2572.031,282.83,Critically Endangered
All tend,Aves,Carnivora,1737.881,2078.9,Critically Endangered
Risk mention,Mammalia,Carnivora,1833.024,1743.09,Vulnerable
Success born,Amphibia,Squamata,575.829,1774.88,Endangered
Along report,Mammalia,Rodentia,4754.143,2166.96,Near Threatened
Site perform,Actinopterygii,Rodentia,497.127,2406.8,Least Concern
Summer approach,Actinopterygii,Passeriformes,995.122,991.07,Near Threatened
Live people,Aves,Carnivora,1815.615,1923.31,Extinct in the Wild
Trouble share,Aves,Primates,3184.099,2661.07,Least Concern
Public establish,Reptilia,Anura,3496.771,229.22,Least Concern
Piece suffer,Actinopterygii,Carnivora,4612.459,795.58,Endangered
A opportunity,Reptilia,Squamata,2513.147,366.29,Vulnerable
Fact probably,Aves,Squamata,2007.098,1518.3,Extinct in the Wild
Somebody sell,Actinopterygii,Anura,4998.483,1185.41,Critically Endangered
