species,class,order,weight_kg,length_cm,conservation_status
Side project,Reptilia,Anura,897.064,784.53,Critically Endangered
Social various,Aves,Passeriformes,1501.958,2040.92,Near Threatened
Role difficult,Mammalia,Anura,1758.717,2739.79,Near Threatened
Join city,Aves,Carnivora,1713.597,1568.47,Endangered
Begin night,Actinopterygii,Carnivora,1873.604,2434.73,Extinct in the Wild
Whatever several,Mammalia,Primates,4040.214,847.41,Vulnerable
Report somebody,Amphibia,Primates,3785.435,1703.06,Least Concern
Above back,Aves,Primates,4394.019,2800.39,Endangered
Significant other,Amphibia,Passeriformes,2390.675,1549.57,Least Concern
Piece effect,Actinopterygii,Carnivora,4973.08,1153.53,Endangered
Resource behavior,Aves,Rodentia,980.292,1445.13,Vulnerable
Study easy,Actinopterygii,Squamata,363.407,2154.37,Least Concern
Music say,Aves,Anura,1845.776,2193.2,Near Threatened
Seem represent,Reptilia,Carnivora,4904.284,2971.99,Endangered
Value own,Aves,Primates,2415.017,2994.24,Least Concern
Sound more,Amphibia,Anura,3926.038,2680.17,Endangered
Policy hundred,Amphibia,Primates,3669.701,1550.86,Near Threatened
Community officer,Actinopterygii,Rodentia,219.615,2631.49,Near Threatened
Machine including,Amphibia,Carnivora,1306.04,1602.57,Extinct in the Wild
Marriage night,Reptilia,Rodentia,1572.304,2342.14,Endangered
Dream themselves,Amphibia,Carnivora,4242.289,2194.53,Extinct in the Wild
Ever whom,Aves,Carnivora,1094.926,1519.3,Extinct in the Wild
All official,Reptilia,Rodentia,1280.319,1003.93,Endangered
Mission parent,Reptilia,Passeriformes,62.075,372.22,Least Concern
Others wrong,Amphibia,Passeriformes,902.116,1378.29,Near Threatened
Board home,Amphibia,Passeriformes,3843.838,2334.52,Least Concern
Difference two,Mammalia,Passeriformes,3111.937,1018.5,Vulnerable
Skill exactly,Reptilia,Primates,4723.253,1464.89,Least Concern
View majority,Actinopterygii,Squamata,886.945,671.11,Endangered
Guess least,Mammalia,Carnivora,4076.306,1620.94,Least Concern
Moment within,Aves,Primates,3519.078,1753.17,Near Threatened
Scientist everything,Actinopterygii,Rodentia,2934.278,1435.74,Critically Endangered
Senior middle,Mammalia,Rodentia,2760.806,232.06,Extinct in the Wild
Instead author,Actinopterygii,Primates,2681.994,711.13,Least Concern
Western rate,Aves,Passeriformes,3550.706,422.03,Near Threatened
Game of,Reptilia,Rodentia,1878.988,2717.68,Endangered
Five executive,Actinopterygii,Carnivora,66.76,2648.01,Extinct in the Wild
Effort not,Aves,Primates,1817.87,2730.9,Extinct in the Wild
Air growth,Amphibia,Primates,4520.478,1776.81,Critically Endangered
Mr simple,Mammalia,Anura,672.248,2264.81,Vulnerable
Fill real,Aves,Squamata,1272.78,947.8,Critically Endangered
Research age,Reptilia,Anura,1569.368,2474.93,Endangered
Southern either,Amphibia,Carnivora,2073.712,967.88,Least Concern
Agent full,Mammalia,Carnivora,2412.536,2084.84,Extinct in the Wild
Bag fear,Actinopterygii,Primates,2580.302,1314.82,Extinct in the Wild
