species,class,order,weight_kg,length_cm,conservation_status
Head mention,Actinopterygii,Squamata,1687.402,1688.78,Extinct in the Wild
Center happen,Mammalia,Primates,2928.155,1340.1,Critically Endangered
Hear Republican,Amphibia,Primates,736.6,593.37,Extinct in the Wild
Happy teach,Reptilia,Passeriformes,1263.175,779.06,Vulnerable
Discuss citizen,Amphibia,Rodentia,2667.185,1611.71,Extinct in the Wild
Subject research,Reptilia,Primates,1990.22,529.93,Vulnerable
Stock whatever,Amphibia,Squamata,2097.737,2968.04,Least Concern
Since central,Actinopterygii,Rodentia,3698.063,1617.0,Endangered
Push central,Amphibia,Primates,3679.473,1382.97,Endangered
Although rise,Aves,Rodentia,3679.115,1231.97,Vulnerable
Across teacher,Mammalia,Carnivora,1083.535,1706.97,Vulnerable
Level money,Aves,Passeriformes,12.383,854.22,Vulnerable
Blue senior,Amphibia,Carnivora,4367.037,1146.39,Critically Endangered
Best social,Mammalia,Carnivora,2563.788,2102.08,Near Threatened
Hope different,Amphibia,Passeriformes,2072.062,957.51,Extinct in the Wild
Model take,Amphibia,Passeriformes,2612.609,2963.81,Critically Endangered
Everything simple,Aves,Primates,4018.075,2486.96,Extinct in the Wild
Have safe,Aves,Passeriformes,2172.153,1615.76,Critically Endangered
Tend visit,Actinopterygii,Carnivora,1305.019,1086.6,Near Threatened
Wonder step,Reptilia,Passeriformes,2378.124,1512.38,Vulnerable
Actually admit,Mammalia,Passeriformes,4858.067,2325.69,Near Threatened
Like everybody,Reptilia,Carnivora,2877.712,2055.17,Near Threatened
Several house,Amphibia,Passeriformes,3680.901,216.78,Least Concern
Service born,Actinopterygii,Carnivora,2337.096,1968.57,Extinct in the Wild
Those newspaper,Mammalia,Primates,1388.783,851.83,Near Threatened
Exactly let,Aves,Primates,1990.345,623.15,Critically Endangered
Far herself,Aves,Anura,494.158,1852.28,Endangered
Church cultural,Reptilia,Anura,3106.196,1712.13,Vulnerable
Once tree,Mammalia,Rodentia,4863.111,960.34,Least Concern
Three know,Aves,Rodentia,3109.397,2629.97,Vulnerable
Pressure day,Reptilia,Anura,2019.807,2304.15,Near Threatened
Two Republican,Reptilia,Primates,2047.643,1871.4,Endangered
Whatever message,Aves,Rodentia,4399.142,1705.16,Vulnerable
Team Congress,Actinopterygii,Carnivora,3061.951,2064.23,Vulnerable
Recently issue,Aves,Squamata,1983.43,1329.37,Critically Endangered
Gun behind,Actinopterygii,Rodentia,2737.129,2970.59,Critically Endangered
News indeed,Aves,Squamata,2349.171,295.51,Critically Endangered
Imagine security,Actinopterygii,Primates,2137.458,2212.49,Near Threatened
Increase research,Actinopterygii,Passeriformes,4534.13,2033.03,Endangered
Simple ahead,Actinopterygii,Carnivora,700.303,1118.62,Critically Endangered
