species,class,order,weight_kg,length_cm,conservation_status
Discover sound,Aves,Passeriformes,683.267,2806.68,Extinct in the Wild
Region player,Actinopterygii,Primates,4188.568,2238.22,Vulnerable
Push performance,Mammalia,Squamata,4908.347,1779.58,Critically Endangered
Commercial another,Actinopterygii,Anura,350.372,2749.04,Near Threatened
Word read,Aves,Anura,2792.409,2050.56,Endangered
Some affect,Actinopterygii,Anura,241.646,1223.94,Critically Endangered
Same both,Reptilia,Rodentia,2809.774,2870.13,Critically Endangered
Guy design,Actinopterygii,Passeriformes,402.742,2136.3,Endangered
Decide eat,Actinopterygii,Carnivora,69.852,2387.28,Extinct in the Wild
Wall discuss,Amphibia,Passeriformes,1940.028,1375.79,Extinct in the Wild
Front heart,Actinopterygii,Anura,366.036,1018.78,Least Concern
Investment argue,Actinopterygii,Primates,782.738,2961.89,Near Threatened
Test financial,Mammalia,Passeriformes,210.554,1194.71,Endangered
Dark ok,Aves,Anura,1991.912,115.52,Extinct in the Wild
Concern both,Aves,Rodentia,4219.187,184.87,Least Concern
Rest become,Mammalia,Carnivora,154.969,1364.36,Least Concern
Action sea,Mammalia,Primates,1481.585,1143.63,Vulnerable
Simple culture,Mammalia,Squamata,1638.233,1102.6,Endangered
Enjoy likely,Aves,Anura,3417.853,1298.9,Critically Endangered
Leader deal,Reptilia,Anura,2307.702,2054.74,Least Concern
Leader four,Mammalia,Squamata,2135.096,863.2,Extinct in the Wild
Them course,Amphibia,Anura,2824.627,1439.99,Least Concern
Magazine civil,Aves,Rodentia,517.396,1103.21,Vulnerable
Example establish,Aves,Squamata,1850.54,996.32,Vulnerable
Measure way,Actinopterygii,Passeriformes,1578.578,944.62,Least Concern
Within thank,Mammalia,Squamata,895.767,1663.5,Vulnerable
Their good,Aves,Squamata,3472.712,2433.8,Critically Endangered
Choose Congress,Reptilia,Carnivora,4957.098,1106.76,Least Concern
Piece language,Actinopterygii,Rodentia,1500.925,1062.94,Vulnerable
Nation ball,Amphibia,Squamata,323.649,1439.39,Endangered
Player maybe,Amphibia,Passeriformes,4890.176,1952.7,Vulnerable
Expect well,Reptilia,Passeriformes,3275.895,1034.14,Least Concern
Sound join,Amphibia,Anura,1884.909,1915.43,Extinct in the Wild
Door here,Aves,Rodentia,381.697,2325.56,Least Concern
Hand amount,Aves,Rodentia,3196.055,1899.93,Extinct in the Wild
Common after,Reptilia,Anura,1313.096,689.44,Critically Endangered
Practice hair,Mammalia,Squamata,694.094,2532.45,Critically Endangered
Ahead various,Actinopterygii,Rodentia,469.207,1790.29,Endangered
Represent size,Aves,Anura,3393.071,90.08,Extinct in the Wild
They radio,Mammalia,Squamata,1708.214,1655.64,Vulnerable
Hour end,Actinopterygii,Rodentia,1303.179,1456.69,Critically Endangered
Home compare,Aves,Carnivora,2305.658,2499.64,Critically Endangered
Appear generation,Mammalia,Primates,2476.205,912.81,Extinct in the Wild
Gun base,Amphibia,Anura,2496.683,1623.62,Extinct in the Wild
Event bad,Aves,Primates,1845.378,2080.41,Near Threatened
This wife,Amphibia,Carnivora,4938.318,77.45,Endangered
Admit student,Mammalia,Primates,3145.1,550.36,Critically Endangered
Green share,Actinopterygii,Passeriformes,865.046,624.72,Least Concern
Interesting instead,Mammalia,Carnivora,403.426,1631.97,Vulnerable
Traditional word,Actinopterygii,Passeriformes,3257.661,1032.91,Critically Endangered
Store stage,Reptilia,Anura,1886.302,674.77,Vulnerable
Huge since,Amphibia,Passeriformes,4149.313,1397.64,Least Concern
Throw gas,Mammalia,Squamata,2962.262,1677.94,Endangered
Individual family,Mammalia,Anura,3948.437,1392.49,Near Threatened
Contain along,Aves,Squamata,1745.499,2078.34,Endangered
Guess begin,Amphibia,Squamata,3690.085,1815.66,Endangered
Issue effort,Reptilia,Squamata,2727.347,1398.54,Critically Endangered
Six peace,Amphibia,Rodentia,897.406,2939.12,Near Threatened
Service conference,Reptilia,Passeriformes,774.582,1633.12,Near Threatened
Way deep,Aves,Anura,1938.792,1958.07,Near Threatened
Space above,Reptilia,Primates,4757.283,910.16,Least Concern
Conference position,Amphibia,Carnivora,4976.681,442.91,Critically Endangered
Sometimes especially,Amphibia,Passeriformes,2131.225,2337.21,Endangered
Difference top,Actinopterygii,Passeriformes,4212.708,126.99,Least Concern
Possible worry,Amphibia,Rodentia,1225.643,801.95,Critically Endangered
Type fund,Aves,Squamata,2024.316,2762.65,Endangered
Court fast,Reptilia,Carnivora,3133.23,2568.02,Least Concern
Event director,Actinopterygii,Primates,1462.729,1378.73,Vulnerable
Else section,Aves,Squamata,3204.781,2800.18,Vulnerable
Easy college,Aves,Carnivora,2497.266,311.38,Endangered
Environment later,Aves,Carnivora,422.467,698.56,Extinct in the Wild
Resource stock,Actinopterygii,Passeriformes,113.737,2224.58,Critically Endangered
Nothing cut,Amphibia,Anura,4800.689,407.46,Critically Endangered
Without movie,Amphibia,Rodentia,3742.661,2046.11,Least Concern
Fund century,Actinopterygii,Passeriformes,3632.685,2366.27,Critically Endangered
Tv research,Mammalia,Anura,1170.776,282.64,Least Concern
Issue produce,Aves,Rodentia,968.439,2035.25,Near Threatened
Organization buy,Reptilia,Passeriformes,838.059,2679.92,Extinct in the Wild
Born approach,Aves,Carnivora,4880.422,2595.43,Critically Endangered
Tax hotel,Amphibia,Rodentia,1954.215,653.22,Least Concern
Up shoulder,Amphibia,Squamata,571.781,1684.18,Extinct in the Wild
Class large,Amphibia,Carnivora,2614.105,796.79,Endangered
Mind movie,Amphibia,Anura,717.631,1070.29,Critically Endangered
This describe,Amphibia,Squamata,4215.843,12.26,Endangered
Sport artist,Amphibia,Anura,3428.721,659.07,Critically Endangered
Street way,Mammalia,Carnivora,2280.046,294.4,Critically Endangered
Language drop,Mammalia,Carnivora,3476.245,954.37,Extinct in the Wild
Nature candidate,Mammalia,Primates,997.745,2806.1,Least Concern
Those open,Mammalia,Carnivora,1208.062,1232.08,Critically Endangered
Wrong environmental,Actinopterygii,Primates,4944.433,2798.83,Least Concern
Personal open,Mammalia,Rodentia,1547.112,2519.85,Endangered
