species,class,order,weight_kg,length_cm,conservation_status
Question stand,Amphibia,Rodentia,897.582,815.54,Extinct in the Wild
Trouble agency,Actinopterygii,Anura,4000.256,2409.87,Vulnerable
Cut international,Reptilia,Passeriformes,481.972,2305.66,Extinct in the Wild
Amount yeah,Actinopterygii,Anura,1527.418,2783.22,Endangered
So race,Actinopterygii,Rodentia,1835.482,2818.53,Endangered
Run seek,Mammalia,Anura,4658.099,2821.87,Critically Endangered
Name whom,Actinopterygii,Carnivora,300.022,1202.8,Least Concern
Surface dog,Amphibia,Rodentia,1743.95,2411.11,Extinct in the Wild
Production little,Aves,Squamata,2111.448,1668.91,Critically Endangered
Also area,Mammalia,Anura,1108.618,2877.16,Least Concern
Son personal,Amphibia,Squamata,597.644,558.31,Extinct in the Wild
Anything anyone,Mammalia,Squamata,3218.166,2109.42,Critically Endangered
Though though,Actinopterygii,Rodentia,4295.456,188.99,Extinct in the Wild
Evidence way,Amphibia,Carnivora,3969.028,2059.4,Endangered
Successful affect,Reptilia,Squamata,543.543,2547.96,Endangered
Walk more,Mammalia,Rodentia,1281.945,2084.02,Vulnerable
Pull night,Amphibia,Carnivora,440.459,2424.08,Vulnerable
Remember still,Mammalia,Rodentia,4005.985,2942.32,Vulnerable
Factor maybe,Amphibia,Squamata,1536.612,2017.97,Vulnerable
Art past,Amphibia,Squamata,3177.251,719.09,Endangered
Appear why,Aves,Carnivora,4248.313,1734.0,Critically Endangered
Party role,Reptilia,Anura,2372.352,930.13,Near Threatened
Water again,Mammalia,Squamata,1792.293,2703.2,Least Concern
Challenge view,Reptilia,Rodentia,2245.149,1200.76,Vulnerable
Audience she,Amphibia,Squamata,112.483,371.04,Endangered
Near reflect,Mammalia,Squamata,577.638,1795.43,Near Threatened
Southern herself,Aves,Carnivora,4730.816,2368.59,Extinct in the Wild
Approach discuss,Mammalia,Carnivora,3182.708,1314.15,Endangered
Speech five,Amphibia,Anura,3546.263,1794.95,Near Threatened
Anything near,Aves,Primates,4115.817,1901.53,Critically Endangered
Across scene,Reptilia,Primates,2053.215,2324.72,Extinct in the Wild
Source everyone,Aves,Squamata,2563.952,743.23,Near Threatened
To themselves,Aves,Primates,2512.595,2006.46,Extinct in the Wild
I down,Amphibia,Rodentia,4584.765,145.35,Least Concern
Time condition,Amphibia,Squamata,1615.589,2681.65,Endangered
Term serve,Aves,Carnivora,233.451,2819.35,Vulnerable
Enjoy bad,Amphibia,Rodentia,3167.232,844.05,Critically Endangered
Site though,Actinopterygii,Passeriformes,2495.8,377.51,Critically Endangered
Necessary gun,Amphibia,Rodentia,3641.3,949.73,Critically Endangered
Subject nearly,Aves,Anura,4324.912,1004.32,Vulnerable
Floor little,Reptilia,Carnivora,2438.055,14.58,Critically Endangered
Some international,Aves,Carnivora,871.467,1858.28,Near Threatened
Real movie,Amphibia,Anura,2445.42,562.25,Critically Endangered
Social administration,Mammalia,Passeriformes,311.398,51.75,Endangered
Administration teach,Mammalia,Carnivora,4714.14,41.99,Critically Endangered
Laugh information,Mammalia,Rodentia,2087.927,2739.91,Critically Endangered
Space race,Mammalia,Passeriformes,4571.323,651.24,Critically Endangered
Improve agreement,Reptilia,Anura,1567.492,1294.21,Endangered
Toward apply,Actinopterygii,Primates,1972.368,2132.1,Endangered
They both,Mammalia,Carnivora,56.542,1758.16,Least Concern
Experience type,Reptilia,Squamata,4711.142,180.41,Critically Endangered
Everything able,Aves,Carnivora,2473.955,1791.92,Vulnerable
Reach call,Amphibia,Passeriformes,3194.384,2856.53,Extinct in the Wild
Like four,Amphibia,Anura,3079.845,782.66,Least Concern
Street front,Mammalia,Passeriformes,4762.359,1978.44,Extinct in the Wild
Rule reason,Amphibia,Carnivora,4052.375,1167.26,Extinct in the Wild
Business middle,Reptilia,Primates,1877.282,32.67,Vulnerable
Sign government,Mammalia,Rodentia,955.405,1078.48,Critically Endangered
Past former,Amphibia,Passeriformes,876.537,1486.22,Near Threatened
History him,Aves,Anura,2331.098,2363.19,Vulnerable
By ask,Amphibia,Carnivora,4084.502,610.7,Critically Endangered
Traditional him,Actinopterygii,Rodentia,531.082,1788.53,Least Concern
Education phone,Actinopterygii,Carnivora,201.859,1967.44,Extinct in the Wild
Really month,Amphibia,Passeriformes,1447.727,2773.27,Near Threatened
