species,class,order,weight_kg,length_cm,conservation_status
Close man,Amphibia,Primates,3029.347,671.14,Extinct in the Wild
Next church,Mammalia,Rodentia,1103.878,1901.46,Vulnerable
Act store,Actinopterygii,Carnivora,1362.162,1743.9,Vulnerable
All keep,Reptilia,Passeriformes,4872.208,1832.43,Critically Endangered
Situation capital,Aves,Anura,527.2,1084.7,Near Threatened
Woman each,Amphibia,Carnivora,4262.241,336.88,Endangered
Suggest phone,Actinopterygii,Anura,4169.66,2882.99,Vulnerable
Challenge instead,Amphibia,Carnivora,150.517,1943.47,Critically Endangered
Want edge,Amphibia,Primates,1858.338,1246.77,Near Threatened
Without upon,Actinopterygii,Passeriformes,2242.449,483.91,Near Threatened
Source term,Amphibia,Rodentia,3714.053,2321.37,Least Concern
It east,Reptilia,Anura,61.721,2937.68,Near Threatened
Keep rather,Mammalia,Squamata,1521.194,353.5,Critically Endangered
Last because,Aves,Rodentia,935.748,999.83,Least Concern
Question daughter,Amphibia,Anura,2551.581,2482.03,Endangered
Weight senior,Amphibia,Primates,4610.816,56.48,Near Threatened
If lawyer,Reptilia,Squamata,3850.767,1480.31,Extinct in the Wild
Deep simply,Amphibia,Primates,2383.464,769.62,Least Concern
Represent eight,Actinopterygii,Carnivora,4553.869,597.29,Vulnerable
Doctor course,Actinopterygii,Anura,4451.648,2225.53,Critically Endangered
Easy near,Actinopterygii,Carnivora,1675.995,1862.67,Near Threatened
Fear look,Actinopterygii,Anura,3208.235,2746.43,Endangered
Lose establish,Actinopterygii,Anura,4764.589,2181.17,Least Concern
Appear model,Amphibia,Squamata,4160.938,352.88,Near Threatened
Natural cell,Amphibia,Anura,1963.74,2108.59,Critically Endangered
Under its,Amphibia,Primates,3281.075,2566.57,Extinct in the Wild
Something college,Mammalia,Primates,1584.926,534.2,Endangered
Clearly system,Amphibia,Carnivora,3013.884,612.53,Least Concern
Camera deep,Actinopterygii,Carnivora,4241.013,1972.07,Vulnerable
Body data,Mammalia,Passeriformes,3443.82,2397.26,Critically Endangered
Probably behavior,Mammalia,Carnivora,3004.491,1024.49,Least Concern
Owner news,Aves,Rodentia,3635.127,446.04,Critically Endangered
Happy senior,Mammalia,Anura,824.207,2762.45,Extinct in the Wild
Guess situation,Mammalia,Rodentia,4270.594,574.37,Extinct in the Wild
Audience movement,Reptilia,Rodentia,2729.558,1871.57,Vulnerable
Task still,Amphibia,Carnivora,4979.544,1786.94,Vulnerable
Result respond,Reptilia,Carnivora,747.033,251.76,Critically Endangered
Likely let,Actinopterygii,Passeriformes,2770.377,2059.11,Critically Endangered
Member seem,Reptilia,Rodentia,1918.095,2638.85,Least Concern
Husband responsibility,Reptilia,Squamata,3510.799,1741.55,Extinct in the Wild
South true,Mammalia,Primates,2611.099,828.31,Least Concern
Science service,Actinopterygii,Carnivora,352.097,390.42,Critically Endangered
Person account,Actinopterygii,Anura,4957.159,122.24,Near Threatened
Future type,Mammalia,Primates,318.577,425.18,Near Threatened
Three push,Amphibia,Primates,4930.351,988.66,Critically Endangered
General though,Reptilia,Squamata,3533.622,1971.93,Vulnerable
Listen dinner,Reptilia,Rodentia,2370.949,1662.46,Least Concern
Believe election,Aves,Passeriformes,276.474,1323.86,Endangered
Cell send,Actinopterygii,Primates,3789.397,2176.3,Critically Endangered
Discover I,Mammalia,Passeriformes,2492.674,1972.88,Near Threatened
Agency because,Actinopterygii,Rodentia,2207.409,2656.85,Least Concern
Prove fear,Aves,Passeriformes,4630.393,1292.16,Near Threatened
So class,Actinopterygii,Squamata,2649.313,1417.95,Extinct in the Wild
Either finish,Reptilia,Carnivora,3547.949,807.7,Critically Endangered
Whatever question,Amphibia,Rodentia,4889.816,1558.39,Vulnerable
Exist commercial,Aves,Squamata,4088.301,1300.79,Critically Endangered
Particular official,Actinopterygii,Squamata,421.968,1268.14,Near Threatened
Much opportunity,Amphibia,Squamata,2500.063,2237.22,Critically Endangered
Throughout visit,Amphibia,Squamata,4173.703,836.43,Endangered
Serve necessary,Actinopterygii,Rodentia,3357.443,458.49,Endangered
Always trouble,Aves,Carnivora,523.374,165.69,Critically Endangered
Free call,Aves,Rodentia,953.688,1188.75,Endangered
