species,class,order,weight_kg,length_cm,conservation_status
Imagine responsibility,Amphibia,Passeriformes,2188.405,2880.69,Extinct in the Wild
As better,Mammalia,Passeriformes,2343.286,1280.89,Least Concern
Close my,Mammalia,Carnivora,3808.676,609.42,Least Concern
Thousand difference,Amphibia,Carnivora,3181.285,406.68,Near Threatened
Short far,Aves,Anura,4911.052,1367.72,Critically Endangered
Page dream,Mammalia,Passeriformes,135.025,1656.81,Least Concern
Without yeah,Actinopterygii,Passeriformes,666.239,2719.56,Endangered
Answer beyond,Amphibia,Rodentia,3989.559,2825.14,Critically Endangered
Travel owner,Actinopterygii,Squamata,1797.023,2622.18,Least Concern
Rock yard,Aves,Squamata,469.255,2021.13,Least Concern
Sit reduce,Reptilia,Primates,4547.355,2567.24,Least Concern
Season stage,Mammalia,Primates,4348.487,321.34,Near Threatened
Turn assume,Mammalia,Carnivora,4981.163,1780.17,Least Concern
Artist key,Actinopterygii,Carnivora,2134.288,2687.0,Vulnerable
Mr air,Amphibia,Passeriformes,2503.256,632.9,Extinct in the Wild
Method on,Amphibia,Anura,4087.091,1186.66,Vulnerable
Discussion pattern,Reptilia,Primates,306.008,829.93,Near Threatened
Physical a,Amphibia,Passeriformes,491.815,130.99,Vulnerable
Every major,Actinopterygii,Passeriformes,3434.681,403.83,Least Concern
Window bar,Amphibia,Carnivora,1157.127,455.73,Critically Endangered
Same style,Mammalia,Anura,2122.862,2318.59,Extinct in the Wild
Face heavy,Aves,Rodentia,3221.007,1747.26,Critically Endangered
Republican land,Mammalia,Rodentia,3760.731,2783.57,Endangered
Draw two,Reptilia,Passeriformes,3833.468,2911.31,Vulnerable
Oil relate,Mammalia,Squamata,2799.127,431.82,Endangered
Natural wind,Mammalia,Primates,4088.923,1619.19,Least Concern
Smile mention,Mammalia,Carnivora,3785.704,1435.69,Near Threatened
Economy accept,Actinopterygii,Carnivora,4979.255,1098.32,Critically Endangered
Sell name,Reptilia,Primates,3383.626,704.6,Extinct in the Wild
Real through,Reptilia,Anura,3652.93,2191.96,Vulnerable
Tell today,Actinopterygii,Carnivora,3904.399,2207.61,Endangered
Medical black,Mammalia,Rodentia,1065.475,20.54,Endangered
Dark kitchen,Reptilia,Passeriformes,924.675,2006.06,Near Threatened
Interesting fish,Reptilia,Rodentia,1411.647,2722.74,Vulnerable
Some event,Amphibia,Primates,1288.039,2249.15,Extinct in the Wild
Avoid what,Actinopterygii,Anura,4299.475,1467.76,Endangered
Card suggest,Actinopterygii,Squamata,649.303,1335.49,Near Threatened
Arrive son,Mammalia,Primates,2463.953,1103.1,Near Threatened
Fear model,Reptilia,Primates,3550.81,2683.57,Near Threatened
Sound arrive,Mammalia,Squamata,3898.533,2994.46,Vulnerable
Save always,Reptilia,Passeriformes,666.311,1722.15,Extinct in the Wild
Financial discussion,Mammalia,Rodentia,220.988,513.51,Extinct in the Wild
Sea eat,Amphibia,Primates,4787.603,542.18,Critically Endangered
Kid and,Reptilia,Rodentia,2269.886,2473.64,Least Concern
Price short,Aves,Squamata,1853.906,1468.95,Near Threatened
Station long,Actinopterygii,Carnivora,4984.468,1235.49,Critically Endangered
Attack against,Reptilia,Passeriformes,1627.863,694.01,Critically Endangered
Personal great,Reptilia,Rodentia,1002.281,606.47,Least Concern
Reason from,Mammalia,Anura,1980.184,2407.78,Near Threatened
Enjoy area,Amphibia,Primates,2980.022,1299.2,Near Threatened
Trade cut,Mammalia,Primates,848.212,2524.55,Critically Endangered
Bring need,Actinopterygii,Anura,4040.694,257.77,Endangered
How station,Actinopterygii,Rodentia,420.356,1306.05,Critically Endangered
Happy edge,Actinopterygii,Squamata,3208.328,731.21,Least Concern
American property,Aves,Anura,1684.597,1859.03,Near Threatened
Visit individual,Aves,Squamata,4237.704,2837.73,Extinct in the Wild
Although hard,Reptilia,Squamata,4353.985,1295.92,Endangered
In television,Actinopterygii,Rodentia,3457.782,2024.77,Near Threatened
New view,Reptilia,Primates,4125.686,2015.65,Least Concern
Woman draw,Mammalia,Rodentia,739.477,752.42,Extinct in the Wild
Daughter early,Mammalia,Rodentia,41.85,1596.56,Endangered
Mother land,Aves,Anura,348.748,2444.63,Vulnerable
Effort decide,Aves,Primates,657.175,654.67,Vulnerable
Bring clear,Actinopterygii,Primates,2081.236,479.77,Critically Endangered
Specific author,Aves,Primates,2113.764,928.13,Vulnerable
Summer investment,Aves,Rodentia,1237.73,2241.03,Extinct in the Wild
Painting pass,Reptilia,Anura,123.758,2433.2,Least Concern
Night leg,Reptilia,Primates,4532.086,2967.87,Extinct in the Wild
Read card,Actinopterygii,Primates,2384.5,2330.22,Extinct in the Wild
Mrs class,Actinopterygii,Rodentia,2004.879,1605.62,Endangered
Child husband,Amphibia,Primates,4485.079,233.73,Endangered
Point painting,Actinopterygii,Primates,4382.1,2330.57,Critically Endangered
Now attention,Mammalia,Primates,1727.074,2264.66,Endangered
Scene remember,Mammalia,Passeriformes,4163.101,1389.69,Vulnerable
Able create,Reptilia,Rodentia,2003.977,1730.73,Near Threatened
Agency adult,Actinopterygii,Primates,839.843,878.28,Critically Endangered
Garden take,Amphibia,Primates,3545.274,1588.46,Vulnerable
Step your,Aves,Rodentia,1055.305,2428.81,Least Concern
Certainly set,Aves,Squamata,233.226,2409.1,Critically Endangered
Doctor hot,Actinopterygii,Primates,705.547,1831.22,Vulnerable
End write,Actinopterygii,Squamata,1923.515,539.2,Near Threatened
Design research,Mammalia,Rodentia,3460.143,410.11,Critically Endangered
Matter event,Amphibia,Squamata,274.242,2759.93,Near Threatened
Father simply,Reptilia,Squamata,2299.419,2126.38,Extinct in the Wild
Feeling economy,Amphibia,Carnivora,4915.043,1252.45,Critically Endangered
Right data,Mammalia,Rodentia,2741.296,2803.61,Endangered
Writer ability,Mammalia,Rodentia,1691.434,1059.38,Critically Endangered
Student its,Reptilia,Anura,2028.649,1222.37,Extinct in the Wild
Music subject,Amphibia,Passeriformes,439.812,1995.94,Vulnerable
Car surface,Aves,Passeriformes,2728.026,1218.99,Extinct in the Wild
