species,class,order,weight_kg,length_cm,conservation_status
Performance phone,Mammalia,Carnivora,2248.357,1656.57,Vulnerable
Determine cultural,Reptilia,Rodentia,2514.036,831.18,Critically Endangered
Guy point,Actinopterygii,Rodentia,2430.563,652.28,Near Threatened
Conference idea,Reptilia,Squamata,4153.693,1757.87,Critically Endangered
Network represent,Aves,Squamata,166.449,1826.54,Extinct in the Wild
For most,Actinopterygii,Squamata,1394.446,374.66,Endangered
Million suddenly,Actinopterygii,Primates,3054.842,896.88,Critically Endangered
Tax state,Aves,Primates,3451.211,945.58,Endangered
Say ever,Amphibia,Squamata,2982.838,2534.43,Endangered
Fact bill,Actinopterygii,Anura,759.209,1082.37,Vulnerable
Relationship recent,Amphibia,Carnivora,4298.033,1798.19,Least Concern
Artist myself,Reptilia,Primates,1156.834,67.44,Near Threatened
Song piece,Reptilia,Carnivora,1598.47,441.25,Near Threatened
Street standard,Mammalia,Rodentia,2273.303,2577.27,Near Threatened
American support,Actinopterygii,Anura,1966.38,1208.92,Endangered
Key range,Aves,Anura,3917.737,849.42,Near Threatened
Professor when,Mammalia,Passeriformes,2207.431,774.21,Endangered
Senior somebody,Reptilia,Anura,3566.554,2663.22,Near Threatened
As you,Mammalia,Squamata,4989.393,2019.09,Vulnerable
Prove financial,Amphibia,Squamata,4202.985,1903.92,Least Concern
Process evidence,Amphibia,Anura,256.574,2937.1,Least Concern
Arm agent,Actinopterygii,Primates,1357.01,1982.06,Extinct in the Wild
Hear behavior,Mammalia,Squamata,2900.012,2665.93,Extinct in the Wild
Material clear,Amphibia,Anura,1302.562,775.43,Least Concern
Just yeah,Aves,Primates,3894.644,2077.0,Endangered
Fish particularly,Aves,Anura,4898.023,2565.87,Critically Endangered
Step them,Amphibia,Primates,978.956,319.53,Near Threatened
Real claim,Amphibia,Primates,3132.723,563.46,Extinct in the Wild
Wait force,Mammalia,Carnivora,1121.813,1314.79,Critically Endangered
Century often,Mammalia,Passeriformes,1756.99,2530.98,Vulnerable
Safe conference,Mammalia,Rodentia,4723.756,2178.55,Extinct in the Wild
Series notice,Mammalia,Squamata,965.721,1876.83,Least Concern
Where good,Aves,Primates,1630.554,1798.45,Extinct in the Wild
Technology speech,Amphibia,Primates,125.165,1477.31,Least Concern
Down impact,Reptilia,Primates,2107.887,2762.45,Near Threatened
Report person,Actinopterygii,Rodentia,4224.573,1613.01,Endangered
Air security,Mammalia,Squamata,1832.893,2762.63,Endangered
Above toward,Mammalia,Squamata,1801.723,2105.73,Near Threatened
Develop long,Amphibia,Carnivora,2695.66,1636.2,Critically Endangered
Left media,Reptilia,Carnivora,2551.071,2107.92,Extinct in the Wild
What any,Mammalia,Passeriformes,2542.195,1779.24,Near Threatened
Traditional tell,Aves,Primates,1345.844,2108.91,Critically Endangered
Themselves point,Amphibia,Primates,1796.694,2849.79,Critically Endangered
Mission program,Amphibia,Rodentia,4297.968,2983.62,Critically Endangered
Room however,Reptilia,Passeriformes,1665.683,263.38,Critically Endangered
Animal heavy,Actinopterygii,Carnivora,2321.792,2672.46,Endangered
Source population,Reptilia,Squamata,1505.315,658.12,Extinct in the Wild
Various include,Mammalia,Anura,2288.613,1408.69,Critically Endangered
Recently continue,Actinopterygii,Primates,2428.682,544.73,Vulnerable
Despite wish,Reptilia,Rodentia,1624.64,275.49,Least Concern
Benefit develop,Reptilia,Carnivora,4281.82,190.99,Critically Endangered
Fear a,Amphibia,Passeriformes,3964.818,981.89,Endangered
Part movie,Mammalia,Squamata,15.344,1507.51,Endangered
Simple either,Aves,Anura,2569.095,735.2,Least Concern
Pick represent,Reptilia,Carnivora,2044.437,863.26,Least Concern
Fly food,Aves,Anura,4359.021,2417.47,Vulnerable
Line anything,Aves,Anura,2418.661,2934.82,Least Concern
Adult office,Reptilia,Primates,4498.591,1922.46,Critically Endangered
Keep what,Aves,Anura,2285.941,770.0,Near Threatened
Simply capital,Mammalia,Rodentia,1541.466,814.03,Least Concern
North activity,Mammalia,Squamata,1363.837,2738.86,Extinct in the Wild
Class piece,Mammalia,Passeriformes,4761.222,1629.3,Vulnerable
Teach maintain,Amphibia,Anura,309.715,1045.99,Least Concern
Black everything,Aves,Squamata,405.01,1667.67,Critically Endangered
Produce show,Actinopterygii,Carnivora,3475.337,1078.98,Endangered
Hand series,Mammalia,Rodentia,129.742,57.07,Near Threatened
Start least,Amphibia,Anura,491.814,63.88,Vulnerable
Religious government,Actinopterygii,Anura,3596.327,1718.17,Critically Endangered
Final thought,Amphibia,Primates,273.041,2700.4,Least Concern
Financial prevent,Amphibia,Primates,880.299,340.51,Vulnerable
Board she,Aves,Carnivora,2039.625,2299.82,Least Concern
Understand son,Mammalia,Passeriformes,922.181,323.25,Critically Endangered
Community improve,Actinopterygii,Anura,3774.602,2857.33,Least Concern
Business catch,Reptilia,Carnivora,166.678,486.67,Vulnerable
Single at,Mammalia,Squamata,399.32,1917.76,Extinct in the Wild
Account plant,Amphibia,Carnivora,3189.084,313.21,Near Threatened
Quality his,Amphibia,Carnivora,594.973,2802.76,Near Threatened
Room detail,Amphibia,Rodentia,4000.216,1980.76,Endangered
Agreement that,Actinopterygii,Carnivora,1682.076,2129.83,Endangered
Food first,Reptilia,Anura,3689.736,2819.99,Critically Endangered
Force rather,Aves,Squamata,1615.847,1733.3,Near Threatened
Rather reach,Mammalia,Carnivora,4400.372,2433.43,Least Concern
Address speech,Actinopterygii,Carnivora,4560.91,578.48,Vulnerable
Stay best,Mammalia,Carnivora,3999.529,423.32,Extinct in the Wild
Go have,Mammalia,Carnivora,148.721,1719.69,Near Threatened
Southern herself,Aves,Rodentia,4445.462,1876.68,Critically Endangered
Carry contain,Actinopterygii,Carnivora,3077.694,649.14,Vulnerable
Indicate marriage,Actinopterygii,Carnivora,3153.824,1433.47,Extinct in the Wild
Sign have,Amphibia,Passeriformes,1163.946,1173.56,Endangered
Air computer,Actinopterygii,Carnivora,2957.641,617.07,Extinct in the Wild
Hand clearly,Mammalia,Passeriformes,1472.536,2634.25,Least Concern
Reach ball,Actinopterygii,Rodentia,481.253,2362.45,Extinct in the Wild
Least argue,Actinopterygii,Primates,372.329,1985.34,Vulnerable
Administration reality,Mammalia,Squamata,1148.315,2769.93,Extinct in the Wild
Reach left,Actinopterygii,Primates,2687.5,2015.22,Endangered
Man worker,Reptilia,Squamata,3394.605,2663.07,Endangered
Beat where,Actinopterygii,Squamata,1689.747,968.66,Critically Endangered
Probably water,Amphibia,Anura,2852.26,2593.97,Vulnerable
Large again,Aves,Squamata,1808.423,515.99,Endangered
Development range,Mammalia,Passeriformes,707.045,128.04,Vulnerable
