species,class,order,weight_kg,length_cm,conservation_status
Every there,Amphibia,Passeriformes,2428.755,2158.88,Endangered
Property response,Actinopterygii,Primates,1061.083,2369.26,Least Concern
Player nothing,Amphibia,Anura,4375.356,1691.22,Vulnerable
Where under,Reptilia,Primates,600.167,398.2,Least Concern
Happy pick,Amphibia,Primates,4706.301,2735.99,Near Threatened
Team season,Aves,Primates,561.223,862.5,Extinct in the Wild
Skin choice,Amphibia,Anura,4365.309,1610.66,Vulnerable
Staff create,Reptilia,Anura,3689.722,652.37,Endangered
Card bring,Reptilia,Rodentia,409.732,974.12,Endangered
Quickly huge,Aves,Squamata,1241.616,961.52,Critically Endangered
Watch now,Amphibia,Anura,4855.587,2685.83,Vulnerable
Message evening,Reptilia,Anura,2113.828,1448.57,Extinct in the Wild
Huge job,Amphibia,Anura,2998.276,1236.38,Least Concern
Develop way,Aves,Carnivora,2668.09,2027.19,Endangered
Data discuss,Actinopterygii,Carnivora,535.635,1774.89,Extinct in the Wild
Set set,Amphibia,Carnivora,224.256,2842.14,Endangered
Economy child,Mammalia,Squamata,3299.772,1792.13,Endangered
Mind game,Actinopterygii,Rodentia,2623.39,538.15,Extinct in the Wild
Heart back,Aves,Passeriformes,2901.049,1250.78,Near Threatened
Have huge,Mammalia,Carnivora,3423.226,2474.36,Near Threatened
Involve matter,Mammalia,Passeriformes,4538.513,1241.34,Extinct in the Wild
Cultural development,Actinopterygii,Carnivora,1307.647,1254.39,Endangered
Person test,Aves,Anura,3046.194,2895.43,Near Threatened
Minute message,Actinopterygii,Carnivora,3555.429,1993.55,Near Threatened
Happy know,Mammalia,Primates,1646.833,365.51,Least Concern
Area herself,Aves,Passeriformes,783.938,1989.72,Near Threatened
Order white,Actinopterygii,Squamata,3807.287,2615.09,Critically Endangered
Rule order,Amphibia,Squamata,3866.658,1958.33,Extinct in the Wild
Daughter performance,Actinopterygii,Anura,595.262,2437.16,Near Threatened
Should pull,Reptilia,Primates,2274.335,1602.15,Near Threatened
Military stuff,Amphibia,Anura,3734.433,1266.19,Critically Endangered
Outside financial,Amphibia,Rodentia,4849.947,1862.97,Extinct in the Wild
Star peace,Reptilia,Squamata,441.934,2419.77,Near Threatened
Require simply,Amphibia,Anura,4470.333,1160.19,Vulnerable
Education likely,Amphibia,Carnivora,4165.346,2846.78,Critically Endangered
One consider,Reptilia,Carnivora,2707.62,2829.15,Extinct in the Wild
Produce positive,Aves,Carnivora,2097.463,727.56,Extinct in the Wild
Consider bank,Aves,Anura,4025.76,2468.18,Vulnerable
Note site,Actinopterygii,Rodentia,4698.048,2763.66,Least Concern
Discuss pressure,Actinopterygii,Rodentia,1330.272,302.3,Least Concern
Respond edge,Aves,Rodentia,1358.258,14.97,Critically Endangered
Home economy,Amphibia,Passeriformes,1197.431,201.89,Critically Endangered
For subject,Amphibia,Squamata,1105.49,2692.98,Vulnerable
Choose before,Mammalia,Carnivora,4013.327,137.93,Vulnerable
Research right,Amphibia,Rodentia,126.724,634.07,Near Threatened
School team,Reptilia,Squamata,3863.959,469.43,Least Concern
Best activity,Reptilia,Rodentia,4835.541,36.11,Near Threatened
Because about,Aves,Anura,715.153,1035.27,Extinct in the Wild
Security few,Actinopterygii,Rodentia,3469.944,2020.78,Least Concern
Prevent place,Actinopterygii,Carnivora,2568.313,1510.39,Critically Endangered
Will every,Amphibia,Rodentia,1217.357,1118.01,Least Concern
Ground player,Amphibia,Passeriformes,694.15,1218.82,Extinct in the Wild
Teacher eye,Mammalia,Squamata,562.646,1626.45,Critically Endangered
Near your,Amphibia,Anura,2423.001,1503.65,Endangered
Evidence life,Mammalia,Squamata,3779.143,2758.4,Vulnerable
Cold statement,Aves,Primates,1816.28,1378.01,Near Threatened
Week brother,Reptilia,Passeriformes,1793.674,128.29,Critically Endangered
Stand another,Amphibia,Anura,2763.604,2019.91,Vulnerable
Leader size,Actinopterygii,Anura,2020.631,2447.4,Vulnerable
Card ready,Mammalia,Primates,700.438,122.05,Near Threatened
Goal development,Actinopterygii,Squamata,2458.125,880.82,Least Concern
Stand performance,Aves,Rodentia,3401.044,2223.01,Critically Endangered
Rate blue,Amphibia,Carnivora,3460.782,2628.64,Critically Endangered
Everybody sister,Aves,Anura,3737.701,1896.36,Endangered
Step left,Actinopterygii,Primates,487.889,145.25,Endangered
Type what,Mammalia,Carnivora,3312.109,406.79,Extinct in the Wild
Pass personal,Actinopterygii,Anura,1937.483,1305.79,Critically Endangered
Image now,Amphibia,Rodentia,1107.013,1505.55,Critically Endangered
Eat support,Aves,Passeriformes,4039.134,2788.8,Endangered
Western race,Amphibia,Passeriformes,3713.852,2748.48,Critically Endangered
Shoulder air,Amphibia,Squamata,4377.52,1061.62,Critically Endangered
Experience action,Reptilia,Rodentia,4481.484,1106.11,Near Threatened
Executive long,Actinopterygii,Primates,1433.076,745.7,Extinct in the Wild
Help partner,Aves,Primates,1571.66,174.91,Extinct in the Wild
Next actually,Amphibia,Carnivora,3338.396,17.37,Endangered
Listen near,Reptilia,Anura,3148.132,490.59,Critically Endangered
Day management,Mammalia,Anura,1896.21,1703.94,Extinct in the Wild
Painting until,Actinopterygii,Carnivora,3079.525,2542.47,Near Threatened
Government more,Aves,Carnivora,1861.704,76.35,Near Threatened
Situation off,Mammalia,Anura,4039.628,139.2,Least Concern
Find laugh,Aves,Carnivora,3263.347,1925.78,Near Threatened
Reality player,Aves,Rodentia,2804.612,99.98,Critically Endangered
Drug perform,Mammalia,Carnivora,289.475,33.86,Least Concern
Tax rise,Amphibia,Anura,3104.322,673.41,Critically Endangered
Near character,Reptilia,Anura,773.41,2275.88,Least Concern
Decade must,Actinopterygii,Squamata,1166.43,2117.8,Near Threatened
Take hope,Amphibia,Primates,4439.871,1223.15,Endangered
Outside space,Amphibia,Carnivora,956.504,1682.82,Least Concern
Story up,Aves,Passeriformes,4409.307,685.56,Critically Endangered
Common hand,Mammalia,Carnivora,3466.069,2435.62,Critically Endangered
Share race,Aves,Rodentia,3228.411,1992.9,Endangered
New scientist,Aves,Squamata,2736.757,2126.94,Endangered
Wait only,Reptilia,Squamata,2032.834,2902.51,Near Threatened
Field collection,Amphibia,Squamata,4517.583,2985.04,Extinct in the Wild
Quality general,Mammalia,Squamata,574.083,703.2,Extinct in the Wild
Kind apply,Mammalia,Anura,3741.347,2843.29,Extinct in the Wild
Want poor,Mammalia,Carnivora,3056.912,107.34,Endangered
Choice campaign,Amphibia,Primates,3875.191,1778.91,Vulnerable
Hospital down,Amphibia,Squamata,832.084,2170.89,Critically Endangered
Where some,Actinopterygii,Carnivora,3783.62,389.57,Extinct in the Wild
Listen first,Mammalia,Passeriformes,697.895,345.15,Critically Endangered
Stuff long,Actinopterygii,Primates,1157.135,1912.2,Endangered
She by,Reptilia,Primates,1289.077,715.23,Least Concern
Point yet,Amphibia,Squamata,3100.452,933.25,Near Threatened
Red it,Amphibia,Carnivora,4820.332,2921.54,Least Concern
Range age,Amphibia,Anura,516.273,511.06,Least Concern
Us stage,Amphibia,Rodentia,4839.486,2210.57,Extinct in the Wild
Before decade,Actinopterygii,Primates,0.826,1255.38,Critically Endangered
Term food,Actinopterygii,Primates,4047.746,2895.37,Extinct in the Wild
Whether cup,Aves,Carnivora,4507.143,1699.59,Least Concern
Keep agent,Mammalia,Primates,1966.286,1798.32,Near Threatened
Any thought,Mammalia,Anura,1364.609,1647.48,Critically Endangered
Type finally,Mammalia,Carnivora,4961.052,2707.53,Extinct in the Wild
Believe new,Amphibia,Passeriformes,2938.158,1519.88,Vulnerable
Organization no,Amphibia,Anura,1062.999,903.59,Critically Endangered
Land list,Actinopterygii,Anura,1341.376,2908.7,Vulnerable
Structure speak,Mammalia,Carnivora,1979.615,2918.39,Extinct in the Wild
Tonight program,Aves,Squamata,2710.054,2538.86,Least Concern
Where range,Mammalia,Squamata,82.674,496.27,Endangered
Return film,Actinopterygii,Rodentia,1559.594,2255.78,Least Concern
Same likely,Reptilia,Rodentia,1596.331,2739.16,Critically Endangered
Able conference,Reptilia,Rodentia,4206.102,1065.94,Vulnerable
Official bring,Mammalia,Carnivora,2573.75,859.9,Vulnerable
Get data,Reptilia,Carnivora,3213.4,1821.24,Extinct in the Wild
Moment bank,Amphibia,Passeriformes,1255.81,1289.46,Critically Endangered
Night employee,Amphibia,Anura,2165.801,1352.77,Endangered
Ago cost,Reptilia,Primates,3077.138,2883.81,Least Concern
Everything range,Actinopterygii,Carnivora,3834.665,2815.6,Near Threatened
Piece serious,Mammalia,Anura,75.067,478.92,Least Concern
Second without,Reptilia,Anura,2999.578,2260.11,Near Threatened
Charge another,Actinopterygii,Anura,3875.462,1232.09,Endangered
Successful should,Amphibia,Squamata,1926.504,1136.62,Vulnerable
Material almost,Mammalia,Primates,4767.237,2.51,Near Threatened
Present rule,Reptilia,Passeriformes,3088.85,996.51,Extinct in the Wild
Go forget,Amphibia,Passeriformes,2512.908,660.07,Vulnerable
Read find,Reptilia,Rodentia,4686.095,1617.01,Least Concern
Item thing,Amphibia,Rodentia,1294.715,1070.03,Extinct in the Wild
Candidate keep,Actinopterygii,Passeriformes,1212.128,2239.55,Extinct in the Wild
Court father,Amphibia,Carnivora,4297.096,2244.09,Near Threatened
Listen parent,Mammalia,Passeriformes,1988.423,2674.93,Vulnerable
Arrive attention,Actinopterygii,Anura,3990.306,443.96,Vulnerable
House moment,Reptilia,Anura,4803.026,615.04,Near Threatened
Assume into,Mammalia,Passeriformes,4175.787,344.87,Extinct in the Wild
Bad stand,Actinopterygii,Carnivora,3718.367,1998.9,Endangered
Something movement,Aves,Passeriformes,2679.859,2911.68,Endangered
Who the,Amphibia,Anura,2594.478,1122.61,Endangered
Hotel list,Mammalia,Squamata,2614.989,2131.01,Endangered
Wonder dinner,Aves,Primates,1954.835,580.44,Vulnerable
Hope but,Reptilia,Carnivora,3392.957,1294.78,Endangered
Between expect,Actinopterygii,Anura,2336.563,800.45,Critically Endangered
Yourself without,Aves,Squamata,853.716,155.31,Least Concern
Deal effect,Aves,Carnivora,2873.242,1454.52,Endangered
Certainly including,Actinopterygii,Rodentia,1308.212,171.09,Near Threatened
Three politics,Actinopterygii,Passeriformes,2701.965,2391.35,Extinct in the Wild
Commercial difficult,Mammalia,Carnivora,3685.835,1033.03,Extinct in the Wild
Try doctor,Reptilia,Anura,4397.93,2470.11,Vulnerable
Coach thing,Reptilia,Rodentia,4367.208,1488.97,Extinct in the Wild
Need save,Aves,Carnivora,770.704,2080.82,Critically Endangered
Mission lawyer,Amphibia,Carnivora,2575.62,2178.39,Endangered
Point open,Actinopterygii,Rodentia,1685.326,1852.64,Vulnerable
These only,Actinopterygii,Passeriformes,4051.536,702.03,Extinct in the Wild
Determine suffer,Mammalia,Rodentia,667.558,795.54,Extinct in the Wild
Play employee,Amphibia,Anura,2748.025,15.34,Endangered
Model national,Amphibia,Anura,2243.983,960.12,Least Concern
Example city,Reptilia,Carnivora,3415.038,1688.81,Critically Endangered
Keep responsibility,Aves,Rodentia,3846.009,2841.91,Extinct in the Wild
Ready spring,Amphibia,Carnivora,3908.992,2637.92,Endangered
Lot cut,Reptilia,Passeriformes,2026.84,15.69,Vulnerable
Structure listen,Mammalia,Carnivora,978.976,2039.88,Near Threatened
Friend to,Actinopterygii,Primates,3660.682,1583.53,Critically Endangered
Improve speech,Aves,Squamata,4825.548,2029.81,Near Threatened
Speak successful,Actinopterygii,Rodentia,3792.217,2901.2,Extinct in the Wild
Short trip,Actinopterygii,Rodentia,2041.123,779.7,Near Threatened
Part network,Actinopterygii,Carnivora,3470.229,2812.24,Least Concern
Among bit,Reptilia,Anura,2442.837,476.65,Critically Endangered
Movement note,Actinopterygii,Squamata,2955.982,2355.99,Near Threatened
Them from,Mammalia,Primates,3967.788,1905.95,Critically Endangered
Reveal become,Reptilia,Squamata,4582.238,1317.4,Extinct in the Wild
Scene from,Reptilia,Primates,3433.441,2526.22,Least Concern
Subject same,Aves,Passeriformes,3712.067,1948.05,Least Concern
See most,Aves,Carnivora,3595.415,2321.96,Least Concern
Participant police,Aves,Primates,4391.079,523.88,Vulnerable
Mean important,Aves,Rodentia,4353.939,2210.4,Least Concern
Ground clear,Amphibia,Primates,521.486,982.68,Critically Endangered
Hour high,Reptilia,Rodentia,3078.82,447.11,Near Threatened
Might democratic,Amphibia,Carnivora,4676.33,2632.42,Vulnerable
And side,Amphibia,Carnivora,3156.848,502.7,Extinct in the Wild
Approach happy,Aves,Primates,3883.108,1325.13,Vulnerable
Necessary anything,Mammalia,Carnivora,4752.164,403.94,Least Concern
Health chance,Mammalia,Rodentia,3767.11,1341.37,Near Threatened
Expert level,Reptilia,Squamata,4253.302,372.12,Least Concern
Impact report,Actinopterygii,Anura,2558.272,1789.11,Endangered
Public eight,Aves,Anura,990.237,2233.98,Near Threatened
So behavior,Actinopterygii,Passeriformes,2368.59,987.87,Critically Endangered
Fight away,Actinopterygii,Squamata,952.872,573.75,Least Concern
Foreign blue,Amphibia,Squamata,3867.442,1590.28,Vulnerable
Opportunity past,Reptilia,Squamata,949.516,1839.38,Vulnerable
Management in,Mammalia,Primates,2869.038,2040.43,Critically Endangered
Share professional,Reptilia,Rodentia,4961.854,120.0,Extinct in the Wild
Country same,Aves,Primates,2979.399,457.31,Vulnerable
Realize single,Aves,Squamata,3711.034,800.17,Critically Endangered
This nice,Aves,Squamata,3177.631,581.03,Extinct in the Wild
Behavior day,Actinopterygii,Squamata,147.7,1854.22,Near Threatened
Boy again,Mammalia,Primates,2759.425,726.53,Least Concern
Safe although,Actinopterygii,Rodentia,4088.853,1385.34,Vulnerable
Ahead sign,Mammalia,Primates,803.559,1193.7,Critically Endangered
Present debate,Amphibia,Rodentia,410.415,2002.17,Endangered
Memory so,Mammalia,Anura,3107.508,411.07,Critically Endangered
Ten including,Amphibia,Primates,167.592,2336.56,Near Threatened
Important add,Aves,Anura,718.338,2549.83,Least Concern
Whom this,Aves,Rodentia,2692.558,1207.42,Extinct in the Wild
Power wish,Mammalia,Anura,1684.912,255.83,Critically Endangered
Lead window,Mammalia,Rodentia,3266.005,358.67,Least Concern
Those water,Reptilia,Anura,2619.141,1492.55,Critically Endangered
Recent election,Actinopterygii,Squamata,4534.696,2596.23,Critically Endangered
Language pressure,Reptilia,Rodentia,940.764,150.9,Least Concern
Leave toward,Reptilia,Carnivora,2804.201,1078.69,Critically Endangered
Before buy,Amphibia,Squamata,4711.679,2334.21,Endangered
Catch over,Mammalia,Rodentia,3522.194,2540.91,Vulnerable
Goal employee,Mammalia,Squamata,4369.566,116.83,Extinct in the Wild
Road understand,Amphibia,Primates,3783.746,1299.72,Vulnerable
Long continue,Aves,Primates,754.981,913.48,Critically Endangered
Image assume,Amphibia,Passeriformes,1659.86,1071.83,Least Concern
Past just,Amphibia,Carnivora,2485.567,2343.44,Extinct in the Wild
Run ready,Actinopterygii,Rodentia,3094.138,978.39,Near Threatened
Peace effect,Reptilia,Anura,594.655,1046.15,Extinct in the Wild
Himself better,Reptilia,Squamata,3451.193,2333.2,Vulnerable
Clear year,Amphibia,Squamata,555.57,803.96,Critically Endangered
Heart continue,Mammalia,Passeriformes,280.571,1273.83,Extinct in the Wild
Pull research,Amphibia,Rodentia,2660.202,1112.47,Vulnerable
Morning Mr,Aves,Primates,1142.201,2347.8,Critically Endangered
Gas across,Aves,Rodentia,2342.204,2270.58,Near Threatened
These charge,Mammalia,Rodentia,1639.206,876.88,Least Concern
Game whether,Amphibia,Primates,4269.938,2564.27,Extinct in the Wild
Forward wife,Actinopterygii,Carnivora,3605.889,2631.39,Vulnerable
Peace staff,Mammalia,Carnivora,1323.547,485.52,Endangered
If including,Aves,Passeriformes,3906.897,99.8,Vulnerable
Pattern traditional,Aves,Primates,2543.623,1966.28,Least Concern
Never chair,Mammalia,Rodentia,1102.306,542.99,Vulnerable
Thought management,Mammalia,Squamata,1339.211,2673.25,Critically Endangered
Every we,Amphibia,Passeriformes,4083.973,865.92,Vulnerable
Color middle,Actinopterygii,Passeriformes,294.305,2783.52,Near Threatened
Adult Mrs,Reptilia,Anura,807.505,294.59,Extinct in the Wild
Yes chance,Reptilia,Primates,4141.077,662.75,Critically Endangered
Hair read,Reptilia,Anura,2149.872,530.04,Endangered
Low moment,Actinopterygii,Passeriformes,2881.816,1680.03,Near Threatened
Science usually,Reptilia,Rodentia,3551.694,129.04,Vulnerable
Mrs both,Actinopterygii,Carnivora,620.354,939.71,Near Threatened
Sea without,Aves,Passeriformes,4986.273,2002.72,Near Threatened
Wait main,Mammalia,Carnivora,1930.428,1371.62,Endangered
Service professional,Amphibia,Primates,1247.175,2485.13,Vulnerable
Wide day,Actinopterygii,Passeriformes,670.292,1187.12,Endangered
Piece another,Actinopterygii,Rodentia,3202.465,1258.14,Vulnerable
Hair threat,Reptilia,Rodentia,4317.206,2401.64,Vulnerable
Trouble number,Actinopterygii,Primates,2592.784,1282.52,Critically Endangered
Rise less,Amphibia,Passeriformes,554.241,2380.0,Critically Endangered
Various plant,Reptilia,Anura,3479.378,444.17,Endangered
Turn establish,Amphibia,Passeriformes,2640.426,1629.07,Critically Endangered
Room table,Aves,Rodentia,2088.327,2214.41,Critically Endangered
Opportunity election,Actinopterygii,Passeriformes,3000.484,10.96,Near Threatened
None few,Aves,Carnivora,1567.349,859.87,Endangered
Name success,Actinopterygii,Primates,3409.681,1723.78,Vulnerable
Image may,Aves,Anura,4978.697,1707.5,Extinct in the Wild
Field success,Reptilia,Anura,1105.003,1909.76,Vulnerable
Resource employee,Reptilia,Carnivora,3288.046,926.57,Extinct in the Wild
Plant here,Actinopterygii,Squamata,802.083,743.83,Critically Endangered
Authority material,Reptilia,Squamata,2302.794,1572.37,Critically Endangered
