species,class,order,weight_kg,length_cm,conservation_status
About and,Reptilia,Primates,246.825,1012.3,Near Threatened
Sense discussion,Actinopterygii,Passeriformes,1427.036,1867.97,Least Concern
Strong television,Amphibia,Rodentia,1664.655,965.12,Critically Endangered
Inside beat,Aves,Primates,1199.548,1509.16,Near Threatened
Another evidence,Reptilia,Rodentia,527.11,793.46,Critically Endangered
Strategy part,Reptilia,Squamata,2869.395,599.45,Critically Endangered
Start minute,Amphibia,Rodentia,3909.081,1196.78,Extinct in the Wild
Clear father,Aves,Anura,1299.972,280.03,Vulnerable
Student south,Mammalia,Rodentia,2790.723,1259.62,Near Threatened
Beautiful board,Amphibia,Rodentia,1710.001,1203.23,Least Concern
Challenge what,Mammalia,Squamata,2842.954,47.43,Near Threatened
Size growth,Reptilia,Carnivora,4853.077,1989.03,Critically Endangered
Support message,Reptilia,Anura,2365.167,2342.44,Vulnerable
Again can,Aves,Squamata,763.216,2606.28,Critically Endangered
Collection defense,Actinopterygii,Passeriformes,4372.838,2801.83,Least Concern
Attorney individual,Reptilia,Primates,120.159,938.27,Endangered
Wish detail,Amphibia,Anura,3941.065,2254.84,Near Threatened
Power rise,Reptilia,Primates,440.954,2527.67,Near Threatened
Cultural certainly,Reptilia,Primates,817.995,1734.27,Least Concern
Official safe,Mammalia,Rodentia,931.097,2299.3,Least Concern
Try market,Reptilia,Primates,3266.33,2796.86,Endangered
Too single,Mammalia,Squamata,1499.063,2266.34,Critically Endangered
Watch dog,Mammalia,Primates,1020.035,1847.8,Least Concern
End show,Reptilia,Rodentia,1963.279,1569.47,Extinct in the Wild
Girl contain,Amphibia,Carnivora,1602.485,778.09,Endangered
Yard site,Actinopterygii,Anura,4739.357,1149.83,Near Threatened
Buy away,Actinopterygii,Primates,2704.468,1424.46,Near Threatened
That whole,Mammalia,Anura,2110.174,537.61,Near Threatened
Six meet,Actinopterygii,Passeriformes,3368.968,948.01,Extinct in the Wild
Four dinner,Mammalia,Squamata,4554.423,1389.82,Near Threatened
Season language,Reptilia,Squamata,3314.917,1600.45,Near Threatened
If couple,Reptilia,Rodentia,1077.933,1382.95,Endangered
That include,Amphibia,Anura,4092.38,1674.31,Endangered
Look resource,Aves,Squamata,1089.573,62.6,Endangered
Unit close,Reptilia,Primates,3513.888,277.96,Extinct in the Wild
Toward yourself,Mammalia,Passeriformes,2517.601,1290.02,Vulnerable
Concern need,Mammalia,Passeriformes,4833.93,2264.95,Vulnerable
Exist activity,Mammalia,Carnivora,3516.447,1134.9,Near Threatened
Sister week,Reptilia,Rodentia,540.588,1343.19,Critically Endangered
Drug why,Reptilia,Anura,426.482,743.98,Extinct in the Wild
Audience network,Amphibia,Passeriformes,3418.865,1037.52,Critically Endangered
Rich throw,Mammalia,Primates,3212.333,264.04,Vulnerable
Tell entire,Aves,Rodentia,147.366,642.48,Least Concern
Clear be,Reptilia,Carnivora,2906.092,1673.6,Critically Endangered
Bed probably,Amphibia,Squamata,167.05,2005.78,Critically Endangered
Society successful,Mammalia,Carnivora,4.958,2756.17,Extinct in the Wild
Everybody argue,Amphibia,Squamata,1264.799,74.28,Least Concern
Several bring,Amphibia,Rodentia,4959.949,2049.18,Critically Endangered
Common child,Aves,Squamata,4770.029,1249.99,Critically Endangered
Ball policy,Actinopterygii,Carnivora,1340.389,44.06,Vulnerable
Court would,Mammalia,Primates,3455.354,2136.99,Critically Endangered
Reach modern,Aves,Carnivora,1560.276,2525.76,Least Concern
Agreement star,Actinopterygii,Squamata,3620.048,2015.86,Extinct in the Wild
Able so,Aves,Carnivora,3332.224,1663.65,Vulnerable
Already plan,Reptilia,Anura,1126.729,534.29,Near Threatened
Sell issue,Actinopterygii,Primates,3436.224,2333.47,Vulnerable
Perform small,Reptilia,Primates,3596.954,2278.67,Near Threatened
Play free,Amphibia,Passeriformes,723.14,1355.19,Least Concern
Carry stock,Reptilia,Rodentia,2207.511,1114.95,Endangered
Resource live,Actinopterygii,Rodentia,4917.721,718.29,Extinct in the Wild
Eye drop,Reptilia,Anura,2901.2,311.0,Endangered
Require case,Mammalia,Passeriformes,1879.312,1431.77,Near Threatened
Become eye,Amphibia,Primates,1698.299,2862.66,Extinct in the Wild
Style despite,Aves,Squamata,341.824,2747.37,Endangered
Will poor,Amphibia,Primates,3166.08,2623.6,Least Concern
Film federal,Actinopterygii,Anura,1704.362,861.1,Endangered
Nearly water,Actinopterygii,Carnivora,4716.075,309.01,Critically Endangered
Environment people,Amphibia,Passeriformes,3563.721,95.74,Extinct in the Wild
Improve real,Actinopterygii,Carnivora,4464.55,2666.68,Least Concern
Part its,Aves,Squamata,1001.331,2191.97,Extinct in the Wild
Develop way,Aves,Rodentia,2321.532,815.86,Near Threatened
Car art,Amphibia,Rodentia,1952.91,1420.37,Critically Endangered
Radio age,Amphibia,Primates,1434.42,2160.45,Near Threatened
Able fight,Actinopterygii,Rodentia,640.727,2734.04,Least Concern
Late above,Mammalia,Carnivora,3967.677,2344.33,Vulnerable
Personal simply,Reptilia,Anura,1255.346,2011.06,Least Concern
Well number,Aves,Primates,4932.454,2937.16,Critically Endangered
Guess experience,Actinopterygii,Passeriformes,1274.778,1062.97,Extinct in the Wild
News decade,Actinopterygii,Primates,1149.68,1705.59,Extinct in the Wild
Price interest,Mammalia,Carnivora,1042.937,1052.67,Least Concern
Center design,Aves,Squamata,4098.921,158.35,Vulnerable
Section politics,Actinopterygii,Squamata,514.543,2441.88,Endangered
Partner history,Reptilia,Passeriformes,1810.338,2165.81,Critically Endangered
Employee PM,Mammalia,Anura,4435.582,153.97,Endangered
Station sit,Reptilia,Primates,1328.108,1304.71,Critically Endangered
Share away,Amphibia,Squamata,4918.096,2218.77,Critically Endangered
Front because,Amphibia,Passeriformes,4519.005,2166.41,Extinct in the Wild
Support product,Actinopterygii,Rodentia,1863.39,1339.0,Extinct in the Wild
Project station,Mammalia,Anura,2449.077,1686.37,Least Concern
Find go,Reptilia,Rodentia,1463.306,918.45,Extinct in the Wild
Look traditional,Reptilia,Passeriformes,1110.871,2503.86,Critically Endangered
Dark without,Reptilia,Anura,3869.948,1011.85,Endangered
Firm major,Mammalia,Primates,3986.213,70.11,Extinct in the Wild
Car car,Reptilia,Anura,4651.68,183.5,Vulnerable
Area learn,Mammalia,Carnivora,4795.435,2123.33,Near Threatened
Back poor,Reptilia,Squamata,1144.375,2560.62,Critically Endangered
Drive benefit,Aves,Passeriformes,4562.937,2149.52,Critically Endangered
Skin oil,Amphibia,Carnivora,2699.861,670.83,Vulnerable
Stay offer,Amphibia,Primates,1425.843,301.72,Endangered
Would will,Aves,Rodentia,2948.807,523.4,Endangered
Case answer,Reptilia,Carnivora,3084.556,1541.42,Endangered
Point choose,Reptilia,Passeriformes,1735.514,581.11,Critically Endangered
Political east,Actinopterygii,Carnivora,2814.927,846.23,Vulnerable
Policy scientist,Mammalia,Primates,3707.762,2355.28,Endangered
News evening,Actinopterygii,Rodentia,610.561,627.17,Near Threatened
Imagine respond,Aves,Rodentia,3841.254,100.17,Endangered
Agency blue,Aves,Carnivora,1707.068,2863.18,Vulnerable
Save theory,Amphibia,Primates,2768.854,2504.72,Vulnerable
How majority,Aves,Rodentia,1775.781,2069.09,Endangered
Finish cultural,Mammalia,Carnivora,4494.648,816.68,Least Concern
Specific major,Amphibia,Passeriformes,1754.698,687.04,Critically Endangered
Camera anything,Actinopterygii,Primates,338.733,2879.73,Endangered
Member study,Actinopterygii,Primates,3755.802,1099.57,Near Threatened
Win PM,Reptilia,Rodentia,4668.363,1946.1,Near Threatened
Truth quite,Actinopterygii,Passeriformes,1037.911,1013.18,Least Concern
Off close,Reptilia,Anura,2948.118,2109.64,Least Concern
Reduce author,Aves,Passeriformes,2297.644,2952.38,Endangered
Father animal,Mammalia,Passeriformes,4922.495,1170.71,Extinct in the Wild
Write heart,Actinopterygii,Rodentia,4323.66,1815.73,Near Threatened
Provide off,Mammalia,Carnivora,4068.098,2910.37,Vulnerable
Yard star,Aves,Carnivora,964.432,927.65,Near Threatened
See ball,Actinopterygii,Anura,1797.095,2860.12,Near Threatened
Company such,Aves,Carnivora,765.095,2806.71,Least Concern
Thing include,Aves,Squamata,1641.951,754.55,Endangered
Turn line,Mammalia,Squamata,4942.891,805.51,Vulnerable
Performance eight,Reptilia,Anura,4430.482,1081.34,Least Concern
Hold establish,Amphibia,Anura,2186.148,702.79,Near Threatened
Feeling budget,Aves,Anura,3145.498,1957.38,Near Threatened
Performance fund,Aves,Anura,872.954,1414.29,Least Concern
Out near,Mammalia,Primates,3810.675,2591.11,Vulnerable
Look partner,Amphibia,Passeriformes,307.962,604.0,Extinct in the Wild
History place,Aves,Rodentia,1095.011,1862.05,Vulnerable
Challenge value,Mammalia,Passeriformes,3593.568,1562.79,Critically Endangered
Voice recently,Actinopterygii,Passeriformes,3778.942,2050.12,Critically Endangered
View material,Aves,Rodentia,3004.422,2594.33,Vulnerable
Room many,Amphibia,Carnivora,1162.081,1312.57,Extinct in the Wild
Note building,Aves,Passeriformes,1478.024,2586.58,Vulnerable
International current,Mammalia,Squamata,3924.679,1799.33,Vulnerable
Participant state,Actinopterygii,Anura,1594.123,371.88,Extinct in the Wild
Congress decade,Mammalia,Passeriformes,1487.396,1143.25,Near Threatened
Worry responsibility,Mammalia,Rodentia,1995.477,2531.98,Extinct in the Wild
Determine current,Aves,Primates,3742.399,2134.62,Extinct in the Wild
Concern keep,Amphibia,Anura,3007.39,754.37,Extinct in the Wild
Statement change,Mammalia,Rodentia,4555.248,2124.11,Vulnerable
Fly music,Amphibia,Anura,2718.913,2046.32,Near Threatened
Off old,Aves,Rodentia,2684.96,1259.43,Least Concern
Dog drive,Aves,Anura,3005.506,2069.7,Vulnerable
