species,class,order,weight_kg,length_cm,conservation_status
Street sing,Amphibia,Squamata,1731.818,2728.65,Endangered
Wrong loss,Reptilia,Anura,1995.369,1925.78,Near Threatened
Democrat certainly,Actinopterygii,Anura,814.506,2700.51,Least Concern
Rich financial,Reptilia,Anura,770.75,1293.26,Critically Endangered
Shake fish,Actinopterygii,Squamata,1896.972,2232.7,Endangered
Travel indeed,Mammalia,Rodentia,2197.132,1003.41,Least Concern
Argue onto,Aves,Passeriformes,4276.311,1405.68,Vulnerable
Professor figure,Reptilia,Primates,2401.189,1327.04,Extinct in the Wild
Behind high,Amphibia,Squamata,1710.568,2963.22,Vulnerable
Still scientist,Mammalia,Primates,485.46,2529.39,Vulnerable
Season let,Mammalia,Primates,386.604,2903.04,Vulnerable
Choose too,Mammalia,Rodentia,4215.616,2676.18,Vulnerable
Figure age,Actinopterygii,Passeriformes,3887.849,2860.92,Least Concern
Computer start,Reptilia,Rodentia,2235.722,1639.07,Critically Endangered
Rest spring,Reptilia,Anura,3338.972,1868.81,Near Threatened
Event animal,Reptilia,Rodentia,2071.629,1209.34,Endangered
Force only,Actinopterygii,Anura,4799.286,16.81,Critically Endangered
Less process,Reptilia,Primates,492.25,1779.21,Endangered
Nature argue,Mammalia,Carnivora,2424.745,2778.85,Extinct in the Wild
Thing rest,Aves,Squamata,4850.295,1560.46,Critically Endangered
Eat up,Reptilia,Anura,2915.157,1766.62,Extinct in the Wild
Analysis prepare,Reptilia,Primates,2148.604,1711.03,Endangered
Commercial democratic,Amphibia,Anura,4705.141,363.68,Vulnerable
Student near,Aves,Primates,3786.83,2929.75,Critically Endangered
Major majority,Aves,Squamata,4559.113,1382.55,Critically Endangered
Worker dinner,Amphibia,Squamata,968.61,648.9,Endangered
Like different,Aves,Primates,318.606,1896.91,Critically Endangered
Able friend,Amphibia,Carnivora,3396.488,1068.2,Endangered
Speech environment,Aves,Passeriformes,984.134,875.95,Least Concern
Start happy,Mammalia,Squamata,3910.719,730.21,Vulnerable
Game we,Reptilia,Passeriformes,3500.898,2016.81,Endangered
You matter,Reptilia,Anura,2297.316,1353.41,Least Concern
For us,Amphibia,Carnivora,2629.747,455.54,Endangered
Less generation,Mammalia,Anura,1036.027,92.27,Extinct in the Wild
Sort class,Actinopterygii,Squamata,1387.953,622.63,Vulnerable
Good past,Amphibia,Squamata,2866.585,2868.31,Near Threatened
Cup current,Reptilia,Squamata,1884.372,2178.04,Extinct in the Wild
Leader entire,Aves,Rodentia,4894.944,457.93,Vulnerable
Within Democrat,Reptilia,Passeriformes,1679.253,401.02,Near Threatened
World better,Reptilia,Carnivora,2415.12,708.12,Least Concern
Dinner fight,Mammalia,Passeriformes,3407.727,699.79,Least Concern
Leader program,Aves,Squamata,3997.116,673.91,Endangered
Four enter,Mammalia,Primates,2096.919,2888.98,Vulnerable
Successful make,Mammalia,Primates,3452.054,776.1,Near Threatened
Moment range,Amphibia,Carnivora,2885.625,800.87,Vulnerable
Reduce claim,Actinopterygii,Carnivora,4789.954,1870.43,Vulnerable
Agent fill,Reptilia,Primates,1843.755,2850.77,Least Concern
Yeah allow,Mammalia,Primates,4499.272,2168.53,Vulnerable
Later available,Aves,Rodentia,2104.004,515.17,Near Threatened
Speech player,Actinopterygii,Primates,468.442,2217.53,Least Concern
Another should,Aves,Passeriformes,2362.582,1745.19,Vulnerable
Against who,Amphibia,Rodentia,4452.221,224.1,Near Threatened
Home option,Amphibia,Passeriformes,2929.266,1848.5,Extinct in the Wild
Recent over,Mammalia,Carnivora,1655.986,2933.99,Least Concern
Big majority,Reptilia,Primates,4451.647,1281.64,Critically Endangered
Network inside,Reptilia,Anura,4087.626,524.22,Least Concern
Better summer,Reptilia,Squamata,1236.061,847.83,Vulnerable
Focus learn,Reptilia,Squamata,1642.58,2606.54,Endangered
Change professor,Actinopterygii,Primates,2083.975,2557.31,Endangered
Strong happen,Mammalia,Passeriformes,1654.575,1607.92,Extinct in the Wild
Tell give,Reptilia,Primates,184.403,1733.47,Critically Endangered
His then,Amphibia,Primates,4806.666,1855.81,Extinct in the Wild
Artist PM,Mammalia,Carnivora,2290.362,293.22,Critically Endangered
Allow growth,Actinopterygii,Primates,2384.813,2059.11,Near Threatened
Part family,Amphibia,Squamata,4340.133,652.53,Near Threatened
Will book,Amphibia,Primates,2824.936,1911.45,Least Concern
Here probably,Amphibia,Squamata,2938.259,752.24,Critically Endangered
Collection item,Actinopterygii,Squamata,442.927,1071.94,Extinct in the Wild
Structure kind,Reptilia,Rodentia,4382.138,917.31,Endangered
Call board,Actinopterygii,Squamata,2124.649,1643.48,Extinct in the Wild
Stuff thought,Amphibia,Squamata,4661.604,34.13,Least Concern
Decision represent,Amphibia,Squamata,1066.36,1878.45,Near Threatened
Near their,Reptilia,Primates,4005.936,2327.23,Near Threatened
Change card,Aves,Anura,123.959,765.55,Critically Endangered
Type recently,Amphibia,Primates,1307.812,2237.9,Vulnerable
Because chance,Reptilia,Squamata,3729.388,1688.28,Endangered
Miss imagine,Aves,Squamata,3024.584,848.33,Least Concern
Remember policy,Reptilia,Rodentia,4896.474,188.14,Least Concern
Decision likely,Reptilia,Rodentia,452.434,1615.8,Critically Endangered
Again baby,Reptilia,Carnivora,3054.397,2248.96,Near Threatened
Better admit,Amphibia,Carnivora,4490.17,1892.47,Endangered
Bit share,Aves,Carnivora,780.234,1291.76,Endangered
Word show,Mammalia,Anura,2317.011,1925.92,Near Threatened
Choice whole,Amphibia,Squamata,3903.482,2349.18,Near Threatened
Drug force,Mammalia,Squamata,4094.538,1726.25,Critically Endangered
Hope grow,Amphibia,Carnivora,4788.746,1329.44,Vulnerable
Too local,Reptilia,Carnivora,661.851,1470.35,Extinct in the Wild
Various all,Aves,Squamata,787.903,1502.94,Endangered
Prove apply,Mammalia,Rodentia,4694.402,109.93,Least Concern
Be action,Reptilia,Rodentia,2663.424,2786.61,Vulnerable
Dog fear,Amphibia,Squamata,1010.203,2204.69,Near Threatened
Seek road,Amphibia,Anura,1455.428,2551.51,Critically Endangered
Today statement,Amphibia,Squamata,4333.634,1061.51,Least Concern
Political water,Mammalia,Carnivora,3691.535,2064.62,Critically Endangered
Us capital,Amphibia,Passeriformes,3027.945,2670.61,Extinct in the Wild
Speech kitchen,Actinopterygii,Passeriformes,2805.558,585.44,Least Concern
Including section,Actinopterygii,Primates,2889.34,2780.78,Endangered
Statement wife,Actinopterygii,Carnivora,503.116,377.57,Near Threatened
Small put,Actinopterygii,Squamata,4457.886,1812.35,Vulnerable
Hope her,Amphibia,Carnivora,3745.158,827.58,Extinct in the Wild
Senior treatment,Reptilia,Primates,1327.075,1101.76,Near Threatened
Commercial home,Amphibia,Rodentia,4182.688,482.58,Least Concern
Present drop,Actinopterygii,Passeriformes,3481.047,2132.09,Critically Endangered
Drop church,Aves,Carnivora,3227.922,2335.11,Vulnerable
Hear senior,Aves,Carnivora,1986.47,476.02,Near Threatened
Bit indeed,Actinopterygii,Passeriformes,2922.693,2524.61,Least Concern
Doctor form,Mammalia,Anura,2738.481,474.04,Vulnerable
Say draw,Amphibia,Passeriformes,3264.441,2186.4,Endangered
My before,Reptilia,Squamata,2889.239,2531.6,Near Threatened
Idea notice,Amphibia,Rodentia,1879.605,1592.73,Endangered
Benefit line,Reptilia,Rodentia,2006.375,1182.02,Extinct in the Wild
Pull federal,Actinopterygii,Carnivora,3344.772,73.8,Endangered
Report bring,Aves,Anura,3672.459,2385.91,Endangered
Throw respond,Aves,Primates,2529.573,2659.59,Near Threatened
Color seat,Mammalia,Anura,3555.711,1017.08,Critically Endangered
Practice represent,Amphibia,Anura,4403.669,2217.17,Extinct in the Wild
Past read,Actinopterygii,Passeriformes,4086.184,105.95,Near Threatened
Remain time,Mammalia,Rodentia,1052.207,1195.56,Endangered
Point parent,Actinopterygii,Rodentia,509.057,2515.88,Critically Endangered
Success explain,Aves,Anura,754.781,1977.14,Near Threatened
Key trial,Amphibia,Squamata,923.19,2419.85,Extinct in the Wild
