species,class,order,weight_kg,length_cm,conservation_status
Size attack,Mammalia,Rodentia,2961.367,1206.59,Critically Endangered
Wear lawyer,Reptilia,Primates,2014.15,939.76,Vulnerable
Vote finish,Mammalia,Passeriformes,1077.008,2517.66,Vulnerable
Use your,Aves,Squamata,3809.755,567.24,Extinct in the Wild
Manager tonight,Reptilia,Primates,4312.853,1224.89,Near Threatened
Decision popular,Actinopterygii,Carnivora,3411.818,1810.1,Near Threatened
Next be,Actinopterygii,Primates,1665.392,2226.4,Near Threatened
Mouth data,Actinopterygii,Primates,3393.383,582.4,Endangered
Ready three,Amphibia,Squamata,4250.298,2476.33,Endangered
Force change,Aves,Anura,3670.155,550.66,Vulnerable
Participant book,Actinopterygii,Passeriformes,4788.726,2378.48,Vulnerable
Help especially,Aves,Squamata,3466.657,1428.05,Endangered
Strong forget,Actinopterygii,Rodentia,168.125,980.42,Near Threatened
Gun early,Reptilia,Anura,2934.802,300.07,Vulnerable
Sea allow,Actinopterygii,Passeriformes,4827.699,713.57,Least Concern
Yet yet,Reptilia,Rodentia,2656.267,2972.93,Critically Endangered
Green ball,Actinopterygii,Carnivora,2222.178,637.96,Critically Endangered
Project look,Aves,Squamata,1151.605,1520.39,Near Threatened
Chance space,Reptilia,Passeriformes,2930.959,1964.13,Near Threatened
Cover student,Amphibia,Primates,4295.925,300.99,Extinct in the Wild
Performance room,Actinopterygii,Carnivora,2767.068,2907.12,Critically Endangered
Yeah throughout,Reptilia,Anura,2229.52,1973.38,Extinct in the Wild
Ever item,Aves,Carnivora,1721.738,1556.14,Critically Endangered
Girl property,Aves,Rodentia,1857.768,2317.64,Extinct in the Wild
Society ability,Actinopterygii,Anura,3698.548,2037.66,Extinct in the Wild
Situation hair,Actinopterygii,Passeriformes,237.385,336.37,Endangered
Interview full,Mammalia,Squamata,1528.347,2556.0,Critically Endangered
Future movie,Mammalia,Squamata,3221.485,364.57,Extinct in the Wild
Physical product,Aves,Primates,4625.885,142.37,Endangered
Fear public,Mammalia,Squamata,267.566,726.76,Near Threatened
Middle team,Mammalia,Passeriformes,4207.594,644.57,Least Concern
All production,Amphibia,Anura,713.934,747.77,Extinct in the Wild
Their so,Aves,Primates,559.041,2176.63,Near Threatened
Could pick,Reptilia,Primates,3385.485,2021.6,Endangered
Trade believe,Aves,Squamata,2258.338,341.66,Endangered
Policy baby,Aves,Carnivora,4226.524,1945.15,Least Concern
Dinner ever,Aves,Squamata,4922.306,2848.99,Vulnerable
Investment side,Aves,Primates,490.326,2696.7,Endangered
Consider beat,Aves,Rodentia,3972.626,2848.9,Near Threatened
Stand expect,Actinopterygii,Squamata,2337.372,590.57,Near Threatened
