species,class,order,weight_kg,length_cm,conservation_status
Strong those,Reptilia,Passeriformes,1159.159,1195.65,Least Concern
Visit concern,Actinopterygii,Rodentia,79.007,1754.5,Least Concern
Wide game,Mammalia,Rodentia,1606.961,2961.88,Near Threatened
Claim stock,Mammalia,Primates,2212.409,2423.71,Extinct in the Wild
Effort thus,Amphibia,Anura,985.525,2403.88,Critically Endangered
Work big,Amphibia,Primates,1711.004,2728.91,Endangered
Hour we,Mammalia,Passeriformes,2509.044,1415.66,Critically Endangered
Since population,Aves,Primates,2366.564,480.78,Least Concern
Movie matter,Amphibia,Squamata,4409.111,1779.82,Vulnerable
Any evening,Reptilia,Primates,4144.688,1644.97,Endangered
Wind letter,Reptilia,Primates,2801.466,1835.95,Endangered
Similar window,Aves,Squamata,3445.947,371.17,Critically Endangered
Arrive well,Reptilia,Primates,240.339,1279.41,Critically Endangered
Why subject,Aves,Passeriformes,4642.274,1421.79,Least Concern
Hit white,Reptilia,Carnivora,186.929,2560.7,Extinct in the Wild
Moment edge,Amphibia,Squamata,2707.859,815.45,Vulnerable
Clear trip,Actinopterygii,Rodentia,3169.914,2826.12,Vulnerable
Most professional,Aves,Primates,3229.548,2187.22,Endangered
Support national,Actinopterygii,Squamata,4496.696,2963.58,Least Concern
Level improve,Aves,Carnivora,2383.588,654.69,Near Threatened
Job present,Mammalia,Rodentia,4411.612,691.8,Near Threatened
Money account,Aves,Carnivora,4810.87,2297.5,Critically Endangered
Include short,Mammalia,Passeriformes,2992.231,665.02,Critically Endangered
Gun collection,Reptilia,Anura,632.582,917.23,Critically Endangered
Think seem,Aves,Passeriformes,751.168,1231.14,Near Threatened
Manager sure,Amphibia,Primates,4175.507,1815.62,Extinct in the Wild
Door to,Mammalia,Carnivora,2049.964,1062.84,Endangered
Detail threat,Mammalia,Squamata,4888.737,2692.31,Vulnerable
Movement research,Mammalia,Anura,1725.293,70.6,Endangered
Authority decide,Reptilia,Rodentia,2691.313,2782.83,Vulnerable
Art simple,Aves,Primates,1437.248,1163.4,Critically Endangered
While practice,Mammalia,Passeriformes,642.393,2357.12,Vulnerable
Whether write,Amphibia,Carnivora,4852.142,2027.98,Vulnerable
Guy rock,Reptilia,Carnivora,4666.982,1762.14,Extinct in the Wild
Operation their,Amphibia,Primates,4977.791,2878.74,Extinct in the Wild
Light message,Aves,Anura,1213.595,2851.45,Least Concern
Maintain sit,Actinopterygii,Squamata,3905.311,2186.65,Near Threatened
Or reveal,Aves,Passeriformes,1870.722,2173.15,Vulnerable
Low get,Reptilia,Squamata,4751.603,681.29,Least Concern
Year our,Mammalia,Rodentia,3839.769,646.96,Least Concern
Many daughter,Aves,Passeriformes,684.607,2844.02,Critically Endangered
Task behavior,Aves,Passeriformes,1687.654,2033.8,Near Threatened
Interesting painting,Reptilia,Anura,4314.86,893.69,Near Threatened
Magazine and,Mammalia,Primates,3881.31,342.52,Vulnerable
Staff major,Actinopterygii,Primates,4100.811,1449.4,Near Threatened
Hot movement,Actinopterygii,Primates,4594.134,2140.05,Critically Endangered
Address society,Aves,Squamata,2581.746,1604.98,Extinct in the Wild
Hundred deal,Reptilia,Anura,3587.263,1863.09,Extinct in the Wild
Himself blood,Amphibia,Anura,1866.127,358.74,Extinct in the Wild
Fact man,Reptilia,Primates,4742.141,2879.79,Near Threatened
Mind blood,Aves,Primates,1730.022,2648.75,Near Threatened
Huge air,Amphibia,Carnivora,2825.536,142.79,Least Concern
Hard test,Reptilia,Rodentia,2125.435,2808.29,Near Threatened
Base he,Aves,Squamata,1850.912,647.58,Critically Endangered
Among small,Reptilia,Squamata,55.997,1252.8,Extinct in the Wild
Assume truth,Reptilia,Rodentia,3720.013,2194.69,Vulnerable
Under recently,Aves,Carnivora,3888.926,1192.21,Endangered
Member teacher,Reptilia,Primates,4029.581,1078.33,Endangered
Fill stand,Amphibia,Anura,930.695,2223.77,Endangered
Image a,Reptilia,Rodentia,444.765,2634.67,Least Concern
About game,Amphibia,Passeriformes,1829.467,1811.63,Vulnerable
With skin,Amphibia,Squamata,3327.606,170.78,Critically Endangered
Send task,Reptilia,Anura,4348.606,1744.22,Least Concern
Box understand,Amphibia,Carnivora,1978.588,2020.6,Extinct in the Wild
Beat agent,Actinopterygii,Primates,4938.491,823.24,Critically Endangered
Morning fine,Actinopterygii,Squamata,116.788,2724.14,Near Threatened
Itself part,Aves,Primates,2082.974,1940.64,Least Concern
Summer establish,Amphibia,Rodentia,4586.574,2197.89,Critically Endangered
Girl carry,Mammalia,Rodentia,4609.236,2423.81,Least Concern
Always much,Aves,Anura,886.638,1430.85,Least Concern
Animal ball,Reptilia,Squamata,3927.595,1128.79,Extinct in the Wild
Site listen,Reptilia,Rodentia,3443.734,1474.1,Extinct in the Wild
Card set,Aves,Passeriformes,3969.247,812.48,Vulnerable
Federal least,Actinopterygii,Rodentia,2525.605,2760.72,Least Concern
Democratic worry,Aves,Rodentia,2704.812,1020.75,Least Concern
Idea consumer,Actinopterygii,Rodentia,1887.536,1594.02,Least Concern
Eye work,Reptilia,Anura,4281.372,2271.56,Near Threatened
Doctor Mrs,Mammalia,Primates,2545.193,1975.0,Near Threatened
Recently short,Amphibia,Rodentia,4557.044,1991.87,Near Threatened
Watch wife,Mammalia,Squamata,1335.151,621.72,Least Concern
Society color,Actinopterygii,Rodentia,4446.229,2428.04,Critically Endangered
Simple along,Amphibia,Anura,4346.789,2807.17,Near Threatened
Federal finish,Reptilia,Anura,235.568,1784.07,Endangered
Officer group,Mammalia,Primates,1916.245,1951.73,Critically Endangered
Represent fear,Actinopterygii,Primates,1474.55,609.57,Least Concern
One really,Actinopterygii,Rodentia,3172.877,2244.14,Critically Endangered
Great happy,Aves,Carnivora,449.524,2023.46,Endangered
Charge drive,Actinopterygii,Carnivora,1364.876,428.13,Endangered
Certain leg,Mammalia,Primates,1311.362,1583.2,Extinct in the Wild
Beyond walk,Mammalia,Passeriformes,3042.702,2806.17,Critically Endangered
Some identify,Mammalia,Squamata,2271.539,1899.0,Near Threatened
Of enjoy,Reptilia,Passeriformes,172.869,1834.88,Critically Endangered
Tend minute,Actinopterygii,Anura,1690.884,1559.83,Least Concern
Those thing,Mammalia,Primates,4789.163,2713.81,Vulnerable
Southern concern,Amphibia,Carnivora,2150.305,1803.13,Vulnerable
Some western,Mammalia,Anura,4536.218,1821.27,Critically Endangered
Network adult,Mammalia,Passeriformes,4333.058,1842.76,Least Concern
Officer work,Amphibia,Primates,2018.852,1723.48,Least Concern
Reduce measure,Actinopterygii,Carnivora,4926.114,2336.59,Vulnerable
Around free,Amphibia,Carnivora,4708.684,2018.12,Critically Endangered
Share prepare,Amphibia,Rodentia,2735.676,1846.85,Endangered
Degree sing,Actinopterygii,Anura,578.402,2789.69,Least Concern
Try international,Amphibia,Anura,2276.511,2260.69,Extinct in the Wild
Matter senior,Amphibia,Anura,4115.71,2060.64,Critically Endangered
And nor,Aves,Carnivora,3231.38,442.57,Critically Endangered
Easy member,Mammalia,Passeriformes,1872.931,2877.18,Near Threatened
Every knowledge,Aves,Primates,528.481,179.33,Extinct in the Wild
Any though,Reptilia,Anura,1647.742,1307.18,Vulnerable
