species,class,order,weight_kg,length_cm,conservation_status
Yourself for,Aves,Carnivora,1290.896,1916.57,Critically Endangered
Military fact,Actinopterygii,Carnivora,2153.476,567.52,Critically Endangered
Decision star,Reptilia,Passeriformes,4738.499,204.92,Extinct in the Wild
Once trade,Actinopterygii,Rodentia,2996.493,104.97,Near Threatened
Statement lose,Mammalia,Anura,539.325,1680.47,Least Concern
Cold whether,Mammalia,Rodentia,3661.45,1029.52,Vulnerable
Prepare rock,Mammalia,Anura,659.834,449.43,Vulnerable
Resource fund,Aves,Squamata,2268.162,1316.5,Near Threatened
Democratic nothing,Amphibia,Passeriformes,1480.506,2241.79,Extinct in the Wild
Morning leave,Actinopterygii,Squamata,129.846,301.11,Least Concern
Less son,Amphibia,Squamata,4821.273,19.62,Least Concern
Near should,Aves,Anura,3749.328,570.16,Endangered
Citizen risk,Actinopterygii,Primates,4235.952,957.43,Least Concern
Minute moment,Reptilia,Primates,2091.013,2578.49,Extinct in the Wild
Skill exist,Amphibia,Rodentia,3669.016,157.67,Near Threatened
Thought kind,Actinopterygii,Rodentia,652.333,2899.51,Near Threatened
Social rest,Mammalia,Primates,2754.091,1720.91,Endangered
Brother stay,Mammalia,Anura,722.942,1304.66,Least Concern
Help yourself,Amphibia,Primates,4179.402,2546.35,Vulnerable
Left onto,Actinopterygii,Squamata,3543.884,2997.54,Extinct in the Wild
Arm whose,Reptilia,Squamata,2819.326,1177.79,Near Threatened
Hard eight,Reptilia,Primates,3099.805,380.26,Near Threatened
Listen sell,Amphibia,Rodentia,2755.075,1313.01,Extinct in the Wild
Red collection,Aves,Rodentia,393.626,844.54,Near Threatened
Avoid single,Mammalia,Carnivora,2887.821,2180.65,Least Concern
Learn if,Mammalia,Primates,2033.206,2913.28,Least Concern
Act police,Mammalia,Carnivora,1067.819,1902.15,Least Concern
National piece,Amphibia,Anura,3957.251,1564.54,Near Threatened
Cultural couple,Reptilia,Squamata,4409.329,1979.41,Critically Endangered
Program issue,Amphibia,Passeriformes,1920.646,239.38,Least Concern
Book discussion,Aves,Primates,3044.188,709.45,Near Threatened
Natural practice,Reptilia,Carnivora,4384.514,1524.44,Critically Endangered
Since interesting,Actinopterygii,Passeriformes,686.071,1476.81,Extinct in the Wild
Already pretty,Actinopterygii,Passeriformes,1268.496,1661.49,Extinct in the Wild
Against American,Reptilia,Squamata,4207.307,89.15,Vulnerable
Today bed,Reptilia,Primates,2926.999,885.96,Extinct in the Wild
Right better,Reptilia,Rodentia,2962.787,525.49,Least Concern
Recent left,Aves,Passeriformes,3847.15,2127.92,Least Concern
Good second,Amphibia,Anura,2688.061,514.6,Extinct in the Wild
Indicate attack,Aves,Anura,4525.43,832.03,Least Concern
Condition language,Aves,Anura,364.199,1572.86,Critically Endangered
Story kid,Mammalia,Squamata,315.961,1114.58,Near Threatened
Drive Mr,Mammalia,Passeriformes,4440.744,1867.96,Endangered
At traditional,Reptilia,Anura,3807.335,805.27,Critically Endangered
Hand they,Actinopterygii,Rodentia,2952.274,469.13,Extinct in the Wild
Physical church,Amphibia,Anura,1108.117,2658.63,Least Concern
Agency rate,Amphibia,Anura,3106.538,2611.38,Endangered
White affect,Mammalia,Anura,3726.871,1800.41,Extinct in the Wild
Once along,Reptilia,Rodentia,4208.369,2110.79,Least Concern
Anything family,Reptilia,Squamata,4252.318,1753.56,Least Concern
Study anything,Amphibia,Anura,2213.682,2080.72,Endangered
Occur stage,Actinopterygii,Carnivora,3538.242,636.99,Extinct in the Wild
Doctor exactly,Mammalia,Passeriformes,3026.882,1221.37,Critically Endangered
Animal crime,Aves,Primates,1569.732,1087.43,Extinct in the Wild
High prove,Actinopterygii,Primates,307.967,347.89,Least Concern
Tax Democrat,Actinopterygii,Primates,3430.281,2494.5,Critically Endangered
Bring call,Amphibia,Rodentia,3702.78,2294.38,Vulnerable
Pressure against,Aves,Primates,2670.316,1855.56,Endangered
Sea church,Aves,Anura,2749.54,1328.84,Near Threatened
Follow room,Reptilia,Rodentia,2519.519,2990.01,Near Threatened
Actually change,Amphibia,Squamata,4134.408,1576.45,Vulnerable
Generation hundred,Amphibia,Primates,627.282,1060.49,Vulnerable
Child type,Aves,Carnivora,2498.659,592.21,Endangered
Side beat,Amphibia,Rodentia,1961.263,298.18,Near Threatened
Sound list,Actinopterygii,Anura,698.471,1415.07,Critically Endangered
Away professional,Actinopterygii,Rodentia,369.408,871.72,Critically Endangered
Reach sea,Amphibia,Carnivora,4862.087,780.03,Critically Endangered
Floor seek,Aves,Primates,3727.622,1183.08,Critically Endangered
Really today,Aves,Squamata,3728.77,764.1,Extinct in the Wild
Past individual,Actinopterygii,Passeriformes,4649.491,2375.2,Least Concern
Think image,Amphibia,Anura,3077.207,1849.62,Least Concern
As occur,Actinopterygii,Rodentia,4064.172,1938.62,Extinct in the Wild
Bad throughout,Amphibia,Rodentia,1421.159,2115.6,Near Threatened
In but,Amphibia,Passeriformes,2851.203,1528.84,Critically Endangered
Friend there,Aves,Primates,1592.724,2335.6,Least Concern
Thank produce,Amphibia,Passeriformes,1725.333,1702.27,Critically Endangered
Painting believe,Reptilia,Carnivora,675.273,2355.5,Near Threatened
Authority goal,Amphibia,Carnivora,2397.852,1470.36,Extinct in the Wild
Year cold,Reptilia,Carnivora,419.029,2069.63,Critically Endangered
Back officer,Mammalia,Primates,426.097,508.23,Vulnerable
Forward early,Amphibia,Primates,1893.76,2887.08,Vulnerable
Crime also,Aves,Primates,1867.796,975.11,Endangered
Body building,Amphibia,Rodentia,771.627,706.02,Endangered
Room decide,Amphibia,Carnivora,243.461,12.04,Vulnerable
Son memory,Mammalia,Rodentia,3016.667,386.85,Vulnerable
President few,Mammalia,Squamata,839.945,1836.1,Extinct in the Wild
View author,Reptilia,Primates,3599.067,1956.97,Critically Endangered
City hospital,Amphibia,Primates,4331.087,2938.83,Near Threatened
Wife member,Reptilia,Anura,3580.128,2886.0,Critically Endangered
Organization quickly,Reptilia,Carnivora,1248.321,701.26,Vulnerable
Arm your,Aves,Primates,148.197,605.81,Vulnerable
Left dinner,Mammalia,Passeriformes,2999.674,427.73,Vulnerable
Your fish,Reptilia,Primates,4898.856,1912.57,Least Concern
Him day,Reptilia,Rodentia,4146.882,1515.26,Extinct in the Wild
Then age,Reptilia,Rodentia,4508.663,317.05,Near Threatened
Partner station,Actinopterygii,Squamata,900.421,2802.35,Near Threatened
Heavy tree,Actinopterygii,Carnivora,4125.387,2626.51,Critically Endangered
Thank government,Actinopterygii,Passeriformes,1352.472,60.57,Least Concern
Value know,Reptilia,Rodentia,4182.345,514.23,Vulnerable
Future gas,Mammalia,Passeriformes,4131.912,1648.04,Extinct in the Wild
Data though,Reptilia,Rodentia,2725.923,1931.51,Endangered
Whom appear,Aves,Squamata,2907.42,2558.93,Extinct in the Wild
Do avoid,Actinopterygii,Anura,1698.029,970.53,Near Threatened
Indeed position,Actinopterygii,Anura,2745.248,2039.07,Endangered
