species,class,order,weight_kg,length_cm,conservation_status
Learn range,Mammalia,Primates,3907.437,841.07,Vulnerable
Piece man,Mammalia,Primates,3977.373,2771.08,Critically Endangered
Himself employee,Aves,Anura,3651.93,2895.14,Extinct in the Wild
Reveal hundred,Amphibia,Carnivora,4960.019,2663.34,Endangered
See section,Mammalia,Primates,1936.154,1667.72,Extinct in the Wild
General identify,Reptilia,Carnivora,2134.83,1044.75,Endangered
Mouth movie,Mammalia,Squamata,1909.223,977.44,Vulnerable
Majority brother,Amphibia,Anura,4574.693,2754.64,Vulnerable
Tv a,Reptilia,Rodentia,1907.95,2814.29,Vulnerable
Accept decide,Mammalia,Carnivora,2016.657,368.33,Critically Endangered
Land admit,Amphibia,Primates,4551.581,848.75,Vulnerable
Brother note,Actinopterygii,Passeriformes,4190.124,722.78,Endangered
Physical agency,Amphibia,Primates,2359.972,2953.58,Endangered
Property every,Reptilia,Squamata,563.292,499.59,Vulnerable
Star door,Aves,Primates,1307.244,1097.45,Vulnerable
Send of,Actinopterygii,Primates,195.0,1581.85,Extinct in the Wild
Hope thus,Actinopterygii,Anura,631.596,1830.96,Vulnerable
Necessary message,Actinopterygii,Primates,2073.457,2509.48,Endangered
Indicate investment,Aves,Squamata,1573.819,292.6,Near Threatened
Never ago,Reptilia,Carnivora,3369.51,201.91,Extinct in the Wild
Daughter anyone,Amphibia,Rodentia,4900.461,293.8,Critically Endangered
Hand law,Reptilia,Rodentia,4884.34,2559.91,Extinct in the Wild
Effort hope,Mammalia,Squamata,1550.877,2089.72,Near Threatened
Plan box,Reptilia,Primates,3039.896,1926.38,Near Threatened
Heart close,Reptilia,Rodentia,4031.105,869.44,Endangered
Exactly defense,Actinopterygii,Primates,1094.307,70.15,Least Concern
Any no,Aves,Anura,2670.163,1585.98,Extinct in the Wild
Baby return,Aves,Squamata,3045.652,1317.01,Critically Endangered
Key week,Aves,Passeriformes,2540.754,1514.89,Vulnerable
Never doctor,Actinopterygii,Rodentia,1300.826,301.16,Vulnerable
To break,Actinopterygii,Rodentia,718.032,2551.61,Endangered
Stock international,Actinopterygii,Rodentia,131.01,573.69,Vulnerable
Really mention,Amphibia,Passeriformes,4146.742,2705.75,Extinct in the Wild
Know recently,Mammalia,Carnivora,2198.911,1240.17,Vulnerable
