species,class,order,weight_kg,length_cm,conservation_status
Sometimes on,Reptilia,Primates,3878.156,1315.85,Extinct in the Wild
Quickly responsibility,Aves,Passeriformes,3681.189,1864.33,Critically Endangered
Offer instead,Reptilia,Anura,2989.892,685.28,Near Threatened
Do resource,Amphibia,Anura,152.599,1984.93,Extinct in the Wild
Nothing technology,Actinopterygii,Primates,1740.388,2092.91,Critically Endangered
Let maybe,Mammalia,Carnivora,1958.883,573.35,Endangered
Population pressure,Actinopterygii,Passeriformes,2108.822,2515.29,Extinct in the Wild
Recent blood,Mammalia,Rodentia,4471.496,618.42,Critically Endangered
Alone room,Actinopterygii,Squamata,3524.659,1631.99,Near Threatened
Price tend,Amphibia,Anura,4502.063,62.71,Near Threatened
Visit prevent,Reptilia,Passeriformes,2603.241,1938.33,Endangered
Plan claim,Mammalia,Squamata,3659.761,786.49,Critically Endangered
Risk whether,Actinopterygii,Carnivora,4646.836,1627.84,Least Concern
West sing,Reptilia,Anura,3382.609,188.17,Endangered
Eat course,Aves,Primates,3209.864,1169.5,Endangered
Suffer brother,Reptilia,Squamata,1003.878,2454.83,Endangered
Whole his,Amphibia,Anura,85.176,2096.54,Extinct in the Wild
Attention phone,Amphibia,Passeriformes,3981.479,2527.99,Extinct in the Wild
Get less,Mammalia,Rodentia,1158.665,49.2,Vulnerable
Easy summer,Reptilia,Squamata,3974.993,2148.44,Endangered
Happen daughter,Actinopterygii,Passeriformes,894.718,2414.42,Vulnerable
Could pull,Mammalia,Anura,4391.02,2572.62,Critically Endangered
State assume,Amphibia,Squamata,3824.592,2971.67,Near Threatened
Wait challenge,Actinopterygii,Carnivora,2805.247,346.6,Extinct in the Wild
Task peace,Aves,Squamata,153.382,2079.42,Extinct in the Wild
Range who,Mammalia,Anura,2883.861,1572.23,Endangered
Later hit,Reptilia,Squamata,723.601,1349.27,Extinct in the Wild
Born anything,Amphibia,Primates,157.045,1158.17,Least Concern
Force agency,Amphibia,Primates,931.727,2786.83,Vulnerable
Some light,Actinopterygii,Squamata,4035.957,472.15,Vulnerable
Box chance,Reptilia,Primates,2054.902,672.48,Critically Endangered
Mouth mouth,Reptilia,Anura,3632.912,2550.76,Near Threatened
Drug move,Amphibia,Carnivora,581.051,893.77,Vulnerable
Music perform,Aves,Primates,1561.937,733.49,Near Threatened
Strong alone,Mammalia,Carnivora,4793.363,1976.19,Vulnerable
Group prevent,Reptilia,Carnivora,3302.034,1139.42,Extinct in the Wild
War science,Actinopterygii,Carnivora,3722.526,825.16,Least Concern
Outside right,Reptilia,Squamata,1167.712,1257.87,Extinct in the Wild
Including finally,Aves,Rodentia,1247.672,385.27,Near Threatened
Cut present,Aves,Passeriformes,869.743,316.73,Least Concern
Surface radio,Actinopterygii,Anura,3044.802,1735.82,Endangered
Will board,Actinopterygii,Anura,1433.145,2652.52,Vulnerable
Not behavior,Actinopterygii,Carnivora,3390.384,1268.12,Extinct in the Wild
Begin strategy,Reptilia,Squamata,40.736,1307.88,Endangered
Pull majority,Aves,Squamata,1157.019,2157.76,Endangered
Ball me,Mammalia,Anura,3923.385,640.09,Critically Endangered
Including control,Reptilia,Anura,3586.364,461.09,Least Concern
Group public,Reptilia,Anura,4167.475,652.42,Extinct in the Wild
System doctor,Amphibia,Squamata,3621.441,559.62,Critically Endangered
Memory go,Amphibia,Passeriformes,2264.272,2041.09,Vulnerable
On baby,Actinopterygii,Anura,1869.816,1172.93,Least Concern
Of hospital,Reptilia,Primates,4228.829,2060.45,Least Concern
Dream operation,Amphibia,Rodentia,703.911,2273.26,Extinct in the Wild
Thus strong,Reptilia,Passeriformes,3154.636,2705.7,Vulnerable
By answer,Reptilia,Carnivora,1261.872,1508.41,Least Concern
Hotel design,Aves,Primates,2280.515,2981.04,Extinct in the Wild
Rate Congress,Reptilia,Squamata,4022.962,2776.82,Vulnerable
Take public,Mammalia,Anura,4742.864,1183.89,Near Threatened
Brother church,Mammalia,Passeriformes,2500.022,762.15,Least Concern
Behavior mother,Amphibia,Passeriformes,1234.085,1452.97,Vulnerable
Step physical,Aves,Anura,207.056,440.04,Vulnerable
Unit focus,Actinopterygii,Passeriformes,2241.325,1085.2,Critically Endangered
Quickly smile,Amphibia,Carnivora,1865.011,1828.01,Near Threatened
