species,class,order,weight_kg,length_cm,conservation_status
Meeting everything,Reptilia,Passeriformes,375.4,676.98,Endangered
Recognize one,Amphibia,Carnivora,4407.957,1769.27,Endangered
Under camera,Mammalia,Rodentia,1228.27,771.46,Near Threatened
Identify argue,Actinopterygii,Rodentia,2883.343,2738.0,Critically Endangered
Perform movement,Amphibia,Rodentia,3583.892,1183.87,Least Concern
Low according,Amphibia,Squamata,3610.231,1380.2,Extinct in the Wild
Fact exist,Mammalia,Primates,3360.29,881.82,Extinct in the Wild
Hand very,Mammalia,Primates,3444.962,476.63,Extinct in the Wild
Rise management,Aves,Passeriformes,1627.263,384.88,Vulnerable
All produce,Mammalia,Anura,3352.315,2206.48,Extinct in the Wild
Born own,Amphibia,Primates,532.344,2075.36,Extinct in the Wild
Attention hospital,Reptilia,Squamata,3002.979,549.12,Least Concern
Loss easy,Reptilia,Carnivora,941.41,1651.95,Near Threatened
Whether citizen,Mammalia,Primates,4111.071,1716.43,Critically Endangered
Morning apply,Amphibia,Squamata,1845.679,73.26,Near Threatened
Five write,Mammalia,Squamata,4120.06,420.01,Vulnerable
First reduce,Amphibia,Passeriformes,3046.512,730.8,Near Threatened
Center something,Amphibia,Passeriformes,1193.889,1280.12,Endangered
Could sell,Amphibia,Squamata,2505.763,982.74,Near Threatened
Person green,Reptilia,Passeriformes,2684.637,645.11,Least Concern
Song decade,Actinopterygii,Carnivora,4199.489,2892.11,Extinct in the Wild
Spend might,Actinopterygii,Passeriformes,927.862,790.8,Extinct in the Wild
Yet hard,Reptilia,Rodentia,4595.588,596.0,Endangered
Even same,Actinopterygii,Carnivora,1016.736,2157.19,Near Threatened
Mind relate,Aves,Carnivora,4087.13,1823.31,Extinct in the Wild
Shoulder happen,Actinopterygii,Squamata,535.063,1984.13,Endangered
Rule clearly,Aves,Anura,1881.788,134.29,Critically Endangered
Deep some,Amphibia,Rodentia,4175.11,2916.7,Vulnerable
Eat clear,Reptilia,Primates,2815.29,1209.89,Endangered
Right source,Reptilia,Carnivora,1381.799,1675.27,Extinct in the Wild
Any TV,Reptilia,Carnivora,1898.007,2833.47,Least Concern
Bad town,Amphibia,Passeriformes,3961.308,301.03,Endangered
Store huge,Aves,Primates,4199.343,1789.29,Extinct in the Wild
Discussion federal,Mammalia,Rodentia,2599.396,933.58,Least Concern
Despite concern,Amphibia,Passeriformes,3270.071,2431.25,Least Concern
Many fish,Actinopterygii,Primates,832.9,2453.78,Near Threatened
Instead send,Reptilia,Rodentia,2783.872,2317.62,Extinct in the Wild
Machine green,Amphibia,Primates,2324.907,2355.58,Extinct in the Wild
Place memory,Mammalia,Carnivora,2155.205,1933.98,Near Threatened
Cold rich,Aves,Squamata,3102.284,1259.1,Extinct in the Wild
Hit interview,Amphibia,Rodentia,4544.175,1698.58,Endangered
Part age,Actinopterygii,Squamata,831.649,1246.79,Vulnerable
Meeting attack,Actinopterygii,Carnivora,801.013,2562.45,Vulnerable
