species,class,order,weight_kg,length_cm,conservation_status
Health friend,Mammalia,Rodentia,4171.89,2607.08,Endangered
Stand story,Reptilia,Squamata,4894.799,1703.79,Endangered
War break,Mammalia,Rodentia,4180.835,200.03,Endangered
Cause bring,Mammalia,Carnivora,3842.421,394.72,Near Threatened
City effect,Actinopterygii,Primates,1666.44,1533.3,Vulnerable
Customer too,Aves,Rodentia,1429.407,1616.94,Critically Endangered
Professor bar,Amphibia,Passeriformes,3042.487,305.9,Vulnerable
Field vote,Reptilia,Carnivora,308.985,2092.3,Extinct in the Wild
Decide stand,Mammalia,Rodentia,3992.651,2189.95,Critically Endangered
Hospital employee,Mammalia,Squamata,629.984,959.14,Least Concern
Thousand rate,Amphibia,Carnivora,3939.187,1721.11,Endangered
Long upon,Actinopterygii,Anura,3854.883,1513.8,Vulnerable
Cause power,Amphibia,Anura,2129.342,688.33,Critically Endangered
Several stay,Aves,Carnivora,2052.248,2989.86,Critically Endangered
Receive successful,Mammalia,Passeriformes,4431.706,2076.31,Endangered
At news,Reptilia,Passeriformes,1259.965,2728.65,Least Concern
Ok bill,Reptilia,Primates,2613.964,29.67,Extinct in the Wild
Street subject,Actinopterygii,Rodentia,674.395,242.23,Endangered
Compare door,Actinopterygii,Squamata,3652.826,658.81,Critically Endangered
Well bit,Actinopterygii,Primates,2020.692,2456.42,Vulnerable
Not start,Amphibia,Carnivora,3755.317,1782.07,Critically Endangered
Memory box,Amphibia,Passeriformes,2182.982,1823.49,Extinct in the Wild
These well,Aves,Carnivora,1397.89,96.88,Vulnerable
Century number,Reptilia,Passeriformes,4522.194,8.27,Near Threatened
Woman local,Reptilia,Primates,207.102,1352.59,Near Threatened
Church husband,Aves,Primates,4883.454,194.2,Extinct in the Wild
Capital between,Mammalia,Anura,4728.851,874.82,Endangered
Guy PM,Amphibia,Rodentia,2127.436,2946.57,Vulnerable
Form at,Aves,Anura,4157.411,716.14,Vulnerable
Seat again,Mammalia,Primates,460.958,1524.44,Extinct in the Wild
Theory suggest,Amphibia,Passeriformes,1497.918,1517.8,Critically Endangered
You source,Aves,Squamata,2535.199,1116.91,Extinct in the Wild
News sure,Aves,Anura,1815.07,1222.56,Endangered
Sense treatment,Reptilia,Anura,4272.944,582.53,Extinct in the Wild
A must,Reptilia,Rodentia,2278.957,599.19,Endangered
Return skin,Aves,Anura,1596.536,914.85,Near Threatened
Past administration,Mammalia,Anura,4735.309,573.07,Critically Endangered
Direction pay,Reptilia,Passeriformes,2579.211,1526.61,Near Threatened
Toward country,Amphibia,Carnivora,1721.43,1178.11,Critically Endangered
Participant yes,Amphibia,Squamata,973.704,594.95,Least Concern
Forget nice,Actinopterygii,Carnivora,1268.512,1599.12,Extinct in the Wild
