species,class,order,weight_kg,length_cm,conservation_status
Mention bad,Mammalia,Squamata,186.698,1489.0,Near Threatened
Speech nor,Reptilia,Primates,3852.265,607.67,Endangered
Possible floor,Actinopterygii,Primates,2084.359,1814.62,Vulnerable
Himself tell,Aves,Rodentia,177.513,1891.53,Least Concern
Right leg,Actinopterygii,Squamata,3865.035,2875.09,Least Concern
Ever hope,Actinopterygii,Passeriformes,4700.199,978.83,Least Concern
Necessary establish,Actinopterygii,Squamata,2816.916,1438.2,Near Threatened
What town,Mammalia,Squamata,2306.916,973.07,Vulnerable
Firm whether,Reptilia,Anura,3877.505,296.57,Vulnerable
Three physical,Aves,Primates,4682.292,1077.37,Least Concern
Election myself,Mammalia,Primates,229.057,2431.55,Endangered
Character figure,Mammalia,Squamata,2721.81,2204.92,Endangered
Appear attorney,Amphibia,Rodentia,2659.334,2153.85,Critically Endangered
Address but,Amphibia,Squamata,3096.166,2219.48,Vulnerable
Make cover,Amphibia,Carnivora,4100.86,2426.51,Least Concern
Poor personal,Aves,Rodentia,1698.378,493.07,Near Threatened
Floor team,Aves,Squamata,3320.987,2557.12,Least Concern
Evening relate,Reptilia,Squamata,3116.233,662.73,Near Threatened
Up our,Actinopterygii,Anura,4685.611,854.96,Vulnerable
At put,Aves,Carnivora,992.038,1301.92,Critically Endangered
Especially challenge,Amphibia,Primates,1565.29,2687.62,Least Concern
Data firm,Actinopterygii,Primates,1026.941,2223.97,Extinct in the Wild
Debate new,Mammalia,Primates,2185.494,2541.37,Extinct in the Wild
Require moment,Reptilia,Passeriformes,4605.299,2382.42,Least Concern
Trial visit,Reptilia,Anura,3350.839,865.14,Near Threatened
Not despite,Actinopterygii,Passeriformes,2220.629,840.45,Endangered
Black condition,Amphibia,Anura,2211.07,60.73,Least Concern
Particular pretty,Aves,Anura,2340.879,2377.75,Endangered
Cold military,Reptilia,Anura,1120.797,18.36,Extinct in the Wild
Fly wonder,Mammalia,Squamata,1037.834,1579.88,Least Concern
Very group,Reptilia,Carnivora,2200.066,43.38,Extinct in the Wild
His station,Aves,Rodentia,2179.431,2940.81,Endangered
And hope,Amphibia,Primates,2972.171,2943.73,Endangered
Draw argue,Amphibia,Anura,4965.426,1292.36,Vulnerable
Position around,Aves,Rodentia,3469.789,1718.67,Endangered
Phone government,Mammalia,Carnivora,3251.44,33.16,Near Threatened
Move attorney,Reptilia,Carnivora,185.728,2663.19,Endangered
Simply station,Amphibia,Passeriformes,4250.569,362.69,Extinct in the Wild
Good north,Mammalia,Passeriformes,985.467,2701.95,Vulnerable
Foreign spring,Aves,Carnivora,2810.727,1387.01,Endangered
Toward when,Aves,Squamata,1272.045,1047.0,Least Concern
Question either,Aves,Carnivora,4910.41,2589.16,Vulnerable
New company,Reptilia,Squamata,3878.011,2975.38,Vulnerable
Wrong series,Aves,Squamata,691.068,2033.0,Extinct in the Wild
Art west,Amphibia,Passeriformes,1786.297,665.12,Endangered
Daughter financial,Amphibia,Rodentia,3712.314,1425.17,Endangered
Cut affect,Mammalia,Primates,45.494,804.99,Least Concern
Clear draw,Reptilia,Passeriformes,4203.959,442.15,Endangered
Most different,Mammalia,Carnivora,798.809,1174.89,Endangered
Trial consumer,Aves,Squamata,1314.587,1161.24,Vulnerable
Do that,Amphibia,Carnivora,3903.151,1380.43,Critically Endangered
Republican ready,Actinopterygii,Squamata,4829.873,1165.98,Critically Endangered
Standard military,Actinopterygii,Passeriformes,2832.541,1941.95,Vulnerable
South day,Amphibia,Squamata,1412.062,1401.54,Critically Endangered
Notice despite,Mammalia,Anura,29.566,1491.98,Extinct in the Wild
Consumer note,Reptilia,Anura,2778.635,2384.57,Vulnerable
Office wear,Reptilia,Primates,2004.777,309.06,Critically Endangered
Shake yeah,Actinopterygii,Rodentia,2106.199,2073.95,Near Threatened
Have often,Amphibia,Passeriformes,1130.148,2742.3,Endangered
Now learn,Amphibia,Rodentia,4791.173,1668.01,Vulnerable
Respond song,Aves,Primates,2465.674,1667.0,Endangered
Later I,Aves,Passeriformes,2114.479,2377.13,Least Concern
Dream probably,Mammalia,Primates,80.016,69.31,Endangered
A either,Actinopterygii,Rodentia,2756.423,1090.14,Least Concern
Night yourself,Aves,Carnivora,1211.404,1428.88,Vulnerable
Floor adult,Mammalia,Primates,3278.533,2778.52,Vulnerable
Off dinner,Reptilia,Primates,2042.939,1022.43,Near Threatened
Event majority,Amphibia,Passeriformes,4048.681,324.28,Critically Endangered
Me cost,Amphibia,Rodentia,4942.503,2164.34,Near Threatened
Build stuff,Aves,Passeriformes,2732.749,53.84,Endangered
Stock after,Actinopterygii,Rodentia,1754.275,2727.96,Endangered
Decision commercial,Mammalia,Carnivora,2945.544,1622.17,Critically Endangered
Thing blood,Mammalia,Squamata,2551.617,1225.9,Vulnerable
Fish event,Mammalia,Primates,2095.717,312.8,Extinct in the Wild
Security direction,Aves,Rodentia,4130.173,1819.72,Critically Endangered
Thousand right,Aves,Carnivora,2743.341,1983.17,Near Threatened
Relationship city,Reptilia,Carnivora,3875.858,1138.82,Extinct in the Wild
Eye event,Amphibia,Anura,3922.332,2124.99,Least Concern
Common either,Actinopterygii,Carnivora,3679.594,1430.19,Extinct in the Wild
Like front,Reptilia,Primates,1024.528,96.07,Least Concern
Wish leg,Reptilia,Anura,1231.636,1644.35,Vulnerable
Friend class,Actinopterygii,Passeriformes,4534.722,2027.72,Endangered
Public apply,Amphibia,Primates,1854.756,815.34,Least Concern
Tough five,Aves,Squamata,2727.725,2269.24,Least Concern
Throughout help,Amphibia,Squamata,915.387,592.14,Endangered
Make power,Mammalia,Anura,910.125,444.91,Near Threatened
Citizen short,Actinopterygii,Anura,1754.711,2371.38,Least Concern
Minute success,Aves,Passeriformes,1846.371,376.19,Near Threatened
Quickly simple,Aves,Rodentia,411.45,2821.28,Least Concern
Surface become,Actinopterygii,Anura,3919.949,311.62,Critically Endangered
Degree identify,Aves,Squamata,4082.718,2136.83,Extinct in the Wild
The early,Amphibia,Passeriformes,1307.478,196.2,Endangered
Economy face,Actinopterygii,Squamata,1694.613,12.76,Critically Endangered
Wish than,Amphibia,Primates,4090.574,2931.23,Endangered
Laugh black,Reptilia,Squamata,602.873,903.68,Endangered
Front eye,Amphibia,Carnivora,568.381,1679.63,Critically Endangered
A growth,Reptilia,Primates,2779.674,1644.59,Near Threatened
Effort any,Amphibia,Passeriformes,4870.396,2540.09,Vulnerable
Many increase,Amphibia,Carnivora,4924.404,1267.27,Least Concern
Along left,Actinopterygii,Passeriformes,2601.583,2418.4,Near Threatened
Professional manage,Aves,Anura,4562.011,1582.13,Vulnerable
Six organization,Reptilia,Carnivora,3927.643,1354.18,Endangered
Father occur,Reptilia,Squamata,1133.824,1367.92,Extinct in the Wild
Operation blue,Aves,Carnivora,2561.61,1064.48,Least Concern
Edge people,Actinopterygii,Carnivora,285.703,2804.79,Endangered
Cup grow,Mammalia,Primates,837.916,1460.85,Endangered
Under my,Amphibia,Passeriformes,4273.634,1545.57,Near Threatened
A above,Amphibia,Anura,1447.396,2917.29,Endangered
Style play,Reptilia,Squamata,4180.074,2657.64,Endangered
