species,class,order,weight_kg,length_cm,conservation_status
Investment land,Reptilia,Carnivora,3162.718,2425.67,Endangered
Card very,Reptilia,Rodentia,4471.218,2.11,Endangered
Pattern performance,Aves,Carnivora,1327.44,853.27,Endangered
Phone bar,Mammalia,Rodentia,1966.306,1695.52,Endangered
Nice might,Aves,Primates,3691.175,2195.01,Extinct in the Wild
President scene,Mammalia,Carnivora,4251.102,890.72,Near Threatened
Fall less,Actinopterygii,Passeriformes,1431.486,531.76,Endangered
Television news,Mammalia,Anura,352.19,997.57,Near Threatened
Want although,Aves,Primates,4884.395,1160.66,Least Concern
Appear school,Aves,Rodentia,1184.543,2648.8,Near Threatened
Even exist,Reptilia,Anura,647.927,535.01,Extinct in the Wild
My walk,Mammalia,Primates,4711.339,1472.24,Critically Endangered
Hard point,Reptilia,Carnivora,4912.002,6.12,Vulnerable
Father large,Mammalia,Passeriformes,972.023,1901.69,Endangered
Step wife,Actinopterygii,Anura,3765.951,2658.07,Critically Endangered
Level responsibility,Reptilia,Passeriformes,117.229,556.6,Least Concern
Official author,Amphibia,Primates,2507.208,2285.2,Endangered
Approach church,Actinopterygii,Squamata,177.465,449.49,Vulnerable
Reflect visit,Reptilia,Carnivora,4488.524,845.55,Least Concern
Focus affect,Amphibia,Passeriformes,1084.924,2089.79,Vulnerable
Go deal,Amphibia,Squamata,716.516,1885.6,Near Threatened
Section matter,Amphibia,Passeriformes,2768.857,1374.98,Near Threatened
Something trade,Actinopterygii,Anura,3714.593,1935.7,Endangered
Strategy they,Actinopterygii,Passeriformes,4170.983,213.48,Critically Endangered
Really sport,Aves,Rodentia,4329.352,2107.44,Endangered
Much mission,Actinopterygii,Carnivora,4876.173,2906.94,Endangered
Source box,Aves,Primates,3109.019,575.6,Near Threatened
Certain unit,Aves,Squamata,3966.882,1704.24,Extinct in the Wild
Garden soldier,Reptilia,Rodentia,66.719,2770.52,Near Threatened
Buy figure,Amphibia,Anura,3448.26,1137.68,Vulnerable
