species,class,order,weight_kg,length_cm,conservation_status
Its out,Actinopterygii,Anura,199.694,2540.02,Extinct in the Wild
Two writer,Mammalia,Anura,1739.288,1448.58,Critically Endangered
Need indicate,Mammalia,Passeriformes,2796.121,351.84,Near Threatened
Teacher foot,Amphibia,Rodentia,2375.062,76.06,Critically Endangered
Sound standard,Actinopterygii,Squamata,2652.688,2532.39,Extinct in the Wild
Street stock,Reptilia,Anura,2978.002,2575.2,Least Concern
Individual husband,Aves,Passeriformes,988.52,655.65,Endangered
Well debate,Aves,Passeriformes,1153.534,333.92,Vulnerable
Daughter have,Mammalia,Passeriformes,1986.755,1864.21,Vulnerable
Only measure,Actinopterygii,Rodentia,1836.393,187.02,Endangered
Price her,Reptilia,Passeriformes,1050.712,1164.47,Least Concern
East level,Amphibia,Primates,1589.837,2257.48,Near Threatened
Under others,Actinopterygii,Anura,1784.072,885.24,Least Concern
I mouth,Amphibia,Rodentia,3622.649,2580.85,Extinct in the Wild
Dog happy,Amphibia,Primates,3632.618,2601.94,Vulnerable
Side alone,Mammalia,Rodentia,2164.757,614.96,Critically Endangered
Minute budget,Amphibia,Rodentia,3462.523,1586.69,Endangered
Kid political,Reptilia,Passeriformes,1195.179,2350.13,Critically Endangered
Herself office,Aves,Passeriformes,1799.901,1916.23,Near Threatened
Hotel paper,Reptilia,Primates,1413.934,982.24,Vulnerable
Pm generation,Amphibia,Carnivora,258.732,386.91,Near Threatened
Customer account,Amphibia,Rodentia,1329.613,2677.09,Least Concern
Make perform,Mammalia,Passeriformes,4036.587,1240.74,Endangered
Not lay,Actinopterygii,Primates,1917.667,1921.3,Endangered
Perform read,Amphibia,Squamata,1127.477,1418.14,Endangered
He against,Actinopterygii,Anura,4271.635,107.17,Extinct in the Wild
Finish fall,Mammalia,Rodentia,1517.3,812.64,Vulnerable
Series customer,Amphibia,Carnivora,3995.398,1002.89,Endangered
Where idea,Actinopterygii,Anura,3303.232,216.84,Extinct in the Wild
Establish information,Amphibia,Primates,3337.237,1393.75,Extinct in the Wild
Whose can,Aves,Passeriformes,2955.388,401.12,Least Concern
North everybody,Mammalia,Primates,780.902,871.44,Near Threatened
About toward,Mammalia,Carnivora,55.876,2407.98,Extinct in the Wild
Issue single,Aves,Carnivora,892.614,1110.94,Extinct in the Wild
Again blue,Actinopterygii,Rodentia,4458.913,2265.97,Critically Endangered
Law sure,Amphibia,Primates,598.428,1752.62,Endangered
Maybe cup,Actinopterygii,Anura,1295.411,1989.27,Endangered
Set available,Mammalia,Rodentia,1646.492,2591.37,Near Threatened
Whatever actually,Aves,Passeriformes,3206.656,1038.48,Vulnerable
Million drop,Actinopterygii,Carnivora,2929.185,253.13,Extinct in the Wild
How will,Aves,Carnivora,4221.665,2016.63,Near Threatened
Major next,Actinopterygii,Carnivora,3383.63,1538.44,Critically Endangered
Last about,Actinopterygii,Carnivora,2169.762,2570.92,Critically Endangered
Company professional,Amphibia,Rodentia,3715.413,2440.81,Vulnerable
Research against,Actinopterygii,Anura,1937.659,864.39,Endangered
Far artist,Aves,Squamata,1894.092,1902.97,Critically Endangered
Decade kind,Mammalia,Carnivora,847.186,2433.02,Near Threatened
Improve reflect,Aves,Carnivora,4940.162,1244.31,Endangered
Offer society,Aves,Passeriformes,2247.827,2714.4,Near Threatened
Cover walk,Mammalia,Passeriformes,1590.975,438.4,Near Threatened
Lawyer real,Actinopterygii,Squamata,2246.713,472.14,Near Threatened
Fall eat,Reptilia,Squamata,167.741,2422.87,Critically Endangered
Move body,Mammalia,Squamata,309.303,2898.78,Endangered
Until black,Aves,Squamata,1922.638,1992.51,Critically Endangered
Machine tree,Aves,Primates,210.356,2154.28,Endangered
Enjoy science,Mammalia,Carnivora,302.639,2904.26,Near Threatened
Lead able,Actinopterygii,Carnivora,4331.67,1973.86,Vulnerable
Study manage,Aves,Anura,4955.428,1993.08,Least Concern
Race financial,Amphibia,Passeriformes,438.675,2071.63,Extinct in the Wild
Fight official,Mammalia,Passeriformes,1641.074,1437.65,Endangered
Down their,Amphibia,Primates,3520.49,552.95,Least Concern
Drive kind,Reptilia,Anura,207.575,950.76,Near Threatened
Design traditional,Aves,Passeriformes,3050.372,899.9,Endangered
Friend theory,Aves,Passeriformes,716.906,2158.42,Endangered
Around animal,Amphibia,Carnivora,4983.881,2749.55,Vulnerable
Whole power,Amphibia,Primates,3502.497,1167.34,Vulnerable
Street business,Mammalia,Squamata,804.472,1786.86,Critically Endangered
Development go,Amphibia,Carnivora,2380.231,2843.09,Least Concern
Difference specific,Reptilia,Squamata,4999.875,2543.52,Extinct in the Wild
Out very,Mammalia,Carnivora,2808.318,1351.68,Critically Endangered
Cost hope,Mammalia,Anura,514.659,971.82,Endangered
Future site,Aves,Rodentia,4795.0,2086.66,Near Threatened
Product past,Reptilia,Rodentia,2027.565,2823.24,Vulnerable
Serious return,Amphibia,Squamata,4966.243,758.03,Least Concern
Take third,Actinopterygii,Carnivora,2272.95,2620.14,Least Concern
Stage thought,Actinopterygii,Carnivora,3463.241,2586.24,Endangered
In law,Actinopterygii,Passeriformes,2169.952,1091.99,Critically Endangered
Interest community,Amphibia,Passeriformes,1996.152,1607.56,Vulnerable
Ground case,Actinopterygii,Passeriformes,3701.41,825.92,Near Threatened
Figure key,Amphibia,Primates,1614.257,423.74,Critically Endangered
Wife thing,Reptilia,Rodentia,43.238,166.82,Least Concern
Record attorney,Amphibia,Squamata,2537.172,979.83,Extinct in the Wild
Already east,Amphibia,Passeriformes,2949.698,960.57,Critically Endangered
Experience administration,Reptilia,Carnivora,3471.131,480.78,Least Concern
Free sense,Aves,Primates,1824.632,961.23,Endangered
Particular hair,Mammalia,Primates,3915.35,2361.84,Near Threatened
Control case,Aves,Primates,2879.178,305.22,Endangered
Trade character,Reptilia,Anura,3476.957,2707.54,Endangered
Pattern article,Reptilia,Rodentia,4671.011,2446.45,Endangered
Source another,Reptilia,Primates,1114.015,2431.75,Near Threatened
Hit language,Aves,Rodentia,2243.684,129.24,Near Threatened
Home factor,Reptilia,Passeriformes,638.46,54.78,Endangered
