species,class,order,weight_kg,length_cm,conservation_status
Why start,Amphibia,Primates,3787.446,550.17,Endangered
Near participant,Mammalia,Anura,2034.629,2677.99,Vulnerable
Record interesting,Actinopterygii,Anura,4722.968,2191.96,Endangered
Strategy ok,Aves,Anura,2026.703,2119.05,Vulnerable
Focus old,Mammalia,Rodentia,2994.747,1094.83,Extinct in the Wild
My before,Actinopterygii,Anura,671.781,1728.49,Near Threatened
Meet month,Aves,Carnivora,3177.506,597.58,Near Threatened
Political long,Mammalia,Anura,1542.958,2210.52,Endangered
Firm international,Aves,Anura,706.176,2348.16,Near Threatened
Mention radio,Actinopterygii,Passeriformes,2044.713,2014.37,Near Threatened
Very including,Aves,Carnivora,1310.325,420.93,Extinct in the Wild
Response speak,Amphibia,Carnivora,3776.526,1289.64,Near Threatened
Economic sister,Mammalia,Squamata,3124.769,1985.98,Near Threatened
Produce system,Amphibia,Anura,40.106,1781.63,Endangered
For practice,Reptilia,Anura,494.937,2646.56,Endangered
Into certain,Reptilia,Primates,4133.617,2042.76,Near Threatened
Audience everything,Amphibia,Squamata,4313.843,1424.44,Least Concern
Thing character,Mammalia,Primates,4639.822,2342.58,Near Threatened
Whole team,Amphibia,Primates,4218.357,168.91,Vulnerable
Too court,Aves,Carnivora,2969.063,1426.41,Endangered
Appear produce,Amphibia,Primates,315.321,1184.22,Critically Endangered
Character prevent,Amphibia,Anura,1542.913,1028.68,Vulnerable
South allow,Actinopterygii,Passeriformes,1340.599,1801.69,Least Concern
Data area,Amphibia,Rodentia,1313.495,2165.29,Vulnerable
Possible walk,Reptilia,Rodentia,787.932,1225.55,Extinct in the Wild
Senior summer,Amphibia,Passeriformes,4062.84,1877.27,Near Threatened
Protect pull,Aves,Rodentia,1612.079,2578.88,Critically Endangered
Husband end,Mammalia,Anura,1285.723,1166.66,Near Threatened
Gas difficult,Amphibia,Primates,3996.578,1558.0,Endangered
Eight project,Amphibia,Squamata,1351.8,1974.78,Near Threatened
Cost half,Reptilia,Passeriformes,3095.826,2515.0,Near Threatened
Not give,Actinopterygii,Passeriformes,4616.624,951.48,Least Concern
Stock behind,Amphibia,Anura,851.09,1469.35,Extinct in the Wild
Beat bank,Actinopterygii,Anura,4911.129,1421.29,Extinct in the Wild
While live,Aves,Passeriformes,2913.473,2353.98,Vulnerable
President Republican,Aves,Anura,4610.159,2006.82,Vulnerable
Free response,Amphibia,Passeriformes,3833.59,2157.36,Least Concern
Including hand,Amphibia,Anura,2099.65,2177.8,Vulnerable
Yes second,Mammalia,Passeriformes,4741.278,382.64,Least Concern
Value appear,Amphibia,Squamata,900.036,695.59,Endangered
Early they,Reptilia,Rodentia,1395.949,1375.17,Critically Endangered
Investment value,Actinopterygii,Anura,3595.826,920.96,Vulnerable
Direction mouth,Mammalia,Carnivora,3934.189,526.63,Vulnerable
Bank force,Mammalia,Squamata,263.232,1862.53,Extinct in the Wild
Rest operation,Aves,Squamata,1151.413,2072.01,Endangered
First possible,Amphibia,Anura,1136.871,759.89,Vulnerable
Win movie,Aves,Passeriformes,958.298,2683.99,Vulnerable
Plant play,Amphibia,Squamata,4449.658,685.09,Extinct in the Wild
