species,class,order,weight_kg,length_cm,conservation_status
Region this,Reptilia,Carnivora,990.013,445.76,Extinct in the Wild
Maintain perhaps,Actinopterygii,Anura,98.305,2030.8,Extinct in the Wild
Charge way,Aves,Passeriformes,710.37,1576.16,Vulnerable
Beat table,Mammalia,Squamata,3357.785,2348.4,Critically Endangered
Gas data,Mammalia,Passeriformes,1252.872,535.64,Near Threatened
Officer decision,Mammalia,Anura,424.829,2112.73,Vulnerable
Once traditional,Amphibia,Primates,3662.42,2754.32,Critically Endangered
You various,Reptilia,Primates,3203.174,1001.38,Near Threatened
Participant might,Aves,Squamata,3840.355,1201.15,Least Concern
Write high,Amphibia,Primates,3052.919,2740.89,Endangered
Scientist thank,Aves,Anura,3125.01,1912.0,Critically Endangered
Fine political,Reptilia,Passeriformes,2963.455,2965.21,Least Concern
Industry future,Aves,Primates,452.963,2878.58,Near Threatened
South four,Amphibia,Carnivora,4980.3,2165.64,Vulnerable
Federal eight,Reptilia,Anura,1234.19,859.48,Vulnerable
Authority price,Aves,Primates,868.977,863.84,Near Threatened
Everything today,Aves,Rodentia,4307.372,436.82,Extinct in the Wild
Leg lot,Aves,Passeriformes,3506.303,1271.19,Critically Endangered
Size food,Aves,Rodentia,2806.555,2937.21,Extinct in the Wild
Day anyone,Aves,Anura,2407.218,1611.91,Critically Endangered
Building every,Amphibia,Carnivora,4739.222,750.65,Vulnerable
Debate more,Aves,Primates,1543.999,1644.15,Critically Endangered
Hand toward,Reptilia,Primates,3470.007,2581.04,Near Threatened
Order way,Reptilia,Carnivora,4454.689,2633.12,Least Concern
Station out,Amphibia,Passeriformes,1627.291,2044.76,Critically Endangered
Similar watch,Actinopterygii,Carnivora,2529.426,2204.76,Critically Endangered
Record discuss,Amphibia,Carnivora,3880.613,1982.04,Vulnerable
Born recently,Reptilia,Anura,4229.684,2895.74,Extinct in the Wild
Themselves test,Amphibia,Squamata,4380.322,562.45,Endangered
Follow beautiful,Aves,Squamata,1998.904,2697.6,Extinct in the Wild
Fund people,Actinopterygii,Primates,3137.68,2511.96,Near Threatened
Decide name,Actinopterygii,Primates,4065.267,1558.0,Least Concern
Officer statement,Actinopterygii,Passeriformes,131.879,2468.15,Extinct in the Wild
Military former,Actinopterygii,Anura,3717.985,1032.65,Critically Endangered
Ago financial,Reptilia,Rodentia,2556.2,1022.45,Least Concern
Success social,Mammalia,Squamata,2560.895,2174.21,Least Concern
Break city,Actinopterygii,Carnivora,514.675,2210.32,Extinct in the Wild
Almost red,Mammalia,Passeriformes,3699.589,1051.53,Endangered
Mind particular,Amphibia,Squamata,722.226,2205.83,Endangered
Guy rich,Aves,Passeriformes,4461.935,2879.07,Extinct in the Wild
Party newspaper,Mammalia,Squamata,296.799,482.61,Least Concern
Economic growth,Mammalia,Primates,1493.014,2944.06,Least Concern
High nothing,Aves,Passeriformes,1858.054,584.33,Vulnerable
Sport five,Mammalia,Passeriformes,4640.8,2191.47,Least Concern
Bed first,Aves,Squamata,2761.407,300.92,Least Concern
Teach close,Mammalia,Primates,3937.451,2484.34,Critically Endangered
Plant civil,Aves,Anura,4066.022,1173.3,Endangered
Action actually,Reptilia,Primates,2710.383,1359.05,Critically Endangered
Letter such,Actinopterygii,Rodentia,4231.086,1541.81,Critically Endangered
Resource according,Aves,Anura,3074.922,1394.08,Endangered
Say side,Mammalia,Anura,4194.95,240.8,Endangered
Effect forget,Amphibia,Squamata,1065.74,2807.28,Near Threatened
Operation move,Mammalia,Anura,3572.071,2220.49,Vulnerable
Light five,Amphibia,Passeriformes,4503.728,2827.62,Endangered
Generation experience,Aves,Primates,3475.687,1171.07,Near Threatened
Low since,Mammalia,Anura,1456.345,1017.39,Critically Endangered
Art traditional,Reptilia,Anura,182.717,2228.54,Critically Endangered
Leave sometimes,Mammalia,Squamata,2530.5,899.12,Critically Endangered
Gas management,Actinopterygii,Primates,887.472,91.13,Endangered
Next eat,Reptilia,Passeriformes,3720.662,2547.79,Vulnerable
Close free,Actinopterygii,Anura,4596.236,2689.28,Extinct in the Wild
Cost camera,Aves,Primates,3040.344,732.89,Critically Endangered
Near read,Mammalia,Rodentia,2435.846,1546.42,Vulnerable
Tell sister,Actinopterygii,Primates,1789.641,2008.09,Endangered
Management certainly,Reptilia,Squamata,36.951,2535.16,Endangered
Argue name,Amphibia,Passeriformes,1825.957,2104.56,Vulnerable
Artist network,Amphibia,Squamata,1957.272,2692.44,Endangered
East why,Aves,Passeriformes,2881.272,2249.33,Vulnerable
Which world,Amphibia,Passeriformes,1226.062,1773.15,Critically Endangered
Long three,Actinopterygii,Squamata,2454.496,2833.62,Least Concern
Arrive get,Mammalia,Carnivora,3638.71,769.54,Near Threatened
Short seek,Mammalia,Rodentia,2626.343,1087.48,Least Concern
Toward training,Reptilia,Primates,4819.042,2685.01,Extinct in the Wild
International nation,Reptilia,Rodentia,2900.842,1670.02,Near Threatened
Realize play,Amphibia,Rodentia,4636.081,1952.45,Near Threatened
Fill try,Mammalia,Passeriformes,2160.771,1156.61,Critically Endangered
Window board,Reptilia,Carnivora,4975.493,2323.82,Extinct in the Wild
Appear physical,Mammalia,Passeriformes,2079.593,1233.44,Extinct in the Wild
Hundred north,Aves,Carnivora,711.316,1042.93,Near Threatened
Thus degree,Actinopterygii,Rodentia,4038.216,1115.21,Critically Endangered
Nice yourself,Reptilia,Carnivora,2268.207,1784.08,Least Concern
Father up,Actinopterygii,Anura,4720.788,2622.28,Least Concern
Federal government,Mammalia,Rodentia,1241.01,1044.0,Vulnerable
Pretty laugh,Actinopterygii,Passeriformes,3892.256,1362.16,Critically Endangered
Left down,Actinopterygii,Primates,4003.263,818.53,Critically Endangered
Never ready,Amphibia,Primates,2387.701,1536.95,Vulnerable
Meeting well,Amphibia,Rodentia,2026.925,433.83,Critically Endangered
Check father,Mammalia,Carnivora,1014.46,1990.92,Vulnerable
Bit it,Actinopterygii,Primates,1091.987,2565.8,Vulnerable
Level national,Mammalia,Anura,2329.08,1086.57,Least Concern
Character eight,Aves,Rodentia,1536.426,2135.48,Extinct in the Wild
Loss age,Aves,Carnivora,1551.89,75.48,Least Concern
Development no,Amphibia,Primates,172.966,1313.33,Least Concern
Many certain,Reptilia,Primates,2332.521,2788.28,Vulnerable
Significant economic,Reptilia,Rodentia,4249.307,2211.03,Endangered
Detail family,Mammalia,Anura,3328.448,1260.82,Critically Endangered
Painting deep,Mammalia,Squamata,873.71,2341.86,Near Threatened
Need defense,Actinopterygii,Primates,4310.297,217.32,Endangered
Than director,Actinopterygii,Carnivora,2479.864,1543.13,Vulnerable
Show water,Actinopterygii,Primates,2581.964,2714.39,Critically Endangered
Rock upon,Actinopterygii,Primates,2632.989,2375.62,Critically Endangered
Possible learn,Aves,Squamata,404.156,173.29,Endangered
This would,Mammalia,Squamata,3544.951,927.01,Least Concern
Important old,Mammalia,Rodentia,3979.648,1723.64,Extinct in the Wild
Tend situation,Actinopterygii,Rodentia,82.594,1650.13,Vulnerable
Total early,Actinopterygii,Anura,958.85,2494.76,Endangered
Military skill,Aves,Passeriformes,3501.526,2219.14,Least Concern
Team foreign,Actinopterygii,Anura,239.115,27.05,Critically Endangered
Save research,Aves,Rodentia,1503.028,2897.2,Critically Endangered
Successful difference,Actinopterygii,Squamata,1027.98,525.89,Endangered
Industry similar,Amphibia,Rodentia,3750.204,2075.56,Least Concern
Fact impact,Amphibia,Primates,4932.061,1374.5,Critically Endangered
Model wind,Aves,Passeriformes,2997.827,2411.36,Endangered
Administration suddenly,Reptilia,Anura,11.21,2212.92,Vulnerable
Pay send,Reptilia,Primates,2271.018,1006.94,Near Threatened
Everybody out,Aves,Passeriformes,4067.452,2681.81,Extinct in the Wild
Several stuff,Reptilia,Primates,2733.484,178.75,Near Threatened
Push season,Aves,Rodentia,925.486,1299.38,Least Concern
Indicate she,Mammalia,Passeriformes,1223.644,1631.92,Endangered
Throughout become,Actinopterygii,Rodentia,1540.413,2167.73,Least Concern
Western address,Amphibia,Passeriformes,1888.192,2683.67,Extinct in the Wild
Remember painting,Actinopterygii,Passeriformes,340.51,291.09,Near Threatened
Factor practice,Actinopterygii,Squamata,4181.065,1065.74,Extinct in the Wild
Economic position,Reptilia,Carnivora,130.034,2028.48,Vulnerable
Social democratic,Aves,Primates,2308.344,1430.39,Near Threatened
Until suddenly,Actinopterygii,Primates,73.096,2129.44,Vulnerable
History area,Reptilia,Carnivora,1920.087,2518.67,Least Concern
Care me,Aves,Carnivora,684.481,1783.03,Critically Endangered
Security finally,Actinopterygii,Carnivora,2325.173,1163.63,Least Concern
World debate,Actinopterygii,Anura,735.744,2252.85,Near Threatened
Financial reality,Amphibia,Anura,1031.991,2862.89,Extinct in the Wild
Now doctor,Reptilia,Primates,188.915,1739.14,Near Threatened
Fish message,Amphibia,Rodentia,3462.462,614.61,Critically Endangered
Husband fall,Reptilia,Carnivora,786.901,1346.52,Extinct in the Wild
Difficult reveal,Reptilia,Squamata,291.55,1296.46,Least Concern
Arm single,Mammalia,Anura,4889.242,2483.29,Near Threatened
Top section,Aves,Primates,771.625,940.17,Critically Endangered
Where later,Amphibia,Passeriformes,2266.789,1720.28,Least Concern
Thousand rather,Mammalia,Squamata,1421.824,988.38,Least Concern
Represent spring,Amphibia,Squamata,3468.372,2247.86,Extinct in the Wild
Assume direction,Aves,Primates,3254.07,1283.63,Critically Endangered
Money art,Mammalia,Rodentia,91.73,452.81,Critically Endangered
Compare edge,Mammalia,Carnivora,2682.333,464.9,Vulnerable
Enough arm,Mammalia,Carnivora,2375.258,1628.89,Near Threatened
Young read,Amphibia,Anura,3221.04,399.98,Near Threatened
Establish fall,Amphibia,Squamata,4430.657,90.77,Extinct in the Wild
Power senior,Actinopterygii,Passeriformes,670.094,917.13,Extinct in the Wild
Woman him,Aves,Anura,3137.182,4.29,Extinct in the Wild
However investment,Actinopterygii,Passeriformes,1810.874,2460.15,Near Threatened
Face remember,Mammalia,Primates,352.401,624.55,Near Threatened
Small also,Reptilia,Squamata,1627.671,1209.26,Critically Endangered
At hard,Actinopterygii,Carnivora,3985.85,2467.56,Endangered
Share improve,Actinopterygii,Primates,1414.571,136.92,Critically Endangered
Century light,Actinopterygii,Squamata,226.592,1950.29,Vulnerable
Subject eye,Amphibia,Squamata,4638.954,1617.16,Near Threatened
Court always,Actinopterygii,Passeriformes,4334.239,2204.87,Extinct in the Wild
Quality six,Amphibia,Squamata,585.942,2887.93,Near Threatened
Guess lay,Reptilia,Rodentia,2979.084,321.37,Endangered
Thought country,Reptilia,Carnivora,2559.184,2918.07,Endangered
Conference first,Mammalia,Anura,3393.468,78.23,Extinct in the Wild
And test,Mammalia,Rodentia,3059.306,2904.88,Extinct in the Wild
Area need,Mammalia,Primates,3682.409,867.17,Vulnerable
Administration teacher,Aves,Passeriformes,1667.103,1897.02,Least Concern
Admit former,Aves,Primates,2162.143,2677.38,Endangered
Better deal,Aves,Rodentia,3055.797,1269.55,Critically Endangered
Wear than,Actinopterygii,Carnivora,4161.693,636.77,Vulnerable
Laugh later,Amphibia,Anura,3916.969,2188.75,Critically Endangered
Now citizen,Reptilia,Passeriformes,89.912,2130.52,Least Concern
Her outside,Mammalia,Anura,4622.187,1721.33,Near Threatened
Attorney meeting,Actinopterygii,Carnivora,272.639,883.52,Critically Endangered
These must,Aves,Rodentia,2559.833,2468.83,Critically Endangered
Yet onto,Amphibia,Primates,3022.025,1821.18,Vulnerable
Administration simply,Amphibia,Carnivora,2945.285,2656.1,Endangered
Remain word,Amphibia,Anura,796.309,2697.36,Vulnerable
Must far,Aves,Anura,1348.349,944.12,Endangered
Nothing positive,Reptilia,Passeriformes,2354.515,371.17,Endangered
Television thought,Mammalia,Carnivora,3402.213,2022.7,Extinct in the Wild
Already send,Mammalia,Anura,1550.148,2388.95,Least Concern
Believe important,Amphibia,Squamata,2209.669,991.07,Near Threatened
Tonight stay,Mammalia,Anura,85.801,2559.06,Near Threatened
Seek voice,Aves,Squamata,2819.651,2351.48,Vulnerable
Whatever certainly,Aves,Rodentia,4593.787,2862.06,Near Threatened
Half role,Reptilia,Passeriformes,4570.854,1812.99,Extinct in the Wild
During high,Amphibia,Carnivora,4979.61,532.71,Near Threatened
Cause hear,Actinopterygii,Rodentia,2020.068,1631.03,Least Concern
Still fight,Mammalia,Passeriformes,1309.643,296.13,Near Threatened
Operation Democrat,Aves,Squamata,1355.121,1517.4,Extinct in the Wild
News range,Amphibia,Rodentia,1386.65,2524.15,Critically Endangered
Add throw,Mammalia,Anura,1318.504,607.0,Vulnerable
West type,Reptilia,Rodentia,3115.337,1019.88,Least Concern
Option wait,Mammalia,Passeriformes,993.723,2996.35,Critically Endangered
Practice choice,Reptilia,Anura,4030.23,1158.96,Endangered
Hand difficult,Reptilia,Carnivora,2994.55,1996.25,Critically Endangered
Politics most,Amphibia,Rodentia,4474.807,236.96,Critically Endangered
Here central,Amphibia,Anura,2688.541,1843.58,Vulnerable
Computer reflect,Actinopterygii,Squamata,3204.466,393.09,Critically Endangered
Production course,Reptilia,Passeriformes,694.005,2556.08,Critically Endangered
Design become,Actinopterygii,Anura,1960.672,1523.29,Extinct in the Wild
Sing positive,Mammalia,Carnivora,1026.65,1638.88,Critically Endangered
Down daughter,Amphibia,Passeriformes,4133.397,952.04,Least Concern
Next read,Actinopterygii,Rodentia,4615.65,1700.17,Extinct in the Wild
Door store,Actinopterygii,Rodentia,3580.947,604.08,Extinct in the Wild
Team some,Mammalia,Primates,1562.326,338.09,Extinct in the Wild
Yeah item,Aves,Carnivora,3682.792,963.43,Critically Endangered
Miss piece,Aves,Anura,1485.262,510.36,Critically Endangered
Million opportunity,Reptilia,Primates,215.3,782.26,Critically Endangered
Hope standard,Reptilia,Squamata,1523.172,673.51,Endangered
Grow authority,Mammalia,Rodentia,1220.861,817.91,Extinct in the Wild
Paper teacher,Reptilia,Rodentia,2816.15,1211.77,Near Threatened
Military my,Amphibia,Carnivora,709.055,2032.33,Extinct in the Wild
Wear various,Reptilia,Squamata,1541.035,586.35,Critically Endangered
Quite current,Amphibia,Primates,1307.16,2547.78,Vulnerable
Order almost,Aves,Carnivora,1837.953,1548.41,Endangered
Partner significant,Reptilia,Anura,2178.87,607.51,Extinct in the Wild
Once eat,Aves,Carnivora,2986.613,1919.86,Near Threatened
From management,Amphibia,Carnivora,2708.871,2870.89,Endangered
Rich think,Reptilia,Squamata,3195.281,125.94,Endangered
Mean oil,Amphibia,Carnivora,4990.245,1296.53,Vulnerable
Performance and,Actinopterygii,Passeriformes,403.108,817.27,Critically Endangered
Employee develop,Actinopterygii,Squamata,1537.878,784.48,Least Concern
Evidence third,Actinopterygii,Rodentia,4145.091,1728.76,Critically Endangered
Rise measure,Aves,Rodentia,3453.532,1703.24,Critically Endangered
Condition police,Mammalia,Anura,2948.369,1146.12,Least Concern
He site,Amphibia,Anura,1152.488,2570.87,Near Threatened
Wonder mission,Actinopterygii,Primates,668.225,1560.74,Extinct in the Wild
Positive modern,Reptilia,Rodentia,1616.702,1373.36,Critically Endangered
Maybe at,Actinopterygii,Passeriformes,4213.092,2922.6,Extinct in the Wild
Control two,Amphibia,Squamata,2478.392,1132.56,Endangered
Blue can,Aves,Primates,3615.944,480.61,Near Threatened
Necessary near,Actinopterygii,Anura,3858.787,1589.61,Critically Endangered
Second act,Aves,Carnivora,233.208,949.07,Critically Endangered
Condition family,Mammalia,Carnivora,2028.518,2191.46,Near Threatened
Movement effect,Amphibia,Anura,4658.755,2133.21,Least Concern
Strategy spend,Reptilia,Passeriformes,2371.415,2310.29,Least Concern
Science loss,Aves,Squamata,1358.731,1819.94,Extinct in the Wild
His get,Reptilia,Carnivora,4801.276,186.15,Vulnerable
Blue term,Amphibia,Passeriformes,1991.503,609.08,Least Concern
Organization respond,Aves,Primates,2256.983,2978.99,Vulnerable
Analysis wait,Actinopterygii,Passeriformes,3002.261,2777.08,Near Threatened
Attorney job,Mammalia,Rodentia,1486.996,292.44,Critically Endangered
Financial add,Actinopterygii,Anura,181.885,1834.78,Endangered
