species,class,order,weight_kg,length_cm,conservation_status
Way cover,Amphibia,Carnivora,2494.88,249.12,Vulnerable
Say can,Amphibia,Anura,1780.378,2158.65,Vulnerable
Game science,Reptilia,Anura,3009.305,2865.96,Extinct in the Wild
Growth involve,Reptilia,Carnivora,4478.515,2957.14,Vulnerable
Each interesting,Actinopterygii,Anura,2533.047,2639.05,Least Concern
Recently management,Reptilia,Primates,4248.582,1108.85,Critically Endangered
First happen,Aves,Passeriformes,4339.204,1604.76,Critically Endangered
Total month,Aves,Passeriformes,3364.838,491.44,Extinct in the Wild
Away travel,Aves,Anura,2445.325,2975.73,Endangered
Thousand fund,Mammalia,Anura,2084.828,2081.58,Endangered
Tax yourself,Actinopterygii,Squamata,2603.869,1160.07,Critically Endangered
Opportunity appear,Aves,Anura,4173.527,2797.27,Critically Endangered
Mission house,Aves,Primates,4790.899,207.33,Least Concern
Good tough,Actinopterygii,Passeriformes,4533.181,745.55,Vulnerable
Source well,Amphibia,Rodentia,4761.683,1795.33,Least Concern
Ball order,Reptilia,Carnivora,1176.843,1450.48,Vulnerable
Probably whose,Reptilia,Anura,1877.571,2005.65,Endangered
Fill west,Mammalia,Anura,4448.525,94.52,Endangered
Program born,Amphibia,Squamata,2661.872,1455.9,Endangered
Candidate middle,Aves,Rodentia,207.04,2316.5,Near Threatened
Ever successful,Amphibia,Carnivora,92.224,1596.53,Near Threatened
Forget raise,Reptilia,Squamata,1199.898,1118.81,Endangered
Key mind,Amphibia,Squamata,3381.357,2951.28,Extinct in the Wild
Good give,Amphibia,Primates,3116.142,769.81,Near Threatened
Teach well,Actinopterygii,Anura,3087.643,2027.37,Vulnerable
Outside wrong,Aves,Rodentia,1049.841,1272.98,Least Concern
Put writer,Reptilia,Anura,3112.123,1316.34,Critically Endangered
Water fill,Actinopterygii,Rodentia,1430.411,718.28,Vulnerable
Image special,Actinopterygii,Rodentia,4892.764,1821.08,Endangered
Adult the,Reptilia,Primates,3750.715,1733.45,Near Threatened
Usually herself,Amphibia,Squamata,4086.171,430.9,Endangered
Guy traditional,Mammalia,Anura,105.722,14.44,Least Concern
Maintain picture,Mammalia,Passeriformes,244.582,1343.69,Critically Endangered
Pay image,Amphibia,Rodentia,3679.355,1932.93,Extinct in the Wild
Something animal,Mammalia,Carnivora,1589.436,1884.06,Critically Endangered
Offer responsibility,Amphibia,Anura,141.985,1772.36,Vulnerable
Who how,Actinopterygii,Squamata,3384.713,2766.44,Critically Endangered
Tend always,Mammalia,Primates,4783.13,623.8,Endangered
Southern both,Mammalia,Carnivora,1785.398,2437.94,Vulnerable
Reduce reality,Mammalia,Primates,819.98,1374.84,Extinct in the Wild
Allow career,Mammalia,Primates,326.243,1774.52,Least Concern
Own among,Actinopterygii,Passeriformes,1697.495,1164.07,Near Threatened
Eye report,Reptilia,Passeriformes,3328.396,1675.46,Least Concern
Game program,Amphibia,Primates,1057.275,557.09,Vulnerable
Want already,Reptilia,Passeriformes,1490.139,2658.39,Vulnerable
After must,Amphibia,Carnivora,750.021,2934.17,Least Concern
Hair among,Amphibia,Squamata,2822.082,314.09,Extinct in the Wild
Something finish,Mammalia,Passeriformes,1457.28,2129.83,Critically Endangered
Design hit,Amphibia,Primates,4849.894,2333.66,Vulnerable
Up service,Actinopterygii,Passeriformes,2030.241,2366.15,Least Concern
Successful upon,Reptilia,Primates,2092.961,2064.95,Extinct in the Wild
Specific war,Actinopterygii,Squamata,2515.448,1975.35,Least Concern
Allow challenge,Aves,Squamata,856.367,731.63,Near Threatened
Consider bag,Mammalia,Primates,287.063,1215.55,Least Concern
Key size,Reptilia,Squamata,2645.536,98.98,Least Concern
Back nation,Amphibia,Passeriformes,3387.363,100.85,Extinct in the Wild
Rock floor,Actinopterygii,Anura,1834.445,1367.65,Near Threatened
All nor,Actinopterygii,Squamata,4335.238,1696.44,Least Concern
Amount begin,Amphibia,Squamata,2842.929,202.46,Near Threatened
Cut bill,Reptilia,Carnivora,1680.993,2416.95,Least Concern
Director meeting,Mammalia,Anura,2947.384,2767.21,Extinct in the Wild
Effect recent,Reptilia,Squamata,3154.435,1472.57,Vulnerable
Figure project,Amphibia,Anura,4081.038,1140.75,Near Threatened
Believe lay,Mammalia,Passeriformes,95.67,1409.36,Least Concern
Too it,Mammalia,Rodentia,2401.554,1688.55,Least Concern
Citizen eat,Amphibia,Primates,191.199,1048.41,Vulnerable
Seem hold,Mammalia,Carnivora,1230.619,1060.99,Endangered
Let low,Amphibia,Carnivora,3225.144,2303.39,Endangered
Or family,Mammalia,Squamata,2064.996,308.75,Extinct in the Wild
South not,Mammalia,Primates,325.268,663.02,Least Concern
These report,Reptilia,Carnivora,1632.126,1686.26,Least Concern
Teacher west,Mammalia,Passeriformes,19.164,2554.89,Least Concern
Well question,Mammalia,Anura,1968.872,2876.8,Critically Endangered
