species,class,order,weight_kg,length_cm,conservation_status
Technology season,Reptilia,Rodentia,3205.569,1555.69,Extinct in the Wild
Out heavy,Amphibia,Anura,3510.468,98.73,Critically Endangered
Knowledge kid,Actinopterygii,Rodentia,376.239,1823.9,Least Concern
Media doctor,Mammalia,Passeriformes,64.562,439.6,Least Concern
Still two,Mammalia,Passeriformes,3608.707,1176.05,Near Threatened
National future,Mammalia,Anura,4593.65,2623.37,Vulnerable
Each hair,Actinopterygii,Rodentia,3383.015,1539.85,Endangered
Size mind,Actinopterygii,Squamata,47.978,2758.46,Near Threatened
Develop whose,Amphibia,Passeriformes,2375.16,193.94,Endangered
Home grow,Actinopterygii,Rodentia,2050.644,1419.5,Least Concern
Major sure,Aves,Carnivora,495.665,2416.9,Vulnerable
Year doctor,Mammalia,Primates,889.467,706.72,Vulnerable
Guy buy,Reptilia,Rodentia,4227.872,2958.82,Extinct in the Wild
Experience certainly,Amphibia,Primates,4462.272,124.05,Endangered
Turn professional,Reptilia,Rodentia,294.877,693.99,Near Threatened
Development move,Aves,Anura,1543.173,2989.58,Vulnerable
Important professional,Aves,Squamata,1242.786,2298.03,Near Threatened
Talk present,Reptilia,Anura,2920.902,2917.28,Critically Endangered
Hand suggest,Amphibia,Carnivora,144.506,937.7,Near Threatened
Line defense,Mammalia,Passeriformes,1673.027,2016.95,Near Threatened
Series person,Reptilia,Anura,4779.539,2677.15,Critically Endangered
Own under,Actinopterygii,Primates,3568.872,1562.34,Endangered
Part manager,Actinopterygii,Carnivora,437.975,350.09,Vulnerable
Would hard,Aves,Primates,2892.267,281.65,Critically Endangered
Blue collection,Aves,Rodentia,1919.086,658.87,Near Threatened
Page health,Reptilia,Anura,2280.147,2075.48,Vulnerable
Edge cultural,Amphibia,Rodentia,2469.337,2056.98,Critically Endangered
Will fire,Reptilia,Primates,347.043,732.53,Least Concern
Increase official,Reptilia,Primates,3032.3,2004.32,Critically Endangered
Figure perhaps,Actinopterygii,Primates,306.628,2688.26,Extinct in the Wild
Laugh stuff,Amphibia,Passeriformes,113.325,880.28,Critically Endangered
Join social,Aves,Squamata,390.448,1577.11,Critically Endangered
Answer science,Aves,Passeriformes,78.443,559.15,Extinct in the Wild
Alone source,Aves,Squamata,2654.258,782.9,Extinct in the Wild
Usually model,Reptilia,Anura,105.002,1735.76,Extinct in the Wild
Loss administration,Aves,Squamata,3513.705,806.11,Extinct in the Wild
Past national,Mammalia,Passeriformes,2373.051,363.74,Endangered
Follow air,Mammalia,Carnivora,1979.524,335.27,Near Threatened
Fall animal,Aves,Squamata,4469.63,2279.35,Vulnerable
Quite cup,Reptilia,Rodentia,777.411,1124.25,Extinct in the Wild
Well evening,Mammalia,Anura,1901.63,2282.51,Endangered
Store marriage,Actinopterygii,Primates,1766.879,1741.95,Extinct in the Wild
Western involve,Amphibia,Passeriformes,1895.039,549.58,Extinct in the Wild
Purpose decide,Reptilia,Carnivora,4679.971,775.69,Near Threatened
Yard partner,Reptilia,Anura,1129.343,787.13,Near Threatened
Its girl,Aves,Primates,4079.591,1544.08,Endangered
Defense exist,Reptilia,Primates,410.589,2222.15,Critically Endangered
Practice writer,Reptilia,Squamata,916.814,2223.97,Vulnerable
Social tonight,Actinopterygii,Squamata,598.794,698.59,Critically Endangered
Industry effect,Actinopterygii,Carnivora,118.543,196.78,Endangered
Five check,Mammalia,Rodentia,3161.087,1971.38,Endangered
Commercial hotel,Reptilia,Passeriformes,3726.71,263.03,Endangered
With though,Reptilia,Primates,1948.975,1062.12,Least Concern
Include rule,Aves,Rodentia,3377.045,969.62,Least Concern
Approach provide,Aves,Carnivora,882.852,1820.06,Critically Endangered
Use street,Reptilia,Rodentia,1666.696,917.7,Extinct in the Wild
