species,class,order,weight_kg,length_cm,conservation_status
Bag trade,Aves,Squamata,1941.881,873.86,Vulnerable
Beyond big,Aves,Passeriformes,2705.787,632.25,Extinct in the Wild
Check step,Mammalia,Squamata,4502.362,873.67,Critically Endangered
Without here,Reptilia,Anura,2751.499,2298.92,Least Concern
Teach site,Mammalia,Squamata,580.164,1398.75,Vulnerable
Anyone kid,Mammalia,Passeriformes,1732.91,1185.08,Extinct in the Wild
Four paper,Mammalia,Primates,851.226,1572.57,Critically Endangered
Popular important,Mammalia,Carnivora,4325.811,613.52,Vulnerable
Ok company,Aves,Anura,4429.13,65.81,Critically Endangered
Success good,Reptilia,Rodentia,1405.858,228.4,Critically Endangered
Kitchen attorney,Actinopterygii,Carnivora,626.741,1823.4,Least Concern
Again white,Reptilia,Passeriformes,1558.924,1535.99,Vulnerable
Me begin,Amphibia,Primates,4059.342,526.99,Extinct in the Wild
Whom some,Aves,Squamata,567.524,1011.62,Near Threatened
Effort on,Aves,Rodentia,3527.129,2457.43,Least Concern
Dinner each,Aves,Carnivora,714.091,1737.71,Vulnerable
Rise station,Reptilia,Rodentia,4878.595,2865.41,Least Concern
Too deep,Aves,Passeriformes,4433.632,672.5,Critically Endangered
Along seem,Amphibia,Carnivora,4668.208,1647.64,Least Concern
Full yes,Actinopterygii,Primates,4639.077,1031.7,Near Threatened
I just,Actinopterygii,Anura,994.435,955.56,Near Threatened
Bad research,Actinopterygii,Carnivora,397.687,451.38,Endangered
Analysis yard,Aves,Anura,1883.098,2861.23,Critically Endangered
Movie term,Aves,Passeriformes,2287.936,943.93,Vulnerable
Enjoy series,Mammalia,Rodentia,3616.603,2049.6,Extinct in the Wild
Hope region,Mammalia,Passeriformes,3685.161,2360.96,Critically Endangered
College cold,Amphibia,Squamata,4597.99,637.0,Least Concern
Others often,Reptilia,Primates,683.15,2371.61,Near Threatened
Process institution,Reptilia,Squamata,2650.057,1545.17,Extinct in the Wild
Economy major,Actinopterygii,Rodentia,4217.705,396.08,Least Concern
Site husband,Actinopterygii,Anura,91.742,774.9,Endangered
Science public,Actinopterygii,Primates,118.1,1429.87,Endangered
Stand quality,Actinopterygii,Rodentia,1383.336,698.16,Vulnerable
Area director,Reptilia,Anura,901.297,457.45,Least Concern
Save whose,Reptilia,Rodentia,4412.058,2997.62,Critically Endangered
Accept physical,Mammalia,Passeriformes,2186.408,832.11,Least Concern
Know argue,Amphibia,Primates,2927.221,1016.07,Endangered
Allow news,Amphibia,Rodentia,1343.172,485.57,Near Threatened
Trouble its,Aves,Anura,1739.063,1460.4,Near Threatened
Far you,Reptilia,Carnivora,1368.051,516.27,Least Concern
Doctor world,Aves,Primates,1819.971,2097.22,Vulnerable
Close series,Actinopterygii,Carnivora,2079.337,1839.16,Near Threatened
Behavior goal,Actinopterygii,Anura,4712.959,27.66,Vulnerable
Break what,Amphibia,Anura,1530.473,747.25,Critically Endangered
Lay contain,Mammalia,Squamata,106.002,891.25,Vulnerable
Part level,Actinopterygii,Anura,907.274,1740.29,Vulnerable
Property possible,Amphibia,Primates,1672.902,504.5,Near Threatened
Give pull,Mammalia,Rodentia,2564.323,390.22,Critically Endangered
Instead lose,Actinopterygii,Rodentia,2352.104,558.66,Vulnerable
Certain suffer,Aves,Primates,2636.781,451.66,Least Concern
Expect what,Actinopterygii,Passeriformes,3899.962,584.05,Near Threatened
Attack month,Amphibia,Primates,2930.159,2710.33,Endangered
Debate minute,Actinopterygii,Anura,4208.437,990.0,Vulnerable
Media news,Mammalia,Passeriformes,2545.34,2912.85,Least Concern
Human rock,Actinopterygii,Carnivora,1458.895,1975.55,Vulnerable
Perhaps model,Aves,Primates,4856.121,1078.52,Near Threatened
He heavy,Actinopterygii,Carnivora,2553.302,1682.25,Critically Endangered
Cold deal,Amphibia,Rodentia,3921.961,2336.36,Near Threatened
Identify or,Mammalia,Primates,1413.407,1272.02,Near Threatened
Feel attack,Actinopterygii,Anura,3767.544,1391.3,Vulnerable
May everyone,Mammalia,Squamata,752.223,1103.92,Vulnerable
Child full,Amphibia,Rodentia,4717.306,140.29,Extinct in the Wild
Event state,Reptilia,Passeriformes,4457.383,2479.42,Near Threatened
Machine building,Mammalia,Primates,332.268,1718.7,Least Concern
Particular course,Mammalia,Passeriformes,279.962,2261.11,Vulnerable
Five possible,Amphibia,Passeriformes,2839.48,1252.38,Vulnerable
Yeah total,Actinopterygii,Squamata,4371.933,2758.09,Near Threatened
Direction agent,Actinopterygii,Carnivora,4349.577,2342.01,Vulnerable
Tax poor,Amphibia,Rodentia,3364.979,55.28,Vulnerable
Without give,Actinopterygii,Squamata,344.431,1580.4,Endangered
Try national,Mammalia,Carnivora,2328.045,1875.64,Critically Endangered
Network boy,Amphibia,Rodentia,2044.564,1588.98,Near Threatened
Say current,Reptilia,Anura,2458.78,2373.26,Extinct in the Wild
Garden strong,Aves,Passeriformes,2126.826,2295.52,Vulnerable
Feeling teach,Reptilia,Carnivora,4066.085,2109.08,Extinct in the Wild
Blood including,Mammalia,Rodentia,665.558,2237.53,Vulnerable
Any ok,Amphibia,Primates,3306.235,2655.83,Endangered
Seek story,Actinopterygii,Primates,3569.788,1346.33,Vulnerable
Watch travel,Mammalia,Carnivora,2064.198,809.85,Least Concern
Sea military,Mammalia,Anura,1919.952,2268.63,Endangered
Reflect other,Mammalia,Rodentia,2625.14,234.74,Near Threatened
Enter no,Mammalia,Squamata,1249.412,2587.58,Least Concern
Question share,Mammalia,Squamata,4436.076,1473.51,Extinct in the Wild
Fish least,Actinopterygii,Passeriformes,2796.744,1816.33,Least Concern
Prevent impact,Amphibia,Squamata,513.6,516.24,Vulnerable
Southern level,Reptilia,Rodentia,3351.51,292.19,Endangered
Customer deal,Mammalia,Carnivora,3881.332,1158.99,Vulnerable
Space year,Aves,Rodentia,4982.241,489.9,Critically Endangered
Suffer best,Mammalia,Carnivora,4573.59,1469.58,Near Threatened
Support statement,Mammalia,Squamata,3770.341,2839.3,Vulnerable
Federal still,Actinopterygii,Primates,475.468,2493.85,Least Concern
Maybe sea,Actinopterygii,Primates,4190.486,2288.58,Extinct in the Wild
Assume white,Reptilia,Anura,442.297,1989.76,Vulnerable
Produce interesting,Actinopterygii,Carnivora,4122.436,431.4,Vulnerable
Day character,Amphibia,Primates,4705.85,1610.47,Critically Endangered
Trouble American,Reptilia,Squamata,3858.542,275.48,Least Concern
Cost each,Aves,Primates,318.268,1298.73,Vulnerable
Where painting,Actinopterygii,Squamata,1576.051,1103.46,Critically Endangered
Reach ready,Reptilia,Passeriformes,4596.765,966.9,Vulnerable
Cost full,Reptilia,Squamata,735.382,227.02,Critically Endangered
Out sport,Reptilia,Squamata,3195.018,901.84,Vulnerable
Bit cover,Reptilia,Passeriformes,2857.951,2824.02,Near Threatened
Field second,Reptilia,Passeriformes,1388.675,850.69,Critically Endangered
Individual new,Amphibia,Rodentia,584.618,657.29,Vulnerable
Huge generation,Reptilia,Anura,3287.759,98.12,Endangered
Then current,Amphibia,Rodentia,1752.861,1688.76,Critically Endangered
To boy,Amphibia,Rodentia,1610.535,165.55,Extinct in the Wild
Require cost,Mammalia,Rodentia,3286.172,2880.77,Near Threatened
Song to,Actinopterygii,Carnivora,4453.203,2233.57,Endangered
Home cost,Aves,Passeriformes,4559.329,550.95,Endangered
Event response,Aves,Carnivora,1360.942,253.58,Vulnerable
Song since,Actinopterygii,Rodentia,2248.025,2279.55,Near Threatened
Wide large,Aves,Squamata,3931.721,2410.07,Extinct in the Wild
Herself education,Aves,Rodentia,2739.741,648.95,Extinct in the Wild
Person decade,Reptilia,Squamata,118.318,2085.47,Endangered
Job member,Reptilia,Passeriformes,62.737,2488.82,Vulnerable
Information interview,Amphibia,Rodentia,3905.724,942.34,Extinct in the Wild
Important oil,Mammalia,Rodentia,2173.202,1465.76,Near Threatened
Friend should,Mammalia,Squamata,4621.86,952.94,Endangered
Pick either,Mammalia,Rodentia,121.287,1223.33,Extinct in the Wild
Some indeed,Actinopterygii,Squamata,3130.888,59.14,Critically Endangered
Always language,Amphibia,Carnivora,2172.658,953.6,Critically Endangered
Idea city,Mammalia,Squamata,3731.359,2650.06,Endangered
Only major,Actinopterygii,Carnivora,1763.573,2048.88,Least Concern
Play bed,Reptilia,Squamata,4018.017,161.3,Critically Endangered
Push summer,Reptilia,Primates,2162.458,2464.09,Endangered
Reduce federal,Amphibia,Rodentia,4294.398,385.43,Critically Endangered
