species,class,order,weight_kg,length_cm,conservation_status
Improve theory,Actinopterygii,Passeriformes,3829.392,2453.61,Vulnerable
Piece there,Amphibia,Passeriformes,4116.161,2197.73,Critically Endangered
Lay low,Mammalia,Anura,1080.069,1310.67,Near Threatened
No while,Mammalia,Squamata,4205.075,2285.45,Extinct in the Wild
Mission old,Amphibia,Anura,1696.076,583.96,Critically Endangered
Suffer manager,Amphibia,Anura,1425.577,1767.44,Near Threatened
Agree summer,Actinopterygii,Rodentia,1340.395,190.97,Critically Endangered
Recognize our,Amphibia,Rodentia,4990.809,2306.48,Critically Endangered
Common professor,Reptilia,Carnivora,2267.161,471.28,Endangered
Space reach,Reptilia,Carnivora,3766.419,1905.59,Least Concern
Magazine bed,Aves,Anura,3775.929,2308.88,Least Concern
Prove enough,Aves,Carnivora,3615.889,2529.95,Near Threatened
Body experience,Aves,Squamata,3659.628,1791.72,Endangered
Push simple,Amphibia,Carnivora,3727.25,2399.46,Near Threatened
Able heavy,Actinopterygii,Rodentia,2321.039,1171.3,Endangered
Specific people,Aves,Carnivora,3350.837,972.43,Near Threatened
Two recent,Aves,Squamata,2140.793,58.45,Endangered
Operation about,Aves,Primates,2893.629,1451.62,Vulnerable
Everything those,Aves,Passeriformes,3761.476,298.16,Endangered
Mrs response,Aves,Anura,3024.907,2900.02,Critically Endangered
Program nice,Reptilia,Anura,3278.802,2947.01,Least Concern
Me these,Actinopterygii,Squamata,1937.112,2371.76,Endangered
Movie contain,Amphibia,Squamata,953.456,2051.07,Near Threatened
Senior threat,Reptilia,Passeriformes,1448.53,806.03,Endangered
Account trial,Amphibia,Primates,519.736,2167.37,Near Threatened
Around good,Aves,Carnivora,928.262,1023.07,Near Threatened
Nice into,Mammalia,Passeriformes,2600.304,2364.94,Critically Endangered
Fact still,Reptilia,Passeriformes,723.26,745.2,Near Threatened
History audience,Actinopterygii,Primates,973.956,546.57,Critically Endangered
Fish sing,Mammalia,Primates,651.481,1731.31,Endangered
Behind tree,Amphibia,Primates,3555.861,2771.99,Least Concern
Near identify,Amphibia,Rodentia,1534.416,1333.67,Extinct in the Wild
Theory learn,Aves,Primates,2075.988,2386.04,Least Concern
Glass center,Actinopterygii,Anura,1114.299,2092.77,Endangered
Common traditional,Actinopterygii,Squamata,2248.875,2556.61,Critically Endangered
Keep community,Aves,Anura,1301.728,50.12,Least Concern
Physical believe,Aves,Passeriformes,1976.034,383.85,Endangered
Science among,Reptilia,Carnivora,2657.822,2621.43,Near Threatened
Early line,Actinopterygii,Passeriformes,379.317,1012.16,Least Concern
Society rate,Reptilia,Squamata,4843.78,2176.51,Near Threatened
Free local,Mammalia,Primates,4375.806,924.77,Vulnerable
Stay pay,Reptilia,Squamata,3071.226,1472.0,Extinct in the Wild
Rich piece,Reptilia,Squamata,2598.979,1582.1,Extinct in the Wild
Million TV,Actinopterygii,Carnivora,3500.468,2562.36,Least Concern
Tell become,Mammalia,Rodentia,4671.34,1018.85,Critically Endangered
Surface special,Amphibia,Carnivora,3179.854,1196.76,Extinct in the Wild
Low marriage,Aves,Carnivora,2500.173,270.72,Near Threatened
Art last,Aves,Primates,2414.154,1719.63,Near Threatened
Protect admit,Mammalia,Passeriformes,2810.522,2496.74,Extinct in the Wild
Practice more,Mammalia,Carnivora,1339.18,2693.43,Least Concern
Great forget,Amphibia,Anura,3850.776,1938.65,Endangered
Reason indeed,Reptilia,Passeriformes,2347.242,75.89,Extinct in the Wild
Indicate eye,Aves,Rodentia,166.033,1628.39,Endangered
Wish the,Mammalia,Squamata,90.11,1148.56,Critically Endangered
Pull particular,Amphibia,Primates,4095.475,1907.71,Near Threatened
Hard century,Mammalia,Primates,3613.368,1002.63,Vulnerable
Conference now,Reptilia,Anura,1186.309,570.26,Endangered
Time hair,Aves,Primates,2872.786,1691.58,Least Concern
Perhaps same,Aves,Squamata,4139.798,1809.14,Extinct in the Wild
All agent,Aves,Squamata,1634.391,1926.34,Vulnerable
Agree color,Reptilia,Anura,2615.454,2729.21,Vulnerable
Prove second,Reptilia,Squamata,3664.428,1922.69,Critically Endangered
Attack house,Amphibia,Primates,1130.125,2895.91,Endangered
Maybe effect,Reptilia,Rodentia,2715.633,1540.78,Endangered
Data decade,Aves,Anura,3421.564,2393.64,Least Concern
Large anyone,Actinopterygii,Carnivora,1709.805,187.3,Least Concern
During deep,Actinopterygii,Carnivora,3237.45,574.08,Vulnerable
Theory hot,Amphibia,Carnivora,2558.341,1635.68,Endangered
Consider must,Mammalia,Primates,165.42,2533.47,Vulnerable
Course success,Mammalia,Squamata,395.696,516.85,Vulnerable
Voice score,Aves,Primates,1675.028,2812.9,Extinct in the Wild
Movement experience,Mammalia,Rodentia,948.141,1366.88,Critically Endangered
Mother music,Actinopterygii,Primates,3513.685,917.32,Critically Endangered
Wall small,Aves,Squamata,2256.543,2253.07,Vulnerable
Rate draw,Amphibia,Passeriformes,4256.188,1107.28,Least Concern
Name staff,Actinopterygii,Primates,911.436,968.3,Critically Endangered
