species,class,order,weight_kg,length_cm,conservation_status
Morning then,Actinopterygii,Carnivora,1588.52,2303.36,Critically Endangered
Record single,Mammalia,Anura,3851.757,1795.75,Endangered
Relate late,Mammalia,Rodentia,4424.113,2864.9,Extinct in the Wild
Will ball,Amphibia,Passeriformes,4164.349,1245.47,Endangered
Again development,Actinopterygii,Primates,2865.438,1892.87,Extinct in the Wild
Herself while,Reptilia,Anura,4814.48,885.64,Vulnerable
Value school,Aves,Anura,4875.902,2081.44,Extinct in the Wild
Speak wish,Actinopterygii,Carnivora,3755.602,74.08,Least Concern
Evening long,Amphibia,Passeriformes,3293.968,55.62,Endangered
Great wish,Amphibia,Squamata,2841.605,1519.48,Least Concern
Expert dream,Aves,Passeriformes,516.507,2303.6,Vulnerable
Until buy,Mammalia,Anura,837.696,1112.57,Near Threatened
About allow,Aves,Rodentia,1590.725,2075.64,Least Concern
Safe write,Aves,Rodentia,2432.356,432.0,Near Threatened
Try wife,Reptilia,Primates,915.601,1154.71,Vulnerable
Yet class,Reptilia,Primates,4989.405,505.7,Vulnerable
Discover effort,Amphibia,Rodentia,3020.226,2119.44,Vulnerable
Partner but,Actinopterygii,Primates,4629.437,1252.43,Vulnerable
Try writer,Actinopterygii,Passeriformes,3114.604,2463.31,Critically Endangered
Apply watch,Aves,Passeriformes,3084.353,1763.94,Critically Endangered
Huge these,Amphibia,Anura,293.085,2865.32,Critically Endangered
Above maybe,Reptilia,Anura,4840.074,2224.73,Least Concern
Serious other,Aves,Anura,43.304,2463.82,Endangered
Than report,Reptilia,Rodentia,2091.228,1969.98,Endangered
Idea adult,Reptilia,Primates,2745.206,736.78,Extinct in the Wild
Eat current,Actinopterygii,Squamata,3633.283,2986.95,Critically Endangered
Today whole,Reptilia,Anura,1214.822,396.33,Endangered
Guess form,Mammalia,Anura,4065.472,1924.36,Least Concern
Season test,Mammalia,Carnivora,3011.915,2623.22,Endangered
Draw project,Reptilia,Anura,4075.923,1703.4,Least Concern
Travel agreement,Amphibia,Primates,4168.058,2138.09,Near Threatened
Pretty likely,Amphibia,Rodentia,4355.762,561.75,Extinct in the Wild
Stock pretty,Reptilia,Carnivora,1899.037,1900.75,Extinct in the Wild
Level book,Mammalia,Squamata,777.599,413.6,Endangered
Represent thus,Actinopterygii,Passeriformes,2523.692,451.12,Endangered
Rich interview,Reptilia,Primates,4406.012,2349.14,Critically Endangered
Simply care,Amphibia,Rodentia,921.898,1073.44,Least Concern
Chair nor,Amphibia,Squamata,2797.247,1119.34,Critically Endangered
To wind,Mammalia,Passeriformes,1837.566,1536.61,Least Concern
Front woman,Reptilia,Carnivora,1956.547,651.27,Vulnerable
Suddenly respond,Reptilia,Rodentia,1144.129,760.49,Least Concern
Sense bar,Actinopterygii,Primates,299.577,1485.38,Near Threatened
Face nor,Aves,Squamata,4766.231,958.7,Endangered
Time necessary,Reptilia,Primates,1957.158,1834.83,Near Threatened
Per thought,Mammalia,Rodentia,4789.727,2630.49,Vulnerable
Debate traditional,Amphibia,Passeriformes,3971.975,2977.33,Least Concern
Success force,Actinopterygii,Anura,1764.542,2020.53,Critically Endangered
Different camera,Reptilia,Rodentia,1824.673,1453.14,Extinct in the Wild
Inside act,Mammalia,Primates,3309.259,2377.22,Vulnerable
Believe human,Reptilia,Rodentia,3883.923,2402.58,Endangered
Three choice,Mammalia,Rodentia,3725.084,2454.22,Endangered
Suddenly now,Aves,Anura,345.74,1907.17,Near Threatened
Which phone,Actinopterygii,Rodentia,2372.732,595.95,Vulnerable
Yeah age,Reptilia,Anura,4929.181,2897.04,Extinct in the Wild
Probably attention,Actinopterygii,Passeriformes,2561.824,1225.74,Critically Endangered
Nearly type,Amphibia,Primates,2277.516,315.74,Endangered
Perform very,Amphibia,Rodentia,4470.959,673.57,Vulnerable
Religious who,Mammalia,Anura,3079.733,1441.04,Near Threatened
Address firm,Mammalia,Primates,642.218,1684.04,Least Concern
Wide brother,Aves,Anura,3137.334,1496.98,Vulnerable
Responsibility today,Mammalia,Passeriformes,187.139,1707.96,Extinct in the Wild
Issue call,Mammalia,Primates,3288.804,2186.05,Near Threatened
Draw well,Mammalia,Rodentia,797.203,2877.86,Endangered
Commercial the,Actinopterygii,Anura,1894.626,2181.74,Vulnerable
Enjoy close,Reptilia,Passeriformes,3893.993,164.26,Vulnerable
Treatment company,Actinopterygii,Passeriformes,3208.077,504.61,Extinct in the Wild
High day,Amphibia,Carnivora,4505.042,2694.88,Vulnerable
Fire painting,Mammalia,Rodentia,4926.297,350.87,Endangered
Than despite,Amphibia,Carnivora,2292.447,1118.72,Endangered
Campaign performance,Aves,Carnivora,4362.314,478.52,Endangered
Machine development,Reptilia,Passeriformes,1626.785,1573.06,Critically Endangered
Audience believe,Mammalia,Carnivora,1980.913,2180.61,Extinct in the Wild
Program politics,Aves,Squamata,461.944,2952.9,Vulnerable
Best certain,Actinopterygii,Squamata,1876.25,208.55,Extinct in the Wild
Morning kid,Reptilia,Carnivora,3575.843,568.3,Vulnerable
Campaign animal,Actinopterygii,Primates,562.678,2911.13,Critically Endangered
Pick wish,Mammalia,Rodentia,3879.594,2838.63,Extinct in the Wild
News notice,Amphibia,Rodentia,4848.445,1344.27,Critically Endangered
Western difficult,Aves,Rodentia,260.848,2963.2,Vulnerable
Kind paper,Amphibia,Rodentia,3096.635,91.47,Near Threatened
Sea risk,Amphibia,Rodentia,3896.934,7.52,Extinct in the Wild
Sister specific,Actinopterygii,Rodentia,279.589,2503.79,Least Concern
Voice believe,Mammalia,Rodentia,442.489,1670.9,Vulnerable
Door million,Actinopterygii,Squamata,2762.516,2303.69,Near Threatened
The traditional,Aves,Squamata,1576.14,80.52,Critically Endangered
Skill marriage,Mammalia,Carnivora,157.294,813.53,Least Concern
Reveal story,Amphibia,Squamata,439.66,2207.29,Vulnerable
Along certain,Aves,Rodentia,1297.712,286.56,Critically Endangered
Evidence born,Mammalia,Carnivora,3444.228,2882.55,Critically Endangered
Training government,Amphibia,Anura,1649.848,1981.62,Critically Endangered
Save second,Mammalia,Anura,4385.901,2495.28,Vulnerable
High now,Aves,Squamata,4529.353,1918.2,Extinct in the Wild
Do require,Reptilia,Passeriformes,4570.706,1231.07,Endangered
Sea fall,Aves,Primates,569.748,1380.15,Vulnerable
Issue assume,Actinopterygii,Squamata,519.38,1187.87,Critically Endangered
Ago office,Reptilia,Carnivora,1504.363,1706.04,Endangered
Picture get,Amphibia,Primates,14.787,1754.84,Near Threatened
Pressure soldier,Aves,Passeriformes,4398.02,2732.63,Endangered
Very power,Aves,Passeriformes,2808.277,2486.29,Near Threatened
Simple act,Reptilia,Passeriformes,37.731,386.98,Near Threatened
After member,Amphibia,Passeriformes,2634.715,160.18,Extinct in the Wild
Simple policy,Aves,Primates,1853.535,579.76,Extinct in the Wild
Rest put,Aves,Primates,681.277,258.79,Endangered
House spring,Amphibia,Carnivora,3398.499,953.39,Critically Endangered
Require tree,Reptilia,Primates,1035.865,688.03,Vulnerable
Side ground,Aves,Anura,2649.479,639.09,Critically Endangered
Surface glass,Amphibia,Rodentia,4370.598,1021.39,Near Threatened
Win improve,Actinopterygii,Rodentia,2040.11,2053.6,Extinct in the Wild
