species,class,order,weight_kg,length_cm,conservation_status
Face structure,Mammalia,Carnivora,1756.527,152.59,Vulnerable
Account responsibility,Reptilia,Squamata,212.687,423.02,Least Concern
Professor too,Mammalia,Passeriformes,577.805,2078.25,Near Threatened
Person candidate,Reptilia,Rodentia,4764.445,1361.95,Critically Endangered
Rather have,Actinopterygii,Primates,3837.623,1696.31,Least Concern
Across season,Reptilia,Rodentia,3401.68,2067.61,Near Threatened
Report marriage,Amphibia,Squamata,2266.452,800.67,Least Concern
During region,Aves,Squamata,2174.178,2421.54,Least Concern
Change to,Aves,Squamata,2358.357,960.99,Endangered
Mission letter,Amphibia,Anura,3657.54,2374.5,Vulnerable
Drop authority,Amphibia,Primates,3382.732,1331.52,Near Threatened
Language certainly,Aves,Squamata,3158.265,1360.32,Endangered
Take night,Actinopterygii,Primates,4795.574,371.7,Extinct in the Wild
Visit easy,Amphibia,Passeriformes,591.915,1303.2,Extinct in the Wild
Office thus,Amphibia,Carnivora,84.267,507.9,Near Threatened
Catch three,Actinopterygii,Carnivora,4162.579,2172.18,Least Concern
Hundred where,Amphibia,Rodentia,4352.739,1775.31,Critically Endangered
Lay probably,Actinopterygii,Carnivora,3619.677,2835.1,Near Threatened
Trouble reason,Mammalia,Rodentia,4432.612,2679.84,Vulnerable
Artist stop,Actinopterygii,Squamata,4894.452,2544.52,Critically Endangered
Modern add,Actinopterygii,Primates,1381.785,2565.2,Extinct in the Wild
Trouble will,Aves,Passeriformes,2487.918,1924.04,Least Concern
Ground system,Mammalia,Carnivora,3903.416,562.38,Near Threatened
Reveal tend,Amphibia,Anura,2547.273,162.38,Critically Endangered
Sometimes future,Aves,Passeriformes,4521.241,747.84,Vulnerable
Attack although,Mammalia,Passeriformes,26.602,2396.81,Endangered
Interview computer,Reptilia,Carnivora,2170.148,1822.19,Least Concern
Laugh analysis,Reptilia,Primates,1265.962,2903.56,Critically Endangered
Watch perhaps,Reptilia,Passeriformes,4402.168,403.84,Endangered
Successful throw,Aves,Squamata,1478.329,1921.58,Critically Endangered
She such,Amphibia,Anura,4576.848,373.57,Least Concern
High environment,Amphibia,Carnivora,4387.573,2401.14,Least Concern
Pm mean,Actinopterygii,Passeriformes,2771.72,219.18,Extinct in the Wild
Work pay,Aves,Rodentia,860.229,1997.95,Endangered
Baby behavior,Aves,Carnivora,3315.652,2150.46,Vulnerable
Single ok,Mammalia,Primates,681.606,2751.52,Vulnerable
Brother stuff,Actinopterygii,Squamata,2157.887,519.41,Endangered
Start road,Amphibia,Anura,4609.815,2565.98,Vulnerable
Until protect,Actinopterygii,Anura,531.197,1967.77,Least Concern
Ten age,Amphibia,Primates,3635.124,894.6,Extinct in the Wild
However five,Aves,Anura,2061.282,442.66,Vulnerable
Add campaign,Mammalia,Carnivora,2428.058,355.4,Critically Endangered
Coach outside,Aves,Primates,4657.543,1654.26,Least Concern
Just again,Actinopterygii,Passeriformes,3101.367,1424.98,Least Concern
Reveal turn,Actinopterygii,Anura,1187.434,1959.28,Endangered
Participant enough,Actinopterygii,Carnivora,4730.243,1457.42,Endangered
Fact attention,Aves,Carnivora,2697.762,2534.06,Critically Endangered
Room goal,Mammalia,Carnivora,1413.721,980.21,Endangered
Young serve,Actinopterygii,Passeriformes,4234.573,1348.36,Critically Endangered
Back wrong,Reptilia,Carnivora,2372.846,1801.25,Endangered
Event life,Amphibia,Passeriformes,441.433,1535.84,Near Threatened
Again write,Mammalia,Rodentia,4302.415,2389.27,Least Concern
Plan happy,Reptilia,Passeriformes,699.275,2845.48,Near Threatened
Need arm,Mammalia,Carnivora,2060.7,656.47,Vulnerable
North fight,Aves,Passeriformes,3117.433,2259.86,Near Threatened
Decide answer,Mammalia,Anura,1394.542,1374.75,Endangered
That trade,Amphibia,Primates,1792.944,1498.37,Critically Endangered
War me,Amphibia,Rodentia,4303.34,2042.35,Endangered
Fish imagine,Amphibia,Primates,1000.609,38.47,Extinct in the Wild
Environmental family,Amphibia,Carnivora,4764.474,463.29,Least Concern
Mention party,Actinopterygii,Passeriformes,3388.185,24.99,Critically Endangered
Sing she,Amphibia,Rodentia,3710.823,2993.52,Extinct in the Wild
Doctor inside,Reptilia,Squamata,4113.847,2748.54,Endangered
Game where,Amphibia,Passeriformes,3725.541,311.08,Near Threatened
Next on,Aves,Passeriformes,2835.197,1037.86,Vulnerable
Road response,Aves,Carnivora,1841.468,1615.79,Near Threatened
Hope term,Reptilia,Carnivora,4332.724,2181.58,Least Concern
Leader city,Reptilia,Primates,816.91,1417.47,Vulnerable
With company,Reptilia,Squamata,436.073,1323.68,Critically Endangered
Challenge same,Mammalia,Passeriformes,3052.893,1286.79,Extinct in the Wild
Here wear,Aves,Carnivora,3518.557,1843.78,Least Concern
Food charge,Actinopterygii,Passeriformes,1683.259,130.51,Vulnerable
Both respond,Reptilia,Carnivora,3740.135,1759.04,Extinct in the Wild
Run begin,Aves,Passeriformes,2370.922,155.72,Near Threatened
Group beat,Actinopterygii,Anura,1467.876,595.58,Endangered
Above risk,Aves,Primates,2493.096,401.45,Endangered
Activity woman,Amphibia,Anura,4211.525,779.72,Least Concern
Just house,Aves,Anura,4956.737,86.14,Critically Endangered
Watch drive,Aves,Rodentia,3817.682,2909.86,Endangered
Address almost,Aves,Carnivora,928.446,1578.04,Least Concern
Sing before,Mammalia,Primates,2015.389,284.38,Near Threatened
Say century,Amphibia,Squamata,3542.813,1351.67,Least Concern
Maintain trial,Mammalia,Primates,2431.506,2362.07,Vulnerable
Provide strong,Mammalia,Primates,2625.287,2268.8,Extinct in the Wild
Thought civil,Amphibia,Primates,4086.815,2925.54,Vulnerable
Capital financial,Amphibia,Carnivora,4200.097,28.95,Extinct in the Wild
Republican partner,Amphibia,Rodentia,499.247,1682.41,Endangered
Treat official,Amphibia,Primates,3217.722,2157.28,Near Threatened
Personal performance,Actinopterygii,Anura,1816.736,2792.14,Critically Endangered
Tax process,Actinopterygii,Squamata,4830.373,2385.7,Least Concern
Response often,Reptilia,Passeriformes,134.192,1367.78,Critically Endangered
Knowledge anything,Mammalia,Primates,3213.101,2537.35,Endangered
Beat condition,Aves,Squamata,3320.012,2792.42,Extinct in the Wild
Above prepare,Actinopterygii,Carnivora,4262.289,2948.23,Near Threatened
Forward out,Mammalia,Carnivora,1711.465,1205.37,Least Concern
Thus feeling,Amphibia,Rodentia,4764.543,1009.88,Vulnerable
Explain push,Amphibia,Primates,1986.73,2255.94,Least Concern
The television,Actinopterygii,Carnivora,2835.818,1383.2,Critically Endangered
Could take,Actinopterygii,Rodentia,907.827,838.95,Endangered
Early draw,Reptilia,Rodentia,905.918,275.85,Endangered
Turn fight,Mammalia,Primates,4086.322,398.48,Endangered
Really single,Amphibia,Anura,4205.707,644.08,Extinct in the Wild
Business guy,Aves,Anura,4133.273,2067.84,Extinct in the Wild
Pretty thousand,Aves,Primates,1605.157,2955.23,Vulnerable
People state,Amphibia,Anura,1649.404,1291.42,Least Concern
In seat,Amphibia,Squamata,4983.642,955.26,Endangered
Act memory,Aves,Primates,1954.799,2395.11,Endangered
Hour reality,Mammalia,Carnivora,4488.45,198.79,Endangered
Computer site,Actinopterygii,Anura,206.676,17.95,Near Threatened
Claim lot,Mammalia,Primates,3089.103,1190.93,Vulnerable
They recently,Reptilia,Carnivora,3854.7,22.09,Near Threatened
Son kind,Reptilia,Primates,3796.008,1804.07,Endangered
