species,class,order,weight_kg,length_cm,conservation_status
Share treatment,Actinopterygii,Rodentia,4474.47,592.07,Near Threatened
Former avoid,Aves,Passeriformes,1053.501,1886.98,Endangered
Let life,Reptilia,Carnivora,1731.829,987.58,Vulnerable
Start paper,Amphibia,Rodentia,2565.214,1393.13,Vulnerable
Same kitchen,Reptilia,Anura,3797.51,360.57,Least Concern
Her magazine,Reptilia,Rodentia,4553.656,330.61,Endangered
At music,Mammalia,Carnivora,1848.224,2727.9,Vulnerable
Sort discover,Mammalia,Carnivora,2103.54,2781.47,Least Concern
Poor save,Reptilia,Primates,767.239,442.79,Least Concern
Six indicate,Reptilia,Primates,3298.276,157.21,Vulnerable
Great article,Mammalia,Rodentia,3813.012,1106.97,Endangered
Crime beyond,Reptilia,Carnivora,2200.374,1298.46,Critically Endangered
Ahead media,Actinopterygii,Anura,484.774,1592.9,Vulnerable
Member usually,Amphibia,Squamata,1837.619,1960.87,Endangered
Break area,Actinopterygii,Squamata,2605.131,1398.67,Least Concern
Want since,Reptilia,Rodentia,2227.122,995.89,Extinct in the Wild
Military question,Actinopterygii,Primates,1295.16,1650.41,Critically Endangered
Serve those,Amphibia,Squamata,2779.906,2182.07,Near Threatened
Yes opportunity,Aves,Primates,486.458,89.67,Critically Endangered
Build future,Mammalia,Anura,944.592,401.77,Vulnerable
Safe perform,Actinopterygii,Passeriformes,1001.402,1621.1,Vulnerable
Perhaps level,Aves,Passeriformes,295.355,1653.12,Vulnerable
Some under,Aves,Primates,3214.856,1638.05,Endangered
Also matter,Aves,Rodentia,2118.187,2854.88,Critically Endangered
Community worker,Aves,Carnivora,821.695,873.54,Near Threatened
Just performance,Mammalia,Carnivora,2393.625,2679.05,Endangered
Money mind,Actinopterygii,Carnivora,1140.845,309.11,Vulnerable
Available increase,Actinopterygii,Passeriformes,3334.51,316.44,Extinct in the Wild
Capital appear,Amphibia,Primates,4814.89,1504.26,Least Concern
Out seek,Mammalia,Squamata,1059.924,2660.0,Endangered
National sure,Reptilia,Carnivora,2446.923,99.22,Vulnerable
Believe fill,Amphibia,Squamata,433.337,914.38,Endangered
Network environmental,Mammalia,Passeriformes,1916.963,2044.91,Endangered
Debate help,Actinopterygii,Primates,988.696,2455.44,Vulnerable
Ago social,Aves,Primates,2730.913,688.52,Critically Endangered
Keep away,Mammalia,Passeriformes,214.659,253.68,Endangered
Cost some,Amphibia,Anura,3158.361,1949.88,Vulnerable
Late foot,Mammalia,Squamata,2592.944,587.23,Least Concern
Pretty world,Mammalia,Rodentia,2118.177,2874.8,Near Threatened
Speak television,Actinopterygii,Carnivora,3058.909,1278.47,Vulnerable
Him eye,Reptilia,Squamata,2830.947,2295.74,Critically Endangered
Hold rise,Amphibia,Rodentia,1928.729,2327.89,Extinct in the Wild
Present in,Reptilia,Squamata,592.384,762.37,Critically Endangered
Claim claim,Reptilia,Squamata,4375.212,896.02,Extinct in the Wild
Mission to,Actinopterygii,Carnivora,4274.106,1306.74,Vulnerable
Cultural with,Reptilia,Rodentia,4737.882,2455.76,Extinct in the Wild
Strong foreign,Actinopterygii,Primates,3832.04,1226.37,Endangered
Yes daughter,Aves,Anura,327.782,767.54,Extinct in the Wild
Space account,Reptilia,Carnivora,4029.77,1533.91,Vulnerable
Improve role,Mammalia,Primates,1104.811,2097.37,Extinct in the Wild
As make,Amphibia,Squamata,259.62,1528.55,Near Threatened
Field its,Mammalia,Carnivora,4148.505,1135.51,Near Threatened
Term career,Aves,Passeriformes,2780.728,785.13,Near Threatened
Individual tend,Amphibia,Rodentia,4309.795,2444.21,Critically Endangered
Kind town,Aves,Passeriformes,4302.986,2162.1,Extinct in the Wild
Start water,Mammalia,Primates,617.494,551.55,Critically Endangered
Morning space,Aves,Rodentia,1376.255,2768.97,Least Concern
Necessary training,Actinopterygii,Squamata,3141.078,451.98,Near Threatened
Want nearly,Aves,Squamata,3743.373,1039.74,Least Concern
Car single,Mammalia,Carnivora,621.119,2742.9,Critically Endangered
Support me,Mammalia,Primates,3759.558,715.83,Vulnerable
Summer no,Reptilia,Anura,3767.114,1896.17,Least Concern
Necessary real,Reptilia,Carnivora,1370.878,1649.04,Near Threatened
Hundred property,Reptilia,Rodentia,2807.44,2475.8,Least Concern
Or occur,Mammalia,Primates,4147.086,1839.67,Near Threatened
Already own,Mammalia,Squamata,4260.981,537.28,Near Threatened
Range thousand,Reptilia,Carnivora,4028.039,533.75,Near Threatened
Move Mr,Mammalia,Passeriformes,2993.135,1688.5,Extinct in the Wild
It factor,Aves,Anura,3767.046,2356.84,Critically Endangered
Yes fear,Reptilia,Carnivora,2147.423,2699.1,Extinct in the Wild
Discussion able,Amphibia,Carnivora,4260.15,2996.57,Critically Endangered
Front through,Mammalia,Rodentia,302.266,1266.8,Vulnerable
Program tonight,Actinopterygii,Anura,1975.166,8.62,Vulnerable
Case improve,Actinopterygii,Carnivora,745.162,1429.62,Endangered
Evening yourself,Reptilia,Rodentia,429.96,2475.65,Endangered
Smile low,Amphibia,Squamata,315.406,2658.53,Near Threatened
A pick,Aves,Passeriformes,799.246,2866.69,Extinct in the Wild
Present hospital,Amphibia,Passeriformes,3184.611,2622.52,Vulnerable
Budget none,Actinopterygii,Anura,4960.298,935.31,Critically Endangered
Anything line,Amphibia,Primates,4523.223,2985.15,Near Threatened
Perhaps within,Aves,Anura,3246.026,502.48,Vulnerable
Member treat,Aves,Squamata,827.236,1181.55,Endangered
Option indeed,Reptilia,Anura,4558.331,2038.93,Least Concern
Campaign until,Mammalia,Anura,705.359,771.87,Least Concern
Accept authority,Actinopterygii,Passeriformes,3876.681,886.22,Endangered
Guess machine,Reptilia,Squamata,1696.475,1105.7,Least Concern
Where lot,Actinopterygii,Passeriformes,4752.409,1210.66,Vulnerable
Nature case,Amphibia,Passeriformes,4294.704,2574.48,Least Concern
Like off,Amphibia,Carnivora,295.709,917.4,Critically Endangered
Turn compare,Actinopterygii,Squamata,3661.62,2941.75,Endangered
Hard wind,Amphibia,Rodentia,2513.361,45.51,Extinct in the Wild
Four seven,Reptilia,Squamata,173.963,904.3,Vulnerable
Growth particularly,Mammalia,Rodentia,3875.016,1750.34,Critically Endangered
Tax here,Actinopterygii,Anura,2364.411,423.38,Endangered
Ready writer,Reptilia,Anura,2357.999,2688.37,Critically Endangered
Though technology,Amphibia,Passeriformes,1652.931,207.54,Critically Endangered
Matter build,Actinopterygii,Rodentia,1783.154,2783.92,Extinct in the Wild
Contain positive,Mammalia,Primates,122.317,2003.5,Critically Endangered
Other senior,Amphibia,Passeriformes,3834.156,400.39,Near Threatened
Threat research,Actinopterygii,Primates,896.393,144.83,Near Threatened
Question listen,Aves,Primates,1980.262,167.22,Near Threatened
Wait than,Mammalia,Anura,3986.912,844.63,Vulnerable
Around write,Actinopterygii,Primates,3783.986,384.14,Least Concern
Light point,Mammalia,Squamata,3125.346,1585.07,Vulnerable
Local political,Mammalia,Squamata,3942.893,1466.56,Critically Endangered
Do audience,Aves,Anura,2874.952,72.7,Endangered
They bring,Aves,Passeriformes,2204.435,480.35,Endangered
Under of,Mammalia,Passeriformes,1901.558,1197.2,Vulnerable
Evidence city,Reptilia,Squamata,2340.872,2704.42,Endangered
Interest open,Aves,Primates,3245.747,2138.57,Least Concern
Throughout body,Amphibia,Rodentia,3362.824,556.16,Vulnerable
Most film,Aves,Rodentia,3303.097,2523.22,Near Threatened
Easy memory,Aves,Carnivora,2421.275,1880.39,Critically Endangered
Allow raise,Aves,Carnivora,3273.701,1428.22,Vulnerable
Store join,Mammalia,Carnivora,2811.732,2818.69,Extinct in the Wild
Tell development,Amphibia,Passeriformes,1276.776,1210.23,Extinct in the Wild
Understand food,Actinopterygii,Carnivora,1778.036,1486.36,Least Concern
Teacher herself,Aves,Passeriformes,3551.973,1458.91,Near Threatened
Smile school,Reptilia,Anura,2044.632,2256.29,Critically Endangered
Draw any,Amphibia,Rodentia,2892.986,2915.95,Near Threatened
Surface cup,Actinopterygii,Rodentia,854.4,494.46,Vulnerable
Film up,Mammalia,Rodentia,1195.476,629.75,Endangered
Film positive,Mammalia,Primates,578.838,396.42,Least Concern
Stuff color,Mammalia,Squamata,3698.74,1289.14,Near Threatened
Adult beautiful,Aves,Passeriformes,2607.657,2917.98,Endangered
Difficult perhaps,Mammalia,Carnivora,4529.966,1924.78,Near Threatened
East candidate,Reptilia,Passeriformes,3500.171,2999.46,Endangered
Field defense,Mammalia,Squamata,3891.408,2844.65,Least Concern
Ground owner,Reptilia,Squamata,3468.507,1037.19,Extinct in the Wild
Issue themselves,Aves,Primates,293.4,1481.61,Extinct in the Wild
His describe,Amphibia,Squamata,1742.396,1007.52,Endangered
Decision police,Reptilia,Passeriformes,591.619,1201.15,Least Concern
Seven low,Reptilia,Passeriformes,2318.028,2769.36,Endangered
Glass tax,Reptilia,Passeriformes,3219.283,1540.32,Extinct in the Wild
Staff high,Actinopterygii,Primates,1699.527,1674.43,Near Threatened
Discover tonight,Aves,Passeriformes,4449.069,2926.21,Vulnerable
Blue two,Actinopterygii,Anura,4900.838,1503.69,Vulnerable
Service staff,Amphibia,Passeriformes,3566.412,2847.27,Least Concern
Total security,Reptilia,Anura,170.399,577.82,Critically Endangered
Election consumer,Amphibia,Passeriformes,4041.292,2238.24,Vulnerable
Decision local,Amphibia,Carnivora,2605.887,2774.97,Critically Endangered
Yes positive,Amphibia,Squamata,1956.369,247.22,Endangered
Television TV,Actinopterygii,Passeriformes,2903.672,2305.89,Least Concern
Cultural view,Amphibia,Passeriformes,1444.997,2255.41,Extinct in the Wild
How worker,Mammalia,Carnivora,16.712,947.58,Vulnerable
Time national,Actinopterygii,Primates,1066.452,2195.23,Vulnerable
Dog surface,Reptilia,Primates,707.796,1798.65,Critically Endangered
Main music,Amphibia,Squamata,536.27,1297.43,Endangered
Necessary cause,Aves,Passeriformes,1943.023,2696.42,Near Threatened
Box director,Reptilia,Primates,4944.638,2010.68,Near Threatened
Heavy idea,Reptilia,Primates,4616.608,1822.48,Extinct in the Wild
Talk family,Amphibia,Carnivora,1798.57,1141.77,Critically Endangered
Each hotel,Actinopterygii,Carnivora,2016.403,294.8,Extinct in the Wild
Song simply,Mammalia,Anura,3599.332,1264.58,Critically Endangered
Account book,Amphibia,Carnivora,4534.649,2802.46,Near Threatened
Research positive,Amphibia,Primates,3765.709,1613.63,Least Concern
Reveal leave,Actinopterygii,Anura,1912.982,2602.94,Vulnerable
Western community,Reptilia,Passeriformes,373.114,140.47,Endangered
My trouble,Amphibia,Primates,1390.229,2055.07,Critically Endangered
They oil,Amphibia,Passeriformes,4351.412,330.0,Least Concern
Place ball,Actinopterygii,Carnivora,4011.987,426.94,Least Concern
In through,Mammalia,Passeriformes,3432.359,892.94,Extinct in the Wild
Decision technology,Reptilia,Passeriformes,1426.254,2951.32,Least Concern
Senior receive,Aves,Rodentia,2476.743,330.69,Vulnerable
Machine brother,Mammalia,Rodentia,1437.989,1241.64,Near Threatened
Every move,Aves,Primates,2859.411,2029.34,Endangered
Wear hold,Aves,Rodentia,741.936,2694.99,Extinct in the Wild
A lay,Amphibia,Passeriformes,2734.714,2104.08,Endangered
Boy knowledge,Mammalia,Primates,33.001,2279.62,Vulnerable
Safe especially,Aves,Squamata,1862.889,1219.8,Critically Endangered
Argue east,Actinopterygii,Primates,1245.982,931.37,Critically Endangered
Window economic,Mammalia,Squamata,2097.971,1911.02,Endangered
These even,Aves,Anura,2396.646,1119.22,Critically Endangered
Station woman,Amphibia,Rodentia,4692.773,397.14,Critically Endangered
Note heavy,Actinopterygii,Carnivora,285.867,1931.09,Endangered
Similar but,Aves,Carnivora,483.119,2236.39,Least Concern
Society decide,Amphibia,Squamata,4025.051,1468.79,Extinct in the Wild
Most very,Mammalia,Anura,1407.843,1512.57,Critically Endangered
Head life,Amphibia,Anura,819.969,1167.78,Vulnerable
Record high,Amphibia,Rodentia,2231.741,2525.31,Critically Endangered
Pm police,Aves,Passeriformes,2275.387,1590.09,Critically Endangered
Question sound,Aves,Passeriformes,4705.86,2290.63,Critically Endangered
Man century,Mammalia,Primates,2435.396,1721.15,Critically Endangered
Wind make,Reptilia,Carnivora,4740.743,555.49,Extinct in the Wild
Perform relationship,Reptilia,Carnivora,347.922,2012.62,Least Concern
Blood inside,Amphibia,Anura,2662.938,324.36,Near Threatened
Prepare away,Actinopterygii,Squamata,4065.833,188.07,Vulnerable
Pass opportunity,Reptilia,Squamata,4935.648,579.73,Least Concern
Business pretty,Reptilia,Primates,1235.887,1728.9,Least Concern
Wait teach,Reptilia,Rodentia,890.297,693.42,Endangered
Beat star,Reptilia,Passeriformes,1424.064,419.05,Critically Endangered
Call hope,Reptilia,Anura,3429.388,849.91,Critically Endangered
You yeah,Aves,Anura,2559.076,428.79,Critically Endangered
Include range,Reptilia,Rodentia,2386.416,2299.06,Extinct in the Wild
