species,class,order,weight_kg,length_cm,conservation_status
Ahead parent,Amphibia,Passeriformes,2630.345,884.78,Near Threatened
Difference democratic,Amphibia,Squamata,3974.599,2590.22,Near Threatened
Population several,Actinopterygii,Primates,1405.476,942.29,Extinct in the Wild
Option resource,Aves,Anura,3952.084,2721.63,Endangered
Sense group,Aves,Carnivora,2840.554,2928.16,Vulnerable
Edge ago,Mammalia,Carnivora,4846.835,1323.05,Vulnerable
Whatever under,Mammalia,Rodentia,533.889,1895.7,Least Concern
Son if,Amphibia,Carnivora,4304.801,2404.23,Near Threatened
Per interview,Mammalia,Squamata,4796.778,386.77,Least Concern
Probably bit,Aves,Passeriformes,4844.968,627.66,Vulnerable
Recognize suggest,Aves,Carnivora,767.454,389.03,Extinct in the Wild
Near strong,Actinopterygii,Squamata,2855.004,1784.57,Critically Endangered
Word truth,Mammalia,Passeriformes,4380.466,2252.1,Vulnerable
Response true,Mammalia,Primates,2656.353,579.13,Critically Endangered
Mr these,Reptilia,Squamata,782.409,28.41,Extinct in the Wild
Including ability,Reptilia,Primates,3709.249,1077.7,Endangered
Will card,Reptilia,Passeriformes,3945.687,911.41,Extinct in the Wild
Again especially,Actinopterygii,Anura,4307.99,2246.38,Vulnerable
Develop anyone,Actinopterygii,Carnivora,4941.703,2789.67,Near Threatened
Prevent want,Reptilia,Squamata,3096.596,517.2,Near Threatened
Though what,Mammalia,Squamata,2166.459,1384.04,Extinct in the Wild
Speak cause,Mammalia,Squamata,3304.167,1425.79,Extinct in the Wild
Mention school,Aves,Anura,837.511,2981.62,Near Threatened
Society share,Actinopterygii,Primates,4010.481,2363.07,Least Concern
Money myself,Aves,Primates,543.109,2943.46,Critically Endangered
Lead him,Reptilia,Squamata,4347.294,1500.1,Near Threatened
Change cause,Mammalia,Passeriformes,1701.348,1640.54,Vulnerable
Save by,Actinopterygii,Passeriformes,1718.24,1306.17,Least Concern
Claim bit,Reptilia,Passeriformes,4822.785,1946.23,Least Concern
Lose respond,Aves,Anura,3611.609,2778.53,Endangered
Nice president,Mammalia,Carnivora,3672.576,2538.27,Least Concern
Rate assume,Reptilia,Passeriformes,2161.292,977.77,Least Concern
Hand service,Actinopterygii,Anura,4874.193,1226.32,Critically Endangered
Shake blue,Aves,Passeriformes,130.572,1307.18,Vulnerable
Serious land,Reptilia,Rodentia,4786.512,2763.78,Critically Endangered
Reveal marriage,Actinopterygii,Anura,92.303,1459.74,Vulnerable
Short year,Mammalia,Squamata,3410.93,2459.22,Endangered
Rise fast,Reptilia,Anura,4534.983,418.52,Vulnerable
Never give,Actinopterygii,Carnivora,2221.57,2486.69,Near Threatened
Bag age,Amphibia,Squamata,3217.133,2672.34,Vulnerable
Now speech,Reptilia,Anura,3127.999,2754.29,Vulnerable
Time true,Amphibia,Primates,737.208,782.24,Critically Endangered
Population the,Actinopterygii,Passeriformes,4326.32,857.18,Extinct in the Wild
Right cell,Actinopterygii,Primates,3684.529,813.47,Endangered
Seem real,Amphibia,Primates,3670.705,2878.51,Extinct in the Wild
Responsibility leg,Amphibia,Primates,2141.37,189.5,Least Concern
What yes,Amphibia,Carnivora,703.349,487.88,Least Concern
Environment dark,Reptilia,Carnivora,1905.748,1166.24,Critically Endangered
Charge campaign,Reptilia,Primates,4247.943,1562.39,Extinct in the Wild
Boy husband,Actinopterygii,Passeriformes,1951.535,2790.39,Least Concern
One late,Aves,Rodentia,4087.944,1991.42,Endangered
Better fact,Reptilia,Passeriformes,2121.922,721.48,Near Threatened
While pretty,Amphibia,Carnivora,4066.651,2546.64,Least Concern
Weight bad,Actinopterygii,Rodentia,833.517,654.56,Extinct in the Wild
Follow house,Aves,Rodentia,3674.723,1661.79,Vulnerable
Pm may,Actinopterygii,Anura,1421.213,2489.57,Endangered
Avoid more,Aves,Squamata,544.856,2296.76,Extinct in the Wild
Technology special,Amphibia,Rodentia,311.825,594.04,Vulnerable
Parent mean,Mammalia,Anura,1994.793,805.16,Endangered
Hot trouble,Reptilia,Passeriformes,1103.813,2095.81,Near Threatened
Generation enjoy,Amphibia,Primates,2708.631,1092.86,Endangered
Close throw,Reptilia,Rodentia,4381.752,516.37,Endangered
Feeling oil,Reptilia,Carnivora,2096.636,420.59,Endangered
But yet,Reptilia,Primates,1226.944,391.4,Critically Endangered
Science carry,Amphibia,Rodentia,1160.776,1234.86,Critically Endangered
Drive report,Reptilia,Squamata,958.741,1191.15,Extinct in the Wild
Change scene,Mammalia,Carnivora,963.111,2686.66,Endangered
Couple join,Actinopterygii,Rodentia,826.475,809.1,Vulnerable
There structure,Reptilia,Primates,2083.16,1567.69,Endangered
Reach agree,Aves,Anura,3777.926,1706.5,Least Concern
Suggest age,Mammalia,Passeriformes,2815.181,2849.21,Extinct in the Wild
Whatever speech,Reptilia,Carnivora,3387.497,2585.7,Vulnerable
Social look,Reptilia,Passeriformes,1785.51,1569.74,Critically Endangered
Fire bring,Reptilia,Primates,104.787,2970.03,Extinct in the Wild
Full which,Reptilia,Rodentia,384.405,838.2,Critically Endangered
Today production,Reptilia,Primates,498.551,829.84,Critically Endangered
Assume court,Mammalia,Anura,4871.977,1829.85,Near Threatened
Commercial data,Aves,Passeriformes,3829.338,479.74,Extinct in the Wild
International mind,Reptilia,Passeriformes,4566.307,1396.19,Vulnerable
Wait prepare,Amphibia,Squamata,3766.998,1840.45,Extinct in the Wild
Cut animal,Mammalia,Primates,2239.843,474.07,Least Concern
Service part,Actinopterygii,Anura,1826.213,103.2,Least Concern
Crime investment,Mammalia,Primates,4260.475,624.33,Near Threatened
Body property,Reptilia,Passeriformes,4249.978,397.87,Least Concern
Because compare,Reptilia,Anura,2053.242,2780.5,Vulnerable
Mention black,Amphibia,Primates,1509.378,2656.63,Least Concern
Nice PM,Aves,Rodentia,2073.049,664.99,Least Concern
Challenge former,Aves,Anura,3024.211,2358.23,Extinct in the Wild
Rock significant,Aves,Passeriformes,1543.756,2125.13,Near Threatened
System radio,Amphibia,Carnivora,2847.342,809.75,Vulnerable
One wall,Reptilia,Anura,4148.258,502.0,Extinct in the Wild
Give amount,Reptilia,Rodentia,912.139,1383.07,Endangered
Recently study,Mammalia,Rodentia,3982.0,10.83,Extinct in the Wild
Nation world,Reptilia,Primates,710.415,1508.57,Extinct in the Wild
Crime just,Reptilia,Anura,3253.059,1389.23,Critically Endangered
Box raise,Actinopterygii,Rodentia,4770.121,1669.65,Least Concern
Produce decide,Reptilia,Rodentia,1654.243,394.69,Endangered
Television open,Aves,Primates,3213.64,2152.53,Extinct in the Wild
Spend serious,Reptilia,Anura,3991.222,517.77,Extinct in the Wild
Pay return,Reptilia,Passeriformes,4614.985,963.35,Least Concern
Difference responsibility,Actinopterygii,Anura,4343.272,2963.56,Endangered
Moment program,Aves,Squamata,1973.271,2802.3,Near Threatened
Tax example,Actinopterygii,Passeriformes,1186.211,723.98,Vulnerable
Two collection,Aves,Primates,33.04,1630.33,Least Concern
Trip relate,Amphibia,Passeriformes,1540.947,1075.01,Endangered
