species,class,order,weight_kg,length_cm,conservation_status
Per really,Actinopterygii,Primates,3270.584,2459.36,Least Concern
Full television,Amphibia,Primates,2893.66,2466.19,Least Concern
Against prevent,Amphibia,Primates,2631.902,2692.86,Critically Endangered
Major Congress,Aves,Anura,4675.91,419.71,Vulnerable
Explain across,Reptilia,Passeriformes,4925.726,2829.9,Extinct in the Wild
Just evidence,Aves,Primates,3789.558,287.07,Extinct in the Wild
There thought,Amphibia,Primates,3585.871,590.02,Extinct in the Wild
Indeed decade,Actinopterygii,Passeriformes,1341.057,29.08,Endangered
Become energy,Reptilia,Anura,996.536,1726.91,Endangered
Economic hear,Mammalia,Carnivora,2000.764,2881.32,Near Threatened
Ball eye,Mammalia,Passeriformes,1613.307,1922.63,Near Threatened
Fund sense,Aves,Squamata,227.352,2525.79,Endangered
Fight audience,Mammalia,Primates,3291.073,1873.08,Extinct in the Wild
Rather theory,Amphibia,Primates,3215.361,2613.68,Critically Endangered
Born main,Amphibia,Primates,3823.439,2988.53,Vulnerable
Front talk,Mammalia,Primates,506.514,2984.55,Least Concern
Yard may,Amphibia,Rodentia,3175.905,1729.95,Critically Endangered
Nice arm,Amphibia,Rodentia,4763.922,542.47,Extinct in the Wild
End record,Actinopterygii,Anura,4177.226,1817.34,Vulnerable
Finish rich,Reptilia,Rodentia,3880.52,1929.73,Vulnerable
Cost contain,Amphibia,Anura,954.715,2183.42,Near Threatened
Life statement,Mammalia,Carnivora,2733.878,2626.43,Endangered
Positive trouble,Reptilia,Passeriformes,2778.118,1773.3,Vulnerable
Soldier baby,Actinopterygii,Primates,1633.92,2713.17,Extinct in the Wild
Manage have,Aves,Carnivora,4322.786,1691.32,Critically Endangered
Walk know,Aves,Rodentia,1685.203,1114.23,Extinct in the Wild
However mention,Mammalia,Squamata,1534.021,660.56,Least Concern
Study soon,Mammalia,Passeriformes,451.763,199.2,Extinct in the Wild
Happen image,Aves,Carnivora,2393.657,866.08,Near Threatened
Why give,Mammalia,Primates,822.268,2626.68,Critically Endangered
Break can,Aves,Carnivora,1929.832,2835.96,Extinct in the Wild
Wear indicate,Amphibia,Anura,2722.769,2368.88,Least Concern
Mr hit,Amphibia,Primates,2139.184,11.17,Near Threatened
Store economic,Actinopterygii,Anura,1583.056,1079.18,Extinct in the Wild
Our personal,Amphibia,Primates,1364.983,2126.74,Endangered
Past across,Amphibia,Carnivora,3484.835,694.13,Least Concern
Race speech,Reptilia,Rodentia,1348.718,588.29,Vulnerable
Population air,Reptilia,Squamata,960.02,2030.82,Vulnerable
Group clearly,Amphibia,Carnivora,3587.306,2934.91,Extinct in the Wild
South instead,Aves,Anura,4301.17,1400.16,Extinct in the Wild
Design size,Aves,Primates,2603.878,1477.96,Vulnerable
Top college,Mammalia,Carnivora,1383.726,2481.43,Extinct in the Wild
Science scientist,Reptilia,Passeriformes,2761.255,2102.65,Endangered
Full meet,Aves,Primates,4093.171,2325.4,Critically Endangered
Sea letter,Mammalia,Carnivora,1230.691,1882.61,Least Concern
Project great,Amphibia,Squamata,1093.382,2534.38,Extinct in the Wild
Cultural measure,Actinopterygii,Anura,1265.308,1993.31,Least Concern
Election use,Actinopterygii,Carnivora,3053.901,2019.73,Extinct in the Wild
Individual person,Reptilia,Carnivora,470.498,1028.48,Extinct in the Wild
Military evidence,Amphibia,Passeriformes,709.557,200.13,Endangered
Teach under,Mammalia,Primates,4537.69,1109.07,Extinct in the Wild
Rather music,Mammalia,Passeriformes,4578.926,2311.06,Near Threatened
Baby purpose,Mammalia,Anura,3138.458,1097.31,Critically Endangered
My include,Actinopterygii,Rodentia,4146.041,1890.39,Endangered
Inside between,Amphibia,Squamata,75.43,2274.12,Endangered
Increase sport,Actinopterygii,Rodentia,3758.252,1575.14,Near Threatened
My state,Mammalia,Primates,4695.768,2863.39,Near Threatened
Particular financial,Actinopterygii,Passeriformes,99.86,2457.19,Extinct in the Wild
Station term,Aves,Primates,4561.682,734.55,Vulnerable
Outside war,Reptilia,Carnivora,757.306,2633.35,Vulnerable
Visit we,Actinopterygii,Carnivora,3907.839,840.71,Near Threatened
Center current,Aves,Primates,2177.184,1933.63,Extinct in the Wild
Involve somebody,Actinopterygii,Rodentia,1384.382,2008.65,Extinct in the Wild
Rate work,Actinopterygii,Anura,1471.482,2024.59,Vulnerable
Admit include,Actinopterygii,Passeriformes,3940.037,1446.89,Extinct in the Wild
Bed happy,Amphibia,Passeriformes,3374.631,258.84,Endangered
Risk sport,Reptilia,Primates,1905.561,1941.43,Least Concern
Compare by,Amphibia,Squamata,1206.468,1758.82,Vulnerable
Beautiful language,Aves,Primates,280.085,321.53,Vulnerable
Vote worker,Amphibia,Passeriformes,1588.201,141.41,Near Threatened
Education worker,Aves,Carnivora,1412.019,2632.56,Extinct in the Wild
Also heart,Actinopterygii,Passeriformes,1467.897,2518.64,Critically Endangered
About bed,Actinopterygii,Passeriformes,1759.087,1795.87,Extinct in the Wild
Hand recently,Actinopterygii,Anura,4615.49,1534.75,Critically Endangered
Interview teacher,Reptilia,Passeriformes,16.904,516.94,Least Concern
Machine image,Reptilia,Passeriformes,1299.997,1875.51,Extinct in the Wild
Food prepare,Amphibia,Anura,4094.815,1747.47,Critically Endangered
Prove prevent,Aves,Primates,728.776,1779.36,Critically Endangered
Art draw,Mammalia,Primates,3044.097,2735.33,Endangered
Baby enjoy,Mammalia,Passeriformes,430.848,517.37,Critically Endangered
Base daughter,Actinopterygii,Carnivora,2778.14,2269.7,Endangered
