species,class,order,weight_kg,length_cm,conservation_status
No we,Aves,Carnivora,3186.326,772.18,Vulnerable
Student defense,Amphibia,Passeriformes,3630.168,2584.5,Vulnerable
Sort more,Aves,Squamata,4978.466,788.09,Least Concern
Issue write,Reptilia,Anura,4993.121,2835.3,Endangered
Onto national,Amphibia,Passeriformes,4328.931,1341.29,Extinct in the Wild
Hair six,Aves,Rodentia,4339.453,2475.33,Vulnerable
Agent form,Aves,Rodentia,4928.479,2739.24,Near Threatened
Only soldier,Actinopterygii,Carnivora,861.932,1126.11,Critically Endangered
Response Republican,Actinopterygii,Rodentia,1162.171,931.99,Near Threatened
Evening book,Actinopterygii,Squamata,952.224,1640.84,Vulnerable
Real yourself,Reptilia,Rodentia,293.072,74.24,Least Concern
Year card,Actinopterygii,Passeriformes,2932.219,2290.51,Endangered
Significant everything,Reptilia,Squamata,601.832,1161.64,Endangered
Action want,Amphibia,Primates,477.101,820.7,Extinct in the Wild
Although couple,Amphibia,Squamata,1457.56,810.32,Vulnerable
Not wind,Mammalia,Passeriformes,2562.515,1019.86,Critically Endangered
Television stuff,Mammalia,Anura,385.328,2021.01,Critically Endangered
Call particular,Actinopterygii,Rodentia,1849.741,1392.49,Extinct in the Wild
Doctor pull,Aves,Squamata,919.742,876.29,Near Threatened
Star bag,Aves,Anura,1610.922,2748.82,Extinct in the Wild
Hit entire,Mammalia,Primates,4246.549,2487.22,Vulnerable
Relationship try,Amphibia,Primates,2475.073,2791.61,Critically Endangered
Television yes,Actinopterygii,Rodentia,4036.507,80.22,Critically Endangered
Evidence agent,Mammalia,Carnivora,814.628,624.52,Endangered
Yard operation,Aves,Squamata,4745.483,1395.82,Endangered
Fish laugh,Mammalia,Primates,3730.111,1490.05,Critically Endangered
Successful tell,Actinopterygii,Squamata,3339.636,1484.96,Critically Endangered
Development miss,Mammalia,Rodentia,2146.717,103.58,Least Concern
Information allow,Actinopterygii,Squamata,2195.214,1280.96,Near Threatened
Voice partner,Amphibia,Squamata,2744.82,1644.95,Near Threatened
Mother finish,Actinopterygii,Passeriformes,2531.328,754.5,Extinct in the Wild
Decide fear,Mammalia,Rodentia,3772.598,2190.68,Vulnerable
Should read,Actinopterygii,Rodentia,2889.066,2929.57,Endangered
Look design,Mammalia,Carnivora,3605.871,2508.69,Vulnerable
Stop certain,Aves,Squamata,4235.968,2812.33,Critically Endangered
Training safe,Amphibia,Anura,2169.71,2751.82,Endangered
Throw others,Reptilia,Primates,2382.732,2532.71,Least Concern
May end,Actinopterygii,Passeriformes,3267.016,28.78,Extinct in the Wild
Occur number,Mammalia,Squamata,3618.799,478.05,Vulnerable
Series thus,Mammalia,Primates,4295.772,1499.13,Endangered
Catch field,Actinopterygii,Passeriformes,288.599,1867.63,Critically Endangered
Adult feeling,Mammalia,Rodentia,2812.065,992.0,Near Threatened
Modern sister,Aves,Anura,2719.776,1983.5,Vulnerable
Argue today,Mammalia,Carnivora,115.152,2485.09,Extinct in the Wild
Must worry,Actinopterygii,Passeriformes,1101.705,1092.16,Endangered
Him write,Mammalia,Squamata,4656.011,2981.43,Least Concern
Back law,Aves,Passeriformes,2878.566,1421.48,Near Threatened
Score short,Actinopterygii,Passeriformes,2383.13,359.27,Extinct in the Wild
Determine sign,Mammalia,Rodentia,2464.355,853.7,Least Concern
Have police,Mammalia,Carnivora,4415.997,2010.12,Critically Endangered
Pm cover,Aves,Rodentia,4196.533,2215.41,Near Threatened
Trade life,Mammalia,Rodentia,782.294,691.3,Vulnerable
Owner the,Actinopterygii,Carnivora,2301.964,412.96,Critically Endangered
Join do,Amphibia,Carnivora,177.769,38.98,Least Concern
Sister begin,Aves,Carnivora,2683.378,1722.55,Near Threatened
A ever,Actinopterygii,Squamata,76.094,960.91,Critically Endangered
Key pretty,Actinopterygii,Rodentia,4755.358,226.41,Vulnerable
Size hair,Actinopterygii,Anura,1617.486,1701.87,Extinct in the Wild
Maybe trial,Actinopterygii,Squamata,3503.27,1899.25,Least Concern
Full senior,Aves,Anura,4792.36,1668.9,Extinct in the Wild
Imagine blue,Actinopterygii,Passeriformes,1198.28,2454.49,Vulnerable
Want his,Actinopterygii,Anura,1781.057,1821.52,Least Concern
Character recently,Actinopterygii,Squamata,538.978,1700.21,Near Threatened
Interest teach,Amphibia,Passeriformes,185.31,2689.0,Extinct in the Wild
Also listen,Mammalia,Rodentia,4369.26,2059.11,Near Threatened
Although skin,Reptilia,Rodentia,4990.407,1455.49,Extinct in the Wild
Throughout kid,Mammalia,Rodentia,3271.909,1924.41,Least Concern
Fast close,Reptilia,Passeriformes,4898.49,2314.45,Critically Endangered
Check young,Actinopterygii,Anura,2686.662,2290.58,Critically Endangered
Prove organization,Reptilia,Squamata,1333.153,2382.98,Endangered
Material young,Mammalia,Anura,1299.099,2121.94,Critically Endangered
Agreement drive,Actinopterygii,Primates,3453.8,882.95,Critically Endangered
Image when,Amphibia,Anura,2749.153,896.94,Critically Endangered
Nation style,Amphibia,Rodentia,4071.056,87.93,Extinct in the Wild
Concern ago,Actinopterygii,Carnivora,4502.544,2364.9,Near Threatened
Crime ready,Amphibia,Squamata,2728.827,2463.43,Vulnerable
Thing safe,Mammalia,Rodentia,3972.18,756.2,Near Threatened
Land they,Reptilia,Rodentia,3995.002,2113.35,Vulnerable
Offer some,Reptilia,Squamata,3313.484,2779.02,Least Concern
Democratic candidate,Amphibia,Squamata,2094.679,2928.08,Endangered
There guess,Reptilia,Passeriformes,1311.716,2885.88,Endangered
Production trip,Actinopterygii,Rodentia,1711.517,1702.01,Critically Endangered
White beat,Mammalia,Carnivora,4019.578,1376.7,Near Threatened
Government today,Amphibia,Primates,2192.926,2820.01,Critically Endangered
Whose worry,Actinopterygii,Rodentia,1948.082,448.71,Extinct in the Wild
Care should,Aves,Passeriformes,123.724,1963.2,Critically Endangered
Why Democrat,Mammalia,Squamata,888.248,979.46,Endangered
Deal part,Amphibia,Carnivora,1063.93,559.39,Extinct in the Wild
After baby,Mammalia,Rodentia,4122.102,1388.82,Vulnerable
Arm doctor,Aves,Primates,1807.948,2971.05,Least Concern
Cost smile,Actinopterygii,Primates,141.722,125.08,Least Concern
Someone gun,Reptilia,Primates,214.859,2859.04,Extinct in the Wild
Picture music,Amphibia,Anura,2468.15,1331.08,Least Concern
Town west,Reptilia,Anura,2502.334,2486.38,Near Threatened
Area field,Actinopterygii,Rodentia,1037.031,1518.72,Endangered
Truth audience,Mammalia,Rodentia,3570.592,2481.46,Critically Endangered
Himself glass,Actinopterygii,Passeriformes,4695.157,412.39,Vulnerable
Open without,Amphibia,Rodentia,555.753,910.44,Vulnerable
Kitchen store,Amphibia,Carnivora,3131.627,2672.97,Least Concern
Early run,Aves,Anura,2741.327,111.93,Vulnerable
Figure already,Reptilia,Squamata,4074.648,2909.92,Vulnerable
Front more,Mammalia,Primates,3008.54,1051.23,Extinct in the Wild
Whatever experience,Aves,Passeriformes,403.528,1477.83,Critically Endangered
Majority may,Mammalia,Anura,1605.778,1785.82,Vulnerable
Professor which,Mammalia,Squamata,2206.853,1042.33,Endangered
