species,class,order,weight_kg,length_cm,conservation_status
Want focus,Amphibia,Primates,4665.166,2390.64,Extinct in the Wild
Well stuff,Actinopterygii,Rodentia,3993.191,1826.55,Critically Endangered
Great research,Actinopterygii,Primates,3223.646,1925.02,Critically Endangered
Individual coach,Reptilia,Anura,3674.162,1344.27,Near Threatened
Bad tell,Mammalia,Anura,1013.863,1678.83,Critically Endangered
Window letter,Aves,Squamata,2425.426,1536.29,Critically Endangered
Answer leave,Reptilia,Anura,550.95,1292.06,Extinct in the Wild
Some with,Aves,Rodentia,4242.008,2226.14,Extinct in the Wild
Heavy try,Actinopterygii,Carnivora,2547.564,684.81,Extinct in the Wild
One song,Amphibia,Primates,123.924,1731.75,Least Concern
Environmental measure,Amphibia,Squamata,842.481,1669.51,Near Threatened
Discover lose,Actinopterygii,Rodentia,862.657,1134.27,Near Threatened
College kind,Aves,Rodentia,1187.992,2093.15,Critically Endangered
Final goal,Reptilia,Primates,4556.606,2063.9,Critically Endangered
Ground state,Reptilia,Carnivora,3381.876,2630.57,Critically Endangered
View almost,Aves,Carnivora,1490.149,2944.14,Extinct in the Wild
Value way,Amphibia,Primates,1233.872,452.82,Endangered
Direction pull,Aves,Carnivora,2429.627,2758.1,Least Concern
Far would,Actinopterygii,Anura,2616.634,1131.63,Vulnerable
Drive impact,Actinopterygii,Primates,2455.061,2893.61,Least Concern
Choose range,Reptilia,Squamata,3829.155,1119.36,Near Threatened
Maintain option,Mammalia,Passeriformes,2209.548,864.16,Endangered
Itself exist,Amphibia,Primates,267.614,1837.91,Near Threatened
Party social,Aves,Anura,1517.854,460.61,Near Threatened
Region alone,Aves,Squamata,1993.562,1649.73,Critically Endangered
Enjoy teacher,Reptilia,Primates,1651.634,2396.02,Least Concern
News few,Actinopterygii,Carnivora,944.552,951.99,Least Concern
Discussion each,Amphibia,Squamata,1844.913,2342.93,Endangered
Various personal,Amphibia,Carnivora,4803.332,2831.77,Critically Endangered
Late pass,Actinopterygii,Anura,3607.648,616.79,Vulnerable
Name two,Reptilia,Squamata,3268.754,1323.46,Critically Endangered
Against lawyer,Amphibia,Squamata,3536.823,1605.91,Least Concern
Natural manager,Aves,Squamata,1252.344,558.05,Extinct in the Wild
Set country,Amphibia,Squamata,3877.957,1607.31,Vulnerable
Son ever,Aves,Anura,3986.717,1156.83,Vulnerable
Maintain pressure,Reptilia,Passeriformes,4970.105,1949.81,Endangered
Guess factor,Actinopterygii,Carnivora,1795.96,191.44,Extinct in the Wild
News interview,Reptilia,Squamata,2081.332,2277.53,Critically Endangered
Attack part,Mammalia,Anura,1645.464,2918.27,Critically Endangered
Program decade,Reptilia,Squamata,611.227,1451.2,Endangered
Issue suggest,Aves,Passeriformes,3701.392,1203.92,Near Threatened
Ask sea,Aves,Primates,2304.602,2237.01,Critically Endangered
Explain evidence,Mammalia,Passeriformes,419.532,1522.42,Extinct in the Wild
List lot,Actinopterygii,Squamata,3139.625,1742.49,Endangered
Visit degree,Mammalia,Rodentia,4627.908,192.99,Least Concern
Anyone attack,Mammalia,Rodentia,89.035,2265.67,Vulnerable
Within imagine,Mammalia,Carnivora,3312.875,2201.61,Least Concern
Receive exist,Amphibia,Rodentia,1901.465,1768.43,Extinct in the Wild
Nature simple,Aves,Anura,520.78,2918.44,Vulnerable
Traditional do,Actinopterygii,Primates,4875.144,1049.1,Critically Endangered
Affect toward,Mammalia,Squamata,1400.66,845.67,Least Concern
Nothing return,Actinopterygii,Carnivora,2863.165,2938.2,Extinct in the Wild
Record central,Reptilia,Anura,2166.945,143.77,Extinct in the Wild
Center situation,Reptilia,Squamata,4998.678,122.57,Critically Endangered
Put direction,Amphibia,Passeriformes,2584.243,1211.06,Vulnerable
Improve play,Amphibia,Anura,2290.816,871.87,Endangered
Visit success,Actinopterygii,Anura,2015.18,1068.38,Critically Endangered
Window own,Actinopterygii,Carnivora,3512.482,2226.78,Vulnerable
