species,class,order,weight_kg,length_cm,conservation_status
Actually cell,Aves,Anura,3300.601,1931.53,Critically Endangered
Owner and,Actinopterygii,Primates,1646.385,2082.45,Near Threatened
Certain little,Amphibia,Squamata,2522.374,496.55,Extinct in the Wild
Offer talk,Actinopterygii,Anura,3652.997,1367.7,Least Concern
Ahead peace,Mammalia,Passeriformes,3418.212,1763.43,Extinct in the Wild
Type attorney,Aves,Carnivora,1134.392,806.55,Near Threatened
Hundred against,Mammalia,Squamata,659.678,144.71,Vulnerable
Smile me,Mammalia,Passeriformes,4186.557,2364.05,Endangered
Almost off,Actinopterygii,Squamata,4710.289,848.6,Endangered
Least quality,Amphibia,Carnivora,1839.037,160.68,Endangered
Like skill,Amphibia,Carnivora,3081.77,1977.29,Least Concern
Maybe conference,Actinopterygii,Anura,1263.173,216.3,Vulnerable
Light ground,Aves,Primates,4763.648,1773.21,Near Threatened
Change could,Mammalia,Primates,2646.785,417.52,Near Threatened
Remain control,Amphibia,Anura,1203.942,311.18,Critically Endangered
Method get,Amphibia,Anura,3196.194,328.15,Critically Endangered
Ball difference,Aves,Rodentia,1635.113,2985.7,Critically Endangered
Plan officer,Actinopterygii,Squamata,291.945,1800.99,Least Concern
Author project,Reptilia,Rodentia,3199.855,577.16,Critically Endangered
Student spring,Amphibia,Anura,1555.639,695.24,Vulnerable
Any car,Reptilia,Carnivora,101.117,1913.1,Endangered
Business read,Actinopterygii,Squamata,1393.88,2232.09,Near Threatened
Happen law,Aves,Rodentia,416.749,1046.81,Vulnerable
Push main,Amphibia,Anura,3333.028,2296.22,Least Concern
Job east,Reptilia,Anura,4961.378,2056.16,Vulnerable
Similar month,Actinopterygii,Rodentia,2429.186,815.32,Endangered
Health shoulder,Mammalia,Carnivora,786.726,515.49,Near Threatened
Which painting,Reptilia,Carnivora,3593.947,1003.01,Endangered
Hope itself,Aves,Rodentia,4156.69,1139.46,Near Threatened
Age all,Amphibia,Primates,486.933,1648.97,Critically Endangered
Significant with,Amphibia,Rodentia,1721.198,703.77,Near Threatened
Official bad,Reptilia,Passeriformes,3527.89,454.53,Extinct in the Wild
Assume city,Actinopterygii,Primates,44.966,23.01,Near Threatened
Benefit matter,Mammalia,Anura,1596.247,2299.05,Vulnerable
Always strong,Reptilia,Carnivora,1318.199,1164.62,Least Concern
Eye have,Reptilia,Anura,4508.649,550.13,Least Concern
Report know,Reptilia,Anura,3219.93,1007.48,Near Threatened
Peace guy,Actinopterygii,Passeriformes,491.656,885.15,Extinct in the Wild
Give face,Actinopterygii,Passeriformes,3035.439,1612.24,Least Concern
Main we,Amphibia,Anura,1667.122,1652.1,Vulnerable
Article water,Actinopterygii,Passeriformes,2457.418,682.31,Critically Endangered
Strong energy,Actinopterygii,Primates,598.165,2931.01,Least Concern
Then fine,Mammalia,Passeriformes,4681.419,868.81,Near Threatened
First admit,Amphibia,Primates,637.281,2040.24,Near Threatened
Around time,Amphibia,Carnivora,56.162,428.48,Extinct in the Wild
Return eight,Reptilia,Rodentia,4774.774,2715.51,Vulnerable
Check fear,Actinopterygii,Primates,2609.29,278.86,Least Concern
Condition brother,Aves,Squamata,2535.278,1528.0,Least Concern
Teacher character,Reptilia,Passeriformes,2879.996,1607.23,Vulnerable
Price trip,Aves,Passeriformes,1935.159,518.18,Endangered
Growth perform,Amphibia,Passeriformes,3718.108,2039.57,Near Threatened
Raise middle,Amphibia,Squamata,530.304,1463.72,Extinct in the Wild
Environmental performance,Actinopterygii,Squamata,605.596,698.45,Extinct in the Wild
Situation road,Mammalia,Passeriformes,4130.112,1857.61,Critically Endangered
Officer create,Reptilia,Carnivora,1033.404,2824.51,Endangered
However foreign,Mammalia,Rodentia,3980.516,1576.58,Vulnerable
Anything read,Mammalia,Primates,1836.389,1168.64,Least Concern
President task,Amphibia,Anura,782.71,229.89,Least Concern
Direction truth,Amphibia,Passeriformes,1052.322,1340.73,Critically Endangered
Room probably,Actinopterygii,Primates,2011.003,1342.57,Least Concern
Heart bit,Mammalia,Primates,2138.786,2122.9,Endangered
Cultural college,Aves,Rodentia,3934.186,53.41,Vulnerable
Camera far,Mammalia,Passeriformes,4327.99,1977.92,Least Concern
Eight behind,Actinopterygii,Carnivora,2352.986,2785.64,Extinct in the Wild
Less thus,Amphibia,Anura,3194.923,874.01,Critically Endangered
Cut respond,Aves,Passeriformes,3880.595,2693.57,Near Threatened
Environmental gun,Mammalia,Primates,4040.515,43.38,Vulnerable
Key into,Reptilia,Primates,541.356,480.21,Critically Endangered
Bed glass,Aves,Passeriformes,1125.846,291.67,Extinct in the Wild
Itself off,Actinopterygii,Anura,541.085,532.33,Endangered
Against which,Aves,Passeriformes,2249.053,1046.61,Endangered
Thank education,Amphibia,Primates,351.267,1138.42,Endangered
Thus foot,Amphibia,Primates,3090.21,2695.79,Near Threatened
Issue girl,Reptilia,Carnivora,2707.185,2991.36,Near Threatened
Recognize as,Mammalia,Carnivora,3928.765,2293.37,Least Concern
Buy think,Mammalia,Anura,993.621,1669.38,Vulnerable
Idea back,Aves,Passeriformes,2329.274,61.63,Least Concern
Yard property,Mammalia,Anura,2134.386,1857.91,Vulnerable
Low action,Reptilia,Squamata,3930.281,2185.84,Vulnerable
Yourself billion,Mammalia,Passeriformes,3025.959,104.14,Vulnerable
Bill provide,Reptilia,Primates,3733.554,2261.11,Near Threatened
Draw radio,Amphibia,Rodentia,3692.917,2378.87,Extinct in the Wild
Past American,Amphibia,Squamata,4958.895,1662.59,Near Threatened
Late get,Actinopterygii,Anura,920.283,1839.73,Least Concern
American million,Aves,Carnivora,4349.246,2644.56,Near Threatened
Foreign home,Reptilia,Squamata,2682.044,2404.0,Least Concern
Policy leader,Actinopterygii,Rodentia,2870.168,745.23,Near Threatened
Oil give,Aves,Squamata,854.485,1795.64,Critically Endangered
Heart purpose,Aves,Anura,3387.406,1671.33,Least Concern
Tend present,Aves,Carnivora,4221.126,771.64,Critically Endangered
Court wait,Mammalia,Rodentia,2148.26,1343.9,Near Threatened
Receive beat,Reptilia,Squamata,136.164,1267.1,Endangered
Product whole,Amphibia,Squamata,1582.227,1217.37,Extinct in the Wild
Price around,Mammalia,Carnivora,3538.613,2271.79,Near Threatened
Various help,Aves,Carnivora,1322.093,1433.52,Vulnerable
Bit save,Amphibia,Passeriformes,2113.657,1387.65,Vulnerable
Watch most,Actinopterygii,Passeriformes,975.145,1839.57,Least Concern
Democratic page,Mammalia,Rodentia,3831.31,1538.57,Critically Endangered
Foreign agent,Actinopterygii,Squamata,4992.915,1234.91,Near Threatened
Explain stock,Actinopterygii,Passeriformes,625.217,2998.34,Extinct in the Wild
End conference,Aves,Passeriformes,272.086,1429.02,Vulnerable
Source reason,Amphibia,Passeriformes,3951.247,1316.42,Critically Endangered
Add record,Reptilia,Squamata,3447.292,1760.11,Critically Endangered
Year agree,Actinopterygii,Squamata,3997.437,1571.46,Near Threatened
Between appear,Aves,Passeriformes,4437.208,1336.44,Near Threatened
Figure personal,Actinopterygii,Passeriformes,1966.79,1571.84,Endangered
Series church,Actinopterygii,Passeriformes,2791.5,1808.74,Critically Endangered
Door media,Reptilia,Squamata,1337.32,403.27,Vulnerable
Federal area,Reptilia,Anura,2518.429,1049.61,Extinct in the Wild
Local attorney,Mammalia,Anura,329.235,500.88,Vulnerable
Remain another,Actinopterygii,Carnivora,3190.7,252.15,Critically Endangered
Bank future,Aves,Primates,317.557,922.2,Vulnerable
Voice leader,Mammalia,Passeriformes,3424.153,1522.24,Extinct in the Wild
Program near,Reptilia,Anura,738.482,1731.1,Extinct in the Wild
Move it,Reptilia,Carnivora,1187.06,188.66,Critically Endangered
Wind field,Reptilia,Passeriformes,3537.552,981.86,Near Threatened
Office pass,Aves,Carnivora,3113.463,2998.78,Extinct in the Wild
Family ever,Actinopterygii,Squamata,1488.894,1456.64,Least Concern
Care wrong,Aves,Primates,1758.385,1249.22,Near Threatened
Interview issue,Aves,Rodentia,3810.927,2631.44,Least Concern
Big often,Mammalia,Squamata,930.542,2311.23,Least Concern
Our dog,Aves,Squamata,3997.389,1872.54,Endangered
Establish should,Actinopterygii,Primates,691.667,253.44,Near Threatened
Bed top,Aves,Passeriformes,3328.014,2871.42,Critically Endangered
Expert still,Amphibia,Passeriformes,2980.871,959.54,Critically Endangered
Ask official,Mammalia,Anura,2878.419,1832.32,Endangered
Court forward,Actinopterygii,Primates,1105.774,1575.96,Endangered
Magazine but,Reptilia,Squamata,3219.372,1874.95,Vulnerable
Discuss measure,Mammalia,Passeriformes,7.069,701.25,Endangered
Either truth,Mammalia,Passeriformes,3927.51,32.47,Extinct in the Wild
Sense watch,Mammalia,Carnivora,2863.767,2503.71,Vulnerable
Spend allow,Aves,Rodentia,3117.554,2481.77,Extinct in the Wild
Bad move,Aves,Primates,3356.089,8.53,Endangered
Build leader,Amphibia,Rodentia,4053.771,399.32,Critically Endangered
Should physical,Reptilia,Rodentia,4026.029,551.47,Endangered
Already pretty,Actinopterygii,Anura,873.146,1406.24,Vulnerable
Could cut,Aves,Squamata,4249.574,256.35,Least Concern
South short,Reptilia,Squamata,588.629,1091.32,Near Threatened
Truth require,Mammalia,Rodentia,3563.648,145.84,Critically Endangered
Charge while,Amphibia,Squamata,2030.362,1247.68,Vulnerable
Baby compare,Reptilia,Primates,3645.742,1323.28,Vulnerable
Team environment,Mammalia,Passeriformes,4752.177,1109.41,Endangered
Here director,Mammalia,Primates,3031.899,1142.8,Least Concern
Age down,Aves,Squamata,2589.997,1706.02,Vulnerable
Lot play,Actinopterygii,Carnivora,1012.957,1302.76,Critically Endangered
Probably Mr,Mammalia,Rodentia,3349.049,2568.24,Extinct in the Wild
Thousand whole,Amphibia,Squamata,2388.321,388.15,Endangered
Through why,Actinopterygii,Carnivora,2173.89,970.58,Critically Endangered
Peace tree,Actinopterygii,Squamata,4361.613,1404.36,Near Threatened
Pattern keep,Reptilia,Squamata,1171.159,90.79,Near Threatened
Good rule,Actinopterygii,Primates,1616.065,1301.71,Least Concern
Series know,Mammalia,Primates,3345.953,487.19,Extinct in the Wild
Expect material,Mammalia,Rodentia,4255.216,1374.69,Near Threatened
Cell Republican,Amphibia,Primates,179.572,1445.86,Least Concern
Military look,Actinopterygii,Passeriformes,4851.888,2926.94,Vulnerable
Must thought,Reptilia,Passeriformes,2544.233,1566.16,Least Concern
Again girl,Actinopterygii,Primates,4865.354,456.39,Vulnerable
A color,Reptilia,Carnivora,2129.545,857.32,Extinct in the Wild
Night happen,Mammalia,Carnivora,732.876,2152.64,Endangered
Car fund,Actinopterygii,Squamata,3624.376,620.32,Critically Endangered
Early drop,Amphibia,Rodentia,3859.828,1388.03,Endangered
Shoulder blue,Mammalia,Carnivora,3271.504,742.48,Critically Endangered
