species,class,order,weight_kg,length_cm,conservation_status
Another meet,Amphibia,Squamata,580.913,1611.94,Extinct in the Wild
Staff large,Amphibia,Rodentia,2999.056,2610.63,Critically Endangered
Nearly right,Mammalia,Passeriformes,1789.171,1104.11,Vulnerable
Charge meet,Actinopterygii,Anura,3811.998,1551.27,Near Threatened
Pretty history,Aves,Passeriformes,3621.467,1494.94,Critically Endangered
First action,Actinopterygii,Primates,1936.463,1223.73,Endangered
Capital current,Aves,Passeriformes,1146.152,1953.0,Extinct in the Wild
Reach light,Aves,Carnivora,3764.781,469.02,Extinct in the Wild
Explain benefit,Amphibia,Rodentia,485.89,522.12,Vulnerable
Party seat,Mammalia,Squamata,2949.296,1912.18,Critically Endangered
Common of,Reptilia,Squamata,3445.067,2399.05,Critically Endangered
When control,Actinopterygii,Rodentia,1548.081,1557.76,Least Concern
Option practice,Reptilia,Passeriformes,3029.353,1056.53,Critically Endangered
Hotel win,Actinopterygii,Passeriformes,852.079,6.49,Vulnerable
Citizen moment,Actinopterygii,Passeriformes,1878.194,1760.35,Endangered
Page job,Amphibia,Carnivora,4727.69,823.43,Extinct in the Wild
Still audience,Mammalia,Anura,1584.417,1049.25,Extinct in the Wild
Paper tell,Aves,Rodentia,3106.467,694.41,Near Threatened
Offer quite,Aves,Primates,2204.168,2108.78,Near Threatened
Lawyer drive,Aves,Passeriformes,201.695,1512.15,Least Concern
Each hard,Aves,Carnivora,3987.366,99.19,Critically Endangered
Although old,Amphibia,Passeriformes,2545.773,2372.36,Vulnerable
None individual,Reptilia,Anura,1110.77,903.52,Endangered
Beyond week,Actinopterygii,Rodentia,4277.878,1372.09,Least Concern
Wrong return,Aves,Primates,3741.587,1199.17,Near Threatened
Take east,Mammalia,Primates,1423.229,494.67,Near Threatened
Necessary seat,Mammalia,Passeriformes,281.248,445.02,Near Threatened
Any history,Actinopterygii,Carnivora,1512.189,1664.99,Least Concern
Option want,Amphibia,Primates,3724.739,2053.88,Vulnerable
Art which,Mammalia,Carnivora,1837.096,2974.94,Near Threatened
One follow,Reptilia,Carnivora,2996.899,2130.09,Extinct in the Wild
Least box,Actinopterygii,Rodentia,1108.114,2510.09,Endangered
Write drug,Aves,Passeriformes,363.774,510.02,Extinct in the Wild
Official road,Mammalia,Anura,859.311,1089.74,Near Threatened
Necessary mention,Aves,Primates,1380.859,686.84,Least Concern
Claim deal,Reptilia,Squamata,3911.533,1639.44,Near Threatened
People data,Mammalia,Anura,4121.432,353.26,Endangered
Challenge sound,Aves,Rodentia,648.814,2160.06,Extinct in the Wild
Note chair,Aves,Rodentia,2728.594,1112.34,Endangered
Along least,Aves,Squamata,4482.228,1218.38,Least Concern
Investment coach,Actinopterygii,Carnivora,4729.767,967.5,Least Concern
Professor hard,Mammalia,Primates,2645.58,1408.29,Extinct in the Wild
A structure,Reptilia,Carnivora,1025.939,1281.53,Least Concern
North owner,Reptilia,Primates,1262.689,354.81,Near Threatened
Now within,Reptilia,Anura,4802.048,2968.49,Critically Endangered
Nor wait,Mammalia,Squamata,241.337,52.57,Near Threatened
Change cover,Aves,Squamata,3805.635,2356.83,Critically Endangered
Figure address,Aves,Anura,2468.273,932.73,Critically Endangered
Majority apply,Actinopterygii,Carnivora,2533.529,2584.0,Vulnerable
Citizen behind,Actinopterygii,Primates,2989.303,943.22,Extinct in the Wild
Left perhaps,Amphibia,Primates,451.775,2308.57,Vulnerable
Land million,Aves,Carnivora,106.421,763.69,Near Threatened
Ground special,Amphibia,Passeriformes,862.787,12.15,Endangered
Become game,Reptilia,Anura,4938.598,1085.41,Least Concern
Director rich,Aves,Anura,4554.946,25.36,Endangered
Player space,Mammalia,Rodentia,1557.219,2677.6,Near Threatened
Certainly science,Reptilia,Carnivora,1480.955,1353.65,Least Concern
Least pattern,Aves,Rodentia,4082.133,1611.53,Extinct in the Wild
Forward begin,Reptilia,Primates,2521.556,1083.64,Extinct in the Wild
Third management,Actinopterygii,Anura,833.8,385.28,Endangered
Sign foreign,Actinopterygii,Carnivora,1330.699,2102.22,Vulnerable
Them of,Actinopterygii,Anura,203.566,1241.15,Critically Endangered
During suggest,Mammalia,Anura,2226.461,2988.7,Extinct in the Wild
Concern fight,Mammalia,Passeriformes,3964.55,2064.83,Vulnerable
Reality word,Reptilia,Rodentia,4341.617,316.04,Least Concern
Service much,Reptilia,Carnivora,1166.728,2319.46,Critically Endangered
Seven wear,Actinopterygii,Carnivora,693.441,459.6,Endangered
Organization matter,Amphibia,Primates,1325.164,181.68,Critically Endangered
While coach,Actinopterygii,Squamata,4621.705,2884.7,Vulnerable
Money view,Aves,Anura,835.381,528.76,Extinct in the Wild
Keep account,Actinopterygii,Anura,3190.43,1387.31,Critically Endangered
World single,Amphibia,Carnivora,492.689,2646.99,Extinct in the Wild
Particularly floor,Aves,Passeriformes,1942.803,513.74,Vulnerable
Road government,Reptilia,Carnivora,3877.746,547.01,Vulnerable
Main both,Actinopterygii,Anura,2414.302,1483.63,Critically Endangered
None involve,Reptilia,Primates,3645.296,1769.32,Extinct in the Wild
See only,Reptilia,Carnivora,1051.592,2903.54,Endangered
Lose road,Mammalia,Squamata,677.907,2098.62,Endangered
Remain future,Actinopterygii,Carnivora,360.164,2703.75,Least Concern
Year minute,Mammalia,Squamata,3516.731,1848.25,Critically Endangered
Official movie,Mammalia,Squamata,4605.867,1422.67,Endangered
Yet friend,Aves,Anura,1952.458,2083.02,Least Concern
Case prove,Aves,Anura,2504.019,1629.55,Vulnerable
Laugh sing,Aves,Rodentia,4528.138,815.73,Near Threatened
Security world,Aves,Passeriformes,2562.287,1440.62,Endangered
Economic conference,Aves,Squamata,1294.46,2883.65,Extinct in the Wild
Any condition,Mammalia,Anura,3322.551,573.94,Critically Endangered
Energy almost,Actinopterygii,Rodentia,856.549,1344.86,Extinct in the Wild
Onto PM,Amphibia,Primates,854.558,1418.91,Endangered
Couple future,Amphibia,Passeriformes,1618.657,1573.59,Least Concern
Seven building,Actinopterygii,Squamata,2256.167,636.59,Critically Endangered
Growth design,Amphibia,Carnivora,4541.865,1809.96,Near Threatened
Clearly paper,Mammalia,Rodentia,4556.545,1523.83,Near Threatened
Kid summer,Amphibia,Primates,3985.23,1950.3,Near Threatened
School business,Reptilia,Primates,203.053,919.25,Endangered
Billion face,Mammalia,Squamata,742.675,1890.92,Critically Endangered
There seek,Actinopterygii,Anura,1120.908,1566.57,Near Threatened
Senior knowledge,Amphibia,Squamata,4137.469,873.84,Near Threatened
Tree manage,Amphibia,Primates,1193.616,229.79,Endangered
Manage nation,Actinopterygii,Carnivora,32.811,398.19,Critically Endangered
Feel claim,Mammalia,Carnivora,1278.272,948.35,Endangered
Most he,Mammalia,Anura,34.017,2139.65,Endangered
Amount computer,Actinopterygii,Rodentia,3575.188,1429.4,Near Threatened
Face both,Mammalia,Anura,4707.055,753.35,Vulnerable
Yes line,Actinopterygii,Rodentia,925.05,2443.6,Near Threatened
Data writer,Actinopterygii,Passeriformes,2026.856,1041.82,Least Concern
Change art,Mammalia,Carnivora,3821.707,2416.82,Vulnerable
Page machine,Amphibia,Squamata,744.679,1974.53,Extinct in the Wild
School break,Aves,Anura,4048.152,675.13,Endangered
Past these,Mammalia,Rodentia,4948.93,2786.3,Near Threatened
Daughter radio,Reptilia,Rodentia,4141.179,1433.18,Least Concern
Hard others,Reptilia,Anura,2628.754,2274.27,Near Threatened
Range too,Aves,Carnivora,4650.406,1273.43,Least Concern
Child remain,Actinopterygii,Passeriformes,3999.778,2054.68,Vulnerable
Voice and,Mammalia,Carnivora,4364.228,2448.54,Critically Endangered
Through plant,Aves,Rodentia,4672.509,570.85,Extinct in the Wild
Feel we,Aves,Anura,4072.416,1800.72,Least Concern
Final kitchen,Aves,Carnivora,4459.405,1738.5,Extinct in the Wild
Join east,Reptilia,Squamata,1046.739,845.26,Critically Endangered
Rule home,Aves,Primates,1295.253,990.7,Endangered
Have international,Reptilia,Anura,4999.993,1017.77,Least Concern
Point industry,Aves,Rodentia,2596.036,1582.63,Vulnerable
Matter hot,Aves,Primates,2202.38,1742.89,Least Concern
Room run,Aves,Carnivora,4739.17,2569.58,Endangered
Young serve,Amphibia,Primates,219.174,2085.67,Extinct in the Wild
Religious quite,Amphibia,Carnivora,1770.805,693.22,Critically Endangered
Year stop,Aves,Rodentia,4238.175,118.66,Least Concern
Citizen another,Reptilia,Squamata,4752.067,2777.68,Least Concern
Affect improve,Reptilia,Anura,3539.75,2705.29,Critically Endangered
Table cold,Reptilia,Carnivora,900.456,250.02,Vulnerable
Project early,Actinopterygii,Primates,2416.146,646.53,Least Concern
Ahead score,Amphibia,Rodentia,290.416,216.45,Vulnerable
Resource series,Actinopterygii,Passeriformes,2462.638,1126.31,Critically Endangered
Tv such,Actinopterygii,Squamata,4794.22,1063.29,Vulnerable
Chance player,Mammalia,Primates,1415.287,945.0,Endangered
Past control,Amphibia,Rodentia,3370.582,2856.28,Vulnerable
Close party,Amphibia,Anura,758.072,1973.1,Least Concern
Social Mr,Actinopterygii,Carnivora,220.42,2684.47,Near Threatened
Admit price,Actinopterygii,Passeriformes,3632.189,2213.73,Vulnerable
Foot prove,Aves,Rodentia,2883.643,2784.82,Least Concern
Entire across,Mammalia,Rodentia,97.102,956.08,Extinct in the Wild
Unit age,Reptilia,Rodentia,4358.898,2116.37,Critically Endangered
Race that,Amphibia,Primates,583.069,1791.35,Endangered
Career law,Amphibia,Passeriformes,2492.389,978.66,Endangered
He range,Actinopterygii,Anura,3816.993,1549.36,Least Concern
Live who,Aves,Anura,3984.114,1841.65,Least Concern
Him stuff,Actinopterygii,Carnivora,2440.991,2213.43,Endangered
Character reach,Actinopterygii,Passeriformes,4387.419,2714.42,Least Concern
Reflect opportunity,Aves,Anura,2257.562,2494.69,Endangered
Who fire,Aves,Anura,2848.244,1333.01,Endangered
Last risk,Amphibia,Squamata,2157.827,74.03,Critically Endangered
Break site,Reptilia,Squamata,1000.43,1586.42,Vulnerable
Perhaps final,Reptilia,Carnivora,4745.209,1437.46,Least Concern
Impact stop,Aves,Rodentia,4901.125,2840.92,Critically Endangered
View religious,Amphibia,Anura,2965.199,1256.51,Extinct in the Wild
Over up,Reptilia,Primates,1023.883,1688.95,Vulnerable
Describe place,Reptilia,Anura,2971.632,1283.05,Extinct in the Wild
Father system,Actinopterygii,Rodentia,3819.458,2355.24,Vulnerable
Box behavior,Reptilia,Carnivora,2278.697,1276.06,Least Concern
Cost measure,Aves,Carnivora,3515.191,176.83,Critically Endangered
Single social,Aves,Primates,4623.529,2984.75,Critically Endangered
Network state,Mammalia,Carnivora,2319.362,1459.39,Vulnerable
Experience next,Reptilia,Rodentia,2598.46,1952.2,Extinct in the Wild
Simply data,Aves,Rodentia,4634.396,703.47,Critically Endangered
Performance beautiful,Aves,Rodentia,1567.537,182.96,Extinct in the Wild
Itself physical,Aves,Squamata,1721.712,2494.22,Endangered
Ability single,Reptilia,Rodentia,3225.34,2929.39,Near Threatened
I western,Amphibia,Anura,3873.005,2663.74,Least Concern
General share,Amphibia,Rodentia,741.805,2444.41,Endangered
Policy area,Actinopterygii,Carnivora,1992.007,170.85,Critically Endangered
Chair speak,Actinopterygii,Anura,2293.507,2661.81,Least Concern
Again peace,Amphibia,Rodentia,4906.572,2829.06,Endangered
Fall no,Mammalia,Primates,2584.86,2717.59,Near Threatened
Discuss effort,Reptilia,Carnivora,3462.938,1390.43,Critically Endangered
Safe shake,Aves,Squamata,3923.364,396.23,Critically Endangered
Trial open,Mammalia,Squamata,3776.944,505.13,Endangered
