species,class,order,weight_kg,length_cm,conservation_status
Surface fill,Amphibia,Anura,4819.415,2943.15,Near Threatened
Prevent away,Aves,Passeriformes,595.894,1590.51,Endangered
Occur cell,Amphibia,Carnivora,2925.597,2658.09,Near Threatened
Share risk,Aves,Carnivora,3094.234,2693.2,Vulnerable
Front several,Mammalia,Squamata,3434.187,1219.19,Critically Endangered
Trouble glass,Actinopterygii,Carnivora,4614.24,782.03,Near Threatened
Tonight energy,Amphibia,Anura,3200.847,933.62,Near Threatened
Even mission,Reptilia,Rodentia,3666.203,2171.98,Least Concern
Which ago,Mammalia,Carnivora,2854.537,1974.77,Vulnerable
Nearly one,Aves,Rodentia,66.671,1969.98,Least Concern
Civil practice,Mammalia,Anura,3173.764,1629.38,Vulnerable
Always guy,Mammalia,Squamata,1164.078,2444.13,Extinct in the Wild
Defense citizen,Amphibia,Anura,640.082,1195.96,Near Threatened
Medical reflect,Reptilia,Rodentia,329.569,1779.78,Vulnerable
Month often,Reptilia,Rodentia,2471.553,41.77,Vulnerable
Same business,Amphibia,Passeriformes,2170.376,2030.18,Vulnerable
Tend kid,Mammalia,Carnivora,828.647,1931.86,Extinct in the Wild
Pay care,Mammalia,Anura,2305.873,2854.63,Near Threatened
Realize fire,Mammalia,Primates,4556.302,665.14,Endangered
College more,Mammalia,Squamata,2497.565,1135.04,Endangered
Agent top,Aves,Rodentia,3400.288,503.07,Least Concern
Measure boy,Mammalia,Passeriformes,4522.765,978.75,Near Threatened
Type difference,Aves,Anura,4341.649,1448.52,Extinct in the Wild
Method recent,Actinopterygii,Carnivora,1514.126,693.93,Endangered
Easy affect,Actinopterygii,Passeriformes,3357.133,12.16,Endangered
Thank traditional,Amphibia,Anura,117.723,2786.95,Least Concern
Be beyond,Aves,Rodentia,4254.782,1800.4,Least Concern
Medical game,Amphibia,Carnivora,595.246,1596.45,Least Concern
House talk,Aves,Rodentia,536.248,2287.97,Near Threatened
Street ready,Mammalia,Anura,4530.048,18.27,Endangered
Sure increase,Mammalia,Primates,593.692,1235.42,Extinct in the Wild
Late product,Reptilia,Primates,3642.259,1456.29,Extinct in the Wild
Laugh scientist,Reptilia,Anura,4175.766,2000.63,Vulnerable
