species,class,order,weight_kg,length_cm,conservation_status
Relationship market,Mammalia,Rodentia,3711.676,628.16,Near Threatened
Or design,Amphibia,Passeriformes,2224.324,532.79,Vulnerable
Computer hour,Actinopterygii,Rodentia,3121.672,511.65,Vulnerable
Owner article,Mammalia,Anura,2746.085,2.6,Critically Endangered
Style too,Amphibia,Squamata,1203.913,237.81,Least Concern
However not,Reptilia,Carnivora,4330.435,719.71,Vulnerable
People talk,Mammalia,Carnivora,1915.335,1271.72,Endangered
Fine amount,Actinopterygii,Carnivora,2241.579,222.65,Endangered
Line little,Aves,Primates,2397.755,661.38,Near Threatened
Practice leave,Aves,Rodentia,1595.126,103.15,Endangered
Wrong strong,Aves,Primates,894.298,532.6,Least Concern
Health behind,Mammalia,Squamata,4027.249,1002.91,Critically Endangered
Report experience,Amphibia,Primates,121.706,187.85,Near Threatened
Act state,Amphibia,Rodentia,3198.488,2479.7,Critically Endangered
Memory affect,Amphibia,Rodentia,2270.091,80.08,Vulnerable
Few growth,Aves,Squamata,1357.004,1777.47,Critically Endangered
Choice suffer,Mammalia,Squamata,797.05,633.24,Vulnerable
Game until,Mammalia,Anura,156.06,583.33,Near Threatened
Exist understand,Reptilia,Rodentia,3401.69,1571.01,Near Threatened
He media,Actinopterygii,Rodentia,3083.66,924.07,Near Threatened
Finally history,Aves,Primates,4149.237,2661.8,Vulnerable
Fall watch,Amphibia,Primates,2244.329,1368.74,Critically Endangered
Present plant,Mammalia,Primates,1081.819,813.38,Vulnerable
Well reveal,Amphibia,Passeriformes,3046.537,1360.12,Endangered
Director tell,Aves,Passeriformes,4361.481,852.18,Least Concern
Prevent even,Aves,Primates,1064.626,943.85,Endangered
Possible research,Amphibia,Carnivora,1173.736,967.34,Vulnerable
Moment option,Mammalia,Squamata,3233.38,882.74,Extinct in the Wild
All together,Actinopterygii,Passeriformes,4898.082,604.86,Least Concern
Issue meeting,Amphibia,Carnivora,253.044,576.1,Near Threatened
Position majority,Reptilia,Rodentia,3863.71,2373.65,Endangered
Rule everybody,Reptilia,Primates,1914.312,308.41,Least Concern
Impact like,Amphibia,Anura,574.11,1272.09,Endangered
Age these,Mammalia,Anura,3811.544,1711.5,Near Threatened
Identify deal,Actinopterygii,Squamata,3101.693,2466.19,Extinct in the Wild
Management understand,Mammalia,Primates,34.103,147.15,Near Threatened
Strong such,Aves,Rodentia,4737.518,925.35,Least Concern
Serious thus,Reptilia,Squamata,3278.214,1655.95,Extinct in the Wild
Sit also,Actinopterygii,Primates,4577.002,625.4,Critically Endangered
Hundred long,Actinopterygii,Carnivora,1263.514,1972.69,Extinct in the Wild
Rest real,Reptilia,Anura,411.248,884.13,Extinct in the Wild
Half foreign,Actinopterygii,Carnivora,605.834,1913.07,Near Threatened
Certainly add,Mammalia,Anura,1124.864,69.39,Least Concern
Message receive,Actinopterygii,Rodentia,1645.153,781.8,Critically Endangered
Fish fish,Aves,Squamata,3666.523,1621.84,Near Threatened
Blue rule,Reptilia,Carnivora,4058.627,1415.72,Least Concern
Off somebody,Amphibia,Rodentia,1964.662,2199.37,Critically Endangered
Experience firm,Actinopterygii,Squamata,2440.057,856.89,Critically Endangered
Perhaps individual,Mammalia,Passeriformes,1670.972,841.58,Endangered
Free so,Actinopterygii,Rodentia,1086.652,1773.42,Critically Endangered
Policy mother,Reptilia,Primates,1536.509,1065.6,Least Concern
Sell current,Actinopterygii,Primates,3013.011,796.18,Near Threatened
Mention task,Actinopterygii,Anura,4381.041,430.66,Critically Endangered
