species,class,order,weight_kg,length_cm,conservation_status
Focus paper,Aves,Passeriformes,4305.059,2324.99,Critically Endangered
Available really,Reptilia,Carnivora,2255.665,2383.11,Endangered
Republican day,Mammalia,Carnivora,1266.687,1195.56,Endangered
Top continue,Amphibia,Anura,4235.563,77.5,Extinct in the Wild
Always color,Reptilia,Squamata,4853.497,2032.37,Least Concern
Stuff traditional,Actinopterygii,Squamata,4748.708,2403.54,Least Concern
Avoid well,Aves,Rodentia,4641.372,1016.9,Extinct in the Wild
Artist great,Amphibia,Primates,5.868,1939.84,Critically Endangered
West before,Reptilia,Carnivora,3494.873,1941.71,Least Concern
Prove forget,Mammalia,Passeriformes,3711.028,1974.22,Near Threatened
Poor evening,Aves,Passeriformes,2897.304,139.1,Extinct in the Wild
Party personal,Amphibia,Rodentia,2656.461,2907.96,Near Threatened
Then outside,Actinopterygii,Carnivora,3033.856,988.89,Extinct in the Wild
If resource,Reptilia,Primates,4030.413,2358.11,Extinct in the Wild
Turn teacher,Amphibia,Passeriformes,972.07,1472.84,Endangered
Decade whose,Amphibia,Primates,4792.108,41.17,Extinct in the Wild
Machine hot,Aves,Carnivora,2265.714,842.8,Extinct in the Wild
Population star,Aves,Squamata,4240.36,1743.98,Critically Endangered
Officer necessary,Aves,Squamata,1477.676,666.15,Vulnerable
Century personal,Reptilia,Squamata,91.987,2711.93,Critically Endangered
Writer final,Mammalia,Rodentia,2666.501,307.26,Vulnerable
I other,Aves,Carnivora,4453.14,1719.13,Endangered
Hospital important,Actinopterygii,Passeriformes,1525.875,726.33,Endangered
Road spring,Mammalia,Primates,3466.445,2417.89,Least Concern
Lot couple,Actinopterygii,Passeriformes,2486.409,1311.0,Vulnerable
Billion focus,Reptilia,Primates,3828.686,1862.18,Least Concern
Animal owner,Aves,Rodentia,1491.021,2996.96,Vulnerable
Society office,Actinopterygii,Anura,1567.431,1124.77,Near Threatened
Mr bad,Mammalia,Primates,2674.69,2168.11,Extinct in the Wild
Matter among,Amphibia,Primates,1420.906,1508.09,Near Threatened
Also system,Aves,Anura,489.448,17.57,Critically Endangered
Live out,Amphibia,Rodentia,233.865,47.59,Endangered
Dream the,Actinopterygii,Rodentia,93.396,1758.78,Vulnerable
Raise science,Aves,Carnivora,3891.833,302.12,Least Concern
Effect room,Reptilia,Passeriformes,604.472,2715.2,Least Concern
Opportunity movie,Mammalia,Anura,1181.68,2962.52,Least Concern
Great whose,Actinopterygii,Rodentia,4778.693,2136.98,Extinct in the Wild
Security nearly,Mammalia,Squamata,1817.115,981.51,Critically Endangered
Staff too,Reptilia,Rodentia,211.844,2938.53,Vulnerable
When friend,Aves,Carnivora,2624.645,597.21,Critically Endangered
Good open,Mammalia,Primates,1737.605,2945.44,Near Threatened
Present generation,Reptilia,Carnivora,4321.516,328.02,Least Concern
Treat bar,Amphibia,Primates,1697.365,1330.27,Vulnerable
Job tonight,Amphibia,Anura,3870.3,2880.12,Endangered
Exactly life,Aves,Passeriformes,640.03,334.9,Endangered
Off article,Amphibia,Squamata,1702.888,1027.96,Least Concern
Hair line,Aves,Rodentia,450.115,2798.79,Endangered
Call magazine,Actinopterygii,Anura,1812.402,1459.16,Endangered
Itself ready,Mammalia,Passeriformes,2629.531,2804.63,Critically Endangered
Rise view,Reptilia,Primates,3560.11,2022.75,Extinct in the Wild
Open picture,Mammalia,Passeriformes,4403.867,1633.36,Vulnerable
Station per,Aves,Anura,3960.585,2893.13,Endangered
Could report,Aves,Carnivora,179.01,432.37,Least Concern
Stand law,Actinopterygii,Squamata,4551.276,819.68,Extinct in the Wild
