species,class,order,weight_kg,length_cm,conservation_status
Four heart,Actinopterygii,Anura,3280.096,938.43,Vulnerable
Culture relationship,Aves,Rodentia,2480.058,2960.84,Extinct in the Wild
Outside option,Actinopterygii,Primates,624.643,1441.9,Near Threatened
Save too,Mammalia,Carnivora,1169.052,794.54,Critically Endangered
Meeting everything,Actinopterygii,Primates,1305.332,2654.75,Endangered
Beyond hear,Mammalia,Squamata,4859.287,2013.32,Near Threatened
Seem fill,Actinopterygii,Primates,3239.222,2583.27,Endangered
Without mean,Amphibia,Passeriformes,1959.913,1359.95,Vulnerable
Already high,Amphibia,Carnivora,4554.866,483.04,Extinct in the Wild
Shake among,Aves,Squamata,1868.128,279.13,Least Concern
Cost pick,Aves,Passeriformes,693.406,2370.3,Critically Endangered
It owner,Mammalia,Anura,1611.57,1949.51,Least Concern
Main month,Aves,Anura,1943.913,1291.89,Endangered
Safe color,Mammalia,Anura,4593.737,458.4,Least Concern
Can or,Mammalia,Rodentia,2982.721,939.82,Least Concern
Into upon,Reptilia,Rodentia,4032.154,1127.09,Least Concern
Two back,Reptilia,Rodentia,358.576,2807.96,Critically Endangered
Focus herself,Amphibia,Rodentia,4955.892,1985.49,Endangered
Really cold,Amphibia,Squamata,3433.335,2683.82,Vulnerable
Mouth skin,Amphibia,Carnivora,4528.431,2176.43,Least Concern
Sing administration,Aves,Rodentia,4806.707,280.42,Critically Endangered
Impact religious,Mammalia,Carnivora,1781.284,2015.36,Near Threatened
Phone business,Reptilia,Rodentia,1544.302,1890.56,Least Concern
Note notice,Actinopterygii,Squamata,4606.147,459.35,Critically Endangered
Control imagine,Amphibia,Squamata,4318.753,1696.86,Least Concern
Customer meet,Reptilia,Primates,4399.86,199.18,Vulnerable
Board space,Actinopterygii,Primates,4059.917,696.83,Extinct in the Wild
Body close,Actinopterygii,Squamata,2464.047,2905.34,Extinct in the Wild
Congress music,Aves,Primates,1840.745,1312.3,Endangered
Two right,Mammalia,Passeriformes,143.441,1643.9,Critically Endangered
Serve between,Actinopterygii,Passeriformes,1620.523,910.55,Endangered
Ability itself,Reptilia,Primates,3803.583,1154.03,Critically Endangered
Everything subject,Aves,Primates,4223.536,1765.89,Vulnerable
Building toward,Aves,Primates,4055.397,134.27,Least Concern
Commercial her,Amphibia,Passeriformes,3048.409,201.46,Least Concern
Believe bit,Amphibia,Carnivora,1535.345,2089.89,Least Concern
Beat political,Actinopterygii,Rodentia,3130.255,2123.02,Critically Endangered
Interest which,Reptilia,Primates,4577.234,893.72,Near Threatened
Soon half,Amphibia,Primates,1403.999,1134.08,Vulnerable
Employee resource,Aves,Passeriformes,2596.33,1853.74,Critically Endangered
Bad thousand,Amphibia,Carnivora,1918.855,1642.77,Endangered
Value simply,Amphibia,Passeriformes,3924.191,384.13,Critically Endangered
Whatever take,Reptilia,Anura,4749.127,1850.97,Endangered
Long executive,Reptilia,Anura,2274.522,1403.74,Least Concern
Democratic per,Amphibia,Squamata,4481.95,2330.7,Vulnerable
Hold organization,Mammalia,Squamata,2157.832,548.74,Least Concern
Control each,Actinopterygii,Passeriformes,2801.635,2229.1,Vulnerable
Owner ten,Aves,Primates,3417.681,283.06,Vulnerable
Event music,Actinopterygii,Carnivora,444.481,2021.19,Extinct in the Wild
Democratic court,Reptilia,Anura,2542.167,2401.87,Vulnerable
Film measure,Aves,Squamata,1943.621,1157.03,Near Threatened
Sign meeting,Aves,Passeriformes,4288.239,1464.68,Least Concern
Song picture,Mammalia,Primates,2572.241,499.61,Endangered
I art,Mammalia,Rodentia,4060.005,2427.73,Near Threatened
Anyone war,Mammalia,Primates,1269.045,1655.53,Vulnerable
Song wide,Aves,Carnivora,2964.364,2665.69,Near Threatened
Clearly nice,Reptilia,Passeriformes,593.247,19.33,Critically Endangered
School former,Mammalia,Primates,4894.357,312.6,Critically Endangered
Less step,Reptilia,Carnivora,2394.488,2792.2,Vulnerable
Pretty enter,Aves,Rodentia,4895.242,1341.33,Extinct in the Wild
Summer win,Actinopterygii,Anura,4255.697,876.68,Critically Endangered
Popular college,Aves,Anura,878.038,857.38,Least Concern
Discover mention,Actinopterygii,Primates,1267.653,2599.51,Critically Endangered
Business yard,Mammalia,Anura,4286.564,1499.08,Critically Endangered
Similar performance,Actinopterygii,Passeriformes,1083.629,2633.18,Critically Endangered
Security question,Mammalia,Passeriformes,2907.869,2213.27,Near Threatened
Production serious,Reptilia,Rodentia,3238.022,1324.37,Extinct in the Wild
Minute hope,Reptilia,Passeriformes,423.077,2211.6,Near Threatened
Attack teacher,Actinopterygii,Rodentia,2714.161,820.92,Critically Endangered
School to,Actinopterygii,Primates,3303.132,2554.51,Near Threatened
Operation strategy,Amphibia,Passeriformes,108.683,1520.82,Vulnerable
Step improve,Actinopterygii,Primates,3949.564,2426.36,Near Threatened
If everything,Amphibia,Anura,1463.701,961.53,Near Threatened
Growth media,Aves,Carnivora,3174.253,893.03,Least Concern
Century system,Mammalia,Carnivora,156.837,265.7,Least Concern
Car picture,Actinopterygii,Carnivora,4807.219,2732.57,Endangered
Create treat,Mammalia,Squamata,2064.575,1702.35,Least Concern
If nation,Aves,Squamata,3915.864,2152.85,Extinct in the Wild
Material catch,Mammalia,Anura,4947.515,1221.14,Least Concern
Accept the,Amphibia,Rodentia,3752.272,56.82,Critically Endangered
Like wish,Amphibia,Rodentia,4936.465,856.66,Critically Endangered
Listen sometimes,Aves,Squamata,3407.838,830.1,Extinct in the Wild
True as,Mammalia,Primates,2634.45,2121.46,Near Threatened
Action always,Aves,Anura,280.326,835.54,Vulnerable
Keep outside,Aves,Passeriformes,1480.753,315.26,Critically Endangered
Mother heart,Mammalia,Rodentia,762.995,2967.26,Near Threatened
Practice street,Reptilia,Anura,2396.367,464.84,Endangered
Statement then,Reptilia,Squamata,1449.032,72.59,Least Concern
Table development,Aves,Rodentia,478.865,1635.49,Extinct in the Wild
Upon current,Mammalia,Primates,1689.85,2588.62,Near Threatened
Visit listen,Mammalia,Rodentia,396.289,149.0,Extinct in the Wild
Fund right,Aves,Passeriformes,3869.701,1388.86,Extinct in the Wild
Position leg,Actinopterygii,Squamata,223.488,254.09,Least Concern
Half build,Actinopterygii,Anura,3826.651,567.24,Near Threatened
Cultural according,Aves,Carnivora,1689.214,1491.48,Near Threatened
Phone carry,Reptilia,Primates,4640.35,1020.91,Vulnerable
Stock heavy,Reptilia,Passeriformes,4557.108,2718.63,Extinct in the Wild
President agent,Mammalia,Primates,782.63,868.93,Critically Endangered
Think property,Aves,Anura,2083.189,169.09,Extinct in the Wild
Center with,Actinopterygii,Rodentia,702.199,1528.24,Endangered
Lose discuss,Actinopterygii,Carnivora,3094.196,2588.43,Extinct in the Wild
Quality without,Amphibia,Passeriformes,2519.559,2408.23,Endangered
That process,Aves,Rodentia,1569.696,2490.33,Vulnerable
Student part,Mammalia,Squamata,4195.365,211.28,Least Concern
Course national,Amphibia,Primates,1124.743,634.43,Vulnerable
Power set,Actinopterygii,Rodentia,4861.424,40.55,Endangered
Eye knowledge,Reptilia,Squamata,1431.256,552.63,Extinct in the Wild
Agent their,Amphibia,Primates,1003.964,276.21,Extinct in the Wild
Of front,Aves,Carnivora,97.661,98.28,Endangered
Still drop,Aves,Carnivora,4788.985,1316.98,Endangered
