species,class,order,weight_kg,length_cm,conservation_status
Role really,Actinopterygii,Carnivora,4433.992,970.06,Vulnerable
Something hotel,Reptilia,Carnivora,4945.264,794.68,Extinct in the Wild
Station read,Mammalia,Rodentia,3501.951,750.81,Extinct in the Wild
Staff plan,Amphibia,Carnivora,1749.313,12.85,Extinct in the Wild
Bit upon,Reptilia,Passeriformes,2736.228,2150.07,Least Concern
Morning choose,Amphibia,Anura,57.475,2272.79,Vulnerable
Surface order,Amphibia,Anura,4153.132,2994.09,Extinct in the Wild
Audience end,Actinopterygii,Squamata,955.479,644.96,Least Concern
Guess visit,Mammalia,Squamata,4325.16,2057.43,Endangered
General yard,Reptilia,Anura,2559.949,818.03,Least Concern
Others field,Aves,Rodentia,2807.19,169.69,Endangered
President close,Reptilia,Anura,2963.657,2475.76,Critically Endangered
Rate attention,Reptilia,Primates,283.487,2883.82,Endangered
General only,Amphibia,Rodentia,4512.949,1651.99,Near Threatened
Guess itself,Aves,Anura,1495.402,161.24,Least Concern
Only training,Reptilia,Anura,3598.712,1500.87,Near Threatened
Article current,Mammalia,Primates,4534.824,2132.78,Endangered
Consumer mouth,Aves,Squamata,1968.039,2276.77,Near Threatened
Piece traditional,Amphibia,Carnivora,4937.051,308.54,Least Concern
Something seat,Amphibia,Anura,1115.888,806.82,Critically Endangered
Toward lot,Reptilia,Primates,1563.426,475.43,Least Concern
Yeah car,Actinopterygii,Squamata,3713.16,1060.94,Vulnerable
Power management,Reptilia,Carnivora,683.388,1530.55,Vulnerable
Responsibility lead,Amphibia,Squamata,1540.107,1886.49,Vulnerable
What explain,Actinopterygii,Anura,4821.446,381.96,Least Concern
Institution school,Mammalia,Anura,4031.748,1058.66,Critically Endangered
Write upon,Mammalia,Squamata,2712.318,2622.14,Extinct in the Wild
Word finish,Aves,Primates,1377.393,301.42,Vulnerable
Inside everybody,Actinopterygii,Primates,2892.269,1158.54,Critically Endangered
Order not,Amphibia,Anura,428.278,717.83,Near Threatened
Away born,Aves,Anura,4454.691,1928.9,Endangered
Mouth no,Reptilia,Primates,4339.355,1300.63,Vulnerable
Us product,Amphibia,Anura,718.303,588.25,Endangered
North large,Reptilia,Primates,4926.599,2818.59,Endangered
Claim light,Amphibia,Rodentia,4560.374,1146.96,Endangered
Air surface,Mammalia,Passeriformes,3557.601,1069.2,Endangered
Design learn,Aves,Squamata,4065.09,1500.82,Vulnerable
To town,Aves,Primates,2370.934,1226.73,Critically Endangered
My main,Mammalia,Squamata,4490.158,1670.79,Extinct in the Wild
Would doctor,Aves,Carnivora,4026.589,763.51,Endangered
Drug effort,Reptilia,Rodentia,3271.003,2537.37,Vulnerable
Once school,Mammalia,Passeriformes,753.956,1241.97,Near Threatened
Face admit,Mammalia,Carnivora,3477.995,1149.98,Least Concern
Opportunity final,Mammalia,Passeriformes,3308.571,283.86,Extinct in the Wild
Throw goal,Amphibia,Primates,3191.919,2998.33,Extinct in the Wild
We talk,Aves,Anura,2624.068,2654.86,Near Threatened
Manage step,Amphibia,Anura,3612.439,1321.69,Least Concern
Toward eat,Mammalia,Primates,2549.067,2542.51,Critically Endangered
Apply quickly,Amphibia,Rodentia,4333.188,2454.62,Critically Endangered
Friend event,Mammalia,Anura,1230.0,1848.64,Endangered
Mother me,Aves,Carnivora,3707.925,1793.79,Near Threatened
Agree thank,Actinopterygii,Anura,3118.185,1183.12,Near Threatened
I like,Aves,Anura,2589.305,2562.66,Least Concern
Thing investment,Actinopterygii,Carnivora,2174.284,816.03,Critically Endangered
Whether less,Actinopterygii,Primates,4007.034,667.23,Near Threatened
Page as,Mammalia,Anura,4880.941,1210.34,Endangered
Statement enter,Amphibia,Squamata,4357.011,665.22,Least Concern
Cold happy,Actinopterygii,Anura,461.171,996.35,Vulnerable
Against similar,Mammalia,Anura,4839.251,673.28,Extinct in the Wild
Traditional community,Aves,Passeriformes,1374.805,2597.83,Endangered
Sense responsibility,Actinopterygii,Rodentia,2671.525,1862.83,Endangered
Four woman,Aves,Carnivora,2936.112,1417.5,Near Threatened
Show majority,Actinopterygii,Anura,2985.358,1849.68,Endangered
Sing threat,Reptilia,Carnivora,3909.752,1697.71,Least Concern
Reality debate,Mammalia,Anura,1852.507,1147.79,Vulnerable
To assume,Amphibia,Squamata,2675.576,124.35,Critically Endangered
Expert couple,Aves,Carnivora,3770.867,2050.63,Extinct in the Wild
Man purpose,Reptilia,Carnivora,1120.97,166.25,Vulnerable
History election,Reptilia,Primates,2348.054,2760.39,Near Threatened
Seven glass,Reptilia,Primates,1238.195,575.57,Endangered
Join American,Amphibia,Squamata,3361.16,355.98,Endangered
Skin both,Aves,Passeriformes,73.191,1497.54,Critically Endangered
Past subject,Mammalia,Rodentia,1772.964,1452.08,Critically Endangered
Century exactly,Actinopterygii,Rodentia,122.563,375.33,Near Threatened
Along huge,Mammalia,Rodentia,3136.694,478.73,Endangered
Himself her,Actinopterygii,Carnivora,4927.814,2485.17,Extinct in the Wild
Unit step,Amphibia,Rodentia,4379.781,2013.46,Least Concern
President position,Mammalia,Passeriformes,4555.181,2589.3,Near Threatened
Sister against,Reptilia,Rodentia,1407.35,1136.21,Critically Endangered
Care financial,Reptilia,Primates,3721.754,461.2,Near Threatened
Sure term,Aves,Rodentia,3940.283,1047.18,Critically Endangered
List main,Actinopterygii,Primates,4970.636,258.19,Near Threatened
Left experience,Amphibia,Anura,601.65,2754.08,Vulnerable
Meet personal,Amphibia,Squamata,4756.085,1375.94,Critically Endangered
Actually behavior,Mammalia,Primates,37.128,849.59,Least Concern
May treatment,Actinopterygii,Rodentia,4522.364,2720.29,Vulnerable
Us type,Aves,Primates,3520.983,2363.26,Endangered
Until old,Reptilia,Primates,1289.422,272.91,Endangered
Official major,Aves,Rodentia,1216.631,903.92,Critically Endangered
Step foot,Mammalia,Carnivora,4101.755,2651.78,Endangered
Must point,Reptilia,Rodentia,4278.035,385.69,Extinct in the Wild
Write order,Actinopterygii,Squamata,4370.623,1097.46,Vulnerable
Break stand,Reptilia,Rodentia,4329.455,832.29,Vulnerable
Race degree,Aves,Primates,898.139,1862.66,Extinct in the Wild
Record form,Aves,Squamata,2466.519,2476.32,Least Concern
Group game,Actinopterygii,Rodentia,3443.915,2179.79,Vulnerable
Always book,Amphibia,Passeriformes,2605.203,2975.05,Least Concern
Rich room,Aves,Squamata,1753.797,2251.85,Extinct in the Wild
Cell sing,Actinopterygii,Rodentia,3064.275,2420.01,Least Concern
