species,class,order,weight_kg,length_cm,conservation_status
Politics imagine,Amphibia,Rodentia,3992.796,1642.05,Vulnerable
Red response,Mammalia,Anura,1719.334,1574.86,Extinct in the Wild
More baby,Amphibia,Primates,3611.453,1201.82,Vulnerable
Part scientist,Mammalia,Anura,426.945,295.12,Endangered
Area central,Mammalia,Anura,1159.299,296.02,Extinct in the Wild
Point bag,Reptilia,Squamata,2660.973,1202.32,Extinct in the Wild
Professional reflect,Aves,Anura,3490.58,1643.35,Least Concern
Yes answer,Reptilia,Passeriformes,4767.819,1447.67,Vulnerable
Turn time,Aves,Squamata,3373.626,1106.73,Near Threatened
Save service,Amphibia,Primates,2254.765,2084.64,Least Concern
Born Mrs,Aves,Anura,2368.658,2277.9,Critically Endangered
Probably number,Reptilia,Rodentia,514.445,1247.88,Least Concern
Imagine control,Mammalia,Rodentia,3167.0,106.36,Near Threatened
Seven might,Aves,Squamata,1843.238,1263.45,Critically Endangered
Manager card,Mammalia,Carnivora,4683.037,31.72,Near Threatened
Phone budget,Amphibia,Carnivora,4345.611,1867.6,Near Threatened
Third body,Reptilia,Carnivora,845.789,885.67,Endangered
Strong stop,Reptilia,Passeriformes,4971.682,1062.59,Least Concern
Attorney team,Reptilia,Squamata,3506.46,629.01,Critically Endangered
Respond close,Mammalia,Primates,3762.047,989.61,Critically Endangered
Of forget,Mammalia,Primates,4180.345,1644.53,Endangered
Family might,Actinopterygii,Anura,1408.99,126.79,Critically Endangered
Plant nothing,Reptilia,Anura,3942.766,1328.52,Vulnerable
Lawyer however,Aves,Rodentia,761.172,770.53,Vulnerable
Always main,Actinopterygii,Squamata,1180.159,321.66,Least Concern
Commercial story,Amphibia,Passeriformes,4305.762,68.03,Vulnerable
Product news,Amphibia,Passeriformes,605.819,1192.4,Critically Endangered
Great little,Actinopterygii,Squamata,1715.899,1125.22,Near Threatened
Society them,Aves,Primates,3582.589,1323.04,Extinct in the Wild
Side wrong,Aves,Rodentia,3609.673,2893.72,Endangered
Together significant,Amphibia,Squamata,2295.086,600.1,Critically Endangered
System another,Amphibia,Primates,910.377,2977.22,Least Concern
Discussion green,Aves,Carnivora,4623.828,304.66,Extinct in the Wild
Whatever first,Amphibia,Rodentia,4248.082,2772.96,Near Threatened
Attention fast,Actinopterygii,Rodentia,1603.859,1835.18,Extinct in the Wild
Among yet,Actinopterygii,Primates,3545.948,399.82,Extinct in the Wild
Drug west,Reptilia,Primates,4768.605,1597.92,Extinct in the Wild
Among mean,Actinopterygii,Anura,4997.93,2329.26,Endangered
Start woman,Mammalia,Passeriformes,3224.215,912.07,Least Concern
Behavior up,Reptilia,Primates,1449.987,1663.56,Critically Endangered
Card tough,Actinopterygii,Passeriformes,3972.016,2000.89,Near Threatened
Almost threat,Mammalia,Anura,2790.656,2258.58,Endangered
Tv class,Actinopterygii,Carnivora,4208.758,1413.15,Near Threatened
Account human,Mammalia,Squamata,4030.929,2912.29,Endangered
Writer visit,Mammalia,Rodentia,4695.234,2427.22,Vulnerable
Leave mention,Amphibia,Passeriformes,2447.206,978.74,Critically Endangered
Area project,Aves,Primates,1106.878,778.27,Near Threatened
Improve job,Mammalia,Squamata,4629.366,2474.43,Vulnerable
Including within,Amphibia,Rodentia,2047.516,214.86,Least Concern
Together agent,Amphibia,Primates,2208.301,395.74,Near Threatened
Local common,Actinopterygii,Passeriformes,1096.635,2218.86,Critically Endangered
Reduce base,Mammalia,Passeriformes,2460.295,759.5,Near Threatened
Director talk,Actinopterygii,Anura,2838.089,510.5,Least Concern
Share challenge,Reptilia,Anura,2314.091,2479.32,Vulnerable
Gas great,Amphibia,Passeriformes,1560.142,1460.81,Endangered
Loss form,Amphibia,Passeriformes,1480.285,2542.52,Least Concern
Near role,Reptilia,Squamata,427.876,1392.66,Least Concern
No focus,Amphibia,Anura,1727.894,2534.13,Vulnerable
State similar,Amphibia,Passeriformes,1535.121,479.44,Vulnerable
Notice law,Actinopterygii,Squamata,4030.075,912.65,Near Threatened
Yes realize,Amphibia,Rodentia,918.264,1757.21,Near Threatened
Should camera,Reptilia,Carnivora,4703.82,190.77,Endangered
Official range,Aves,Rodentia,264.813,512.24,Near Threatened
Nation table,Actinopterygii,Primates,1643.918,673.72,Extinct in the Wild
Admit though,Amphibia,Primates,2190.326,2937.01,Critically Endangered
Sort rule,Aves,Anura,2164.966,1059.24,Least Concern
Consider newspaper,Aves,Carnivora,2535.047,2872.37,Near Threatened
Sort read,Reptilia,Primates,3412.024,552.51,Critically Endangered
Throughout of,Actinopterygii,Passeriformes,314.301,2764.5,Endangered
Treatment bit,Mammalia,Rodentia,1297.068,967.71,Vulnerable
Chance hospital,Amphibia,Primates,4107.022,2961.94,Critically Endangered
Hundred who,Reptilia,Anura,734.001,877.92,Endangered
Amount stock,Amphibia,Primates,828.198,1396.54,Least Concern
Camera side,Reptilia,Passeriformes,3431.508,2018.85,Least Concern
Edge life,Reptilia,Rodentia,4655.821,1328.61,Least Concern
Commercial food,Mammalia,Anura,4116.671,663.68,Vulnerable
Officer they,Reptilia,Carnivora,2483.403,990.99,Vulnerable
Wear right,Aves,Squamata,2763.456,1076.51,Extinct in the Wild
Agency word,Actinopterygii,Anura,3038.118,2914.46,Extinct in the Wild
Audience meet,Reptilia,Rodentia,3017.657,970.0,Near Threatened
Paper learn,Mammalia,Carnivora,192.14,619.79,Critically Endangered
Building part,Actinopterygii,Carnivora,1066.732,2788.54,Vulnerable
Product yet,Actinopterygii,Carnivora,4376.883,567.65,Critically Endangered
Stand smile,Aves,Primates,1275.317,1734.03,Least Concern
Brother financial,Reptilia,Carnivora,319.125,1897.32,Near Threatened
Bar reduce,Amphibia,Primates,812.892,1768.58,Critically Endangered
Similar concern,Actinopterygii,Squamata,3759.819,53.32,Endangered
Effort act,Reptilia,Primates,1832.919,973.06,Near Threatened
Yourself candidate,Mammalia,Primates,3735.883,2890.44,Vulnerable
Foreign personal,Mammalia,Primates,3154.308,1848.1,Near Threatened
Society actually,Mammalia,Squamata,2745.967,676.62,Least Concern
Open enough,Amphibia,Squamata,3318.972,2665.5,Near Threatened
Section dark,Amphibia,Carnivora,1226.4,700.98,Near Threatened
Our across,Actinopterygii,Squamata,2455.096,1937.83,Critically Endangered
Government few,Amphibia,Rodentia,1729.269,30.55,Extinct in the Wild
Type value,Reptilia,Rodentia,2244.022,171.2,Extinct in the Wild
Eye whatever,Actinopterygii,Anura,374.321,2837.11,Critically Endangered
Box against,Mammalia,Squamata,4283.638,349.87,Least Concern
Kitchen form,Mammalia,Carnivora,1766.947,388.85,Extinct in the Wild
Hair free,Aves,Squamata,1813.555,2473.33,Vulnerable
New far,Aves,Anura,2487.769,178.95,Endangered
Glass fear,Aves,Squamata,1745.073,2431.89,Vulnerable
Ball nice,Aves,Squamata,3689.313,236.77,Critically Endangered
President town,Amphibia,Anura,4129.231,1072.05,Vulnerable
Myself investment,Actinopterygii,Passeriformes,1221.263,2595.36,Near Threatened
About center,Aves,Primates,3853.638,730.41,Near Threatened
Few whatever,Amphibia,Rodentia,1383.015,1667.92,Least Concern
Leave record,Reptilia,Anura,2817.97,2829.3,Least Concern
Across know,Mammalia,Primates,1263.241,2923.74,Vulnerable
Mrs cultural,Mammalia,Rodentia,4530.909,1671.54,Extinct in the Wild
Administration cause,Reptilia,Passeriformes,604.365,2399.68,Near Threatened
Modern available,Actinopterygii,Passeriformes,4436.891,127.21,Vulnerable
Charge a,Mammalia,Squamata,1107.402,732.77,Vulnerable
Street probably,Reptilia,Passeriformes,2330.835,362.77,Extinct in the Wild
Discussion try,Aves,Passeriformes,2548.322,778.16,Extinct in the Wild
East wrong,Amphibia,Passeriformes,2030.177,2524.01,Least Concern
Wait lot,Aves,Primates,1727.964,2985.8,Critically Endangered
Level religious,Reptilia,Rodentia,3781.498,2884.09,Endangered
Seek any,Actinopterygii,Primates,2882.375,1268.11,Extinct in the Wild
Pressure face,Mammalia,Carnivora,4252.688,450.62,Least Concern
Plant drug,Aves,Rodentia,374.437,780.38,Least Concern
Education statement,Aves,Anura,2201.171,2711.83,Near Threatened
Care senior,Actinopterygii,Rodentia,3966.269,2314.26,Near Threatened
Grow story,Actinopterygii,Squamata,1108.634,1545.7,Vulnerable
Point describe,Mammalia,Rodentia,3229.821,900.57,Endangered
Apply break,Mammalia,Primates,1058.042,548.64,Near Threatened
This party,Reptilia,Passeriformes,2141.315,2203.56,Critically Endangered
Lead Democrat,Amphibia,Rodentia,4675.369,1746.46,Least Concern
