species,class,order,weight_kg,length_cm,conservation_status
Military ten,Reptilia,Rodentia,918.536,2418.97,Extinct in the Wild
From somebody,Aves,Carnivora,2455.833,739.89,Near Threatened
Training issue,Reptilia,Carnivora,1003.391,2294.04,Near Threatened
Important receive,Mammalia,Carnivora,3219.005,843.46,Critically Endangered
Clearly second,Amphibia,Carnivora,2271.09,2544.98,Near Threatened
Course hear,Amphibia,Anura,3745.585,832.49,Extinct in the Wild
Whether economy,Mammalia,Passeriformes,461.601,2386.09,Vulnerable
Believe memory,Reptilia,Primates,2508.962,163.64,Least Concern
Standard scientist,Reptilia,Squamata,605.089,1546.39,Least Concern
Look into,Amphibia,Squamata,2695.675,419.18,Extinct in the Wild
War I,Actinopterygii,Carnivora,3380.132,159.24,Endangered
Ready contain,Amphibia,Squamata,2319.902,705.79,Near Threatened
Its wish,Reptilia,Rodentia,3444.794,2427.35,Least Concern
Season good,Reptilia,Rodentia,3773.198,2360.24,Endangered
Pretty which,Actinopterygii,Carnivora,4517.387,1000.75,Endangered
Skill behind,Amphibia,Passeriformes,1973.231,2473.12,Critically Endangered
Set remember,Aves,Rodentia,3470.963,1028.54,Least Concern
City cover,Mammalia,Rodentia,2972.332,1425.59,Near Threatened
Break page,Mammalia,Rodentia,837.238,1951.97,Endangered
Light black,Mammalia,Squamata,3345.121,2495.45,Extinct in the Wild
Plan money,Reptilia,Rodentia,4510.817,732.55,Vulnerable
Per stage,Aves,Primates,4215.13,1776.68,Endangered
Decide evidence,Aves,Squamata,26.738,342.8,Vulnerable
Adult face,Reptilia,Primates,1262.554,1531.31,Near Threatened
Sure former,Actinopterygii,Carnivora,1752.058,2553.25,Endangered
Left them,Aves,Primates,16.978,671.91,Near Threatened
Unit improve,Reptilia,Anura,3855.894,1894.56,Endangered
Grow issue,Actinopterygii,Primates,1856.374,2384.52,Extinct in the Wild
During look,Amphibia,Rodentia,4373.692,1542.55,Least Concern
Past modern,Actinopterygii,Squamata,2060.581,497.43,Endangered
Teacher few,Reptilia,Squamata,1199.411,488.78,Vulnerable
