species,class,order,weight_kg,length_cm,conservation_status
Let industry,Actinopterygii,Anura,1282.682,1195.05,Least Concern
Lead spend,Aves,Carnivora,150.086,478.2,Vulnerable
Voice phone,Aves,Anura,2415.86,1632.78,Near Threatened
Want sea,Aves,Passeriformes,3150.05,484.44,Extinct in the Wild
Ready realize,Aves,Squamata,3526.388,2495.93,Near Threatened
Would medical,Mammalia,Primates,2964.958,1926.29,Critically Endangered
Current away,Mammalia,Anura,4214.988,655.43,Endangered
Significant light,Mammalia,Squamata,368.167,746.54,Least Concern
Pattern surface,Aves,Rodentia,748.528,358.72,Vulnerable
Store speech,Aves,Carnivora,2417.113,572.98,Least Concern
Minute machine,Amphibia,Carnivora,2284.388,817.16,Least Concern
Employee get,Mammalia,Squamata,3810.828,386.7,Endangered
With understand,Amphibia,Carnivora,4564.322,1562.84,Least Concern
Area move,Actinopterygii,Anura,1570.731,222.28,Critically Endangered
Sign spend,Actinopterygii,Carnivora,180.062,2126.34,Vulnerable
Sea be,Reptilia,Anura,4727.373,2316.54,Vulnerable
Into economy,Reptilia,Primates,3612.091,2906.44,Extinct in the Wild
Smile ever,Reptilia,Rodentia,3059.198,734.03,Critically Endangered
Pretty general,Amphibia,Anura,1718.389,2790.96,Vulnerable
Boy say,Actinopterygii,Passeriformes,4826.277,1585.19,Extinct in the Wild
Us onto,Reptilia,Primates,3200.674,1254.19,Endangered
Network use,Mammalia,Passeriformes,1038.808,2488.07,Endangered
Nice that,Amphibia,Passeriformes,2132.938,2042.4,Vulnerable
Value nothing,Mammalia,Rodentia,3298.177,242.78,Near Threatened
Picture nice,Actinopterygii,Passeriformes,3452.062,2905.06,Extinct in the Wild
Majority away,Mammalia,Passeriformes,3068.658,2037.75,Vulnerable
By main,Reptilia,Primates,3318.619,1339.44,Endangered
Specific single,Mammalia,Squamata,3959.944,2795.77,Vulnerable
See more,Aves,Passeriformes,1688.608,2507.92,Endangered
Half personal,Actinopterygii,Anura,4700.978,1866.0,Critically Endangered
Player power,Aves,Passeriformes,1715.565,1717.89,Endangered
Sure itself,Actinopterygii,Rodentia,4947.223,2277.01,Endangered
Himself kind,Mammalia,Primates,3386.846,1497.45,Vulnerable
Reach close,Mammalia,Carnivora,650.724,2404.52,Endangered
With well,Amphibia,Rodentia,3387.108,2877.77,Vulnerable
Improve suggest,Mammalia,Primates,273.236,4.68,Least Concern
