species,class,order,weight_kg,length_cm,conservation_status
Response teach,Reptilia,Carnivora,3731.755,2160.93,Endangered
Eye available,Mammalia,Primates,2633.12,2982.79,Extinct in the Wild
Once whom,Aves,Primates,2672.699,2677.81,Vulnerable
Ahead just,Actinopterygii,Squamata,4331.26,635.74,Near Threatened
Door treatment,Reptilia,Carnivora,2968.004,1706.58,Extinct in the Wild
Ahead want,Mammalia,Squamata,2936.991,70.01,Endangered
May heart,Actinopterygii,Rodentia,3146.098,2825.09,Extinct in the Wild
Five area,Amphibia,Primates,4331.191,1136.66,Extinct in the Wild
Democrat matter,Aves,Anura,3000.861,1978.23,Endangered
Science occur,Amphibia,Squamata,2391.569,91.94,Endangered
Sure issue,Aves,Carnivora,1030.791,1477.88,Near Threatened
Arrive yeah,Mammalia,Carnivora,4346.043,2907.88,Extinct in the Wild
Measure accept,Amphibia,Squamata,3752.526,2205.88,Endangered
Try become,Actinopterygii,Squamata,3763.157,1857.98,Least Concern
Since nearly,Mammalia,Carnivora,1692.174,2569.71,Endangered
Western the,Actinopterygii,Primates,775.493,1595.18,Vulnerable
Case make,Actinopterygii,Squamata,1550.503,349.64,Extinct in the Wild
Glass hope,Reptilia,Rodentia,1784.479,1107.99,Endangered
Fly language,Actinopterygii,Anura,2105.591,1590.71,Extinct in the Wild
Government knowledge,Amphibia,Rodentia,1908.473,1870.6,Endangered
Wait hear,Aves,Squamata,974.207,454.42,Vulnerable
Finally cause,Mammalia,Carnivora,96.831,2274.9,Near Threatened
Impact fear,Aves,Anura,3640.42,2430.48,Critically Endangered
Race assume,Amphibia,Primates,3227.657,1291.59,Endangered
Catch field,Actinopterygii,Primates,2242.029,404.29,Least Concern
Despite senior,Amphibia,Squamata,4071.091,403.45,Vulnerable
Newspaper feeling,Reptilia,Carnivora,4533.723,1534.8,Least Concern
Century respond,Mammalia,Carnivora,1723.56,1821.64,Least Concern
When unit,Mammalia,Primates,3426.413,2695.42,Vulnerable
Public their,Actinopterygii,Rodentia,2765.786,2991.47,Near Threatened
See husband,Actinopterygii,Rodentia,2626.807,2537.22,Least Concern
Picture leg,Reptilia,Anura,1054.461,1174.06,Vulnerable
Style body,Aves,Squamata,2416.302,104.26,Extinct in the Wild
Treat this,Reptilia,Rodentia,3559.475,2485.73,Endangered
President within,Mammalia,Anura,2945.973,2973.88,Vulnerable
Art rather,Amphibia,Anura,2346.876,2352.16,Least Concern
While left,Mammalia,Rodentia,2858.658,313.61,Extinct in the Wild
Reason traditional,Amphibia,Rodentia,3245.605,647.28,Near Threatened
Over receive,Mammalia,Rodentia,1775.474,245.01,Vulnerable
No remain,Amphibia,Passeriformes,2833.01,1458.01,Near Threatened
Thing power,Actinopterygii,Primates,3925.292,1106.24,Vulnerable
Them month,Actinopterygii,Passeriformes,962.259,277.59,Vulnerable
Me type,Reptilia,Carnivora,4339.111,343.74,Extinct in the Wild
North never,Mammalia,Primates,4694.767,457.91,Extinct in the Wild
Tree seven,Actinopterygii,Anura,1947.613,472.75,Extinct in the Wild
Red information,Aves,Passeriformes,1085.469,857.69,Least Concern
Ok offer,Amphibia,Carnivora,3420.428,902.75,Near Threatened
Improve program,Aves,Anura,3625.598,1856.03,Endangered
Standard care,Aves,Passeriformes,2964.627,2184.61,Critically Endangered
Quickly decision,Aves,Passeriformes,1989.466,2304.94,Endangered
Box letter,Mammalia,Squamata,620.193,1214.5,Extinct in the Wild
Owner everything,Amphibia,Passeriformes,1699.168,2738.79,Extinct in the Wild
Individual here,Aves,Anura,2408.184,2394.64,Critically Endangered
Else mouth,Actinopterygii,Carnivora,2361.237,1120.64,Extinct in the Wild
Public behind,Aves,Primates,705.825,2353.05,Near Threatened
Each less,Amphibia,Passeriformes,4806.445,1417.4,Least Concern
Will operation,Aves,Passeriformes,4749.265,1072.47,Near Threatened
Area take,Reptilia,Carnivora,4549.253,2087.31,Least Concern
Manage hear,Actinopterygii,Rodentia,3114.86,2444.6,Vulnerable
Line trade,Amphibia,Passeriformes,2872.224,2316.47,Endangered
Sell purpose,Amphibia,Passeriformes,2834.819,2517.3,Near Threatened
Conference sport,Mammalia,Primates,3004.556,2775.06,Endangered
Rock check,Actinopterygii,Carnivora,1612.917,1383.33,Vulnerable
Eight particularly,Actinopterygii,Primates,4504.284,925.16,Critically Endangered
Environmental born,Amphibia,Squamata,2302.387,2972.06,Near Threatened
Customer your,Amphibia,Squamata,4023.687,1209.93,Critically Endangered
Wrong try,Aves,Squamata,991.521,194.18,Critically Endangered
Second company,Amphibia,Anura,19.548,976.87,Vulnerable
Set analysis,Aves,Squamata,363.101,1609.22,Vulnerable
Because final,Mammalia,Passeriformes,1432.549,1521.32,Least Concern
Seat drop,Aves,Rodentia,303.755,138.02,Vulnerable
None teach,Reptilia,Primates,2939.299,2507.46,Extinct in the Wild
Movie player,Amphibia,Squamata,1692.366,33.74,Critically Endangered
Less possible,Aves,Rodentia,763.097,305.33,Least Concern
Boy now,Amphibia,Anura,3602.957,1978.97,Least Concern
Those happen,Aves,Rodentia,1608.686,1556.26,Least Concern
First itself,Mammalia,Passeriformes,4138.104,1601.86,Least Concern
Consumer she,Actinopterygii,Carnivora,2240.323,1491.53,Critically Endangered
Before public,Actinopterygii,Carnivora,4931.454,997.47,Least Concern
Unit international,Mammalia,Carnivora,1866.216,314.39,Endangered
Report that,Reptilia,Carnivora,4151.06,1909.84,Extinct in the Wild
Other everything,Actinopterygii,Squamata,4704.515,2041.53,Least Concern
They line,Aves,Anura,311.548,1056.13,Endangered
Live follow,Mammalia,Anura,3611.396,817.11,Near Threatened
Mother represent,Reptilia,Rodentia,335.044,2339.83,Extinct in the Wild
Adult there,Reptilia,Carnivora,2504.022,2793.41,Extinct in the Wild
Trouble girl,Aves,Primates,985.542,2738.01,Near Threatened
Husband provide,Reptilia,Squamata,3087.301,2350.82,Endangered
Listen decision,Mammalia,Squamata,3571.633,798.53,Extinct in the Wild
Top she,Reptilia,Anura,4879.942,587.47,Critically Endangered
Catch different,Actinopterygii,Rodentia,2272.578,2232.43,Critically Endangered
Heavy would,Actinopterygii,Rodentia,4483.582,2234.21,Vulnerable
Strategy bag,Reptilia,Passeriformes,2870.48,782.51,Vulnerable
Hear matter,Reptilia,Primates,2307.08,813.06,Near Threatened
Knowledge maintain,Actinopterygii,Squamata,789.126,1647.12,Critically Endangered
Exist population,Mammalia,Carnivora,3098.354,2675.95,Least Concern
Site big,Amphibia,Carnivora,1849.188,831.4,Least Concern
Class own,Mammalia,Primates,4291.123,2102.9,Near Threatened
Age quality,Actinopterygii,Anura,4535.772,1628.34,Critically Endangered
Scene describe,Amphibia,Primates,639.282,1828.05,Least Concern
Nature run,Mammalia,Anura,2807.295,1312.24,Endangered
Newspaper state,Reptilia,Anura,4357.054,1712.13,Near Threatened
Stand letter,Reptilia,Squamata,3665.7,12.24,Critically Endangered
Amount many,Actinopterygii,Passeriformes,4459.357,2502.66,Endangered
During surface,Actinopterygii,Carnivora,462.806,254.35,Vulnerable
Himself item,Aves,Squamata,1852.598,1447.59,Endangered
Others security,Mammalia,Passeriformes,2477.787,326.44,Least Concern
Accept change,Mammalia,Primates,483.951,666.44,Critically Endangered
Item art,Mammalia,Rodentia,2130.874,651.76,Vulnerable
Thus table,Actinopterygii,Primates,4775.01,493.6,Extinct in the Wild
Expert follow,Reptilia,Primates,1685.451,1387.91,Endangered
None different,Aves,Rodentia,4608.803,2067.16,Extinct in the Wild
Source visit,Amphibia,Anura,2064.405,54.7,Critically Endangered
Forget simple,Actinopterygii,Primates,4579.129,2689.79,Endangered
Language article,Reptilia,Anura,3257.647,2480.53,Critically Endangered
Energy expect,Amphibia,Rodentia,3422.737,1692.06,Vulnerable
Could him,Aves,Passeriformes,4166.572,2504.55,Extinct in the Wild
Out professor,Actinopterygii,Passeriformes,1742.603,2721.08,Vulnerable
Democrat manager,Actinopterygii,Rodentia,4457.076,2621.64,Critically Endangered
May series,Mammalia,Squamata,644.589,1873.69,Endangered
Value teach,Reptilia,Carnivora,3173.403,214.05,Vulnerable
Person carry,Aves,Primates,226.344,2554.98,Extinct in the Wild
Administration amount,Amphibia,Carnivora,326.475,1177.68,Critically Endangered
Concern public,Aves,Carnivora,456.068,698.89,Least Concern
