species,class,order,weight_kg,length_cm,conservation_status
Try television,Amphibia,Primates,4650.732,322.24,Near Threatened
Probably rule,Mammalia,Anura,3229.746,1285.24,Near Threatened
Economy manage,Aves,Carnivora,2105.928,2037.61,Vulnerable
Company federal,Mammalia,Anura,450.158,913.97,Near Threatened
Carry thought,Reptilia,Anura,3617.504,2858.88,Critically Endangered
Reveal turn,Amphibia,Passeriformes,2615.641,2407.12,Endangered
North letter,Aves,Carnivora,4183.585,124.84,Least Concern
Themselves idea,Reptilia,Squamata,2869.441,2779.05,Near Threatened
Quickly security,Aves,Squamata,346.756,1948.24,Least Concern
Machine American,Reptilia,Primates,1521.731,920.9,Endangered
Person floor,Actinopterygii,Primates,206.07,1195.02,Vulnerable
Future onto,Amphibia,Rodentia,258.116,2756.4,Endangered
Sign main,Mammalia,Primates,4.522,2893.23,Extinct in the Wild
Thought girl,Reptilia,Anura,329.818,311.41,Least Concern
Even always,Mammalia,Primates,3680.413,1325.3,Critically Endangered
Alone build,Mammalia,Anura,2234.121,2498.92,Vulnerable
Might war,Mammalia,Primates,2830.694,544.17,Extinct in the Wild
Field consumer,Amphibia,Anura,1468.385,2528.95,Critically Endangered
Effect Congress,Aves,Rodentia,1896.052,1418.17,Endangered
Go power,Mammalia,Carnivora,4356.843,2502.84,Vulnerable
Magazine girl,Amphibia,Rodentia,436.018,128.0,Vulnerable
Similar will,Amphibia,Passeriformes,1941.75,2083.66,Near Threatened
Live voice,Actinopterygii,Carnivora,4087.544,1448.72,Extinct in the Wild
Recently by,Reptilia,Carnivora,1621.965,2283.17,Vulnerable
Bill level,Reptilia,Squamata,3022.027,2831.45,Endangered
Him down,Aves,Passeriformes,4970.787,1902.78,Least Concern
Husband Republican,Amphibia,Rodentia,2831.657,2801.82,Near Threatened
Sense certainly,Amphibia,Carnivora,3073.296,2990.38,Near Threatened
Red left,Mammalia,Primates,2083.51,2141.93,Vulnerable
Entire cause,Reptilia,Carnivora,81.465,2006.28,Near Threatened
Process building,Actinopterygii,Primates,1155.878,2161.22,Near Threatened
Hospital main,Actinopterygii,Squamata,4459.9,2179.79,Least Concern
Deep opportunity,Reptilia,Primates,526.06,2443.59,Least Concern
Course foreign,Mammalia,Carnivora,3470.411,1960.18,Vulnerable
Executive great,Amphibia,Passeriformes,2824.755,2498.75,Endangered
Adult security,Aves,Carnivora,1901.407,2356.89,Near Threatened
Try suddenly,Actinopterygii,Anura,1025.539,1094.09,Least Concern
Listen art,Actinopterygii,Rodentia,1112.502,2909.4,Endangered
Effect wait,Amphibia,Carnivora,1856.965,2440.38,Vulnerable
Recent race,Actinopterygii,Carnivora,844.479,2720.06,Extinct in the Wild
Position number,Reptilia,Rodentia,4565.604,2384.56,Endangered
Weight knowledge,Aves,Rodentia,4340.01,1566.79,Critically Endangered
Mrs great,Reptilia,Rodentia,989.125,399.37,Near Threatened
Generation reason,Reptilia,Anura,479.515,720.39,Critically Endangered
Physical yard,Actinopterygii,Rodentia,896.395,2315.08,Critically Endangered
What our,Actinopterygii,Primates,4831.51,2411.4,Extinct in the Wild
Per in,Aves,Primates,1849.623,2666.85,Extinct in the Wild
Him card,Actinopterygii,Anura,2840.371,2615.99,Vulnerable
Meet responsibility,Aves,Primates,3711.25,1245.99,Vulnerable
