species,family,leaf_length_cm,flower_color,habitat,region
Price wear,Rosaceae,40.84,Yellow,Forest,Subtropical
Process probably,Asteraceae,18.29,Yellow,Desert,Tropical
Fall really,Fabaceae,19.86,Red,Forest,Temperate
Provide surface,Orchidaceae,41.46,Purple,Wetland,Arid
Discuss soldier,Solanaceae,41.09,Green,Wetland,Subtropical
Somebody chance,Solanaceae,30.04,Yellow,Freshwater,Tropical
Ten guess,Fabaceae,4.53,Pink,Freshwater,Subtropical
Own take,Rosaceae,34.21,Yellow,Urban,Polar
Everybody term,Orchidaceae,44.1,White,Grassland,Subtropical
Senior around,Solanaceae,9.72,Blue,Marine,Subtropical
City receive,Asteraceae,46.7,White,Freshwater,Tropical
Three side,Orchidaceae,8.69,Orange,Urban,Mediterranean
Long believe,Asteraceae,30.11,Pink,Forest,Polar
Goal face,Rosaceae,6.6,Pink,Marine,Subtropical
Order rock,Orchidaceae,37.32,Red,Desert,Tropical
Less sing,Orchidaceae,3.9,Yellow,Marine,Temperate
Ask in,Solanaceae,19.99,Red,Freshwater,Temperate
Drug other,Asteraceae,13.11,Purple,Desert,Temperate
Hotel so,Poaceae,34.28,Red,Urban,Subtropical
Teacher drive,Solanaceae,12.03,White,Forest,Arid
Paper pressure,Fabaceae,8.61,Purple,Desert,Polar
Drop apply,Brassicaceae,5.79,Red,Wetland,Polar
Star series,Brassicaceae,39.2,Yellow,Desert,Tropical
Across finally,Orchidaceae,18.71,Pink,Freshwater,Arid
Truth coach,Poaceae,4.83,Yellow,Urban,Tropical
Say him,Rosaceae,46.06,Pink,Grassland,Mediterranean
If coach,Rosaceae,32.0,Yellow,Urban,Temperate
System bring,Fabaceae,5.03,Green,Wetland,Temperate
View mind,Poaceae,43.75,White,Wetland,Temperate
Type sometimes,Orchidaceae,14.97,Red,Forest,Arid
Security represent,Solanaceae,12.62,Green,Wetland,Polar
Individual something,Asteraceae,24.35,Green,Tundra,Subtropical
Billion performance,Fabaceae,32.33,Blue,Tundra,Arid
Away address,Asteraceae,1.11,Red,Wetland,Mediterranean
Music deal,Asteraceae,7.81,Pink,Tundra,Temperate
Clear with,Fabaceae,6.31,Green,Forest,Mediterranean
Resource that,Rosaceae,45.01,Blue,Grassland,Tropical
Discussion stage,Rosaceae,1.51,Orange,Freshwater,Polar
Pay take,Orchidaceae,5.94,Pink,Grassland,Mediterranean
War international,Orchidaceae,13.17,Yellow,Marine,Polar
Drop difference,Asteraceae,10.46,Green,Freshwater,Mediterranean
