species,family,leaf_length_cm,flower_color,habitat,region
Wait itself,Asteraceae,5.36,Purple,Freshwater,Mediterranean
Line natural,Rosaceae,27.14,Yellow,Urban,Subtropical
Commercial live,Solanaceae,19.75,Pink,Tundra,Temperate
Consider join,Solanaceae,21.0,Blue,Desert,Mediterranean
Use news,Fabaceae,27.29,Orange,Urban,Arid
Same citizen,Solanaceae,38.75,Purple,Marine,Mediterranean
Challenge your,Rosaceae,10.94,Blue,Wetland,Subtropical
Information even,Poaceae,10.33,Purple,Desert,Arid
Without without,Solanaceae,41.12,Pink,Desert,Temperate
Growth they,Fabaceae,47.44,White,Forest,Polar
Certainly work,Asteraceae,23.96,White,Grassland,Temperate
Space hold,Brassicaceae,10.8,White,Wetland,Mediterranean
Firm end,Fabaceae,17.89,Orange,Urban,Tropical
Hit power,Fabaceae,9.98,Blue,Tundra,Tropical
Toward institution,Brassicaceae,13.24,Purple,Wetland,Tropical
Into board,Solanaceae,13.01,Yellow,Freshwater,Tropical
Long fight,Asteraceae,21.35,Yellow,Freshwater,Polar
Sister fear,Brassicaceae,19.15,Blue,Freshwater,Arid
Growth election,Fabaceae,10.36,Pink,Grassland,Tropical
Growth rise,Brassicaceae,27.89,White,Freshwater,Tropical
Painting material,Poaceae,35.82,Blue,Forest,Tropical
Left artist,Orchidaceae,47.88,Yellow,Urban,Mediterranean
Hope out,Poaceae,33.58,Orange,Freshwater,Mediterranean
Check century,Asteraceae,49.69,Red,Grassland,Mediterranean
Rate thought,Orchidaceae,4.15,Red,Urban,Temperate
Eye his,Rosaceae,11.29,Yellow,Grassland,Mediterranean
Fear blue,Fabaceae,24.74,Orange,Desert,Mediterranean
Lose seek,Poaceae,45.84,Purple,Urban,Arid
Fact my,Rosaceae,16.81,Pink,Tundra,Polar
Add break,Solanaceae,21.13,Pink,Wetland,Temperate
Get attention,Poaceae,21.86,Orange,Urban,Tropical
Guy not,Poaceae,43.78,Green,Grassland,Polar
Drive economy,Poaceae,9.51,White,Wetland,Mediterranean
System rich,Solanaceae,6.61,Purple,Tundra,Subtropical
Best thousand,Brassicaceae,8.6,Red,Marine,Tropical
American wide,Orchidaceae,21.7,Pink,Wetland,Polar
Mean light,Fabaceae,14.73,Red,Grassland,Subtropical
Marriage training,Brassicaceae,31.75,Green,Urban,Temperate
Water program,Solanaceae,2.33,Pink,Wetland,Subtropical
Exactly mention,Asteraceae,39.45,Pink,Marine,Mediterranean
