species,family,leaf_length_cm,flower_color,habitat,region
Wish marriage,Asteraceae,13.71,Yellow,Freshwater,Subtropical
Music short,Brassicaceae,5.3,White,Urban,Temperate
Range class,Poaceae,10.22,Purple,Tundra,Polar
Address four,Solanaceae,43.64,Blue,Grassland,Arid
Affect finish,Solanaceae,47.06,Red,Tundra,Tropical
On begin,Orchidaceae,4.79,Yellow,Forest,Mediterranean
Month woman,Brassicaceae,12.79,Purple,Tundra,Subtropical
Fly blue,Orchidaceae,11.58,Green,Wetland,Tropical
Break tonight,Orchidaceae,27.28,Purple,Forest,Tropical
Seem soldier,Fabaceae,37.71,Blue,Wetland,Temperate
Stay fund,Poaceae,1.88,Pink,Urban,Subtropical
View develop,Rosaceae,26.81,Red,Marine,Polar
Left manager,Brassicaceae,10.24,Blue,Wetland,Mediterranean
Employee road,Poaceae,18.19,Orange,Freshwater,Arid
Anyone ball,Poaceae,43.16,Pink,Desert,Tropical
Themselves deal,Rosaceae,11.28,Blue,Wetland,Polar
Admit then,Fabaceae,28.48,Pink,Freshwater,Mediterranean
Range Mrs,Orchidaceae,17.81,Orange,Tundra,Arid
Message thing,Orchidaceae,10.12,Orange,Wetland,Mediterranean
Capital scene,Poaceae,41.16,Blue,Desert,Polar
Fill hope,Poaceae,17.17,White,Grassland,Tropical
Employee think,Poaceae,29.73,Red,Desert,Temperate
Court wide,Asteraceae,36.42,Pink,Marine,Mediterranean
Community always,Orchidaceae,43.89,Orange,Wetland,Tropical
Without fear,Brassicaceae,44.25,Red,Urban,Tropical
Officer behavior,Rosaceae,40.35,Red,Forest,Subtropical
Lose truth,Poaceae,5.82,Orange,Desert,Tropical
Close edge,Solanaceae,39.42,Orange,Tundra,Mediterranean
Move about,Brassicaceae,35.69,White,Desert,Polar
Allow similar,Rosaceae,10.8,Green,Wetland,Tropical
Half help,Rosaceae,27.86,Pink,Grassland,Mediterranean
Fall sign,Poaceae,7.27,Purple,Forest,Polar
Other article,Poaceae,29.12,White,Wetland,Subtropical
Writer lawyer,Orchidaceae,28.41,Yellow,Urban,Polar
Current language,Orchidaceae,38.38,White,Freshwater,Mediterranean
Long eye,Brassicaceae,41.05,Blue,Freshwater,Tropical
Minute ten,Brassicaceae,44.96,Pink,Marine,Temperate
Peace picture,Brassicaceae,5.87,Orange,Forest,Tropical
