species,family,leaf_length_cm,flower_color,habitat,region
Box article,Poaceae,47.48,Pink,Tundra,Subtropical
Themselves final,Fabaceae,27.02,Green,Grassland,Polar
Consider agreement,Brassicaceae,20.36,Orange,Tundra,Tropical
Red simply,Solanaceae,31.9,Yellow,Forest,Mediterranean
Hand leg,Rosaceae,1.5,Green,Freshwater,Polar
Standard thus,Rosaceae,49.8,White,Wetland,Arid
She sit,Fabaceae,36.72,Yellow,Tundra,Tropical
Until term,Rosaceae,34.37,Yellow,Tundra,Tropical
Husband spend,Orchidaceae,27.73,Yellow,Urban,Temperate
Discussion while,Brassicaceae,18.46,White,Freshwater,Polar
Poor see,Poaceae,41.2,Orange,Tundra,Mediterranean
Can discussion,Orchidaceae,43.74,Pink,Desert,Tropical
Black girl,Solanaceae,27.73,White,Wetland,Polar
Almost beautiful,Brassicaceae,16.76,Orange,Desert,Temperate
Sell herself,Orchidaceae,10.72,Pink,Marine,Temperate
Affect even,Solanaceae,17.64,Yellow,Marine,Mediterranean
Mean do,Fabaceae,34.6,White,Marine,Temperate
Its adult,Solanaceae,10.61,Pink,Desert,Tropical
Operation opportunity,Solanaceae,35.41,Blue,Freshwater,Arid
List bed,Rosaceae,17.02,Yellow,Freshwater,Mediterranean
Pull billion,Poaceae,22.85,Blue,Desert,Polar
Article cold,Asteraceae,22.01,Purple,Wetland,Mediterranean
Year law,Rosaceae,33.06,Red,Forest,Temperate
Clear investment,Poaceae,46.34,Orange,Grassland,Polar
Authority finish,Fabaceae,8.26,Green,Grassland,Arid
Answer forward,Asteraceae,13.18,White,Marine,Temperate
Three nearly,Brassicaceae,41.63,Red,Urban,Polar
Now available,Orchidaceae,27.07,White,Urban,Mediterranean
College method,Poaceae,40.88,Red,Wetland,Temperate
Fire hundred,Rosaceae,34.74,Purple,Freshwater,Tropical
Foot unit,Rosaceae,25.57,Green,Freshwater,Polar
Performance game,Brassicaceae,43.26,Pink,Freshwater,Temperate
Address treatment,Brassicaceae,7.2,Blue,Wetland,Arid
Their property,Solanaceae,28.97,Yellow,Urban,Arid
