species,family,leaf_length_cm,flower_color,habitat,region
Mean subject,Orchidaceae,38.26,Red,Desert,Temperate
Cover tough,Fabaceae,12.91,Orange,Tundra,Mediterranean
Her think,Asteraceae,37.5,White,Desert,Tropical
Industry oil,Orchidaceae,6.33,Orange,Desert,Temperate
Two attention,Brassicaceae,33.72,Pink,Tundra,Temperate
Sister democratic,Poaceae,5.72,Orange,Urban,Arid
Claim carry,Asteraceae,40.27,Yellow,Urban,Subtropical
Relate life,Fabaceae,45.53,Pink,Urban,Subtropical
Field sing,Asteraceae,39.94,Green,Desert,Subtropical
Suddenly save,Poaceae,29.4,Pink,Urban,Subtropical
Item decision,Fabaceae,35.48,Orange,Freshwater,Tropical
Old store,Poaceae,26.37,White,Marine,Temperate
Science hard,Fabaceae,16.72,Purple,Marine,Arid
Away newspaper,Asteraceae,28.1,White,Marine,Arid
Sea without,Solanaceae,31.89,White,Forest,Arid
Worry body,Orchidaceae,16.31,Purple,Tundra,Polar
She week,Brassicaceae,5.09,Orange,Wetland,Arid
Result nice,Brassicaceae,23.37,Blue,Urban,Polar
Animal wear,Brassicaceae,5.68,Blue,Freshwater,Tropical
Smile particular,Fabaceae,22.73,Green,Marine,Tropical
Decision administration,Orchidaceae,22.9,Pink,Freshwater,Tropical
Color if,Poaceae,9.87,Orange,Freshwater,Subtropical
Tv Republican,Fabaceae,29.99,Pink,Marine,Polar
Travel put,Rosaceae,29.95,Yellow,Freshwater,Temperate
Notice hundred,Orchidaceae,1.81,Red,Tundra,Mediterranean
Health eight,Brassicaceae,23.63,Red,Grassland,Temperate
Well left,Brassicaceae,16.53,Orange,Urban,Polar
Save design,Solanaceae,48.08,Red,Marine,Arid
Even significant,Fabaceae,37.77,Orange,Marine,Tropical
Court happen,Solanaceae,9.94,Purple,Wetland,Tropical
Sing about,Poaceae,34.96,Red,Tundra,Mediterranean
Send interview,Fabaceae,2.5,Green,Wetland,Arid
Role kitchen,Poaceae,18.99,Green,Grassland,Tropical
Employee future,Rosaceae,27.99,Pink,Tundra,Arid
Cold per,Asteraceae,12.54,Pink,Grassland,Polar
