species,family,leaf_length_cm,flower_color,habitat,region
Effort camera,Poaceae,28.35,Blue,Tundra,Temperate
Economic hand,Solanaceae,47.53,Pink,Desert,Arid
A economy,Poaceae,25.58,Orange,Tundra,Polar
Service enjoy,Brassicaceae,14.16,Yellow,Desert,Polar
Listen north,Brassicaceae,49.69,Red,Desert,Polar
Government decide,Rosaceae,20.05,Green,Freshwater,Temperate
Character idea,Fabaceae,23.2,Green,Tundra,Polar
Eye man,Rosaceae,1.77,Purple,Urban,Temperate
Hot world,Fabaceae,22.64,Green,Grassland,Tropical
Former human,Fabaceae,17.38,Red,Urban,Temperate
Within likely,Brassicaceae,12.38,Red,Urban,Mediterranean
Why understand,Fabaceae,3.83,Pink,Forest,Mediterranean
Price process,Poaceae,6.52,White,Wetland,Polar
Institution law,Solanaceae,7.01,White,Freshwater,Mediterranean
Court official,Orchidaceae,3.69,White,Forest,Tropical
Room old,Asteraceae,3.39,Orange,Wetland,Tropical
May until,Solanaceae,5.84,Green,Desert,Mediterranean
Throughout continue,Brassicaceae,8.19,Pink,Desert,Arid
Help add,Orchidaceae,30.65,Green,Freshwater,Subtropical
Board continue,Rosaceae,27.56,Orange,Freshwater,Subtropical
Final customer,Brassicaceae,43.48,White,Urban,Tropical
Remember success,Fabaceae,46.63,Yellow,Wetland,Subtropical
Attack but,Brassicaceae,33.86,Red,Marine,Temperate
Between mission,Asteraceae,9.81,Purple,Forest,Subtropical
Vote public,Rosaceae,9.57,Pink,Marine,Arid
Employee culture,Asteraceae,18.36,Green,Marine,Mediterranean
Seek assume,Brassicaceae,39.64,Purple,Desert,Temperate
Your management,Solanaceae,19.62,Blue,Freshwater,Polar
Question military,Poaceae,6.46,Pink,Tundra,Mediterranean
Which rate,Solanaceae,17.22,Purple,Marine,Polar
Score truth,Orchidaceae,16.2,Blue,Desert,Polar
Choose meeting,Brassicaceae,12.83,Purple,Desert,Temperate
Stand local,Poaceae,40.62,Pink,Marine,Mediterranean
