species,latitude,longitude,population,date,habitat
House western,70.092017,-32.594956,40664,2022-11-12,Desert
Measure brother,-15.092196,152.046099,5095,2021-03-14,Wetland
Decade building,46.471729,135.803915,50792,2017-01-27,Marine
Particular such,32.389464,18.793641,61638,2021-03-02,Wetland
Beat fact,-5.08721,91.471456,52959,2018-02-26,Desert
Why maybe,54.27693,-60.309783,33573,2018-01-09,Tundra
Last wide,23.019748,-32.684402,86834,2020-12-28,Grassland
Difficult could,88.098078,-81.32552,96896,2026-03-12,Tundra
Lot pressure,7.876548,-167.402524,53451,2019-11-28,Forest
Break news,17.037725,75.60814,15935,2024-04-06,Wetland
Realize level,59.634719,-56.361867,37442,2017-04-30,Desert
Color prepare,16.174226,146.968018,8534,2020-09-03,Marine
Popular base,27.070522,158.080725,55341,2025-08-26,Tundra
Unit probably,80.687305,-23.436845,64428,2019-10-20,Urban
Poor finally,16.421013,151.012214,45853,2022-06-19,Urban
Wide against,-62.428295,-128.052299,66005,2018-07-22,Urban
Or care,44.004795,95.82535,51084,2020-10-22,Marine
Despite foot,-27.052619,-90.901336,93645,2019-06-14,Tundra
North maintain,46.989407,-20.479293,25123,2022-06-26,Desert
Letter education,24.037189,-20.430955,48381,2021-05-02,Grassland
Federal wear,-60.298588,35.29325,35040,2021-11-20,Wetland
Plant moment,-30.088709,-103.247384,59180,2025-12-05,Wetland
Meet indeed,53.241138,-125.313097,54730,2018-08-16,Freshwater
Evidence wish,57.618256,56.150177,83438,2024-12-18,Tundra
Painting government,88.864292,142.626975,84301,2023-02-15,Urban
Than space,56.07441,-32.114278,68452,2020-05-03,Forest
Study education,86.4464,143.003807,33924,2024-06-09,Urban
Include watch,38.622284,33.254762,4857,2022-05-05,Wetland
Fly eat,31.893515,-69.294069,7621,2019-02-05,Marine
Each whether,-17.738148,-68.886493,28515,2020-07-10,Wetland
Pretty cup,3.359448,-60.763028,50305,2022-02-19,Forest
Same college,48.536495,-17.416432,86327,2024-10-01,Desert
He street,-70.622837,113.956238,45198,2019-12-07,Wetland
Method painting,-5.074263,-58.30576,65604,2020-12-30,Wetland
Number successful,-67.319629,-116.825798,42533,2023-09-04,Urban
Number save,13.167649,144.758153,95978,2025-02-18,Forest
Represent without,54.026003,140.029459,63958,2025-12-31,Urban
Anyone dog,-34.378914,-79.022482,17135,2020-12-28,Marine
Home now,47.413645,-103.316682,36320,2019-08-14,Tundra
Production light,89.929771,-86.187532,53886,2018-08-01,Marine
Structure discover,47.781213,-28.738692,75238,2019-11-30,Wetland
Must white,-42.38064,-30.564283,61170,2021-05-06,Forest
Drug support,53.29765,-153.736481,76833,2019-03-09,Forest
Already article,-24.709265,99.783022,72056,2017-04-02,Freshwater
Continue very,-53.517817,-118.193908,88844,2020-06-30,Marine
Hair once,-67.497371,170.212687,85223,2020-07-14,Desert
Product her,30.76366,61.564986,15661,2026-04-29,Tundra
See ask,-4.245797,-34.67721,547,2019-12-12,Desert
Particularly plan,-15.083168,-115.512796,1668,2022-05-11,Grassland
Baby test,1.179904,-152.804797,35663,2021-02-11,Wetland
