species,latitude,longitude,population,date,habitat
With be,-56.806638,2.287013,97576,2020-03-05,Wetland
Sometimes fly,-26.771562,62.239826,47569,2025-08-16,Grassland
When sure,29.667094,-129.943626,75614,2020-10-23,Forest
Buy management,46.479366,-134.919175,45567,2019-11-08,Desert
Partner color,-62.799276,52.38318,73884,2025-08-23,Forest
Manage with,32.424062,20.846945,20585,2025-07-29,Urban
Around necessary,75.083306,-115.642527,32937,2016-07-28,Grassland
Put rule,87.244078,-121.656538,75330,2017-11-01,Urban
Voice write,88.3284,105.250564,89541,2017-11-20,Urban
Water option,-60.286073,86.420437,18784,2025-06-16,Forest
While bag,-81.808805,1.008287,54443,2018-07-01,Marine
Almost sound,-70.964101,21.742623,19170,2023-11-28,Tundra
Trip character,-34.627235,22.779945,49998,2023-08-03,Wetland
Table investment,-28.658659,-132.287967,86582,2018-04-20,Forest
Response respond,-29.428757,55.479609,88722,2022-09-02,Urban
Second anyone,-15.912419,-19.254067,46221,2019-07-11,Marine
Forward high,-38.010475,-149.7409,39642,2016-10-16,Grassland
Rule draw,-21.93647,25.542157,70141,2020-12-24,Grassland
Lead win,-89.842576,-143.117774,81082,2019-07-02,Grassland
Take present,23.86977,6.683061,85178,2022-02-25,Grassland
Or big,-26.580467,157.971178,72939,2021-08-14,Forest
Mrs democratic,-36.066997,43.093722,58748,2016-11-05,Tundra
Present nature,35.481393,-50.942723,68076,2021-08-22,Marine
Behavior ability,52.839059,25.356898,83134,2026-05-27,Forest
Race detail,-42.070767,26.312018,523,2019-02-10,Tundra
According professor,29.274395,-62.971466,44681,2024-02-10,Desert
Way food,18.338409,-130.225688,85239,2018-05-14,Desert
Key voice,78.692263,140.033487,73537,2025-02-15,Tundra
Building parent,-4.062877,-28.084647,29231,2022-04-23,Wetland
Raise on,45.806639,-116.036066,76167,2017-08-13,Wetland
Others interest,46.497718,-77.001721,59834,2021-08-26,Tundra
Research where,-28.179904,-48.039901,5883,2022-05-23,Forest
Build control,-31.505621,125.810195,57456,2022-10-12,Wetland
Current mind,-23.29118,-60.304003,16914,2023-06-02,Grassland
Authority charge,-80.07829,-138.944364,46497,2021-08-12,Grassland
Enter site,-26.667239,104.89388,25060,2020-10-17,Forest
Whose yeah,-5.468669,-169.808022,45164,2018-07-28,Forest
Truth financial,10.229979,52.513668,31686,2018-08-27,Desert
Animal pull,-1.89354,-57.472354,15987,2019-08-20,Wetland
Ready capital,56.472427,-54.09837,50141,2021-10-24,Tundra
Spring surface,-19.939808,-65.28328,2755,2018-12-27,Wetland
Relate prove,71.74409,-8.541119,3727,2023-08-20,Wetland
Wall somebody,-28.652364,-81.885186,346,2017-04-01,Tundra
Financial fish,85.597717,-37.128757,18902,2020-02-08,Urban
Position vote,2.307549,-132.500833,91803,2024-05-18,Urban
Friend fear,-57.861625,167.161519,95495,2017-10-13,Freshwater
Hot beautiful,-20.819704,-46.703166,35232,2026-07-03,Wetland
Girl tell,70.477171,34.1085,49618,2016-12-27,Urban
Budget example,45.142812,118.010614,21615,2018-04-17,Freshwater
Common baby,-25.634192,-103.643436,55560,2026-01-09,Forest
Rate half,1.792378,154.555525,64284,2020-06-06,Tundra
Spend control,14.195665,102.526123,24079,2025-03-06,Freshwater
Social happy,-81.222116,-72.302586,81544,2025-10-03,Grassland
Actually someone,-36.322772,-30.066335,5948,2023-06-23,Freshwater
Agency listen,52.812628,-84.309384,28593,2023-04-09,Marine
East laugh,-85.37005,-114.110199,82916,2022-07-11,Marine
Nearly star,-66.070369,169.131141,27682,2023-12-26,Marine
Money media,-49.941892,-64.457531,21560,2025-06-22,Grassland
Risk available,-56.49001,21.407438,22895,2017-10-05,Marine
Officer next,55.148616,21.130717,78552,2018-08-10,Wetland
Me what,87.765016,130.364102,66860,2021-06-18,Grassland
