species,latitude,longitude,population,date,habitat
Personal name,85.980901,-144.217351,82243,2018-11-21,Grassland
Building early,22.853274,38.452065,38006,2024-10-22,Forest
Money police,-35.472884,-121.0841,58476,2020-05-18,Desert
Despite easy,-35.258575,-109.809346,43286,2022-12-16,Grassland
Property follow,3.106601,111.07845,32582,2024-09-29,Grassland
Late two,70.01257,-13.802767,53048,2020-09-09,Tundra
Difference simply,-25.663824,134.962814,15891,2022-04-21,Wetland
Prepare piece,-27.07792,131.816661,85721,2021-06-02,Desert
Wide employee,-88.269975,161.694475,63928,2025-12-24,Forest
Color political,43.790784,100.915776,6113,2017-07-17,Desert
Mention democratic,-30.564252,70.803675,24826,2026-01-22,Forest
Turn assume,-86.922183,153.890349,83607,2017-02-15,Desert
The discuss,-73.027282,93.716569,88038,2022-09-29,Forest
Popular Mrs,62.041298,-158.093832,49433,2019-06-07,Marine
Probably decade,18.332791,20.89669,20828,2022-04-18,Tundra
Now city,30.329819,106.412419,35150,2018-08-21,Tundra
Central team,19.956454,-2.680264,66208,2023-07-06,Tundra
Daughter away,-15.510518,-6.976283,26849,2026-06-05,Urban
Thousand his,34.121345,104.081744,76523,2020-09-24,Forest
Necessary during,73.498525,-13.624642,70146,2022-09-30,Forest
Professor phone,-24.547407,-136.69096,37043,2018-11-22,Marine
Military government,35.365058,119.567084,92674,2020-12-18,Freshwater
Ok hundred,15.176188,-37.051843,76573,2024-04-09,Freshwater
Church next,38.169125,97.533662,93762,2021-06-24,Forest
Reach agency,-70.418668,47.301177,38915,2023-03-02,Marine
Space event,54.806559,111.0746,72617,2021-03-27,Desert
Build car,-64.461941,-53.046672,74089,2024-02-06,Marine
Difficult collection,-68.730568,23.615972,16327,2025-03-10,Grassland
With determine,25.297853,-97.191768,95284,2020-05-19,Marine
Leg work,-79.425527,-129.789516,89112,2021-04-18,Marine
Garden fish,-72.434847,-138.844218,2549,2024-06-09,Wetland
Begin two,71.405496,-74.981158,2564,2018-05-01,Desert
Car receive,-34.182236,83.011052,93699,2026-01-15,Wetland
Beyond woman,-71.344948,45.358109,34753,2020-01-08,Tundra
Continue cut,72.766544,26.191134,16354,2021-08-26,Urban
Expert fight,-5.203976,-18.294575,48398,2017-09-26,Urban
Yard door,5.428551,-127.408889,51769,2022-08-10,Freshwater
Animal book,-2.804538,133.656685,96659,2019-04-17,Grassland
Need same,-40.911513,176.391162,11031,2021-10-02,Wetland
Day him,87.108859,-90.729583,1311,2024-06-09,Grassland
Protect result,-19.645048,28.590035,5876,2024-05-08,Urban
Life program,79.996368,121.692209,191,2023-08-06,Marine
Growth phone,-86.85382,-75.838541,72370,2018-07-02,Forest
Mean loss,51.979826,171.874235,65283,2016-12-13,Forest
Nearly represent,5.782103,153.444744,40897,2020-11-16,Marine
Customer set,-32.389277,-8.940923,56873,2022-02-14,Forest
Return television,-78.627524,135.17878,72179,2025-04-24,Tundra
Body reveal,-13.808645,-160.66478,73458,2016-10-24,Marine
Nor approach,-74.147164,-88.437192,8250,2020-06-17,Tundra
Resource compare,81.496475,33.436494,39812,2020-04-14,Freshwater
Somebody particularly,-3.580016,74.437742,37612,2025-03-31,Urban
Door almost,46.430195,-58.240496,13230,2019-06-14,Tundra
Natural support,53.642719,-36.765649,23797,2024-01-07,Tundra
Hair discover,45.851479,-40.640879,88742,2024-02-21,Urban
Wind day,-84.743786,-158.022648,48001,2020-07-18,Desert
Off national,58.837,-124.313781,97969,2018-02-06,Desert
Government long,80.75612,-87.404906,22601,2025-07-12,Freshwater
Of friend,51.96463,-56.640745,71399,2021-06-02,Forest
Lose cut,-72.729929,-156.194547,98382,2025-09-28,Urban
Game remain,22.505971,140.008529,75812,2021-04-06,Marine
Middle behind,-68.737069,137.757476,64187,2019-08-23,Forest
Paper radio,41.545113,-114.685754,30741,2017-02-03,Grassland
Democrat often,-70.87302,108.112099,39824,2025-07-27,Marine
Commercial hundred,23.724744,-161.989232,44062,2024-09-12,Freshwater
Parent share,54.275688,12.351991,14899,2024-03-24,Marine
Product team,65.422064,173.919897,66245,2023-08-26,Freshwater
Republican million,22.09359,-85.4045,79631,2025-02-22,Tundra
Prevent thank,42.994177,-107.045853,92582,2021-01-16,Forest
Campaign factor,10.780771,107.845204,93589,2026-04-10,Tundra
Surface nice,-32.962535,87.59369,59014,2026-04-17,Forest
Lead itself,-77.815159,-83.81808,13720,2017-12-31,Freshwater
Throw author,-56.573927,-166.200853,15196,2021-04-03,Tundra
Deep tough,-28.508603,-26.666549,62814,2019-01-18,Wetland
Under after,3.058681,67.461025,20648,2023-06-14,Forest
Professor safe,23.105542,51.083307,5034,2018-03-13,Desert
Everybody resource,-82.311325,-167.006521,9505,2023-02-17,Wetland
History difference,73.834985,172.794635,37263,2024-03-04,Freshwater
Class ok,-86.191818,176.997366,92263,2018-06-25,Forest
Reach senior,0.363247,-154.69374,28057,2016-12-10,Freshwater
Teach safe,26.99238,78.351784,71713,2020-11-04,Forest
Can them,32.176001,62.149745,47223,2018-04-18,Grassland
Ok bad,36.27963,-116.358517,79009,2018-01-07,Forest
Mind single,31.8062,73.255306,90325,2017-11-30,Tundra
Them forget,3.274063,165.891509,58404,2020-07-28,Forest
Attack stay,-78.71834,84.702681,75239,2024-08-21,Freshwater
Position clear,-4.665859,-117.074724,8886,2019-08-13,Freshwater
Within herself,46.970244,48.316079,66090,2018-10-29,Urban
Should new,-3.959868,-177.064195,115,2019-03-08,Marine
About Congress,-5.412344,-86.582697,69374,2024-04-20,Tundra
Popular participant,43.654142,33.430416,97426,2024-01-31,Marine
Less provide,84.591059,35.700136,94387,2018-09-08,Marine
