species,latitude,longitude,population,date,habitat
Newspaper most,-79.754924,64.142224,8683,2022-03-19,Grassland
Organization tell,69.332124,-103.157977,22,2026-02-17,Forest
Operation factor,-31.254218,90.128152,74307,2018-06-11,Grassland
It start,43.776367,-15.429942,79610,2020-06-14,Urban
Measure debate,-8.254834,28.375814,35300,2024-05-06,Freshwater
Director president,-17.596988,-66.855067,14664,2017-01-20,Desert
Leg body,21.363989,135.281427,36400,2025-07-06,Grassland
Full huge,53.127912,-16.749365,87277,2017-10-18,Wetland
Thus guy,-57.007318,179.449365,84908,2023-08-03,Tundra
Watch again,68.593679,26.235322,97083,2025-06-12,Urban
Current leave,-77.751488,-132.003337,36409,2016-12-06,Wetland
Himself role,39.196974,27.24874,53565,2021-05-24,Tundra
Tree agency,-57.856904,-124.809648,62430,2018-01-21,Freshwater
Follow avoid,-3.155044,34.818234,98974,2022-02-25,Urban
For get,-81.153681,-122.80656,53946,2024-11-11,Desert
Threat most,-28.556648,-29.06943,74755,2024-03-16,Wetland
Force glass,-74.983967,112.023633,65286,2016-09-07,Urban
Else reach,13.147667,-86.435983,16686,2018-08-27,Urban
Month meet,85.774607,103.307147,40025,2019-01-24,Marine
Them boy,-81.919548,-81.949007,50481,2026-05-05,Desert
Sense business,-14.607061,-108.783832,19114,2022-12-18,Wetland
Shoulder full,14.784774,-57.297079,93849,2025-04-09,Wetland
Team describe,-65.960306,-152.623669,43453,2016-11-08,Urban
Call even,-11.780309,36.37994,99048,2025-07-23,Forest
Yourself number,-60.286229,3.519887,9933,2025-02-21,Marine
Member often,20.440262,-93.921848,30032,2022-05-30,Wetland
Determine pretty,-46.540505,132.954429,29298,2022-08-12,Marine
Sea boy,-25.574021,-108.650243,16745,2017-12-19,Freshwater
Couple quality,88.367265,49.581714,57326,2018-02-18,Tundra
Or above,41.914163,-81.053416,15528,2025-11-30,Marine
Catch parent,14.278214,-99.740751,55329,2022-08-16,Urban
Beyond success,53.184258,12.130895,92607,2019-10-28,Grassland
Approach design,-81.277126,-84.39654,84089,2019-03-11,Marine
Including draw,-33.680172,-128.767846,35932,2020-12-11,Desert
Wall peace,1.245096,-43.602863,46776,2017-05-07,Urban
Trial call,-79.03498,122.038385,82492,2024-04-27,Urban
Center now,6.867288,-117.987295,75702,2023-10-28,Marine
Work form,-55.715804,-75.330618,56919,2021-05-09,Desert
While Republican,82.825616,-113.169575,60044,2018-12-17,Desert
Stand send,31.240207,-23.830478,46819,2022-08-01,Freshwater
Ok today,30.876769,173.249882,80343,2023-09-24,Marine
Need often,-80.58991,4.356922,38245,2025-08-28,Forest
Air seem,0.079945,162.92812,10604,2023-10-19,Tundra
Drug exactly,-29.734028,-75.986658,27238,2018-07-20,Tundra
Here move,21.107114,-157.765753,8398,2020-11-28,Urban
Election wonder,-49.505356,-89.861484,40364,2024-09-10,Freshwater
Exist away,57.075746,73.247229,7507,2019-06-21,Wetland
Forget else,78.258688,107.357287,99701,2023-11-26,Forest
Yourself walk,-9.981808,14.642774,98348,2023-03-18,Urban
Hope like,53.013899,-42.368945,36542,2020-08-21,Freshwater
Couple probably,9.051238,63.642853,87584,2021-04-17,Marine
Key support,12.318307,-117.481148,24520,2017-09-17,Tundra
Bank those,86.710571,11.972748,98678,2018-07-28,Desert
Hot describe,76.056379,60.999296,42221,2025-04-06,Forest
Wind civil,-66.131092,53.027215,96638,2024-04-26,Desert
Nature generation,16.323604,88.083507,35856,2016-08-17,Urban
Response scientist,86.856079,76.8814,42679,2018-01-17,Grassland
Policy crime,-26.234052,150.971369,87755,2025-07-24,Wetland
Network population,-76.466677,146.369525,34171,2021-12-02,Desert
Want establish,-9.18721,65.968863,84621,2018-05-24,Forest
Nature authority,-58.108889,11.286919,27528,2017-02-17,Forest
Start create,-36.738383,-37.595264,6137,2019-11-26,Wetland
End apply,-71.437526,97.677665,10673,2021-12-25,Desert
Pass always,-5.156049,174.48554,77930,2017-07-27,Desert
Rule front,70.576318,6.074423,32889,2019-05-11,Desert
Seat at,-28.942687,-156.047623,53073,2023-07-20,Marine
Develop what,23.230861,138.269329,72500,2018-01-11,Forest
To dinner,79.766967,83.882749,89240,2020-11-08,Marine
Per positive,-21.939362,138.147642,31469,2017-07-31,Grassland
Impact drug,38.417716,-36.227373,57987,2022-01-28,Marine
Shake friend,-11.563724,135.937053,26187,2022-07-31,Freshwater
Fear day,-83.090888,99.594901,37219,2022-03-02,Tundra
Return agreement,-49.259282,25.269983,6191,2017-07-14,Marine
Heavy one,-66.771915,53.254575,42915,2017-03-04,Tundra
Woman arm,8.185712,157.942238,75314,2023-04-26,Desert
Play station,-70.225638,41.929413,13951,2024-08-09,Forest
If course,71.956415,-155.607315,34797,2022-06-08,Desert
House they,80.706155,-120.326486,84172,2022-09-16,Freshwater
System big,-8.178267,93.393568,10037,2025-04-01,Urban
Study heart,-81.51772,34.192984,56640,2018-04-12,Grassland
Pm onto,-28.355936,-33.592799,39907,2023-03-24,Urban
New mind,-37.098201,80.308332,64713,2018-02-20,Wetland
Director analysis,-78.004453,22.532207,42102,2021-03-04,Urban
Offer world,-31.44214,54.223653,88128,2021-02-18,Grassland
Rather Republican,-61.384923,69.407086,71965,2022-11-13,Forest
Be fact,-68.230459,-60.350801,60920,2021-07-06,Urban
Pull shoulder,-69.299533,-48.24039,2868,2022-01-10,Desert
Travel fund,38.836225,-36.120186,68469,2019-11-26,Tundra
Yourself ball,49.846585,53.093659,48837,2023-11-24,Desert
Shoulder something,65.228135,86.263016,83637,2024-12-04,Urban
Laugh when,39.871776,135.767179,22824,2017-04-19,Urban
Home various,-22.54416,-20.085202,3474,2025-11-29,Urban
Year better,-62.629336,-95.475218,41693,2025-02-08,Desert
Hundred college,-12.65556,24.521773,35763,2023-11-23,Wetland
Note game,70.957987,31.069142,8244,2017-10-26,Freshwater
Item central,-71.472314,130.542093,79459,2024-02-12,Tundra
Official fact,54.918981,10.541184,99429,2017-09-29,Freshwater
Dog page,33.246679,69.705452,36042,2024-08-27,Freshwater
Culture human,-37.453559,-38.346237,58447,2022-12-04,Freshwater
Check expect,-47.447394,-113.479378,71675,2021-07-25,Grassland
Subject blood,-87.455161,-174.214392,35438,2019-12-22,Forest
Strong serious,-65.171763,99.673483,67268,2017-06-19,Freshwater
Real real,62.415635,-169.011007,85100,2023-09-26,Wetland
Less water,-4.262908,165.232264,44034,2017-10-01,Forest
Data cultural,-88.17568,48.529159,22079,2026-05-04,Grassland
Lose step,-83.745657,-4.648479,42887,2016-08-25,Grassland
Also wrong,-50.773995,10.14304,22978,2020-05-27,Grassland
Scientist space,64.232191,-18.690985,47178,2019-03-13,Marine
Thought because,68.217448,130.492811,24691,2022-05-04,Desert
None like,-52.968849,14.611723,5280,2022-02-13,Freshwater
Challenge great,-75.864704,-80.980336,43890,2017-08-30,Tundra
Ahead quite,12.247385,27.683682,20488,2021-11-19,Grassland
Authority itself,-58.889023,97.741314,94262,2022-10-03,Freshwater
Serious dark,-79.328862,-90.155602,38931,2018-01-11,Freshwater
Interview drug,-80.337547,176.503461,21152,2020-08-02,Tundra
His a,-17.823857,-35.567022,9415,2019-03-22,Wetland
Certainly piece,52.771564,96.791872,70815,2016-12-09,Wetland
Computer as,-51.825744,177.107478,90763,2024-01-16,Forest
Daughter tree,-66.841953,-23.659583,17103,2017-02-18,Freshwater
Political late,33.663033,-63.414828,26888,2017-08-23,Tundra
Seat light,-6.361919,-60.890804,46070,2025-02-01,Grassland
History amount,-22.539042,32.695683,88429,2018-12-30,Wetland
Answer trial,-71.017259,16.00576,74301,2020-06-22,Desert
Spring building,-89.016035,38.658546,45698,2021-12-17,Tundra
Speech growth,-70.782651,-0.694404,8002,2023-02-26,Urban
Natural structure,-86.226954,-69.628282,37146,2017-05-30,Freshwater
Enjoy fall,-55.628902,-125.206733,25897,2019-07-09,Freshwater
Difference serve,51.802019,-171.682831,35643,2022-09-06,Grassland
Identify administration,-82.940874,154.543647,39858,2023-07-17,Desert
Card field,-42.575023,21.042861,13869,2024-11-28,Marine
Lot establish,-10.351459,-142.980784,56946,2020-04-04,Forest
Then west,46.134346,-51.464165,32785,2025-01-28,Desert
Another indeed,-20.23635,93.788815,80533,2025-07-21,Forest
Republican particularly,38.188353,-20.78518,44253,2016-08-31,Wetland
Garden compare,-67.246687,-50.440881,58116,2021-10-01,Grassland
Material want,-81.045684,170.156616,48135,2019-03-20,Urban
Writer without,-66.23524,-179.164198,83355,2022-04-06,Marine
All player,-70.313279,69.946132,91758,2017-12-20,Marine
Owner know,12.395239,-33.68811,47166,2023-12-09,Freshwater
Stuff cold,-87.908663,5.535538,95556,2017-09-21,Forest
Away certainly,-31.826927,-127.011447,64176,2023-04-03,Marine
Cover office,-40.37622,29.734841,75725,2022-04-21,Urban
Long few,5.259223,40.472649,41374,2023-12-15,Urban
Billion less,9.063711,72.516176,1649,2025-09-26,Marine
Believe economic,78.479622,17.917049,39309,2025-07-07,Grassland
While address,-12.202124,-122.247741,52978,2024-11-11,Forest
This protect,-37.217599,114.820275,97486,2023-03-14,Grassland
Travel force,74.242608,-135.641246,15151,2016-10-18,Desert
Military I,23.702056,-137.82104,76441,2021-02-20,Urban
Magazine side,79.87621,117.297572,43102,2021-12-02,Freshwater
Enough practice,-59.488174,-111.256249,74822,2016-10-17,Freshwater
That father,25.540064,26.081853,87559,2020-09-29,Urban
Develop drug,-43.79746,-157.72653,99058,2026-02-12,Urban
Already defense,7.363113,129.514751,58980,2022-08-18,Tundra
Include central,8.548603,-146.929245,25057,2020-09-23,Grassland
Far my,-82.053473,-93.552761,85919,2019-12-24,Marine
And body,43.931293,-119.703895,31022,2017-02-26,Forest
Serious various,-63.467867,-97.632803,98466,2025-11-09,Freshwater
Cost pressure,50.209524,-8.923599,76706,2022-10-28,Tundra
Buy increase,12.479452,73.640153,25011,2023-02-27,Freshwater
Large for,17.296998,-132.150574,85359,2022-11-19,Grassland
Coach since,57.060348,92.983157,64793,2019-04-08,Tundra
Southern goal,2.346839,-159.015148,95935,2019-09-20,Tundra
Daughter card,3.058053,-22.065068,82030,2017-06-21,Desert
Lawyer listen,-54.686476,-178.602933,55594,2017-12-22,Tundra
Couple start,-64.884259,-167.362551,48434,2020-10-20,Desert
Ground more,24.511878,32.529339,49685,2020-06-04,Freshwater
What hundred,22.31988,-179.961137,75277,2020-07-28,Wetland
Economic none,-38.083631,29.359595,92885,2020-10-15,Freshwater
